"V1.1","V1.2","V1.3","V1.4","V1.5","V1.6","V1.7","V1.8","V1.9","V1.10","V2.1","V2.2","V2.3","V2.4","V2.5","V2.6","V2.7","V2.8","V2.9","V2.10","y0","y1","t","prob_t","y","prob_t_pred"
1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,1,1,1,1,0.46438398722685,0.334135590564901,1,0.9,0.334135590564901,0.997254124390322
0,1,1,1,1,1,1,1,1,1,0,0,1,1,1,1,1,1,1,1,0.269458112083624,0.210874823826692,1,0.9,0.210874823826692,0.987346858708798
0,0,0,0,0,1,1,1,1,1,0,0,0,0,0,0,1,1,1,1,0.559789590034422,0.497701715207969,0,0.9,0.559789590034422,0.688158276875434
0,0,0,0,1,1,1,1,1,1,0,0,0,0,0,0,1,1,1,1,0.562602953384474,0.479060604787676,1,0.9,0.479060604787676,0.555540262135015
0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,0.279332569458068,0.386699506721148,0,0.9,0.279332569458068,0.998548809361177
0,0,1,1,1,1,1,1,1,1,0,0,0,1,1,1,1,1,1,1,0.335474640889621,0.267581863719056,1,0.9,0.267581863719056,0.919583222883099
0,0,0,0,0,1,1,1,1,1,0,0,0,0,0,0,0,1,1,1,0.58838463166803,0.541999276501468,0,0.9,0.58838463166803,0.53479127739149
0,0,0,0,1,1,1,1,1,1,0,0,1,1,1,1,1,1,1,1,0.308549053849099,0.315855048358964,1,0.9,0.315855048358964,0.411433641513022
0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,1,1,1,0.572066434465424,0.603513689860909,0,0.9,0.572066434465424,0.977188786458669
0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,0.222773748245535,0.280954803098295,0,0.9,0.222773748245535,0.963535755148702
0,0,0,0,1,1,1,1,1,1,0,0,0,1,1,1,1,1,1,1,0.383270739309557,0.369823938702444,1,0.9,0.369823938702444,0.509125193511973
0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,1,1,1,1,0.540067603286422,0.557611642527686,0,0.9,0.540067603286422,0.948294952696195
0,0,1,1,1,1,1,1,1,1,0,0,0,0,0,0,1,1,1,1,0.497175258407425,0.407855221574934,1,0.9,0.407855221574934,0.907316753649154
1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,1,1,1,1,1,0.364568008113947,0.281837832627063,1,0.9,0.281837832627063,0.998076489214401
0,0,0,0,0,0,0,1,1,1,0,0,1,1,1,1,1,1,1,1,0.329010563169532,0.361045477464759,0,0.9,0.329010563169532,0.955619816126701
0,0,0,0,0,0,1,1,1,1,0,1,1,1,1,1,1,1,1,1,0.297708891318762,0.316216528936893,0,0.9,0.297708891318762,0.885763836620274
0,0,0,1,1,1,1,1,1,1,0,0,0,0,0,0,1,1,1,1,0.518119962124794,0.452776414059442,1,0.9,0.452776414059442,0.899023587057733
0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,1,1,1,0.609456865618612,0.583357409795107,0,0.9,0.609456865618612,0.93558947958514
0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,1,0.733886600623131,0.681637724421733,0,0.9,0.733886600623131,0.897054542819357
0,0,1,1,1,1,1,1,1,1,0,0,0,0,1,1,1,1,1,1,0.382489946177018,0.3419748528541,1,0.9,0.3419748528541,0.913775912043643
0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,1,1,0.555703170940637,0.609522995207373,0,0.9,0.555703170940637,0.994459910048164
0,0,0,0,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,1,0.79290275591152,0.694572506035817,0,0.9,0.79290275591152,0.291864506568223
0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,1,1,1,1,1,0.471049417189845,0.512110962695552,0,0.9,0.471049417189845,0.9555246781917
0,0,0,0,0,0,0,1,1,1,0,1,1,1,1,1,1,1,1,1,0.253201201260265,0.334220467414798,0,0.9,0.253201201260265,0.978856479236898
0,0,1,1,1,1,1,1,1,1,0,0,0,0,1,1,1,1,1,1,0.410882572006972,0.285825343696952,1,0.9,0.285825343696952,0.960813676592021
0,0,0,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,0.243883058963803,0.231346325225154,1,0.9,0.231346325225154,0.644611634364539
0,0,0,0,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,1,0.909582089584855,0.770407622169579,1,0.1,0.770407622169579,0.0532169809482893
0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0.786323366743347,0.796516174145756,0,0.9,0.786323366743347,0.97430112305296
0,0,0,0,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,1,0.734259481494609,0.634903380626067,0,0.9,0.734259481494609,0.374814189643417
0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,0.132927377058445,0.288507832234298,0,0.9,0.132927377058445,0.998681946141493
1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,1,1,1,0.496640576319231,0.323639876937212,1,0.9,0.323639876937212,0.999881374210661
0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,1,0.838402209873236,0.748721748406565,1,0.1,0.748721748406565,0.0189350620736724
0,0,0,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,1,1,0.612162614830099,0.559526882943371,1,0.9,0.559526882943371,0.86925714308214
0,0,0,1,1,1,1,1,1,1,0,0,0,1,1,1,1,1,1,1,0.371690903314045,0.324096626207056,1,0.9,0.324096626207056,0.711951892410675
0,0,0,0,0,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,0.222272236935989,0.264680189014217,0,0.9,0.222272236935989,0.83850450423467
0,0,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,0.219685551883401,0.225949292222869,1,0.9,0.225949292222869,0.830034136565563
0,0,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,1,1,1,0.523079020864651,0.463865392535009,1,0.9,0.463865392535009,0.942732808228479
0,1,1,1,1,1,1,1,1,1,0,0,0,1,1,1,1,1,1,1,0.370569367317486,0.278840870382976,1,0.9,0.278840870382976,0.96167801287345
0,0,0,0,0,0,0,0,0,1,0,0,1,1,1,1,1,1,1,1,0.39701158299236,0.494075979913378,0,0.9,0.39701158299236,0.996918158681326
0,0,0,0,0,1,1,1,1,1,0,0,0,0,0,0,0,0,1,1,0.689210827675395,0.568063966427332,1,0.1,0.568063966427332,0.0486443733025199
0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,1,1,0.600154242781841,0.688706670214137,0,0.9,0.600154242781841,0.999310069970309
