"V1","V2","y0","y1","t","prob_t","y","prob_t_pred"
-0.626453810742332,-0.504511280586108,0.383188526456425,0.243395733066455,"0",0.9,0.383188526456425,0.97027916883153
0.183643324222082,1.29498590635853,0.839895917078912,0.766385357984607,"1",0.9,0.766385357984607,0.703002417936323
-0.835628612410047,0.152585147746272,0.518810334437793,0.36665753432874,"0",0.9,0.518810334437793,0.989872456787725
1.59528080213779,-0.311574373940141,0.552381321602746,0.622671909397301,"0",0.1,0.552381321602746,0.825223505838516
0.329507771815361,-1.07020040958607,0.31884420287861,0.288762330533713,"1",0.9,0.288762330533713,0.82951608083226
-0.820468384118015,0.569858455568709,0.58852035013063,0.430867256260223,"0",0.9,0.58852035013063,0.988926726612242
0.487429052428485,-0.48945567782659,0.464510690587257,0.405740238368417,"1",0.9,0.405740238368417,0.919457814575837
0.738324705129217,0.250764609309748,0.663312689403602,0.611135200130589,"1",0.9,0.611135200130589,0.977809735103107
0.575781351653492,-0.261212862183759,0.521931472747308,0.465173874361942,"1",0.9,0.465173874361942,0.948332883083814
-0.305388387156356,0.261532301037841,0.581099116084939,0.431323678130552,"0",0.9,0.581099116084939,0.853400059319874
1.51178116845085,1.43107897057308,0.951619854718057,0.997672237043981,"1",0.9,0.997672237043981,0.999638164965256
0.389843236411431,0.396084835847547,0.638582170249452,0.621956963355589,"1",0.9,0.621956963355589,0.874001505552132
-0.621240580541804,-0.475184712310923,0.41517199686331,0.245682679038548,"0",0.9,0.41517199686331,0.969449531183685
-2.2146998871775,1.78863273956851,0.794316011312047,0.47654220153901,"0",0.9,0.794316011312047,0.999993033281201
1.12493091814311,-0.0511099369591785,0.591230320924689,0.638267751406261,"1",0.9,0.638267751406261,0.997080809389179
-0.0449336090152309,-0.739458501073595,0.363876051585831,0.276372236313379,"0",0.9,0.363876051585831,0.598768729424019
-0.0161902630989461,2.0793652587314,1,0.909163846308548,"0",0.9,1,0.54546191765768
0.943836210685299,0.376672790518803,0.642447244145914,0.687247212354721,"1",0.9,0.687247212354721,0.992466899361918
0.821221195098089,-2.28948775342499,0.0833970691559185,0.0984758849935997,"1",0.9,0.0984758849935997,0.984745309391427
0.593901321217509,1.18482679450047,0.829677965588513,0.816569782186544,"1",0.9,0.816569782186544,0.954333448705633
0.918977371608218,0.305426902516593,0.633284358263008,0.691019665394227,"0",0.1,0.633284358263008,0.994132765830727
0.782136300731067,0.644629582214844,0.685496188698682,0.747306479165011,"1",0.9,0.747306479165011,0.982495470467199
0.0745649833651906,1.16372687236571,0.850342120028267,0.698762049074633,"1",0.9,0.698762049074633,0.569261377431247
-1.98935169586337,0.935334175904067,0.619168073636979,0.36560399098904,"0",0.9,0.619168073636979,0.999977373215184
0.61982574789471,0.097982812583279,0.60056342812748,0.571575532786778,"1",0.9,0.571575532786778,0.958999015039476
-0.0561287395290008,0.768235350140543,0.679447410007599,0.602427283693047,"0",0.9,0.679447410007599,0.604669657915745
-0.155795506705329,1.10826970823268,0.787671571875578,0.680085047674299,"0",0.9,0.787671571875578,0.720477633644113
-1.47075238389927,-0.385429963981591,0.332722073853805,0.113071023726726,"0",0.9,0.332722073853805,0.999654615120008
-0.47815005510862,0.403057220206685,0.568970602223412,0.472906937628723,"0",0.9,0.568970602223412,0.93562510628741
0.417941560199702,-0.277458791374992,0.469822828354853,0.435236264411772,"1",0.9,0.435236264411772,0.888010167751409
1.35867955152904,0.557313514888297,0.740082102672467,0.75616632761994,"1",0.9,0.75616632761994,0.999167293874038
-0.102787727342996,-0.19665347048754,0.43334668591431,0.393157865844306,"0",0.9,0.43334668591431,0.667140413167372
0.387671611559369,-0.0819326365271097,0.51521712481431,0.507779932158237,"1",0.9,0.507779932158237,0.871491489684421
-0.0538050405829051,0.662346360882897,0.685467775741739,0.59946636676819,"0",0.9,0.685467775741739,0.602300452796691
-1.37705955682861,-0.366146638763209,0.362264915009742,0.122713872165254,"0",0.9,0.362264915009742,0.999431575555618
-0.41499456329968,0.595224429899647,0.654685041062221,0.50486258575575,"0",0.9,0.654685041062221,0.911844579063652
-0.394289953710349,-0.815605497099391,0.340790889900131,0.229306244665969,"0",0.9,0.340790889900131,0.905420638740465
