"Direct","data_train_enc_1",2000,0,100.0,3600,2,1404.6842105263158,0.0,0.7465388774871826,617,69.15,11.4,5214,69.9221228728007,11.445053360253823,1
"Direct","data_train_enc_1",2000,1,100.0,3600,2,1505.5820524763235,0.0,16.477229118347168,635,68.25,12.25,5374,68.99913469858667,11.439284684164983,1
"Direct","data_train_enc_1",2000,2,100.0,3600,2,1560.353982300885,0.0,310.4513599872589,635,68.25,11.899999999999999,5351,69.13181424862994,11.381597923276608,1
"Direct","data_train_enc_2",2000,0,100.0,3600,2,1496.2857142857142,0.0,0.8006668090820312,570,71.5,11.200000000000001,5261,69.65099509662532,11.468128064609171,1
"Direct","data_train_enc_2",2000,1,100.0,3600,2,1530.9191155077103,0.0,18.17781090736389,590,70.5,18.15,5338,69.20680703778483,18.81742140178829,1
"Direct","data_train_enc_2",2000,2,100.0,3600,2,1605.8877043354653,0.0,371.1064507961273,605,69.75,11.799999999999999,5637,67.48197288722238,12.293048745312952,1
"Direct","data_train_enc_3",2000,0,100.0,3600,2,1551.0,0.0,0.9801528453826904,605,69.75,10.95,5226,69.85289875973464,11.49697144505336,1
"Direct","data_train_enc_3",2000,1,100.0,3600,2,1601.0,0.0,19.807538270950317,578,71.1,11.35,4940,71.5027401211422,11.098932794923565,1
"Direct","data_train_enc_3",2000,2,100.0,3600,2,1647.44262295082,0.0,424.80567502975464,558,72.1,14.6,4829,72.14306316700318,13.579463513123738,1
"Direct","data_train_enc_4",2000,0,100.0,3600,2,1578.9819819819822,0.0,1.0728459358215332,615,69.25,11.1,5216,69.91058552062302,11.479665416786847,1
"Direct","data_train_enc_4",2000,1,100.0,3600,2,1608.9613899613903,0.0,18.81355595588684,667,66.64999999999999,10.75,5722,66.99163541967118,11.641188347274301,1
"Direct","data_train_enc_4",2000,2,100.0,3600,2,1663.8978978978982,0.0,227.68230295181274,597,70.15,11.05,5228,69.84136140755697,11.283530429766369,1
"Direct","data_train_enc_5",2000,0,100.0,3600,2,1514.0,0.0,1.0471601486206055,607,69.65,11.05,5224,69.86443611191233,11.485434092875686,1
"Direct","data_train_enc_5",2000,1,100.0,3600,2,1610.2648401826482,0.0,19.828906059265137,607,69.65,11.05,5290,69.48370349004904,11.32967983847707,1
"Direct","data_train_enc_5",2000,2,100.0,3600,2,1669.0732346279594,0.0,215.94957304000854,611,69.45,12.15,5480,68.38765503316989,12.114219786558984,1
