"V1","V2","V3","y0","y1","t","prob_t","y","prob_t_pred_log","prob_t_pred_tree"
-1,1,1,0.786063698391588,0.679209580251296,"0",0.9,0.786063698391588,0.838921111614119,0.912959381044487
-1,1,1,0.735426051772638,0.699981100245021,"0",0.9,0.735426051772638,0.838921111614119,0.912959381044487
-1,-1,-1,0.0198817238564008,0.0435964884050823,"1",0.9,0.0435964884050823,0.811983299640352,0.887550200803213
1,-1,-1,0.194729664766203,0.319629810557952,"0",0.9,0.194729664766203,0.833186414007443,0.914720812182741
1,-1,-1,0.222116542541906,0.310379196657012,"0",0.9,0.222116542541906,0.833186414007443,0.914720812182741
-1,-1,-1,0.0478472037161516,0.0945084294532413,"1",0.9,0.0945084294532413,0.811983299640352,0.887550200803213
-1,1,1,0.776866058957388,0.664924575628424,"0",0.9,0.776866058957388,0.838921111614119,0.912959381044487
-1,-1,1,0.654443053162301,0.40921727830678,"1",0.9,0.40921727830678,0.796811583031575,0.887550200803213
1,1,1,0.916127079034586,0.951438597741858,"0",0.9,0.916127079034586,0.991177181121455,0.914720812182741
-1,1,1,0.796940157451083,0.689132324225977,"0",0.9,0.796940157451083,0.838921111614119,0.912959381044487
-1,-1,1,0.647423731624034,0.431414464427969,"1",0.9,0.431414464427969,0.796811583031575,0.887550200803213
1,-1,1,0.813688898356262,0.626491543080919,"0",0.9,0.813688898356262,0.84616645005243,0.914720812182741
1,-1,1,0.773251219669203,0.666278171916307,"0",0.9,0.773251219669203,0.84616645005243,0.914720812182741
1,1,1,0.927572890127573,0.978703868358309,"0",0.9,0.927572890127573,0.991177181121455,0.914720812182741
-1,1,-1,0.232028373524396,0.326470263977132,"0",0.9,0.232028373524396,0.825455839794547,0.912959381044487
-1,-1,1,0.614813482529233,0.39866019401132,"1",0.9,0.39866019401132,0.796811583031575,0.887550200803213
1,1,1,0.927903754948377,0.92093215039165,"0",0.9,0.927903754948377,0.991177181121455,0.914720812182741
1,1,-1,0.348279238087361,0.62807514722688,"0",0.9,0.348279238087361,0.990292364136537,0.914720812182741
1,-1,-1,0.227056411453663,0.328945167783715,"0",0.9,0.227056411453663,0.833186414007443,0.914720812182741
1,-1,1,0.766341644115662,0.709263519045321,"1",0.1,0.709263519045321,0.15383354994757,0.0852791878172589
-1,1,1,0.776015460235554,0.692327444190267,"0",0.9,0.776015460235554,0.838921111614119,0.912959381044487
1,-1,-1,0.206156494799089,0.332756741189599,"0",0.9,0.206156494799089,0.833186414007443,0.914720812182741
1,1,1,0.946140765512284,0.979143448360685,"0",0.9,0.946140765512284,0.991177181121455,0.914720812182741
-1,-1,1,0.602952126365737,0.377750451975242,"1",0.9,0.377750451975242,0.796811583031575,0.887550200803213
-1,1,-1,0.229723880714721,0.306667018779129,"1",0.1,0.306667018779129,0.174544160205453,0.0870406189555126
1,-1,-1,0.235968310090964,0.312108071603512,"0",0.9,0.235968310090964,0.833186414007443,0.914720812182741
-1,1,-1,0.204296043244471,0.315030105050147,"0",0.9,0.204296043244471,0.825455839794547,0.912959381044487
-1,1,-1,0.225763435007688,0.313614999194745,"0",0.9,0.225763435007688,0.825455839794547,0.912959381044487
1,-1,1,0.778671288527708,0.687642974113514,"1",0.1,0.687642974113514,0.15383354994757,0.0852791878172589
1,-1,-1,0.166610135976313,0.331744377802332,"0",0.9,0.166610135976313,0.833186414007443,0.914720812182741
1,1,-1,0.371498155463088,0.59424683100252,"0",0.9,0.371498155463088,0.990292364136537,0.914720812182741
-1,1,-1,0.160630444019534,0.295361371602975,"1",0.1,0.295361371602975,0.174544160205453,0.0870406189555126
-1,-1,1,0.670875298316303,0.423457825877788,"1",0.9,0.423457825877788,0.796811583031575,0.887550200803213
-1,1,-1,0.228543631501986,0.347706948227109,"0",0.9,0.228543631501986,0.825455839794547,0.912959381044487
1,1,-1,0.352236121969254,0.611517139753512,"1",0.1,0.611517139753512,0.00970763586346339,0.0852791878172589
-1,1,1,0.773752650473532,0.671420802442058,"0",0.9,0.773752650473532,0.838921111614119,0.912959381044487
1,1,-1,0.306928814975396,0.57447467761385,"0",0.9,0.306928814975396,0.990292364136537,0.914720812182741
1,-1,1,0.736072233625686,0.663059306172559,"0",0.9,0.736072233625686,0.84616645005243,0.914720812182741
-1,-1,1,0.609148989962525,0.441376215913124,"0",0.1,0.609148989962525,0.203188416968425,0.112449799196787
-1,1,-1,0.213303521982998,0.332436800357312,"0",0.9,0.213303521982998,0.825455839794547,0.912959381044487
1,1,1,0.888590957502104,0.914531116117609,"0",0.9,0.888590957502104,0.991177181121455,0.914720812182741
-1,1,-1,0.192084498564663,0.325078227987123,"0",0.9,0.192084498564663,0.825455839794547,0.912959381044487
1,-1,-1,0.263984892167902,0.332821621427096,"1",0.1,0.332821621427096,0.166813585992557,0.0852791878172589
1,-1,-1,0.186094564146836,0.316664716033452,"0",0.9,0.186094564146836,0.833186414007443,0.914720812182741
1,1,-1,0.3830965250939,0.604530109433869,"0",0.9,0.3830965250939,0.990292364136537,0.914720812182741
1,1,1,0.91286270318237,0.938816977654629,"0",0.9,0.91286270318237,0.991177181121455,0.914720812182741
1,-1,1,0.767387623659304,0.664835952129347,"0",0.9,0.767387623659304,0.84616645005243,0.914720812182741
1,-1,1,0.793723697216254,0.694215494129261,"0",0.9,0.793723697216254,0.84616645005243,0.914720812182741
-1,-1,-1,0.108212183756893,0.0422814438885963,"1",0.9,0.0422814438885963,0.811983299640352,0.887550200803213
1,-1,1,0.821257544182578,0.644353875596952,"0",0.9,0.821257544182578,0.84616645005243,0.914720812182741
-1,-1,-1,0.0737393458720984,0.0470091513629461,"1",0.9,0.0470091513629461,0.811983299640352,0.887550200803213
-1,1,-1,0.192995547398744,0.300299983669955,"0",0.9,0.192995547398744,0.825455839794547,0.912959381044487
1,1,-1,0.339018574148852,0.589499852084271,"0",0.9,0.339018574148852,0.990292364136537,0.914720812182741
1,-1,-1,0.187602782165109,0.326742963273794,"0",0.9,0.187602782165109,0.833186414007443,0.914720812182741
1,1,1,0.89740556331946,0.944135307660616,"0",0.9,0.89740556331946,0.991177181121455,0.914720812182741
-1,-1,1,0.655045325474227,0.445250769233872,"1",0.9,0.445250769233872,0.796811583031575,0.887550200803213
