"V1.1","V1.2","V1.3","V1.4","V1.5","V1.6","V1.7","V1.8","V1.9","V1.10","V2.1","V2.2","V2.3","V2.4","V2.5","V2.6","V2.7","V2.8","V2.9","V2.10","y0","y1","t","prob_t","y","prob_t_pred_log","prob_t_pred_tree"
1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.082438698206866,0.0136804084417078,0,0.9,0.082438698206866,0.972886997136555,0.911290322580645
0,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,1,1,0.533709756917176,0.466118406454133,0,0.9,0.533709756917176,0.948402045577215,0.911290322580645
0,0,0,0,0,1,1,1,1,1,0,0,0,0,0,0,1,1,1,1,0.507324935534782,0.550343616916764,1,0.9,0.550343616916764,0.627761838972152,0.912698412698413
0,0,0,0,1,1,1,1,1,1,0,0,0,0,0,0,0,1,1,1,0.558271587864971,0.52934962985451,0,0.9,0.558271587864971,0.511119650317138,0.911290322580645
0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,0.245474789690148,0.370588502384737,0,0.1,0.245474789690148,0.0341346175010686,0.0873015873015872
0,0,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,1,1,0.614173021348558,0.536834773607236,0,0.9,0.614173021348558,0.840526420842946,0.911290322580645
0,0,0,0,0,1,1,1,1,1,0,0,0,0,0,1,1,1,1,1,0.498073967014495,0.496330704386043,1,0.9,0.496330704386043,0.562547345727141,0.912698412698413
0,0,0,0,1,1,1,1,1,1,0,0,0,0,1,1,1,1,1,1,0.428797576966448,0.42134708143158,1,0.1,0.42134708143158,0.465234573336274,0.0887096774193548
0,0,0,0,0,0,0,0,1,1,0,0,1,1,1,1,1,1,1,1,0.381098619997327,0.442917875390066,1,0.9,0.442917875390066,0.908792412843389,0.912698412698413
0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,1,1,1,0.559367913228338,0.61302896007093,1,0.9,0.61302896007093,0.808054401194954,0.912698412698413
0,0,0,0,1,1,1,1,1,1,0,0,0,0,0,1,1,1,1,1,0.468398652669852,0.475289985815575,1,0.1,0.475289985815575,0.440842359164169,0.0887096774193548
0,0,0,0,0,0,0,1,1,1,0,1,1,1,1,1,1,1,1,1,0.320886214182088,0.375233645428697,1,0.9,0.375233645428697,0.856679451948483,0.912698412698413
0,0,1,1,1,1,1,1,1,1,0,0,0,0,0,0,1,1,1,1,0.454843031420629,0.429493527109902,0,0.9,0.454843031420629,0.799399140181346,0.911290322580645
1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,1,1,1,1,0.442385822335734,0.343783292503785,0,0.9,0.442385822335734,0.979225573035149,0.911290322580645
0,0,0,0,0,0,0,1,1,1,0,0,0,1,1,1,1,1,1,1,0.410625916640719,0.461288959879474,1,0.9,0.461288959879474,0.811380530789932,0.912698412698413
0,0,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1,1,1,0.426011298738036,0.46407809148841,1,0.9,0.46407809148841,0.693662515603819,0.912698412698413
0,0,0,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,1,1,0.594130009346118,0.577930680111268,0,0.9,0.594130009346118,0.771962676648537,0.911290322580645
0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,1,1,1,1,0.52283917927996,0.548760020987218,1,0.9,0.548760020987218,0.849837122082233,0.912698412698413
0,0,0,0,0,0,0,1,1,1,0,0,1,1,1,1,1,1,1,1,0.375592576160008,0.449246202277731,1,0.9,0.449246202277731,0.836701958949809,0.912698412698413
0,0,1,1,1,1,1,1,1,1,0,0,0,0,0,0,1,1,1,1,0.477459931713884,0.425127872049118,0,0.9,0.477459931713884,0.824341478295094,0.911290322580645
0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,1,1,1,1,0.454619471471584,0.583412838437167,1,0.9,0.583412838437167,0.958134276092542,0.912698412698413
0,0,0,0,0,1,1,1,1,1,0,0,0,1,1,1,1,1,1,1,0.357455650546829,0.373127009717767,1,0.9,0.373127009717767,0.501528228134235,0.912698412698413
0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,0.194937347292038,0.277966677839358,1,0.9,0.277966677839358,0.847689212982936,0.912698412698413
0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,1,1,1,1,0.502758870039902,0.582776732104007,1,0.9,0.582776732104007,0.859999363955021,0.912698412698413
