"V1.1","V1.2","V1.3","V1.4","V1.5","V1.6","V1.7","V1.8","V1.9","V1.10","V2.1","V2.2","V2.3","V2.4","V2.5","V2.6","V2.7","V2.8","V2.9","V2.10","y0","y1","t","prob_t","y","prob_t_pred_log","prob_t_pred_tree"
0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,1,1,1,1,0.592401899670407,0.600568965974938,1,0.6,0.600568965974938,0.594776026432267,0.754385964912281
0,0,0,0,1,1,1,1,1,1,0,0,0,0,1,1,1,1,1,1,0.505160283651545,0.442146964916204,1,0.4,0.442146964916204,0.470395393886468,0.175
0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.231053890040972,0.158506013941753,1,0.4,0.158506013941753,0.429340570930323,0.9
0,0,0,0,1,1,1,1,1,1,0,0,0,0,0,1,1,1,1,1,0.568579338550148,0.460276943536391,1,0.4,0.460276943536391,0.466972026126763,0.833333333333333
0,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,1,0.71162845678588,0.523575330833302,0,0.6,0.71162845678588,0.668093148599312,0.706666666666667
0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.160672349455491,0.0484518378576716,0,0.6,0.160672349455491,0.564163235843154,0.384615384615385
0,0,0,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,1,1,0.70555789199635,0.54064753408704,1,0.4,0.54064753408704,0.41342933597787,0.293333333333333
0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,0.324541793443547,0.299252836310611,0,0.4,0.324541793443547,0.407808804522055,0.666666666666667
0,0,0,0,0,0,0,0,0,1,0,0,1,1,1,1,1,1,1,1,0.434421669696851,0.532045170541361,1,0.6,0.532045170541361,0.665972186291157,0.608695652173913
1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,1,1,1,1,0.555320603870947,0.39785253006838,1,0.4,0.39785253006838,0.321399147817182,0.857142857142857
1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.111957183917779,0,1,0.4,0,0.408394192382536,0.615384615384615
0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,1,1,0.724528032119854,0.667514407017015,0,0.4,0.724528032119854,0.501508154336115,0.315789473684211
0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,0.329127751116115,0.31300549981087,1,0.6,0.31300549981087,0.619234153436476,0.754385964912281
0,0,0,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,1,1,0.671485887066777,0.544498185931755,1,0.4,0.544498185931755,0.414247547731629,0.293333333333333
0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.221748997544233,0.233882034912214,1,0.6,0.233882034912214,0.589413450026225,0.661764705882353
0,0,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,1,1,1,0.603913501118749,0.504802480785877,1,0.4,0.504802480785877,0.386231653238035,0.293333333333333
0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.232809114576674,0.16286803772333,1,0.4,0.16286803772333,0.45755660184745,0.9
0,0,0,0,0,1,1,1,1,1,0,0,0,0,1,1,1,1,1,1,0.481544818712816,0.461780693748165,1,0.6,0.461780693748165,0.500354832580051,0.661764705882353
0,0,1,1,1,1,1,1,1,1,0,0,0,1,1,1,1,1,1,1,0.439433425230422,0.327612983755403,0,0.6,0.439433425230422,0.561731038097505,0.825
