"V1.1","V1.2","V1.3","V1.4","V1.5","V1.6","V1.7","V1.8","V1.9","V1.10","V2.1","V2.2","V2.3","V2.4","V2.5","V2.6","V2.7","V2.8","V2.9","V2.10","y0","y1","t","prob_t","y","prob_t_pred_log","prob_t_pred_tree"
0,0,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,1,1,1,0.65267119329174,0.577828870263634,1,0.9,0.577828870263634,0.858442036753664,0.919847328244275
0,0,0,0,0,1,1,1,1,1,0,0,1,1,1,1,1,1,1,1,0.503399790447914,0.475952077697736,0,0.9,0.503399790447914,0.561470198554228,0.911764705882353
0,0,1,1,1,1,1,1,1,1,0,0,0,1,1,1,1,1,1,1,0.521165603754799,0.442478434107106,0,0.1,0.521165603754799,0.0897433833601894,0.0801526717557253
0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,1,1,0.681935102634669,0.75597345038231,0,0.9,0.681935102634669,0.977746922058216,0.911764705882353
0,0,0,0,0,0,1,1,1,1,0,1,1,1,1,1,1,1,1,1,0.492219079386987,0.4666532049169,0,0.9,0.492219079386987,0.649516222548461,0.911764705882353
0,0,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,0.433384776841507,0.368618559849689,1,0.9,0.368618559849689,0.906474711514966,0.919847328244275
0,0,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1,1,1,0.618404421724492,0.571397857200154,0,0.9,0.618404421724492,0.731950525118914,0.911764705882353
0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,1,0.893265881368318,0.852106338235598,0,0.9,0.893265881368318,0.8337614144717,0.911764705882353
0,0,0,0,0,0,0,1,1,1,0,1,1,1,1,1,1,1,1,1,0.473692601582745,0.459899682742913,0,0.9,0.473692601582745,0.775059307058353,0.911764705882353
0,0,0,1,1,1,1,1,1,1,0,0,0,0,0,1,1,1,1,1,0.614635647193323,0.549749591232519,1,0.9,0.549749591232519,0.729051689603604,0.919847328244275
0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0.838441795238863,0.861677888362485,0,0.9,0.838441795238863,0.97237139578153,0.911764705882353
0,0,0,0,0,0,1,1,1,1,0,1,1,1,1,1,1,1,1,1,0.444465971125101,0.460964314084122,0,0.9,0.444465971125101,0.683583924554577,0.911764705882353
0,0,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,0.423902901192354,0.344108227566746,1,0.9,0.344108227566746,0.854295256039136,0.919847328244275
1,1,1,1,1,1,1,1,1,1,0,0,0,1,1,1,1,1,1,1,0.447422118336103,0.279824931193784,1,0.9,0.279824931193784,0.996920420271262,0.919847328244275
0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,0.252579795924061,0.319341405433288,0,0.9,0.252579795924061,0.933117770869948,0.911764705882353
0,0,0,0,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,0.473304901698147,0.431813160817445,1,0.9,0.431813160817445,0.580172680069736,0.919847328244275
0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.390770981518776,0.392128442765964,1,0.9,0.392128442765964,0.561196665008754,0.919847328244275
0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,1,1,1,1,1,0.616700260146539,0.618161446410565,0,0.9,0.616700260146539,0.895766477106252,0.911764705882353
0,0,0,0,0,0,0,1,1,1,0,0,0,1,1,1,1,1,1,1,0.591997021722004,0.58651207454427,1,0.1,0.58651207454427,0.136451249298278,0.0882352941176471
