"V1.1","V1.2","V1.3","V1.4","V1.5","V1.6","V1.7","V1.8","V1.9","V1.10","V2.1","V2.2","V2.3","V2.4","V2.5","V2.6","V2.7","V2.8","V2.9","V2.10","y0","y1","t","prob_t","y","prob_t_pred_log","prob_t_pred_tree"
0,0,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,1,1,0.642541465171329,0.61456426560655,0,0.75,0.642541465171329,0.723685119381487,0.836734693877551
0,0,0,0,1,1,1,1,1,1,0,0,1,1,1,1,1,1,1,1,0.39438118744454,0.444755122682673,0,0.75,0.39438118744454,0.640191910658461,0.836734693877551
0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,1,0.691691186651946,0.768311921684225,1,0.75,0.768311921684225,0.826557810247031,0.72156862745098
0,0,0,0,0,1,1,1,1,1,0,0,0,0,1,1,1,1,1,1,0.474047752047339,0.529248817158821,1,0.75,0.529248817158821,0.446324483995612,0.72156862745098
0,0,0,0,0,1,1,1,1,1,0,0,0,0,1,1,1,1,1,1,0.444901387350765,0.524217060713402,0,0.25,0.444901387350765,0.536335782852435,0.27843137254902
0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,1,0.662113697658955,0.788769565061653,1,0.75,0.788769565061653,0.851674534191936,0.72156862745098
0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,1,0.954810481203773,0.918350211581587,1,0.75,0.918350211581587,0.564903095031431,0.72156862745098
0,1,1,1,1,1,1,1,1,1,0,0,0,0,1,1,1,1,1,1,0.438560906834828,0.383442229804858,0,0.75,0.438560906834828,0.859003224285813,0.836734693877551
0,0,1,1,1,1,1,1,1,1,0,0,1,1,1,1,1,1,1,1,0.33780006641292,0.347270315994075,0,0.75,0.33780006641292,0.754205621615928,0.836734693877551
0,0,0,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,1,1,0.667583610274511,0.626176057332157,0,0.75,0.667583610274511,0.695453101421285,0.836734693877551
0,0,0,0,0,0,0,0,1,1,0,0,0,1,1,1,1,1,1,1,0.491766190823757,0.614530445963017,1,0.75,0.614530445963017,0.761107147763433,0.72156862745098
0,0,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1,1,1,0.510155613937973,0.584527371624718,1,0.75,0.584527371624718,0.532383208943938,0.72156862745098
0,0,0,0,0,0,1,1,1,1,0,1,1,1,1,1,1,1,1,1,0.37002728960865,0.458441883672389,1,0.75,0.458441883672389,0.543565102774624,0.72156862745098
0,0,0,0,0,1,1,1,1,1,0,0,0,0,0,0,1,1,1,1,0.596667133669994,0.610571033843629,0,0.25,0.596667133669994,0.541201989042762,0.27843137254902
0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.251109991705247,0.313067630536496,0,0.75,0.251109991705247,0.724659036596811,0.836734693877551
0,0,0,0,0,0,0,0,0,1,0,1,1,1,1,1,1,1,1,1,0.38553688688426,0.564910078588766,0,0.25,0.38553688688426,0.138730875984542,0.27843137254902
0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,1,1,1,1,0.59892053796482,0.648174846066459,1,0.75,0.648174846066459,0.573573159228393,0.72156862745098
1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,1,0.616688242921434,0.535075239088256,1,0.25,0.535075239088256,0.0667802907143411,0.163265306122449
0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,1,1,0.707075503711172,0.734080395920977,1,0.75,0.734080395920977,0.632007906471343,0.72156862745098
0,0,0,1,1,1,1,1,1,1,0,0,0,0,0,0,0,1,1,1,0.665972907235983,0.601370033503101,1,0.25,0.601370033503101,0.29748794025862,0.163265306122449
