V1.1,V1.2,V1.3,V1.4,V1.5,V1.6,V1.7,V1.8,V1.9,V1.10,V2.1,V2.2,V2.3,V2.4,V2.5,V2.6,V2.7,V2.8,V2.9,V2.10,y0,y1,t,prob_t,y,prob_t_pred,reg0,reg1
0,0,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,1,1,0.642541465171329,0.6145642656065501,0,0.9,0.642541465171329,0.8155287680121049,0.642541465171329,0.6013700335031011
0,0,0,0,1,1,1,1,1,1,0,0,1,1,1,1,1,1,1,1,0.39438118744454,0.444755122682673,0,0.9,0.39438118744454,0.642677008713124,0.39438118744454,0.45524598621367
0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,1,0.691691186651946,0.7683119216842249,1,0.9,0.7683119216842249,0.9874942506603399,0.691817904429245,0.7683119216842249
0,0,0,0,0,1,1,1,1,1,0,0,0,0,1,1,1,1,1,1,0.474047752047339,0.5292488171588211,1,0.9,0.5292488171588211,0.561851493807369,0.48349094928192793,0.5292488171588211
0,0,0,0,0,1,1,1,1,1,0,0,0,0,1,1,1,1,1,1,0.444901387350765,0.524217060713402,1,0.9,0.524217060713402,0.60131052567901,0.48349094928192793,0.524217060713402
0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,1,0.6621136976589549,0.788769565061653,1,0.9,0.788769565061653,0.991847508523771,0.691817904429245,0.788769565061653
0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,1,0.954810481203773,0.918350211581587,1,0.9,0.918350211581587,0.794123531042317,0.9771356263755859,0.918350211581587
0,1,1,1,1,1,1,1,1,1,0,0,0,0,1,1,1,1,1,1,0.43856090683482796,0.383442229804858,0,0.9,0.43856090683482796,0.969015352989908,0.43856090683482796,0.400286460852719
0,0,1,1,1,1,1,1,1,1,0,0,1,1,1,1,1,1,1,1,0.33780006641292,0.34727031599407504,0,0.9,0.33780006641292,0.8642171278096321,0.33780006641292,0.36060376965871704
0,0,0,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,1,1,0.667583610274511,0.626176057332157,0,0.9,0.667583610274511,0.762872414614287,0.667583610274511,0.697819838028225
0,0,0,0,0,0,0,0,1,1,0,0,0,1,1,1,1,1,1,1,0.49176619082375705,0.6145304459630171,1,0.9,0.6145304459630171,0.9688246207834649,0.564612912235566,0.6145304459630171
0,0,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1,1,1,0.5101556139379729,0.584527371624718,1,0.9,0.584527371624718,0.74063830314907,0.48349094928192793,0.584527371624718
0,0,0,0,0,0,1,1,1,1,0,1,1,1,1,1,1,1,1,1,0.37002728960865006,0.4584418836723889,1,0.9,0.4584418836723889,0.7604330955384141,0.311935562757292,0.4584418836723889
0,0,0,0,0,1,1,1,1,1,0,0,0,0,0,0,1,1,1,1,0.596667133669994,0.6105710338436291,1,0.9,0.6105710338436291,0.590140793708402,0.591736762351328,0.6105710338436291
0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.251109991705247,0.31306763053649606,0,0.9,0.251109991705247,0.8166475170831379,0.251109991705247,0.36060376965871704
0,0,0,0,0,0,0,0,0,1,0,1,1,1,1,1,1,1,1,1,0.38553688688426,0.564910078588766,0,0.1,0.38553688688426,0.00207605150890533,0.38553688688426,0.5650216415717428
0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,1,1,1,1,0.5989205379648199,0.6481748460664589,1,0.9,0.6481748460664589,0.807708074806028,0.591736762351328,0.6481748460664589
1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,1,0.616688242921434,0.535075239088256,0,0.9,0.616688242921434,0.995370047264086,0.616688242921434,0.632040331417728
0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,1,1,0.707075503711172,0.734080395920977,1,0.9,0.734080395920977,0.8809394481865319,0.691817904429245,0.734080395920977
0,0,0,1,1,1,1,1,1,1,0,0,0,0,0,0,0,1,1,1,0.6659729072359829,0.6013700335031011,1,0.1,0.6013700335031011,0.48605698199048397,0.591964778063095,0.6013700335031011
0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.185118917670436,0.21228075453123998,0,0.9,0.185118917670436,0.9483527935076791,0.185118917670436,0.21616032562345397
0,0,0,0,1,1,1,1,1,1,0,0,0,0,0,0,1,1,1,1,0.594278190418261,0.5734445294964399,0,0.9,0.594278190418261,0.6327195634405389,0.594278190418261,0.547592523250448
0,1,1,1,1,1,1,1,1,1,0,0,1,1,1,1,1,1,1,1,0.327022304390293,0.37709749541095794,0,0.9,0.327022304390293,0.9420054544602209,0.327022304390293,0.43044596922774797
0,0,1,1,1,1,1,1,1,1,0,0,0,0,0,1,1,1,1,1,0.450234032489495,0.471542851831748,0,0.9,0.450234032489495,0.876497502851518,0.450234032489495,0.5389288557837589
0,0,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,1,0.6924806822507871,0.667297121372191,0,0.9,0.6924806822507871,0.840492117311438,0.6924806822507871,0.700538600560946
1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.17238180711168,0.18040625864162502,0,0.9,0.17238180711168,0.9902536958187629,0.17238180711168,0.21616032562345397
0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,1,1,0.6824198714881159,0.739579937584351,1,0.9,0.739579937584351,0.915172068502255,0.691817904429245,0.739579937584351
0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.172536512707062,0.321827177192794,1,0.9,0.321827177192794,0.613881330756521,0.19082213177760698,0.321827177192794
0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.20477077471124,0.251418023472125,0,0.9,0.20477077471124,0.957023257623003,0.20477077471124,0.278584491882089
0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,1,1,1,1,0.615978482243194,0.707607438967606,0,0.1,0.615978482243194,0.008896299228793541,0.615978482243194,0.6742923654289269
0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,1,0.816960039618336,0.827835717265882,1,0.9,0.827835717265882,0.776884153884888,0.7863651465051129,0.827835717265882
0,0,0,1,1,1,1,1,1,1,0,0,1,1,1,1,1,1,1,1,0.419352286409915,0.446093250449224,0,0.9,0.419352286409915,0.682559614264391,0.419352286409915,0.4801298841133329
0,0,0,0,0,0,0,0,1,1,0,1,1,1,1,1,1,1,1,1,0.408129623751581,0.514838560697812,1,0.9,0.514838560697812,0.925672100009254,0.34395735020958307,0.514838560697812
0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,1,1,1,1,1,0.51610376025957,0.603915497611144,1,0.9,0.603915497611144,0.922902048385994,0.525211570783186,0.603915497611144
0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,1,1,0.722078464609951,0.7644648791549592,1,0.9,0.7644648791549592,0.911704012655706,0.696069719616801,0.7644648791549592
0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,1,1,0.7094654745953821,0.717820427683491,1,0.9,0.717820427683491,0.8771680723778531,0.691817904429245,0.717820427683491
0,0,0,0,0,0,0,1,1,1,0,0,0,0,1,1,1,1,1,1,0.502054982420829,0.6071049115908729,1,0.9,0.6071049115908729,0.829985576238951,0.48349094928192793,0.6071049115908729
0,0,0,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,1,1,0.696069719616801,0.6598074966235771,0,0.9,0.696069719616801,0.526936233401292,0.696069719616801,0.697819838028225
0,0,0,1,1,1,1,1,1,1,0,0,0,0,0,1,1,1,1,1,0.531173172867383,0.5490066424757529,0,0.9,0.531173172867383,0.687712827710206,0.531173172867383,0.547592523250448
0,0,0,1,1,1,1,1,1,1,0,0,0,0,1,1,1,1,1,1,0.465471523597967,0.49060239462033006,0,0.9,0.465471523597967,0.730586458199554,0.465471523597967,0.40530230220072905
0,0,1,1,1,1,1,1,1,1,0,0,0,0,0,1,1,1,1,1,0.485974934693779,0.48937487204173297,0,0.9,0.485974934693779,0.865918048340282,0.485974934693779,0.547592523250448
0,0,0,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,1,1,0.687897453634786,0.688404784248299,0,0.9,0.687897453634786,0.62489167694159,0.687897453634786,0.697819838028225
0,1,1,1,1,1,1,1,1,1,0,0,1,1,1,1,1,1,1,1,0.318156871107422,0.315052382271423,0,0.9,0.318156871107422,0.969234966610026,0.318156871107422,0.278584491882089
0,0,0,0,0,0,0,0,0,1,0,1,1,1,1,1,1,1,1,1,0.416528883044926,0.626391019456652,1,0.9,0.626391019456652,0.997630551864004,0.38553688688426,0.626391019456652
0,0,0,0,0,0,0,0,1,1,0,0,0,1,1,1,1,1,1,1,0.532707818062238,0.611229459776419,1,0.9,0.611229459776419,0.967449540853553,0.564612912235566,0.611229459776419
0,1,1,1,1,1,1,1,1,1,0,0,0,0,1,1,1,1,1,1,0.46191434696689504,0.408361606312615,0,0.9,0.46191434696689504,0.9548254191690799,0.46191434696689504,0.417421763883676
0,0,0,1,1,1,1,1,1,1,0,0,0,0,0,0,0,1,1,1,0.594504019266458,0.579239362972261,0,0.9,0.594504019266458,0.74156486928203,0.594504019266458,0.547592523250448
0,0,0,1,1,1,1,1,1,1,0,0,0,0,0,0,1,1,1,1,0.586667243431233,0.558560004071682,0,0.9,0.586667243431233,0.774149913515096,0.586667243431233,0.547592523250448
0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,1,0.874276777926094,0.8530980081889691,1,0.9,0.8530980081889691,0.9025711945291122,0.8131004988336229,0.8530980081889691
0,0,0,0,1,1,1,1,1,1,0,0,0,1,1,1,1,1,1,1,0.440967704850599,0.47959588873719106,0,0.9,0.440967704850599,0.544379995777201,0.440967704850599,0.505017118237488
0,0,0,0,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,1,0.8635154618454941,0.819182516514978,1,0.9,0.819182516514978,0.683781010530211,0.8413938754283949,0.819182516514978
0,0,0,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,1,0.760318758142672,0.708784301288255,0,0.9,0.760318758142672,0.5030654622817701,0.760318758142672,0.700538600560946
0,0,0,0,1,1,1,1,1,1,0,0,0,0,0,0,0,1,1,1,0.6454937950289671,0.6376216501003841,0,0.9,0.6454937950289671,0.514147937472104,0.6454937950289671,0.6013700335031011
0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,1,1,0.6187925075593039,0.733080323252908,1,0.9,0.733080323252908,0.978982712283604,0.615978482243194,0.733080323252908
0,0,0,0,1,1,1,1,1,1,0,0,0,0,0,1,1,1,1,1,0.527621647641774,0.552954822809101,0,0.9,0.527621647641774,0.6381928772195861,0.527621647641774,0.547592523250448
0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,0.282671951458492,0.473362073543948,1,0.9,0.473362073543948,0.985682609609337,0.24877569442492,0.473362073543948
1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.160774746829307,0.15555601025252,0,0.9,0.160774746829307,0.9857898180569631,0.160774746829307,0.21616032562345397
0,0,0,0,0,0,0,1,1,1,0,0,1,1,1,1,1,1,1,1,0.39408351122628493,0.50082861679462,0,0.1,0.39408351122628493,0.0544442274680637,0.39408351122628493,0.45056919753633395
0,0,0,0,0,1,1,1,1,1,0,0,0,0,0,1,1,1,1,1,0.550273670226162,0.560763422456055,1,0.9,0.560763422456055,0.5982110652763339,0.54407344485978,0.560763422456055
0,0,0,0,0,1,1,1,1,1,0,0,0,0,0,0,0,0,1,1,0.7393496402271991,0.7467752049196899,1,0.9,0.7467752049196899,0.659810045969649,0.7360450299817299,0.7467752049196899
0,0,0,0,0,0,1,1,1,1,0,1,1,1,1,1,1,1,1,1,0.392722707787066,0.452177282982307,1,0.9,0.452177282982307,0.749595534048691,0.311935562757292,0.452177282982307
0,0,0,1,1,1,1,1,1,1,0,0,0,0,0,0,1,1,1,1,0.535349340550316,0.541600868211297,0,0.9,0.535349340550316,0.7910492299936349,0.535349340550316,0.547592523250448
0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.132657546099005,0.21843495214431896,0,0.9,0.132657546099005,0.707741803111721,0.132657546099005,0.255320697761319
0,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,1,0.8903075461396942,0.7614842791257609,0,0.9,0.8903075461396942,0.939376764552106,0.8903075461396942,0.9156852054734291
0,1,1,1,1,1,1,1,1,1,0,0,0,0,1,1,1,1,1,1,0.41559780049618,0.39719757764184793,0,0.9,0.41559780049618,0.9483301659903979,0.41559780049618,0.43044596922774797
0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.18768355874039497,0.31286250868918103,1,0.9,0.31286250868918103,0.7064492124081411,0.19082213177760698,0.31286250868918103
0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,1,1,0.6861075519642359,0.7223569180491499,1,0.9,0.7223569180491499,0.7863009579070699,0.696069719616801,0.7223569180491499
0,0,0,0,0,1,1,1,1,1,0,0,0,0,0,0,0,0,1,1,0.702261003374705,0.7197576458911898,1,0.9,0.7197576458911898,0.5527421137385881,0.7360450299817299,0.7197576458911898
0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,1,1,0.716007889274102,0.7559558851697941,1,0.9,0.7559558851697941,0.931572825700414,0.691817904429245,0.7559558851697941
0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0.778590133061244,0.863395868135853,1,0.9,0.863395868135853,0.9967649269875279,0.677907768929677,0.863395868135853
0,0,0,1,1,1,1,1,1,1,0,0,0,0,1,1,1,1,1,1,0.420165014966611,0.47591547032371095,0,0.9,0.420165014966611,0.7865768856724009,0.420165014966611,0.40530230220072905
