"V1","V2","V3","y0","y1","t","prob_t","y","prob_t_pred"
-1,-1,-1,0.119743797487256,0.0493009631413185,"1",0.5,0.0493009631413185,0.495390873492732
1,1,-1,0.334445169664628,0.607146132375908,"0",0.5,0.334445169664628,0.481914547408423
-1,1,-1,0.158333000186124,0.32974937062736,"1",0.5,0.32974937062736,0.494887501343631
1,1,1,0.969601560759832,0.969124977610897,"1",0.5,0.969124977610897,0.50092392662064
-1,-1,1,0.636809994319739,0.411076102586945,"1",0.5,0.411076102586945,0.478235087241783
1,-1,1,0.803855375756945,0.686545762456447,"1",0.5,0.686545762456447,0.501427343564807
1,-1,1,0.781084127751488,0.665907948357295,"1",0.5,0.665907948357295,0.501427343564807
1,1,-1,0.381408943124353,0.603125625355562,"0",0.5,0.381408943124353,0.481914547408423
-1,1,-1,0.229203177209081,0.308481390246546,"1",0.5,0.308481390246546,0.494887501343631
1,1,1,0.919550805292244,0.986140440260227,"1",0.5,0.986140440260227,0.50092392662064
-1,1,-1,0.24997429272815,0.315869221100995,"0",0.5,0.24997429272815,0.505112498656369
-1,1,1,0.779806632206384,0.682631911375776,"1",0.5,0.682631911375776,0.477732643565392
1,1,-1,0.372889445706483,0.598069583067063,"0",0.5,0.372889445706483,0.481914547408423
-1,1,1,0.761882580739598,0.70648461453463,"1",0.5,0.70648461453463,0.477732643565392
-1,-1,1,0.63840653172124,0.416228364416615,"1",0.5,0.416228364416615,0.478235087241783
1,1,-1,0.328761813311839,0.592420915446322,"1",0.5,0.592420915446322,0.518085452591577
-1,-1,1,0.626519560129334,0.431647254797588,"1",0.5,0.431647254797588,0.478235087241783
-1,-1,1,0.630576859080895,0.417667991079524,"1",0.5,0.417667991079524,0.478235087241783
-1,-1,-1,0.0410255752322359,0.0777198125185377,"1",0.5,0.0777198125185377,0.495390873492732
-1,-1,-1,0.0283958584164332,0.0437970605825363,"0",0.5,0.0283958584164332,0.504609126507268
1,-1,-1,0.227081939972187,0.330477921405958,"1",0.5,0.330477921405958,0.518588195241109
1,1,-1,0.319794007812184,0.588457723959044,"1",0.5,0.588457723959044,0.518085452591577
-1,1,-1,0.197912071504333,0.330420214223255,"0",0.5,0.197912071504333,0.505112498656369
-1,-1,-1,0.108374838880254,0.0508578288173904,"0",0.5,0.108374838880254,0.504609126507268
-1,-1,1,0.657752514132866,0.398635388629981,"0",0.5,0.657752514132866,0.521764912758217
-1,1,-1,0.188912601010524,0.342275259748309,"1",0.5,0.342275259748309,0.494887501343631
1,1,-1,0.360797281138839,0.570190867016046,"1",0.5,0.570190867016046,0.518085452591577
1,-1,-1,0.22162884940683,0.334249720325584,"1",0.5,0.334249720325584,0.518588195241109
1,-1,-1,0.214010643101299,0.322006247088845,"0",0.5,0.214010643101299,0.481411804758891
-1,1,1,0.74758903185402,0.696755242565641,"1",0.5,0.696755242565641,0.477732643565392
1,-1,-1,0.244597081427737,0.30959472171592,"0",0.5,0.244597081427737,0.481411804758891
-1,-1,1,0.578099519138105,0.397410338175215,"0",0.5,0.578099519138105,0.521764912758217
1,1,1,0.935266545034359,0.932006984530085,"0",0.5,0.935266545034359,0.49907607337936
-1,-1,1,0.637763034400915,0.44621504083359,"1",0.5,0.44621504083359,0.478235087241783
-1,1,-1,0.178888572287529,0.308884328487422,"0",0.5,0.178888572287529,0.505112498656369
1,-1,-1,0.221086635541287,0.331490769621109,"1",0.5,0.331490769621109,0.518588195241109
1,-1,1,0.796680490969964,0.688870858629338,"0",0.5,0.796680490969964,0.498572656435193
-1,-1,1,0.612995469444058,0.435706151726406,"0",0.5,0.612995469444058,0.521764912758217
-1,-1,1,0.641888579164227,0.432729103632795,"1",0.5,0.432729103632795,0.478235087241783
-1,1,-1,0.221738442998503,0.32314392301409,"0",0.5,0.221738442998503,0.505112498656369
-1,-1,-1,0.0578051245636593,0.0241964831621726,"1",0.5,0.0241964831621726,0.495390873492732
1,-1,1,0.763994046554704,0.71894959305811,"0",0.5,0.763994046554704,0.498572656435193
1,1,1,0.941852405755786,0.928077194578913,"0",0.5,0.941852405755786,0.49907607337936
-1,1,1,0.768322437467732,0.681928761966498,"1",0.5,0.681928761966498,0.477732643565392
-1,1,-1,0.193503405428102,0.334924888543401,"0",0.5,0.193503405428102,0.505112498656369
-1,1,1,0.842775809656583,0.68407236508006,"1",0.5,0.68407236508006,0.477732643565392
-1,1,1,0.82476660411048,0.671583355731098,"1",0.5,0.671583355731098,0.477732643565392
-1,-1,1,0.648667449017381,0.394072865322635,"1",0.5,0.394072865322635,0.478235087241783
