"Robust","data_train_enc_0.1_1",500,1,100.0,3600,2,267.6861766498972,0.0,0.5103409290313721,25.771276600534858,28.999999999999996,51.800000000000004,179.61433872965208,56.57,49.71,"log","lasso","","","1","0.05"
"Robust","data_train_enc_0.1_1",500,1,100.0,3600,2,271.94097398184516,0.0,0.6691083908081055,18.330847802036036,39.4,43.0,105.47520302296739,66.02,42.199999999999996,"log","lasso","","","1","0.06"
"Robust","data_train_enc_0.1_1",500,1,100.0,3600,2,276.1957713137931,0.0,0.4636664390563965,18.330847802036036,39.4,43.0,105.47520302296739,66.02,42.199999999999996,"log","lasso","","","1","0.07"
"Robust","data_train_enc_0.1_1",500,1,100.0,3600,2,280.450568645741,0.0,0.1361522674560547,18.330847802036036,39.4,43.0,105.47520302296739,66.02,42.199999999999996,"log","lasso","","","1","0.08"
"Robust","data_train_enc_0.1_1",500,1,100.0,3600,2,284.7053659776889,0.0,0.2218031883239746,18.330847802036036,39.4,43.0,105.47520302296739,66.02,42.199999999999996,"log","lasso","","","1","0.09"
"Robust","data_train_enc_0.1_1",500,1,100.0,3600,2,290.78387483473625,0.0,0.18985795974731445,18.330847802036036,39.4,43.0,105.47520302296739,66.02,42.199999999999996,"log","lasso","","","1","0.11"
"Robust","data_train_enc_0.1_1",500,1,100.0,3600,2,290.98686248860326,0.007553834985968409,0.21204257011413574,18.330847802036036,39.4,43.0,105.47520302296739,66.02,42.199999999999996,"log","lasso","","","1","0.12"
"Robust","data_train_enc_0.1_1",500,1,100.0,3600,2,291.1898501424704,0.0,0.18761181831359863,18.330847802036036,39.4,43.0,105.47520302296739,66.02,42.199999999999996,"log","lasso","","","1","0.13"
"Robust","data_train_enc_0.1_1",500,1,100.0,3600,2,291.3928377963374,0.0,0.2139756679534912,18.330847802036036,39.4,43.0,105.47520302296739,66.02,42.199999999999996,"log","lasso","","","1","0.14"
"Robust","data_train_enc_0.1_1",500,1,100.0,3600,2,291.5958254502045,0.0,0.5496695041656494,18.330847802036036,39.4,43.0,105.47520302296739,66.02,42.199999999999996,"log","lasso","","","1","0.15"
"Robust","data_train_enc_0.1_1",500,1,100.0,3600,2,291.7988131040715,0.0,0.761939525604248,18.330847802036036,39.4,43.0,105.47520302296739,66.02,42.199999999999996,"log","lasso","","","1","0.16"
"Robust","data_train_enc_0.1_1",500,1,100.0,3600,2,292.00180075793855,0.0,0.22005295753479004,18.330847802036036,39.4,43.0,105.47520302296739,66.02,42.199999999999996,"log","lasso","","","1","0.17"
"Robust","data_train_enc_0.1_1",500,1,100.0,3600,2,294.0632997597747,0.0,0.2837331295013428,13.487813242844421,49.0,35.4,61.813832268000596,75.11,33.57,"log","lasso","","","1","0.18"
"Robust","data_train_enc_0.1_1",500,1,100.0,3600,2,296.7105836358645,0.0057863990173247035,0.5635340213775635,13.487813242844421,49.0,35.4,61.813832268000596,75.11,33.57,"log","lasso","","","1","0.19"
"Robust","data_train_enc_0.1_1",500,1,100.0,3600,2,288.96016330963687,0.0,0.16845035552978516,18.330847802036036,39.4,43.0,105.47520302296739,66.02,42.199999999999996,"log","lasso","","","1","0.1"
