"Direct","data_train_enc_0.33_1",3000,1,100.0,14400,2,2506.2699999999995,0.0,3.308905839920044,520,82.66666666666667,33.666666666666664,227,83.62193362193362,34.1991341991342,"tree","ml"
"Direct","data_train_enc_0.33_1",3000,2,100.0,10800,2,2507.4027634713657,0.0,234.4779245853424,478,84.06666666666666,33.43333333333333,209,84.92063492063492,33.694083694083695,"tree","ml","White",0.01,"",""
"Direct","data_train_enc_0.33_1",3000,2,100.0,10800,2,2522.64,0.0,239.05402660369873,478,84.06666666666666,33.43333333333333,209,84.92063492063492,33.694083694083695,"tree","ml","White",0.02,"",""
"Direct","data_train_enc_0.33_1",3000,2,100.0,10800,2,2534.679314410572,0.0,234.63658905029297,471,84.3,33.53333333333333,210,84.84848484848484,33.477633477633475,"tree","ml","White",0.03,"",""
"Direct","data_train_enc_0.33_1",3000,2,100.0,10800,2,2538.05,0.0,289.7737250328064,471,84.3,33.53333333333333,210,84.84848484848484,33.477633477633475,"tree","ml","White",0.04,"",""
"Direct","data_train_enc_0.33_1",3000,2,100.0,10800,2,2538.05,0.0,262.71692085266113,471,84.3,33.53333333333333,210,84.84848484848484,33.477633477633475,"tree","ml","White",0.05,"",""
"Direct","data_train_enc_0.33_1",3000,2,100.0,10800,2,2538.05,0.0,245.17815566062927,471,84.3,33.53333333333333,210,84.84848484848484,33.477633477633475,"tree","ml","White",0.06,"",""
"Direct","data_train_enc_0.33_1",3000,2,100.0,10800,2,2538.0500000000693,0.0,200.72706484794617,471,84.3,33.53333333333333,210,84.84848484848484,33.477633477633475,"tree","ml","White",0.07,"",""
"Direct","data_train_enc_0.33_1",3000,2,100.0,10800,2,2538.0499999999997,0.0,178.49481797218323,471,84.3,33.53333333333333,210,84.84848484848484,33.477633477633475,"tree","ml","White",0.08,"",""
"Direct","data_train_enc_0.33_1",3000,2,100.0,14400,2,2538.05,0.0,190.50145149230957,471,84.3,33.53333333333333,210,84.84848484848484,33.477633477633475,"tree","ml"
"Direct","data_train_enc_0.33_1",3000,3,100.0,14400,9,2575.54,2.853770471434322,14406.354130506516,411,86.3,33.46666666666667,204,85.28138528138528,33.116883116883116,"tree","ml"
"Direct","data_train_enc_0.33_1",3000,4,100.0,14400,9,2604.4399999999996,1.7554637465237604,14412.486199378967,368,87.73333333333333,34.0,184,86.72438672438673,33.26118326118326,"tree","ml"
"Direct","data_train_enc_0.33_2",3000,1,100.0,14400,2,2519.9000000000005,0.0,2.474386692047119,502,83.26666666666667,33.36666666666667,245,82.32323232323232,34.84848484848485,"tree","ml"
"Direct","data_train_enc_0.33_2",3000,2,100.0,10800,2,2496.4962560320155,0.0,196.98210787773132,460,84.66666666666667,33.33333333333333,227,83.62193362193362,33.910533910533914,"tree","ml","White",0.01,"",""
"Direct","data_train_enc_0.33_2",3000,2,100.0,10800,2,2512.261143123249,0.0,285.5756869316101,460,84.66666666666667,33.33333333333333,227,83.62193362193362,33.910533910533914,"tree","ml","White",0.02,"",""
"Direct","data_train_enc_0.33_2",3000,2,100.0,10800,2,2528.0260302144798,0.0,218.8126735687256,460,84.66666666666667,33.33333333333333,227,83.62193362193362,33.910533910533914,"tree","ml","White",0.03,"",""
"Direct","data_train_enc_0.33_2",3000,2,100.0,10800,2,2536.7065173805877,0.0,186.17214250564575,458,84.73333333333333,32.93333333333333,223,83.91053391053391,34.77633477633478,"tree","ml","White",0.04,"",""
"Direct","data_train_enc_0.33_2",3000,2,100.0,10800,2,2549.7800000000007,0.0,232.2546525001526,458,84.73333333333333,32.93333333333333,223,83.91053391053391,34.77633477633478,"tree","ml","White",0.05,"",""
"Direct","data_train_enc_0.33_2",3000,2,100.0,10800,2,2549.7800000000007,0.0,250.1215226650238,458,84.73333333333333,32.93333333333333,223,83.91053391053391,34.77633477633478,"tree","ml","White",0.06,"",""
"Direct","data_train_enc_0.33_2",3000,2,100.0,10800,2,2549.7800000000007,0.0,189.40354371070862,458,84.73333333333333,32.93333333333333,223,83.91053391053391,34.77633477633478,"tree","ml","White",0.07,"",""
"Direct","data_train_enc_0.33_2",3000,2,100.0,10800,2,2549.7800000000007,0.0,298.35938119888306,458,84.73333333333333,32.93333333333333,223,83.91053391053391,34.77633477633478,"tree","ml","White",0.08,"",""
"Direct","data_train_enc_0.33_2",3000,2,100.0,14400,2,2549.7800000000007,0.0,163.0242531299591,458,84.73333333333333,32.93333333333333,223,83.91053391053391,34.77633477633478,"tree","ml"
"Direct","data_train_enc_0.33_2",3000,3,100.0,14400,9,2578.4900000000016,2.035417763041467,14406.09765458107,416,86.13333333333333,33.266666666666666,201,85.4978354978355,35.064935064935064,"tree","ml"
"Direct","data_train_enc_0.33_2",3000,4,100.0,14400,9,2599.4200000000005,2.029298843587135,14411.995748996735,375,87.5,33.4,196,85.85858585858585,34.77633477633478,"tree","ml"
"Direct","data_train_enc_0.33_3",3000,1,100.0,14400,2,2504.1900000000005,0.0,2.6626505851745605,516,82.8,33.800000000000004,231,83.33333333333334,33.910533910533914,"tree","ml"
"Direct","data_train_enc_0.33_3",3000,2,100.0,10800,2,2504.4563567644996,0.0,221.66619443893433,472,84.26666666666667,33.46666666666667,209,84.92063492063492,33.62193362193362,"tree","ml","White",0.01,"",""
"Direct","data_train_enc_0.33_3",3000,2,100.0,10800,2,2520.51947011517,0.0,309.08953881263733,472,84.26666666666667,33.46666666666667,209,84.92063492063492,33.62193362193362,"tree","ml","White",0.02,"",""
"Direct","data_train_enc_0.33_3",3000,2,100.0,10800,2,2536.5825834658435,0.0,201.1250216960907,472,84.26666666666667,33.46666666666667,209,84.92063492063492,33.62193362193362,"tree","ml","White",0.03,"",""
"Direct","data_train_enc_0.33_3",3000,2,100.0,10800,2,2539.46,0.0,238.95672011375427,472,84.26666666666667,33.46666666666667,209,84.92063492063492,33.62193362193362,"tree","ml","White",0.04,"",""
"Direct","data_train_enc_0.33_3",3000,2,100.0,10800,2,2539.46,0.0,211.94392490386963,472,84.26666666666667,33.46666666666667,209,84.92063492063492,33.62193362193362,"tree","ml","White",0.05,"",""
