"V1.1","V1.2","V1.3","V1.4","V1.5","V1.6","V1.7","V1.8","V1.9","V1.10","V2.1","V2.2","V2.3","V2.4","V2.5","V2.6","V2.7","V2.8","V2.9","V2.10","y0","y1","t","prob_t","y","prob_t_pred_log","prob_t_pred_tree"
0,0,1,1,1,1,1,1,1,1,0,0,0,0,1,1,1,1,1,1,0.42399271748968,0.411747641838645,1,0.9,0.411747641838645,0.757300185988961,0.857142857142857
0,0,0,0,1,1,1,1,1,1,0,0,0,0,1,1,1,1,1,1,0.482776490831081,0.472514965479487,1,0.9,0.472514965479487,0.609134080005797,0.857142857142857
0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,1,1,0.661447840652007,0.760414239469202,0,0.9,0.661447840652007,0.964440466122413,0.901960784313726
0,0,0,0,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,1,0.780306427048334,0.756682587620889,0,0.9,0.780306427048334,0.533942442161445,0.901960784313726
0,0,0,0,0,1,1,1,1,1,0,0,0,0,0,0,0,0,1,1,0.711472177655186,0.659921164604071,0,0.9,0.711472177655186,0.56861622337009,0.901960784313726
0,0,0,0,0,0,0,0,0,1,0,0,1,1,1,1,1,1,1,1,0.425225722033962,0.595300311974322,0,0.9,0.425225722033962,0.975240282983395,0.901960784313726
0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,1,1,1,0.636016100950303,0.631434441710596,0,0.9,0.636016100950303,0.72838974728473,0.901960784313726
0,1,1,1,1,1,1,1,1,1,0,0,0,0,0,1,1,1,1,1,0.466105806437036,0.387799402403851,1,0.9,0.387799402403851,0.932613408306502,0.857142857142857
0,0,1,1,1,1,1,1,1,1,0,0,0,0,0,0,1,1,1,1,0.573573151378482,0.480569697668061,1,0.9,0.480569697668061,0.806309287441545,0.857142857142857
0,0,0,1,1,1,1,1,1,1,0,0,0,1,1,1,1,1,1,1,0.395801121430405,0.393286710616524,1,0.9,0.393286710616524,0.708187374366437,0.857142857142857
0,0,0,0,0,0,0,0,1,1,0,0,1,1,1,1,1,1,1,1,0.45422506671543,0.554124563373061,0,0.9,0.45422506671543,0.933203179656441,0.901960784313726
0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,1,1,0.750085228245117,0.717871323446944,0,0.9,0.750085228245117,0.680720354145542,0.901960784313726
0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,1,1,1,1,1,0.555888446948576,0.572120217533496,0,0.9,0.555888446948576,0.706060731401785,0.901960784313726
0,0,0,0,0,1,1,1,1,1,0,0,0,0,0,0,0,1,1,1,0.641286042909498,0.629283288498447,0,0.9,0.641286042909498,0.561085905842404,0.901960784313726
0,0,1,1,1,1,1,1,1,1,0,0,1,1,1,1,1,1,1,1,0.334310518018789,0.32496641921022,0,0.1,0.334310518018789,0.247993162520857,0.142857142857143
0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,0.0346755497387447,0.258397944533305,0,0.9,0.0346755497387447,0.980097717497908,0.901960784313726
0,0,0,0,0,0,1,1,1,1,0,0,0,1,1,1,1,1,1,1,0.417775369338524,0.481216648684448,0,0.9,0.417775369338524,0.750539703446823,0.901960784313726
