"V1.1","V1.2","V1.3","V1.4","V1.5","V1.6","V1.7","V1.8","V1.9","V1.10","V2.1","V2.2","V2.3","V2.4","V2.5","V2.6","V2.7","V2.8","V2.9","V2.10","y0","y1","t","prob_t","y","prob_t_pred_log","prob_t_pred_tree"
0,0,1,1,1,1,1,1,1,1,0,0,0,1,1,1,1,1,1,1,0.383188526456425,0.243395733066455,1,0.9,0.243395733066455,0.883910265224542,0.891304347826087
0,0,0,0,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,1,0.839895917078912,0.766385357984607,0,0.9,0.839895917078912,0.797336397172559,0.907407407407407
0,0,1,1,1,1,1,1,1,1,0,0,0,0,0,1,1,1,1,1,0.518810334437793,0.36665753432874,1,0.9,0.36665753432874,0.889498780166221,0.891304347826087
0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,1,1,1,1,1,0.552381321602746,0.622671909397301,0,0.9,0.552381321602746,0.978500485912108,0.907407407407407
0,0,0,0,0,0,1,1,1,1,0,1,1,1,1,1,1,1,1,1,0.31884420287861,0.288762330533713,0,0.9,0.31884420287861,0.502695391468812,0.907407407407407
0,0,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,1,1,1,0.58852035013063,0.430867256260223,1,0.9,0.430867256260223,0.850794334124609,0.891304347826087
0,0,0,0,0,0,1,1,1,1,0,0,0,1,1,1,1,1,1,1,0.464510690587257,0.405740238368417,1,0.1,0.405740238368417,0.301098569905545,0.0925925925925926
0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,1,1,1,1,1,0.663312689403602,0.611135200130589,0,0.9,0.663312689403602,0.88381449356409,0.907407407407407
0,0,0,0,0,0,0,1,1,1,0,0,0,1,1,1,1,1,1,1,0.521931472747308,0.465173874361942,0,0.9,0.521931472747308,0.774919487157879,0.907407407407407
0,0,0,1,1,1,1,1,1,1,0,0,0,0,0,0,1,1,1,1,0.581099116084939,0.431323678130552,1,0.9,0.431323678130552,0.655622120680477,0.891304347826087
0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0.951619854718057,0.997672237043981,0,0.9,0.951619854718057,0.992466456132205,0.907407407407407
0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,1,1,1,1,0.638582170249452,0.621956963355589,0,0.9,0.638582170249452,0.775649790803471,0.907407407407407
0,0,1,1,1,1,1,1,1,1,0,0,0,1,1,1,1,1,1,1,0.41517199686331,0.245682679038548,1,0.9,0.245682679038548,0.880282323156282,0.891304347826087
1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,1,0.794316011312047,0.47654220153901,0,0.1,0.794316011312047,0.0117901199961612,0.108695652173913
0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,1,1,1,1,1,0.591230320924689,0.638267751406261,0,0.9,0.591230320924689,0.942719056060979,0.907407407407407
0,0,0,0,1,1,1,1,1,1,0,0,1,1,1,1,1,1,1,1,0.363876051585831,0.276372236313379,1,0.9,0.276372236313379,0.67008181991412,0.891304347826087
0,0,0,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,1,1,0.909163846308548,1,0.9,0.909163846308548,0.192884231793237,0.891304347826087
0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,1,1,1,0.642447244145914,0.687247212354721,0,0.9,0.642447244145914,0.933962019059575,0.907407407407407
0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,0.0833970691559185,0.0984758849935997,1,0.1,0.0984758849935997,0.406112524992536,0.0925925925925926
0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,1,1,0.829677965588513,0.816569782186544,0,0.9,0.829677965588513,0.912355552791348,0.907407407407407
0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,1,1,1,0.633284358263008,0.691019665394227,0,0.9,0.633284358263008,0.926432270269192,0.907407407407407
0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,1,1,1,0.685496188698682,0.747306479165011,0,0.9,0.685496188698682,0.919107348174752,0.907407407407407
0,0,0,0,0,1,1,1,1,1,0,0,0,0,0,0,0,0,1,1,0.850342120028267,0.698762049074633,0,0.9,0.850342120028267,0.729749285545107,0.907407407407407
1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,1,1,0.619168073636979,0.36560399098904,1,0.9,0.36560399098904,0.988740967823936,0.891304347826087
