"V1.1","V1.2","V1.3","V1.4","V1.5","V1.6","V1.7","V1.8","V1.9","V1.10","V2.1","V2.2","V2.3","V2.4","V2.5","V2.6","V2.7","V2.8","V2.9","V2.10","y0","y1","t","prob_t","y","prob_t_pred_log","prob_t_pred_tree"
0,0,1,1,1,1,1,1,1,1,0,0,0,0,1,1,1,1,1,1,0.42399271748968,0.411747641838645,0,0.6,0.42399271748968,0.565024830354654,0.51
0,0,0,0,1,1,1,1,1,1,0,0,0,0,1,1,1,1,1,1,0.482776490831081,0.472514965479487,0,0.6,0.482776490831081,0.534963706907673,0.51
0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,1,1,0.661447840652007,0.760414239469202,1,0.6,0.760414239469202,0.585654388327924,0.49
0,0,0,0,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,1,0.780306427048334,0.756682587620889,1,0.6,0.756682587620889,0.356811376919325,0.49
0,0,0,0,0,1,1,1,1,1,0,0,0,0,0,0,0,0,1,1,0.711472177655186,0.659921164604071,0,0.4,0.711472177655186,0.596118748559611,0.51
0,0,0,0,0,0,0,0,0,1,0,0,1,1,1,1,1,1,1,1,0.425225722033962,0.595300311974322,0,0.4,0.425225722033962,0.293390618803472,0.51
0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,1,1,1,0.636016100950303,0.631434441710596,0,0.4,0.636016100950303,0.531506251578931,0.51
0,1,1,1,1,1,1,1,1,1,0,0,0,0,0,1,1,1,1,1,0.466105806437036,0.387799402403851,1,0.4,0.387799402403851,0.351380533620044,0.49
0,0,1,1,1,1,1,1,1,1,0,0,0,0,0,0,1,1,1,1,0.573573151378482,0.480569697668061,1,0.4,0.480569697668061,0.365858003326661,0.49
0,0,0,1,1,1,1,1,1,1,0,0,0,1,1,1,1,1,1,1,0.395801121430405,0.393286710616524,1,0.4,0.393286710616524,0.471938349503528,0.49
0,0,0,0,0,0,0,0,1,1,0,0,1,1,1,1,1,1,1,1,0.45422506671543,0.554124563373061,1,0.6,0.554124563373061,0.657093170769627,0.49
