"V1.1","V1.2","V1.3","V1.4","V1.5","V1.6","V1.7","V1.8","V1.9","V1.10","V2.1","V2.2","V2.3","V2.4","V2.5","V2.6","V2.7","V2.8","V2.9","V2.10","y0","y1","t","prob_t","y","prob_t_pred_log","prob_t_pred_tree"
0,0,0,0,1,1,1,1,1,1,0,0,1,1,1,1,1,1,1,1,0.483326398202492,0.507675350846054,1,0.4,0.507675350846054,0.481558593874491,0.576271186440678
1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,1,1,1,1,0.595489855769329,0.530810225240507,0,0.6,0.595489855769329,0.602393378491759,0.658536585365854
0,0,0,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,1,0.943335268032775,0.887190563495204,0,0.6,0.943335268032775,0.570684013252159,0.658536585365854
0,0,0,0,0,0,1,1,1,1,0,0,0,1,1,1,1,1,1,1,0.528135409147981,0.592149606569331,0,0.4,0.528135409147981,0.496381035639688,0.423728813559322
0,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,0.381921307137585,0.376915759914905,0,0.6,0.381921307137585,0.557158577186768,0.658536585365854
0,0,0,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,0.384084217471885,0.453726543091821,0,0.6,0.384084217471885,0.527211621930692,0.658536585365854
0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,1,1,1,1,1,0.642085550933104,0.650383513401906,1,0.6,0.650383513401906,0.49369058488424,0.576271186440678
0,0,0,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,1,0.803186504738883,0.782216233768741,1,0.4,0.782216233768741,0.459287733611377,0.576271186440678
0,0,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,0.377043343265899,0.374315038359163,0,0.6,0.377043343265899,0.542913296250528,0.658536585365854
1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,1,0.4,0,0.417790253832762,0.341463414634146
0,0,0,0,0,0,0,0,0,1,0,0,1,1,1,1,1,1,1,1,0.583338474718792,0.703320058254034,0,0.4,0.583338474718792,0.430499674150964,0.423728813559322
0,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,1,0.929739824313889,0.807276258661628,1,0.4,0.807276258661628,0.407022874633481,0.341463414634146
0,0,0,1,1,1,1,1,1,1,0,0,0,0,0,0,0,1,1,1,0.68002162271949,0.651314866774397,1,0.4,0.651314866774397,0.454052986712038,0.341463414634146
0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,1,0.785859888663464,0.806890402078876,1,0.6,0.806890402078876,0.521775729075215,0.576271186440678
0,0,0,0,0,0,0,1,1,1,0,1,1,1,1,1,1,1,1,1,0.393757394188697,0.471729055372879,0,0.4,0.393757394188697,0.48308836574113,0.423728813559322
0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,1,1,0.753902291288829,0.84167946636802,1,0.6,0.84167946636802,0.57213799800832,0.576271186440678
0,0,0,0,0,0,0,0,0,1,0,0,1,1,1,1,1,1,1,1,0.545924240158695,0.656254906633312,1,0.6,0.656254906633312,0.554876349966792,0.576271186440678
1,1,1,1,1,1,1,1,1,1,0,0,0,0,1,1,1,1,1,1,0.497275206637702,0.426388644276084,0,0.6,0.497275206637702,0.600093385694019,0.658536585365854
0,0,0,0,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,1,0.827809273598326,0.796931815220109,1,0.6,0.796931815220109,0.473011648645479,0.576271186440678
0,0,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,1,1,0.749663280694915,0.662923955840827,0,0.6,0.749663280694915,0.569009742908162,0.658536585365854
0,0,0,0,1,1,1,1,1,1,0,0,1,1,1,1,1,1,1,1,0.476052351729506,0.509074046205781,0,0.6,0.476052351729506,0.523913430830631,0.658536585365854
0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,0.356372930045848,0.462478802149218,0,0.4,0.356372930045848,0.471881493138631,0.423728813559322
