V1.1,V1.2,V1.3,V1.4,V1.5,V1.6,V1.7,V1.8,V1.9,V1.10,V2.1,V2.2,V2.3,V2.4,V2.5,V2.6,V2.7,V2.8,V2.9,V2.10,y0,y1,t,prob_t,y,prob_t_pred_log,prob_t_pred_tree,reg0,reg1
0,0,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,1,1,1,0.65267119329174,0.577828870263634,1,0.9,0.577828870263634,0.858442036753664,0.919847328244275,0.6212140074026855,0.5072187538493171
0,0,0,0,0,1,1,1,1,1,0,0,1,1,1,1,1,1,1,1,0.503399790447914,0.475952077697736,0,0.9,0.503399790447914,0.561470198554228,0.911764705882353,0.6075826993956182,0.4901450063052711
0,0,1,1,1,1,1,1,1,1,0,0,0,1,1,1,1,1,1,1,0.521165603754799,0.442478434107106,0,0.1,0.521165603754799,0.0897433833601894,0.0801526717557253,0.610692150010327,0.4940397150719347
0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,1,1,0.6819351026346689,0.75597345038231,0,0.9,0.6819351026346689,0.9777469220582159,0.911764705882353,0.6176785980826981,0.5027905151092757
0,0,0,0,0,0,1,1,1,1,0,1,1,1,1,1,1,1,1,1,0.4922190793869871,0.46665320491690004,0,0.9,0.4922190793869871,0.6495162225484611,0.911764705882353,0.6044225345905947,0.4861867760275476
0,0,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,0.43338477684150706,0.36861855984968894,1,0.9,0.36861855984968894,0.906474711514966,0.919847328244275,0.6037364598569869,0.4853274405337054
0,0,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1,1,1,0.6184044217244921,0.5713978572001539,0,0.9,0.6184044217244921,0.7319505251189141,0.911764705882353,0.6130297361929897,0.49696763338502264
0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,1,0.8932658813683181,0.852106338235598,0,0.9,0.8932658813683181,0.8337614144716999,0.911764705882353,0.6341348990899919,0.5234026771088204
0,0,0,0,0,0,0,1,1,1,0,1,1,1,1,1,1,1,1,1,0.473692601582745,0.459899682742913,0,0.9,0.473692601582745,0.775059307058353,0.911764705882353,0.6030032292238879,0.48440904042752314
0,0,0,1,1,1,1,1,1,1,0,0,0,0,0,1,1,1,1,1,0.614635647193323,0.549749591232519,1,0.9,0.549749591232519,0.7290516896036041,0.919847328244275,0.6155280509218591,0.5000968705018255
0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0.838441795238863,0.861677888362485,0,0.9,0.838441795238863,0.97237139578153,0.911764705882353,0.6291366056483773,0.517142118670192
0,0,0,0,0,0,1,1,1,1,0,1,1,1,1,1,1,1,1,1,0.444465971125101,0.46096431408412203,0,0.9,0.444465971125101,0.6835839245545771,0.911764705882353,0.6027172969238874,0.48405089901494813
0,0,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,0.423902901192354,0.344108227566746,1,0.9,0.344108227566746,0.854295256039136,0.919847328244275,0.6017160089577023,0.4827967465928421
1,1,1,1,1,1,1,1,1,1,0,0,0,1,1,1,1,1,1,1,0.44742211833610296,0.279824931193784,1,0.9,0.279824931193784,0.996920420271262,0.919847328244275,0.6093707184620795,0.49238457026559496
0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,0.252579795924061,0.31934140543328804,0,0.9,0.252579795924061,0.933117770869948,0.911764705882353,0.5851098504687514,0.461996882224011
0,0,0,0,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,0.47330490169814704,0.431813160817445,1,0.9,0.431813160817445,0.580172680069736,0.919847328244275,0.6041615659841784,0.4858599026196131
0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.390770981518776,0.392128442765964,1,0.9,0.392128442765964,0.5611966650087541,0.919847328244275,0.5991938895397497,0.47963769316996213
