"V1","V2","y0","y1","t","prop_score_t","y","prop_score_t_pred"
1.21940191743129,-0.112395738711027,0.401658273620965,0.497226071541609,"1",0.5,0.497226071541609,0.515368301903231
-0.124400504431604,0.761512248290121,0.511592748453361,0.45597339772831,"0",0.5,0.511592748453361,0.388971078473585
-0.957498880303965,-0.699736614662556,0.221170309448091,0.154522506997577,"0",0.5,0.221170309448091,0.454619349641627
-0.0791695135839723,-0.73733280478334,0.212826591998576,0.25554779859656,"0",0.5,0.212826591998576,0.484185939949199
-1.14341131127297,-0.268908021727194,0.282889933998033,0.175821634406042,"1",0.5,0.175821634406042,0.578139685388389
-1.05718788946961,-1.01425328233668,0.113355224157519,0.111949341765979,"1",0.5,0.111949341765979,0.528493394450352
-0.384534337744405,1.85052445416522,0.686808347501785,0.606163892571586,"0",0.5,0.686808347501785,0.318200857212472
0.608341171745907,0.932826033691006,0.563801917091315,0.604599288231121,"1",0.5,0.604599288231121,0.599727862056789
1.67246652201636,0.990522433947297,0.614338436545318,0.702781007617298,"0",0.5,0.614338436545318,0.428779898000831
-1.53729434794522,-0.0895691233406958,0.290423422656053,0.211629023237648,"0",0.5,0.290423422656053,0.398940244741812
-1.37829189176823,-0.767985299144524,0.160004658829561,0.111427136245822,"1",0.5,0.111427136245822,0.55400984943534
0.495431135835334,-0.0363680841152034,0.37058602004349,0.444307190329854,"1",0.5,0.444307190329854,0.542614147816883
0.938149788403785,-0.0229126932670944,0.395164205835683,0.480905654015162,"0",0.5,0.395164205835683,0.470212173572991
-0.375735280873976,-0.588088612904624,0.251129469537734,0.218236583082772,"1",0.5,0.218236583082772,0.534505253640318
0.506424448685728,-1.80442841091622,0.0805417600122785,0.170805134212866,"0",0.5,0.0805417600122785,0.570032173529553
-0.70952189421861,0.69458351549953,0.469194490544792,0.410049356230388,"1",0.5,0.410049356230388,0.62416363621284
-0.713970427485274,-0.182200705357713,0.302307207181723,0.252241971004179,"0",0.5,0.302307207181723,0.429493464696664
0.131593096508989,-0.428175352241711,0.330288157324604,0.330026522147739,"0",0.5,0.330288157324604,0.471024357861229
-0.568898236056517,-0.722272845812285,0.232366248886957,0.214293395123929,"1",0.5,0.214293395123929,0.531951206164457
-0.0985355008630662,0.247958695154349,0.416755772182088,0.391553483226361,"0",0.5,0.416755772182088,0.421337450728767
-1.6845721585604,0.0640440910343817,0.301515020433692,0.203117185468356,"1",0.5,0.203117185468356,0.614770672047664
1.2834501116131,1.20790518835692,0.671612236420099,0.725406880854978,"0",0.5,0.671612236420099,0.403553047150212
0.797401717750521,0.000925663722744657,0.384010509127279,0.483054181054525,"1",0.5,0.483054181054525,0.535656856778697
1.27869888351527,0.10092631962962,0.422304555390264,0.530363884922283,"0",0.5,0.422304555390264,0.472877295612567
0.437544426744043,-0.0257660650586506,0.405064784284248,0.418185212301547,"1",0.5,0.418185212301547,0.54507026330189
-1.15551892470971,0.0769080800201606,0.335183438804879,0.288672179664806,"1",0.5,0.288672179664806,0.599876978915123
-1.42284631989886,1.77709203041381,0.62113601171883,0.471219773651232,"1",0.5,0.471219773651232,0.705229612243992
1.58404392903452,-1.90509167370375,0.0892569782794699,0.230247150767234,"1",0.5,0.230247150767234,0.391360251505896
-1.75962979053018,-0.329851204763625,0.211500319551181,0.135217810401266,"0",0.5,0.211500319551181,0.407054978834591
-0.374976381215146,-0.149750954270491,0.320763262001712,0.321005598881404,"1",0.5,0.321005598881404,0.562196007224362
0.596146624623218,-0.618469581599538,0.287546961102033,0.349119470096759,"0",0.5,0.287546961102033,0.497572088945318
-0.00230677225103471,-0.315321737922807,0.357388655170375,0.299134111474658,"0",0.5,0.357388655170375,0.459715091539862
0.0478152822796417,0.101315969614566,0.383532319157185,0.363390429435054,"1",0.5,0.363390429435054,0.565042547146814
-1.76165338337643,0.919182583127136,0.431173162148327,0.336436751175819,"0",0.5,0.431173162148327,0.332842881818556
-1.94631439137538,0.848851768923279,0.411259306108439,0.267111584738255,"0",0.5,0.411259306108439,0.33173630733984
1.04257818308396,0.997519335526993,0.588600806426066,0.635436620232966,"1",0.5,0.635436620232966,0.59070745713188
0.298843762828645,0.797985392836384,0.529164689980198,0.519009526104566,"0",0.5,0.529164689980198,0.39930578917028
0.622101833285091,-0.000126568301349812,0.395669362671567,0.44810948698041,"0",0.5,0.395669362671567,0.458996064500575
1.0914719920062,-0.233617454131347,0.394499134189214,0.446157773641344,"1",0.5,0.446157773641344,0.511606647269072
1.75539615691753,0.6415534494233,0.534750868865379,0.657190710024755,"1",0.5,0.657190710024755,0.546716781973468
-0.731823695031038,-0.169820332419006,0.298858968492477,0.238898273035172,"1",0.5,0.238898273035172,0.571824277436784
-0.249385508690484,-1.11033296526649,0.171032285967689,0.160939667334707,"1",0.5,0.160939667334707,0.497295243639472
-0.66476445098246,0.339265223639283,0.379037347862854,0.366691730591231,"1",0.5,0.366691730591231,0.601318944785925
-0.0328640606699038,0.141910754505825,0.404407954375465,0.371707543503564,"1",0.5,0.371707543503564,0.570047420041243
-0.982648096381495,0.406114550925852,0.406990962843767,0.319604976936553,"1",0.5,0.319604976936553,0.614800412320169
-1.05447314074118,0.734568977050095,0.459386099851224,0.388141651686098,"1",0.5,0.388141651686098,0.636529984595771
0.0201229873766477,-0.32722249819388,0.341536516750842,0.308979531060415,"1",0.5,0.308979531060415,0.538837481723993
-0.350979889217621,-1.58689467765339,0.0673245349511794,0.104460070370666,"0",0.5,0.0673245349511794,0.529936176907634
-0.292278167252672,-1.09177236810987,0.171874100056028,0.152409382513766,"1",0.5,0.152409382513766,0.499812629496172
-0.705051818711066,0.18866454477582,0.42504042473836,0.33348767301699,"1",0.5,0.33348767301699,0.593273140897864
0.631957357145587,-1.9776326099969,0.0441413631710754,0.146174786016154,"0",0.5,0.0441413631710754,0.584630314111918
-0.0120385885655448,0.146186848107711,0.369764735012793,0.415447347192265,"0",0.5,0.369764735012793,0.430319265038956
0.885002724480487,0.968824556844324,0.596253691177904,0.623612608060875,"1",0.5,0.623612608060875,0.593666735837835
-0.190603911875094,0.398449057523611,0.441419744405115,0.400435100629635,"0",0.5,0.441419744405115,0.409228611923407
0.312614638974336,-0.952471482838418,0.223356620236232,0.27068354009576,"0",0.5,0.223356620236232,0.510084890334903
0.905033144717766,1.33033803025543,0.658697886719911,0.673828187448863,"0",0.5,0.658697886719911,0.384859933435121
