"V1","V2","V3","V4","V5","V6","V7","V8","V9","V10","V11","V12","V13","V14","V15","V16","V17","V18","V19","V20","y0","y1","t","y","prop_score"
-0.560475646552213,"1",0.469478877758127,"1",2.36974578435313,"0",-0.264378110924466,"0",-1.27243320814734,"1",0.113476123211495,"1",2.33492163117235,"0",-0.0416754252094868,"1",1.09702233013932,"0",-1.02933705439676,"1",1.24193769648725,-3.75806230351275,"1",-3.7152868720256,0.502168050163836
-0.23017748948328,"0",-1.36424929542888,"1",-1.73949599477795,"1",0.446719192955277,"1",-0.807383822280901,"1",-1.36745929290701,"1",-0.736921735451685,"0",-0.526369877047746,"0",0.675809766857682,"0",2.73676860940961,"0",-2.19458740901573,-7.19458740901573,"0",-2.09298137621631,0.249392797237848
1.55870831414912,"1",-0.220129074920982,"0",-0.839271092581219,"1",1.13342288909537,"1",0.546227753858065,"1",-0.900357607024019,"0",-1.71644070945318,"0",0.361717041354056,"1",1.68576814868342,"0",-0.958032446218765,"1",1.17895878960036,1.17895878960036,"1",1.12435895772009,0.884551066297023
0.070508391424576,"1",-1.20245489940129,"0",0.222803589732913,"1",0.887356622027365,"1",-1.42091007892339,"1",0.242029485956404,"0",0.771721900834197,"0",-0.758519180675425,"1",0.751451596941215,"1",-1.49418451522488,"0",0.0573036248601699,-4.94269637513983,"1",-4.90414519095827,0.341486829262768
0.129287735160946,"1",0.471834417200699,"0",0.452450465431358,"1",-0.0608249161154854,"1",0.539463216116396,"0",-0.875819782955884,"0",-1.70079537120541,"0",1.10027959620669,"0",-0.000728756229832188,"1",1.10401558378666,"0",3.03221091779391,-1.96778908220609,"1",-2.15741721354339,0.918107007146039
1.71506498688328,"0",0.164342565059085,"0",1.17819822911462,"1",-0.664955339982864,"1",-1.81689223475206,"1",-1.19574539305115,"1",1.40934147380158,"0",0.777274154750106,"1",0.0889481690510666,"0",0.169760416401875,"0",-0.424241793677937,-0.424241793677937,"0",-0.486737247298926,0.34385557629393
0.460916205989202,"0",-0.688384627690745,"0",-0.454796131595582,"0",0.6463892252592,"0",-0.044883546545233,"0",-1.10764978085284,"0",0.644771707239775,"0",-1.22876759537624,"0",-0.701417132505242,"0",-0.303835382305513,"1",0.419241125416843,-4.58075887458316,"0",0.306573062279324,0.520434198472223
-1.26506123460653,"1",0.888737174588403,"1",-0.694913461298133,"0",-0.252899706035324,"1",1.20345807874116,"0",0.422682981046491,"0",1.6366518224556,"0",0.466421022159003,"0",-1.02021890805883,"0",-1.03953335907979,"0",1.37932085138957,-3.62067914861043,"1",-3.70066711626118,0.851400444829386
-0.686852851893526,"1",-0.504681563346025,"0",-0.42199097600474,"0",0.669419475838825,"0",0.16798817959507,"1",0.0210337141457558,"0",-0.427002351884066,"1",-1.049910817486,"0",-0.432112208632311,"0",-0.492824280038227,"0",-0.276117735810395,-5.2761177358104,"0",-0.182525103172716,0.398211698400921
-0.445661970099958,"1",-0.120637698889247,"1",1.06068166309886,"0",0.959070440238671,"1",0.4721522135826,"0",0.0721985501866138,"0",-0.169275106456849,"0",1.34416904012804,"0",-0.633366302630622,"0",0.66340404395198,"0",3.42560464793092,-1.57439535206908,"1",-1.6940734154962,0.945518177696361
1.22408179743946,"0",-0.67779407417881,"1",0.248446570234489,"0",0.998916033755746,"1",1.37961293387558,"1",0.174542264910871,"0",-0.556362708892016,"1",0.0182808255267695,"0",0.0688593080704401,"1",-1.13108876973258,"1",2.17326326112646,2.17326326112646,"1",2.33535568190455,0.974346048137495
0.359813827057364,"1",1.15413544638745,"1",1.01468499066852,"0",-1.27960329883095,"0",-0.116997148388527,"1",0.462752091140119,"0",-1.6083344662497,"0",1.09954199468772,"1",0.122244128516102,"0",1.2557679594761,"1",1.63203381689386,-3.36796618310614,"1",-3.31161954839981,0.43420453639565
0.400771450594052,"0",-0.304612139080692,"0",-0.680069491217574,"1",0.29266988840018,"1",-0.0300224386105101,"0",0.115754202801162,"0",-0.202394594586659,"1",0.516395709769466,"1",-0.620634807821449,"0",0.388314214579043,"0",1.17873727008546,-3.82126272991454,"1",-3.9394484118954,0.62393410600702
