"V1","V2","V3","V4","V5","V6","V7","V8","V9","V10","V11","V12","V13","V14","V15","V16","V17","V18","V19","V20","y0","y1","t","y","prop_score_t"
-0.626453810742332,"1",0.695266086995902,"1",0.345347147327191,"1",-0.361807556113095,"1",0.65030423989129,"1",0.538381207168474,"1",0.898257641985369,"0",-1.34228017864694,"1",0.537181625029723,"0",0.834931114258373,"1",0.537276393081832,0.48217024172114,"0",0.605421399109581,0.167670349325979
0.183643324222082,"0",-0.664050461762006,"0",1.03269967754434,"1",0.269590289249637,"0",0.624479707592188,"0",0.688189128957048,"0",1.01906792755506,"0",1.49070262738567,"0",-0.584779453354327,"0",0.385173216135137,"0",0.524254830964228,0.47048424577068,"1",0.609774897379128,0.837112475648249
-0.835628612410047,"0",-1.33436507347496,"0",0.872663530522406,"1",-1.68751794156444,"1",0.662696305918536,"1",-0.164007101928831,"1",-0.519279520502329,"1",-1.32509983497055,"1",1.38846855122404,"0",-1.0298904920071,"1",0.3835943328428,0.34425069586391,"0",0.514020630429767,0.649396167457962
1.59528080213779,"0",-0.246768170306649,"0",0.235858314277231,"1",-1.9472221404763,"1",-0.0574054564278272,"0",0.238128066243727,"0",1.08962872336106,"0",1.46816436527166,"1",1.00200738736351,"1",-1.64863633330301,"1",0.353206291625144,0.544960095947452,"1",0.461769044540956,0.451557695622964
0.329507771815361,"0",1.10763561150013,"1",-1.374683280148,"0",-0.130710537996001,"0",1.81629256585943,"1",0.51034381577742,"0",-0.666202345287279,"1",-1.15752225188577,"0",0.542660536118469,"1",1.85410743050913,"0",0.5395823304697,0.484239668932198,"1",0.250400097153057,0.729666942980633
-0.820468384118015,"0",1.21181540922108,"0",0.582961471653251,"1",-0.0917222500253294,"0",0.781071470654797,"0",-0.114297914580751,"1",-0.798894681514575,"0",2.74010551645151,"0",1.7693407064934,"1",-0.0519628828480747,"0",0.535294993562108,0.480392065911309,"1",0.513272631322585,0.741408910308525
0.487429052428485,"0",1.28721621466855,"0",0.293333389411516,"1",0.326026452317147,"1",-0.795614361265386,"1",1.5761209938074,"1",-1.19843878374517,"0",-0.641459835374918,"0",-1.03195133122991,"0",-0.344811638840913,"0",0.582786174052686,0.523012278285458,"1",0.391783967462866,0.907918395683088
0.738324705129217,"0",0.495181150378101,"1",-0.890734141397909,"0",0.759071592844314,"1",-0.664994303218405,"0",-0.44720932630618,"0",0.772147180428246,"0",-0.427862359634784,"1",-1.57899513266057,"0",-0.749549747252396,"0",0.523771474857736,0.470050465441402,"1",0.497337041405375,0.896396239262543
0.575781351653492,"1",0.456304975301501,"1",-1.25236783022043,"1",-0.187423095759704,"0",0.31593621081145,"1",-1.76701218682154,"1",-1.05908529602225,"0",-2.09939066951403,"1",-0.381742555274181,"0",-0.0607325959038854,"0",0.446106684892486,0.400351422206009,"1",0.404846899972938,0.463422910569812
-0.305388387156356,"1",-0.549072610879326,"1",1.58535248236274,"1",0.34871634215643,"1",0.583068720727526,"1",-0.42156063979114,"0",-0.813859547524999,"1",0.341065825549362,"0",-0.277145983476432,"1",-1.33658100829208,"1",0.586052356390998,0.525943462212106,"1",0.513697651714486,0.966010363707974
1.51178116845085,"1",1.45447082086767,"1",2.61436614972848,"1",-0.151372804254542,"0",-0.121605004983695,"1",-0.0195129285450575,"0",0.0243974019737251,"0",-0.699238868341868,"0",-0.0708074917111942,"0",0.296319169404788,"1",0.593417562221652,0.760533919586526,"1",0.560587406396635,0.988281238306185
