"V1","V2","y0","y1","t","prop_score_t","y","prop_score_t_pred"
-0.626453810742332,-0.504511280586108,0.383188526456425,0.243395733066455,"0",0.5,0.383188526456425,0.442011000063108
0.183643324222082,1.29498590635853,0.839895917078912,0.766385357984607,"0",0.5,0.839895917078912,0.411241482688428
-0.835628612410047,0.152585147746272,0.518810334437793,0.36665753432874,"1",0.5,0.36665753432874,0.588394950490959
1.59528080213779,-0.311574373940141,0.552381321602746,0.622671909397301,"1",0.5,0.622671909397301,0.478795052370541
0.329507771815361,-1.07020040958607,0.31884420287861,0.288762330533713,"1",0.5,0.288762330533713,0.501385161665042
-0.820468384118015,0.569858455568709,0.58852035013063,0.430867256260223,"1",0.5,0.430867256260223,0.601882745976899
0.487429052428485,-0.48945567782659,0.464510690587257,0.405740238368417,"0",0.5,0.464510690587257,0.484450699145221
0.738324705129217,0.250764609309748,0.663312689403602,0.611135200130589,"1",0.5,0.611135200130589,0.531647030672014
0.575781351653492,-0.261212862183759,0.521931472747308,0.465173874361942,"0",0.5,0.521931472747308,0.479907803071196
-0.305388387156356,0.261532301037841,0.581099116084939,0.431323678130552,"1",0.5,0.431323678130552,0.572060630116756
1.51178116845085,1.43107897057308,0.951619854718057,0.997672237043981,"1",0.5,0.997672237043981,0.542823253984243
0.389843236411431,0.396084835847547,0.638582170249452,0.621956963355589,"1",0.5,0.621956963355589,0.550121888294727
-0.621240580541804,-0.475184712310923,0.41517199686331,0.245682679038548,"1",0.5,0.245682679038548,0.558800452817195
-2.2146998871775,1.78863273956851,0.794316011312047,0.47654220153901,"0",0.5,0.794316011312047,0.310002435439473
1.12493091814311,-0.0511099369591785,0.591230320924689,0.638267751406261,"1",0.5,0.638267751406261,0.506136697128148
-0.0449336090152309,-0.739458501073595,0.363876051585831,0.276372236313379,"0",0.5,0.363876051585831,0.472553189697834
-0.0161902630989461,2.0793652587314,1,0.909163846308548,"1",0.5,0.909163846308548,0.622344055090131
0.943836210685299,0.376672790518803,0.642447244145914,0.687247212354721,"1",0.5,0.687247212354721,0.52808565986764
0.821221195098089,-2.28948775342499,0.0833970691559185,0.0984758849935997,"0",0.5,0.0833970691559185,0.560018715420111
0.593901321217509,1.18482679450047,0.829677965588513,0.816569782186544,"1",0.5,0.816569782186544,0.569486592378713
0.918977371608218,0.305426902516593,0.633284358263008,0.691019665394227,"1",0.5,0.691019665394227,0.526564782785624
0.782136300731067,0.644629582214844,0.685496188698682,0.747306479165011,"0",0.5,0.685496188698682,0.456356379994027
0.0745649833651906,1.16372687236571,0.850342120028267,0.698762049074633,"1",0.5,0.698762049074633,0.588414799126012
-1.98935169586337,0.935334175904067,0.619168073636979,0.36560399098904,"1",0.5,0.36560399098904,0.656072116966682
0.61982574789471,0.097982812583279,0.60056342812748,0.571575532786778,"0",0.5,0.60056342812748,0.469091591811525
-0.0561287395290008,0.768235350140543,0.679447410007599,0.602427283693047,"1",0.5,0.602427283693047,0.579911926102202
-0.155795506705329,1.10826970823268,0.787671571875578,0.680085047674299,"0",0.5,0.787671571875578,0.404820642713704
-1.47075238389927,-0.385429963981591,0.332722073853805,0.113071023726726,"0",0.5,0.332722073853805,0.405957973851337
-0.47815005510862,0.403057220206685,0.568970602223412,0.472906937628723,"1",0.5,0.472906937628723,0.583428557272746
0.417941560199702,-0.277458791374992,0.469822828354853,0.435236264411772,"0",0.5,0.469822828354853,0.474362479480746
1.35867955152904,0.557313514888297,0.740082102672467,0.75616632761994,"0",0.5,0.740082102672467,0.481677073846358
-0.102787727342996,-0.19665347048754,0.43334668591431,0.393157865844306,"1",0.5,0.393157865844306,0.54853717885363
0.387671611559369,-0.0819326365271097,0.51521712481431,0.507779932158237,"1",0.5,0.507779932158237,0.533617489475312
-0.0538050405829051,0.662346360882897,0.685467775741739,0.59946636676819,"0",0.5,0.685467775741739,0.423786652925564
-1.37705955682861,-0.366146638763209,0.362264915009742,0.122713872165254,"1",0.5,0.122713872165254,0.5911819528161
-0.41499456329968,0.595224429899647,0.654685041062221,0.50486258575575,"1",0.5,0.50486258575575,0.587569395289579
-0.394289953710349,-0.815605497099391,0.340790889900131,0.229306244665969,"1",0.5,0.229306244665969,0.538294328313379
-0.0593133967111857,-0.906806032822078,0.327271798954732,0.271163606018678,"0",0.5,0.327271798954732,0.477830944197098
1.10002537198388,-1.42360684488345,0.26987157746238,0.325966068446683,"1",0.5,0.325966068446683,0.459225222104172
0.763175748457544,0.350303329134425,0.584574892839799,0.658304345260946,"0",0.5,0.584574892839799,0.4658492857999
-0.164523596253587,0.158037573462862,0.575120197071262,0.441207035021782,"0",0.5,0.575120197071262,0.436856326388667
-0.253361680136508,-2.07277026150663,0,0,"0",0.5,0,0.511035396667786
0.696963375404737,0.821605748089849,0.715815065788015,0.749730608745987,"0",0.5,0.715815065788015,0.446955008410003
0.556663198673657,-0.592886404945053,0.430850654479453,0.430331400248172,"1",0.5,0.430331400248172,0.509251786535591
-0.68875569454952,-0.97977402272427,0.27932421571015,0.15483539559467,"1",0.5,0.15483539559467,0.543944497411
-0.70749515696212,0.162041237938694,0.529182337387259,0.358846261202634,"0",0.5,0.529182337387259,0.416108826411561
0.36458196213683,0.606909029007551,0.685491162621148,0.620335502062611,"1",0.5,0.620335502062611,0.558371991620064
0.768532924515416,-0.660211119904641,0.448172796804947,0.457544503281354,"0",0.5,0.448172796804947,0.501321534483193
-0.112346212150228,-0.500022331087816,0.397388871519113,0.310609150009581,"1",0.5,0.310609150009581,0.538382964927328
0.881107726454215,-0.496438662741429,0.457060682356042,0.497953389946357,"0",0.5,0.457060682356042,0.499966007710834
0.398105880367068,-1.89426281364594,0.0846069219329687,0.147505053939462,"1",0.5,0.147505053939462,0.469958418649689
-0.612026393250771,-0.509792300983808,0.41661146190661,0.259321611023009,"1",0.5,0.259321611023009,0.557254474169823
0.341119691424425,-0.777629727453923,0.381162743567967,0.350112406344867,"1",0.5,0.350112406344867,0.511158112467431
-1.12936309608079,0.736458994540667,0.620298640048422,0.413445656517035,"0",0.5,0.620298640048422,0.381177764311913
1.43302370170104,1.35740355926342,0.886270680948104,1,"1",0.5,1,0.543300815744899
1.98039989850586,0.0138795322682616,0.625779195165042,0.778029793873129,"0",0.5,0.625779195165042,0.52476685018547
-0.367221476466509,-1.50472391855821,0.172374228751254,0.105441475771903,"0",0.5,0.172374228751254,0.486768772379631
-1.04413462631653,0.893026962219039,0.690847232270569,0.492130386096325,"0",0.5,0.690847232270569,0.379137261549166
0.569719627442413,-0.431291743027812,0.471162399292575,0.418425164321397,"0",0.5,0.471162399292575,0.485610015777497
-0.135054603880824,0.422223687961629,0.604758035330231,0.499167296944806,"0",0.5,0.604758035330231,0.428912440543735
2.40161776050478,-0.339863638901208,0.574219320706932,0.767406962411259,"0",0.5,0.574219320706932,0.553292215993683
-0.0392400027331692,-0.49810207632076,0.434479604184782,0.339717107361579,"1",0.5,0.339717107361579,0.535628450760151
0.689739362450777,-1.0301311008619,0.341670245220402,0.304381282729264,"0",0.5,0.341670245220402,0.511190927935365
0.0280021587806661,0.75003593962957,0.722805223976908,0.607474070026836,"0",0.5,0.722805223976908,0.423893783175499
-0.743273208882405,-0.588797183841312,0.344756840127616,0.191290608441497,"1",0.5,0.191290608441497,0.559554312178135
0.188792299514343,1.35648598912442,0.855090604252227,0.764674843743264,"1",0.5,0.764674843743264,0.590645400658281
-1.80495862889104,0.641450685251981,0.507812854441277,0.334727335539869,"1",0.5,0.334727335539869,0.640177116144218
1.46555486156289,1.1117011939121,0.87102407168809,0.890254944879642,"1",0.5,0.890254944879642,0.533509580165771
0.153253338211898,-0.885405382163973,0.342993261260867,0.307328421613713,"0",0.5,0.342993261260867,0.485321081679499
2.17261167036215,-1.03894131993883,0.411794689697314,0.595468266400562,"1",0.5,0.595468266400562,0.431393546019089
0.475509528899663,0.986157725995061,0.783601495373133,0.715678937117888,"1",0.5,0.715678937117888,0.567181030392052
-0.709946430921815,-0.698682973284842,0.359088205254747,0.137508386791551,"0",0.5,0.359088205254747,0.445512608021754
0.610726353489055,-0.846128675934686,0.405357911031854,0.387921687623707,"0",0.5,0.405357911031854,0.501695866295218
-0.934097631644252,-0.419873436340206,0.370028854720071,0.22906165066935,"1",0.5,0.22906165066935,0.572629604669181
