"V1","V2","V3","V4","V5","V6","V7","V8","V9","V10","V11","V12","V13","V14","V15","V16","V17","V18","V19","V20","y0","y1","t","y","prop_score_t"
-0.037513761786902,"0",1.2210098549412,"0",0.237457588795985,"0",0.0943584593694031,"1",0.830771433746316,"1",-1.47058156606142,"1",-1.30375818642252,"0",-1.68028885824507,"1",0.833377290908691,"1",-1.18808104516167,"1",0.681244677264222,0.541232276063626,"1",0.613420060072244,0.985005759902971
-1.57460441409851,"0",-1.75770348864674,"0",0.630313366576837,"1",0.0795998321522978,"0",0.345129029127938,"0",-2.0446713787055,"1",2.26298239590521,"1",-0.129245926955788,"1",-1.09846965642067,"0",0.465741237586939,"1",0.35968805763864,0.28576338664465,"0",0.444203474255381,0.741820166876168
-0.485967523389708,"0",1.46416077374097,"1",0.67826391481385,"0",0.330910958512004,"0",0.88258373424741,"1",0.492472106476557,"0",-2.51875064081779,"0",0.576563044938348,"1",2.04859184680362,"1",1.33125132058965,"0",0.654018321821016,0.51960160089326,"1",0.510938121202158,0.956055200323796
0.465186226628516,"0",-0.0910566191287094,"1",0.0732692377594456,"1",-0.870135088819743,"1",-0.256144655334458,"1",-1.45551259634288,"0",1.5033058626138,"0",1.17952960744939,"1",0.69482076854019,"0",0.554086475965827,"0",0.508269941479799,0.403808068470445,"1",0.291756031804688,0.628668647083831
-0.90409807291804,"1",1.0017096076763,"1",1.50494349538772,"0",0.492463768275271,"0",-0.332238374792064,"0",-1.16763680003559,"0",0.538352993128076,"0",-2.70646451317798,"1",0.720649379616276,"1",-1.31549790290562,"1",0.590707599343497,0.469302776448352,"1",0.499740150698515,0.917878998697284
-0.277432798105787,"1",-0.638047942153977,"1",-0.927342593041443,"0",-1.10293449198923,"1",0.425955993500052,"0",-0.772371026766659,"0",-0.000132163013251531,"0",1.3224450406184,"0",-1.49632427083031,"0",0.0200525964407952,"1",0.403001659915275,0.320174986950784,"1",0.370648715893962,0.307478055142069
0.386434414838596,"1",1.38067689810189,"1",-0.539540072773615,"0",-0.40904559499519,"0",1.51214597417699,"0",-1.37659901132963,"0",0.384295411947626,"0",0.766499323472696,"1",0.680270949719498,"0",-0.416322091869894,"1",0.623180982214421,0.495102086900651,"1",0.51421667375263,0.930055318562304
-0.0604041171339084,"1",0.0448128076067218,"1",0.516720941336112,"1",-0.317466195197136,"0",0.307344850592884,"0",1.49983892165885,"1",0.893349150292728,"1",0.331629084324319,"0",-1.17992534425867,"0",2.03215600613618,"0",0.51798461328212,0.411526138212871,"1",0.297233598406417,0.443910184292827
-0.686179761164799,"1",-0.755345484150683,"0",-0.44295541785009,"1",-2.52439324378287,"1",-0.397826260578914,"0",-0.368019813131938,"0",-2.08537259161141,"1",-1.1813489453862,"1",-0.796219078819051,"0",0.722791417026465,"1",0.272231319041828,0.21628114147256,"0",0.180250181255233,0.942669128356546
-1.90613678791591,"1",-0.501918819748001,"0",-0.0475240598165102,"0",0.429452503385394,"0",0.0226647107232782,"0",0.0454535374980111,"0",-2.59297423459006,"1",-0.809149600543983,"1",-0.60512253505599,"0",-0.633764683128206,"1",0.375344783628785,0.298202273473654,"0",0.354599400963683,0.690079455928336
1.80375975385028,"0",-0.416014919300836,"0",-0.332964991498568,"1",-0.815002817526373,"0",0.0499987440686626,"0",-0.792305278787565,"1",-1.58055179981009,"0",-0.871986665214238,"1",0.24505532165125,"1",-1.94541462691163,"0",0.363521648494199,0.515959199304182,"0",0.280463549741261,0.424880914565615
-0.966872882381395,"0",-0.900452497122333,"0",0.227761307108541,"1",-0.0715631542994694,"0",1.42222726269972,"0",-0.111774051845129,"0",-0.523315532392645,"1",0.766741058869226,"0",-0.690257417935191,"0",-0.26146730131971,"0",0.473387585829861,0.376094887915856,"0",0.602871686109517,0.336592282353313
-0.353118257797152,"0",0.800403424710825,"1",0.328473502991883,"1",-0.166459903514504,"0",-1.1267785074813,"0",-1.23449896807527,"0",0.130178686909307,"1",-0.35313704344205,"1",0.143711252301138,"1",-0.216711132502822,"0",0.46031684503635,0.365710503236449,"0",0.488122378862089,0.552068713916495
1.1069374930087,"1",-1.00664731127855,"1",0.338803048618287,"0",0.888242214528369,"0",1.68313579159591,"1",1.34508718356024,"0",0.478499328002638,"1",0.0936539480970932,"1",-1.55052475698483,"1",-0.0237517957924317,"0",0.519097551478984,0.63956045870962,"1",0.653131610369019,0.956114917104429
0.566324381168837,"0",0.152001520733976,"1",-0.488040979826509,"0",-0.706469129832372,"0",-0.285079945694136,"0",-0.541449656817063,"1",1.35306864213115,"1",0.692220467646172,"0",-0.449218258715842,"1",-0.937852761148013,"1",0.446376666670847,0.354635371617377,"0",0.425179171594942,0.569534314359423
2.06430873046717,"1",0.928346957898936,"0",1.92468764943823,"0",0.545675633652214,"1",0.762988022118435,"0",0.0531583504505622,"1",0.653119566291953,"1",-0.172354605678325,"0",0.996027889182307,"0",-1.05448083560547,"1",0.760152013457424,0.831072347853207,"1",0.927987923159115,0.998228865623241
1.46927779176464,"1",0.454425756482655,"0",2.11339739959946,"0",1.37739362367604,"1",1.20968548097363,"0",1.11978206702526,"0",0.470822099502232,"1",0.0281005931420171,"0",1.38146433296772,"1",1.10978033420562,"0",0.78292050553602,0.849161359336897,"1",0.971692339275344,0.998457493388682
-1.65150015968741,"0",-0.110438715797855,"0",1.64835640301082,"0",-0.381552526390805,"0",-0.46527716875141,"1",0.885444820672285,"1",0.672692217862129,"0",0.056053714185992,"0",0.144687583774618,"1",-2.08581068248554,"0",0.434988904788365,0.345588072623897,"0",0.352094038020049,0.472023398990197
0.202636472875564,"1",-1.56230006933089,"1",-0.487457786921157,"0",-1.37443496101286,"1",1.78170911320286,"1",0.316575292480301,"1",0.143725904068801,"0",0.194467683498946,"0",-1.96703989160783,"0",-0.961368971721977,"0",0.464756058456699,0.369237349997405,"1",0.47547921647725,0.616056412466512
-0.72097983442858,"0",0.0703400437231379,"1",1.20152499050092,"0",-0.19136444070787,"1",1.61145583280465,"1",-1.38428440907553,"1",0.524364280366536,"0",-1.96136764775495,"0",0.192945390461406,"1",-0.254965186379731,"0",0.659795158810734,0.524191156946673,"1",0.46770161244725,0.983012244014173
-0.159042227958278,"0",-0.334715954572926,"0",0.338023989532385,"0",1.0062463116575,"0",-0.367144245636493,"1",-0.260698283946338,"0",-1.29988502552998,"0",0.665372535338343,"1",-0.466289895336181,"0",-1.51966236034241,"0",0.517547716043863,0.411179034015863,"1",0.500388009777987,0.72465246742848
0.734248404927906,"0",-1.04963878402013,"0",0.652643168849954,"1",-1.78806069654381,"0",0.537576974875466,"0",0.675338783188832,"0",1.15661107491833,"0",-1.81661063989541,"1",0.271589348073335,"0",0.407957907348783,"0",0.437686841194061,0.347731517277869,"1",0.131176579639668,0.39135013595866
-0.363303234401068,"0",0.0251300815219959,"1",-1.85760834976293,"0",2.60881649415001,"1",0.499462531803061,"0",1.11959803945989,"1",0.331975239511791,"0",1.04477209201605,"1",0.00992784254434483,"0",0.277519482372844,"0",0.599268782783107,0.476104427827746,"1",0.469471595891421,0.863893531864927
