"V1","V2","V3","V4","V5","V6","V7","V8","V9","V10","V11","V12","V13","V14","V15","V16","V17","V18","V19","V20","y0","y1","t","y","prop_score_t"
-1.42628477843081,"1",-0.550737006359518,"1",0.669012842366074,"1",0.368008049125095,"1",-1.26657799236172,"0",-0.888854616555656,"1",0.00836564046616521,"1",-1.30011235157724,"0",1.12093342522243,"0",0.590526365390723,"0",0.409498569471522,0.3554482857022,"0",0.433322573420086,0.72235721876827
-1.19257672043614,"1",-0.165021748422208,"1",0.710465371877239,"1",1.03638932579758,"1",2.53349532241165,"1",0.101387003123088,"1",0.701584455951993,"1",-0.595212886722494,"0",-0.628664538033161,"1",0.301464459873055,"1",0.690736767631962,0.599565464277731,"1",0.556405533955386,0.983061065785236
0.220021148846253,"0",-0.220571937979879,"0",-0.449062095312857,"0",-0.301527214708054,"1",-0.644219888795368,"0",-0.651998762442081,"1",0.905147950986331,"1",1.75350623344499,"0",-0.972475303638808,"0",0.483130847393925,"1",0.453977228803968,0.394056145139789,"0",0.354885422736145,0.633750580880183
-0.0148320689822556,"0",0.411762183937472,"0",1.86176306500233,"1",0.125143233233643,"1",0.446578344778393,"1",-0.982363201679479,"0",-1.01876370900972,"0",0.335999909331572,"1",-0.619510856212925,"1",0.838586682056426,"1",0.685673995077247,0.59517093408976,"1",0.545013299797782,0.963486090532444
1.39794279496693,"1",-0.198113281359034,"1",-0.728128048150394,"1",-1.00061856530935,"1",-1.7326121499533,"1",0.391393830088663,"0",-0.184477920010572,"1",-2.51347980595956,"1",-0.70253356593434,"0",-1.1159477054465,"1",0.269412130190159,0.471814081574818,"1",0.457695233529921,0.0949770002252486
-0.683596828562502,"1",-0.859865745132395,"1",-0.0611100265633713,"1",0.856646158376576,"1",-0.470218420943975,"1",-0.608532419751352,"0",0.177883460083978,"0",0.167445918000429,"0",-0.135370647238755,"1",-0.289329406814675,"0",0.463693830822485,0.402490239390202,"1",0.477753837376229,0.458935562811784
0.112990145315706,"0",0.153334558109625,"0",1.63173687586676,"1",2.27921674160906,"0",-0.209227442980197,"0",-0.533891624988511,"0",-1.19584339649492,"1",0.753815768391744,"0",0.512043435296873,"0",0.269716283512674,"1",0.693220503311253,0.601721368242135,"1",0.47250286338616,0.988213797605083
-0.0435409248721872,"1",0.869305520000406,"0",0.795780332585997,"1",-0.311854052296581,"1",-0.964953713053537,"0",0.832723184808145,"0",-1.31151628312303,"0",0.598685596534352,"1",1.15189952028753,"1",0.194006458978402,"0",0.54938574131837,0.476871555846613,"1",0.391911415463734,0.767474645342056
0.960035273319246,"1",0.413693645072734,"1",-1.45042121581225,"1",-1.64605949655731,"1",0.201019946598391,"1",-1.41158194591876,"1",-0.863627915961355,"0",-0.956554428719571,"1",1.63844131450469,"0",-0.562650846929626,"1",0.447048333408874,0.388041804251676,"0",0.391253454458027,0.728467149248237
0.589218440608868,"1",-1.66595051274909,"0",-0.110551736194149,"1",-1.21624070732929,"1",-0.0866420545523319,"0",1.3585418221601,"1",-1.5873323303387,"0",-0.836392279357413,"1",0.585725936591359,"0",0.408291639869613,"0",0.393949622019982,0.34195166537638,"0",0.403753898437668,0.846382518711475
