"V1","V2","y0","y1","t","prob_t","y","prob_t_pred"
-0.560475646552213,-0.119772751645552,0.442330943080153,0.442201694264013,"0",0.9,0.442330943080153,0.818281436243951
-0.23017748948328,-0.0995904316390441,0.442913520362189,0.509444080447392,"1",0.9,0.509444080447392,0.366022091918436
1.55870831414912,0.455416627732626,0.661420853059667,0.815043349880449,"1",0.9,0.815043349880449,0.989883490152118
0.070508391424576,1.36998996885135,0.773024203980654,0.791780523434224,"1",0.9,0.791780523434224,0.545935553960106
0.129287735160946,0.911347896947853,0.678741019353498,0.732464199968369,"1",0.9,0.732464199968369,0.598126772527398
1.71506498688328,-0.767622849584543,0.415473604593297,0.618633062473412,"1",0.9,0.618633062473412,0.994241886806365
0.460916205989202,0.565692873196115,0.62400294136237,0.674749524198002,"0",0.1,0.62400294136237,0.65263595268024
-1.26506123460653,0.0762636100436516,0.418421178311138,0.399862178386989,"0",0.9,0.418421178311138,0.972489247545287
-0.686852851893526,0.49980868854526,0.556425871324932,0.507914665860385,"0",0.9,0.556425871324932,0.873158316905493
-0.445661970099958,-0.390119955399545,0.398142182313562,0.414007151698766,"0",0.9,0.398142182313562,0.758890452172384
1.22408179743946,-0.673173462420634,0.438791163379604,0.577145675458308,"1",0.9,0.577145675458308,0.976327045041099
0.359813827057364,1.02716771572023,0.692949867914507,0.751012357651577,"1",0.9,0.751012357651577,0.741722977111757
0.400771450594052,0.110861512209656,0.48790187613005,0.582616122656846,"1",0.9,0.582616122656846,0.778964620533884
0.11068271594512,0.675508151078739,0.632687349694724,0.642150951238684,"0",0.9,0.632687349694724,0.409538302941868
-0.555841134754075,-0.641849369670802,0.328229239826501,0.330514630698514,"0",0.9,0.328229239826501,0.808813788782342
1.78691313680308,-2.76780957091076,0.0642775411641471,0.328589833149383,"1",0.9,0.328589833149383,0.99611723756405
0.497850478229239,-0.468295912940763,0.414332750881372,0.505294554827781,"1",0.9,0.505294554827781,0.83136927302011
-1.96661715662964,0.143525212645844,0.408265820481221,0.286249470535213,"0",0.9,0.408265820481221,0.996333889615316
0.701355901563686,2.00949205666946,0.902522601814382,0.952020413253651,"1",0.9,0.952020413253651,0.875737179619414
-0.472791407727934,-0.0309996347751117,0.435216520783059,0.469335886431741,"0",0.9,0.435216520783059,0.778843259594917
-1.06782370598685,-2.27916800857114,0,0,"1",0.1,0,0.00820721427144516
-0.217974914658295,-0.481259088306004,0.391320873477405,0.465048781567555,"0",0.1,0.391320873477405,0.924146167652742
-1.02600444830724,-0.988807749463156,0.244610742658602,0.243583607244874,"0",0.9,0.244610742658602,0.941169354412779
-0.72889122929114,0.50329237491952,0.560606742401679,0.535593166826491,"0",0.9,0.560606742401679,0.886083570539173
-0.625039267849257,-0.255294615868917,0.41327089754699,0.417823736287805,"0",0.9,0.41327089754699,0.842792928805687
-1.68669331074241,0.642256488332133,0.525219084700198,0.452899042009375,"0",0.9,0.525219084700198,0.99215837009453
0.837787044494525,0.90171809133088,0.725014435693441,0.794307785713963,"0",0.1,0.725014435693441,0.394096555120972
0.153373117836515,-0.926949314576174,0.317586967952926,0.438572986289007,"1",0.9,0.438572986289007,0.654750674878965
-1.13813693701195,1.05683686737174,0.635912475739933,0.562430385301171,"0",0.9,0.635912475739933,0.964064475296364
1.25381492106993,-0.721790393118678,0.425550970201421,0.556906623864348,"1",0.9,0.556906623864348,0.97833605529827
0.426464221476814,-0.182977375774527,0.501202115101315,0.544662739977733,"1",0.9,0.544662739977733,0.796033365993682
-0.295071482992271,-0.359312181657399,0.381122629966325,0.42720807077525,"0",0.9,0.381122629966325,0.671070937612521
0.895125661045022,-2.10300253136773,0.118219981741935,0.305469370589689,"1",0.9,0.305469370589689,0.947857040588903
0.878133487533042,-0.357462049881763,0.450793323945932,0.598960021172919,"1",0.9,0.598960021172919,0.936264493400162
0.821581081637487,-2.0726073895804,0.147078472605048,0.292566374094032,"0",0.1,0.147078472605048,0.340228180292056
0.688640254100091,-1.49715044241428,0.241589301040844,0.365158468803708,"1",0.9,0.365158468803708,0.904208939554752
