"V1","V2","V3","V4","V5","V6","V7","V8","V9","V10","V11","V12","V13","V14","V15","V16","V17","V18","V19","V20","y0","y1","t","y","prop_score"
-1.42628477843081,"0",-0.828080693771211,"1",0.293091844421975,"1",-1.12452275636401,"1",0.525008830390426,"0",-2.11744695003898,"0",0.590796505698858,"1",1.15721952937892,"1",-0.352153936330036,"1",2.0109294270625,"1",-1.06078755375364,-6.06078755375364,"0",-1.03784528434827,0.156613804206263
-1.19257672043614,"1",0.109055233026706,"0",1.19048652401793,"0",1.12844909448219,"0",-1.52603480155872,"1",1.08479549101373,"1",-0.678400877717953,"1",1.10193534353816,"1",1.20112220198137,"1",-0.750430656124874,"1",0.209379329531957,-4.79062067046804,"1",-4.89747151455431,0.699015489574471
0.220021148846253,"0",0.769401781740751,"1",0.137506280778227,"0",-0.667389211391395,"0",0.821666078101122,"1",-0.413592947800373,"1",0.205272079702874,"0",-0.675381817913573,"0",-0.607305451768781,"1",-0.530923251270463,"1",1.78120607807496,-3.21879392192504,"1",-3.1697428052691,0.97209388660672
-0.0148320689822556,"0",-0.242503106106682,"0",0.319649744639194,"1",-1.28105094667855,"1",-0.679622820837228,"0",-0.0534304272918692,"0",1.16460925047149,"0",0.565830610408912,"0",0.534354836376273,"1",-0.463532723952049,"0",-0.398359197965526,-5.39835919796553,"0",-0.308590343615323,0.0672934823133945
1.39794279496693,"1",-0.163160881268634,"1",0.18760013205781,"0",-0.194864353914502,"0",-0.0623645635896087,"0",-0.682538384690105,"1",-0.946667888192885,"0",0.055651102149048,"1",0.420947331634326,"0",0.240027652737837,"0",-0.834846871748007,-0.834846871748007,"0",-0.930404322270413,0.681296956062948
-0.683596828562502,"1",-0.157959400721452,"0",-2.85468870742558,"1",-0.763812624025163,"0",0.0720747835077988,"0",-0.0756460037569203,"0",0.377679929202344,"1",-0.480625261770993,"1",0.95353099079116,"0",1.27546786979877,"0",-3.8879827772269,-8.8879827772269,"0",-3.95304328205418,4.6180828729333e-05
0.112990145315706,"0",-0.317217760962892,"1",1.33671750531695,"1",-0.0821764609712357,"1",-0.978586189774514,"1",-0.866573989413337,"1",-0.129118443295871,"1",0.00757548371907891,"0",-0.254526864202732,"1",0.722401432431235,"0",1.57172723892401,-3.42827276107599,"1",-3.39131454884317,0.948330027392893
-0.0435409248721872,"1",0.445059162513488,"0",-1.19002309581136,"0",-1.8084438382644,"0",-1.37096405848474,"0",-0.527737651221235,"0",-0.0752947507480491,"0",2.20795614233651,"0",0.400269269705713,"1",1.56981806105934,"1",-3.46791275491919,-8.46791275491919,"0",-3.53668595350052,2.65980054841814e-05
0.960035273319246,"0",-0.0756978013710508,"1",-1.53736476828188,"0",-0.571866616148118,"1",0.155635051582733,"1",0.303385541997834,"0",0.312474975470355,"1",0.748041422481553,"1",-1.10463713380576,"0",0.696922645518576,"0",0.430741139100932,-4.56925886089907,"1",-4.82027810969475,0.25575752514502
0.589218440608868,"1",0.174153634699791,"0",-0.626611190712221,"0",0.359288996888212,"1",1.6044356892527,"1",-0.86644520511174,"1",-0.679078977924388,"1",-0.577299972009811,"0",-1.90823678255429,"0",-1.85944511992073,"0",3.60048557073735,-1.39951442926265,"1",-1.4141577162564,0.99937924683727
-0.0874807149631001,"1",-1.81079822381771,"1",0.419621398337559,"0",0.359579720013541,"1",0.525110342142809,"0",0.148076002708971,"0",-1.70307016407734,"0",-1.353101747547,"1",-0.209000528881247,"1",0.831585589554491,"0",0.9060325217131,-4.0939674782869,"1",-4.07895715192852,0.646934021233099
0.755396174833316,"0",1.28230707841438,"0",0.0180286030726484,"0",1.29392819106542,"0",-0.133527515411408,"0",0.604888203440501,"0",-0.263129113098542,"1",-0.344424700139787,"0",-0.135463708892648,"0",-1.79399180740403,"0",3.71613253197436,-1.28386746802564,"1",-1.27283380044443,0.999104720909762
-0.558432381537279,"0",0.891393271378302,"0",0.201276100175392,"1",-1.02870669540411,"1",1.63337354522173,"0",0.684338308712677,"0",0.165028013173728,"1",1.39381122431452,"0",-0.650683201298069,"1",-1.54879132531808,"0",2.63890383983404,-2.36109616016596,"1",-2.41108854688968,0.998616105342359
-1.56877170849324,"0",0.407540558203888,"0",0.347175001194658,"0",1.03201580231383,"1",-0.329517471436335,"0",0.302632887706266,"1",-0.188746945836914,"1",0.0662777209969922,"0",0.797278128927245,"1",0.352943550163924,"0",1.3884421817828,-3.6115578182172,"1",-3.50869073940383,0.98320754634075
0.612565059238328,"0",-0.367082875542254,"1",-1.30485532374502,"1",0.239787412851188,"1",-0.614637497362649,"1",0.723966457832766,"0",0.163722041549409,"0",0.458046806737954,"0",0.0542143163507182,"0",-1.6169494332393,"0",0.065776775439593,-4.93422322456041,"1",-5.10195403067945,0.333103970618493
0.347270911553949,"0",-0.907274146080629,"1",3.17499988289593,"0",1.0265719215884,"0",-0.620524104918627,"1",0.318568243861368,"0",-0.508644138557359,"1",-0.153832659800341,"1",1.15868955027072,"0",-0.507870408122235,"1",3.52104446503902,-1.47895553496098,"1",-1.36028882840355,0.999225683127995
-0.50283325979368,"0",-0.652130077339995,"0",1.90204146848507,"1",-1.47486037317802,"0",-1.53874459172064,"1",-0.687979109884876,"1",-0.987996670608444,"1",2.03664344851249,"0",-0.945455621104794,"1",1.19922296239901,"1",-1.76652683354726,-6.76652683354726,"0",-1.83655917830436,0.00797481650885203
0.71686909883262,"0",-1.5256949585648,"0",-0.440195806148366,"1",0.647859951476588,"0",-1.29367718200289,"1",0.684980460517081,"0",0.844954636576345,"1",-1.12170041498051,"1",-1.30405936447237,"1",-0.489933943437974,"1",-1.39483889640684,-6.39483889640684,"0",-1.5203871147762,0.00428960990854975
0.686946808093081,"0",1.10453799019259,"1",-0.63982483014803,"1",-0.253194087022614,"1",0.435143351655886,"0",1.11570406393123,"1",-0.441607544482648,"0",0.13172011495467,"0",-0.115563528960761,"0",1.28908870984163,"1",2.83360923277092,-2.16639076722908,"1",-2.28861788346498,0.997862018346146
-0.624527356859234,"0",-0.104241277514961,"1",1.33479578929777,"0",-0.378624549265921,"1",1.94831496006571,"1",-1.19587867921388,"1",-0.395995474019949,"1",1.5489837096949,"1",1.08346484145361,"0",-0.189974012919725,"0",3.67571756572336,-1.32428243427664,"1",-1.491051139406,0.999908254986004
1.29412746422631,"0",0.747020031199499,"0",-0.501493600655709,"1",0.344772658289661,"0",1.15243359558019,"1",0.2186604940467,"1",-0.0201824054941336,"0",-0.162117398479414,"0",-0.109017328895855,"0",1.21769720560802,"1",1.03686014863995,1.03686014863995,"1",0.896897126356144,0.998852251485821
0.0203614462403989,"1",0.952181802486733,"1",1.39735017282968,"1",0.0534646743848605,"1",1.50205290446643,"1",0.648120815911988,"1",1.21281271994268,"1",-2.75450118054964,"0",1.26532929019951,"0",-0.762655733055445,"1",5.42541100040811,0.425411000408106,"1",0.301518874923559,0.9999983731671
0.737713081363309,"0",-0.727479419186222,"1",0.211028199010721,"0",0.290336789878795,"1",-0.566686887860641,"0",-0.678214151499576,"1",-1.79732843387564,"1",-1.47555776070402,"1",-0.430730233842271,"1",-0.676989002214292,"0",1.44491176320596,-3.55508823679404,"1",-3.51272279944307,0.78721770358941
0.749385510880597,"1",1.93214279553202,"1",-1.99881601846629,"1",-0.382678267080827,"1",-1.14792344441762,"1",-0.755138431767495,"0",0.0374834436938025,"1",-0.66289390226263,"1",0.577893436495792,"1",-1.28996984697927,"0",0.652110576447876,-4.34788942355212,"1",-4.30985757761725,0.500408113711547
-0.833974823957853,"0",0.278160636460101,"0",0.27063915729829,"1",0.0186417301828663,"1",-1.30881093726299,"1",-0.754891611306344,"1",-1.69474962336081,"1",0.230780749746055,"1",-0.274820991730178,"1",-2.01055914988366,"1",-0.0753442372795896,-5.07534423727959,"0",-0.10666788742817,0.636091263314026
-0.321825432285418,"1",-0.91654817980109,"0",0.505906438261098,"0",0.798108613835,"0",-1.18905919463849,"1",-1.33771712649944,"1",-1.61490208414084,"1",-1.01243656994208,"0",-0.989490024967748,"1",-0.142972069241528,"0",-0.623417754628901,-5.6234177546289,"0",-0.623282440082922,0.0544789524393653
0.162124663056714,"1",0.188517470043117,"0",0.700397966020188,"0",-0.317203178548104,"1",1.07128712127848,"0",0.41925462753712,"1",0.932649195046101,"0",-1.38513224646551,"1",1.06518943104797,"0",-0.573433358143484,"0",3.3051240418504,-1.6948759581496,"1",-1.77735403242938,0.997693100067035
1.10682545668989,"1",0.30877265997188,"0",-1.34277539339425,"1",1.51004046554494,"1",1.19285994325619,"0",1.33028215159855,"0",0.239308382897212,"0",-1.18753709537812,"1",0.366296286259903,"1",-0.137042519677502,"0",1.77572313206865,1.77572313206865,"1",1.81374256342007,0.999651333475642
0.0628529095822875,"0",-0.900801222242816,"1",0.192093076341798,"1",0.0744629414029218,"0",-0.996970004399207,"0",0.0843971569667712,"1",0.674306530364581,"1",-0.150642732669608,"1",1.6837560952603,"1",0.12198012664038,"1",-1.06836229931502,-6.06836229931502,"0",-1.00377269681895,0.0300519822232221
1.32217401374999,"1",-0.167950883209148,"1",0.259944504557456,"1",0.707032554292168,"1",-1.72617388166777,"1",-0.846603001686153,"1",-1.83024164223118,"1",0.684267266157266,"1",0.554924669922429,"1",0.358634322140719,"0",-0.604973692277301,-0.604973692277301,"0",-0.544675717171806,0.889434865606827
-2.15808701592273,"0",1.00519289819537,"0",0.242723352692592,"1",0.323588256651083,"1",0.713241782281666,"1",1.47395441806251,"0",-0.875372358632674,"1",0.865247163111771,"1",0.242787460452101,"0",-0.00320439850269315,"1",1.62665927389798,-3.37334072610202,"1",-3.42436906243796,0.998990769742274
0.373610867026463,"1",-0.661856705219634,"1",-0.868601978697672,"0",-0.870179023818255,"1",-0.13963443290612,"1",1.1769516759684,"1",-1.37392439352738,"1",0.590537261164007,"0",1.74676427993323,"0",-0.798427481887753,"1",-0.666661273615218,-5.66666127361522,"0",-0.43515666051252,0.0863883489879052
-0.347476742510607,"1",-0.659350421977218,"1",0.866527544245191,"1",-0.0655557805460745,"0",0.686256176986573,"0",0.161335558228574,"1",-0.558192029246062,"1",-1.46634049555333,"0",1.38481615996583,"0",2.45633200768856,"0",0.980400776197865,-4.01959922380213,"1",-3.94057919009985,0.866909988995415
-0.308468323657449,"0",0.669938276130366,"1",-2.1878892976403,"1",-2.17297825659677,"1",-0.614374591352417,"0",0.483024092048036,"1",0.779050215323426,"1",-1.22125843250165,"1",-0.439303070520663,"1",1.06510252268813,"1",-3.11377219311656,-8.11377219311656,"0",-3.27305997462327,0.000395571460899253
0.21694300070364,"0",1.37365095322919,"0",1.8367509663234,"1",0.84865806877872,"0",3.0799348801112,"0",0.161945372896007,"0",1.79111076203488,"1",0.0450367865757525,"1",0.564246302878259,"1",0.782834439890184,"1",7.85593786914616,2.85593786914616,"1",2.99655861593905,0.999999987317931
-0.561996806174903,"0",0.74390208906462,"1",-0.204440157088005,"0",0.578000119343096,"0",-0.253964676599659,"0",-0.80234125317662,"0",-0.795086507321981,"0",1.09037315034287,"1",0.179307391866906,"1",-0.536413382410233,"0",0.801500568545149,-4.19849943145485,"1",-4.21662107887201,0.818216970097988
-0.642474293032743,"1",0.315297091344055,"1",-1.14276512375891,"0",-2.37904957333178,"0",-0.422519982862856,"0",-0.961763990293501,"1",-0.345671285890846,"0",0.470419878706968,"0",0.184141574483378,"1",-0.672713468703022,"1",-3.77151188164224,-8.77151188164224,"0",-3.620599582772,7.08269363994808e-05
-0.883476664069531,"1",-1.03440270808947,"1",1.17019112301561,"0",-0.92819900341684,"0",0.337603364063512,"0",-0.264606183255664,"1",1.15485140962032,"0",-0.523054978016743,"1",-0.137152177783621,"0",0.0979578801496356,"0",-0.838283888496725,-5.83828388849672,"0",-0.880969588637079,0.0644609303891102
1.32073795671618,"1",-0.056254061141037,"1",-0.362453604260918,"1",0.655393693474986,"1",1.01167838433965,"0",0.155131802651863,"0",-0.302279661845462,"1",-0.665360899563126,"1",0.519260934334017,"0",0.0446677401630691,"0",1.56910236912886,1.56910236912886,"1",1.51869669392693,0.999504354113829
0.00486265525911237,"1",-0.725182276531845,"0",1.0718211142248,"1",0.040767264909788,"1",0.931640146315534,"1",0.823447423439905,"1",1.53631256943522,"1",-0.124194635128847,"0",0.386642156814479,"0",-0.175527943926356,"1",2.82390890417739,-2.17609109582261,"1",-2.13103571830951,0.998301202092066
1.82554810137082,"0",-0.762186775322875,"0",-0.792712234397648,"1",0.521647200463367,"1",-0.908804349193718,"1",-0.863049477231373,"0",-0.705987606978031,"1",-0.184983622277097,"1",0.885380013352844,"0",0.48447734528653,"0",-1.11650805708005,-1.11650805708005,"0",-1.30636331251092,0.465077183058225
-0.36013025138987,"1",0.961395229186628,"0",-0.198908279701794,"1",-0.315275985207001,"0",-0.625093334126294,"0",-0.0883966508974941,"0",0.386448269288461,"1",-0.707532590043748,"1",0.197299688672988,"1",2.06967021419601,"0",-0.0380126212383303,-5.03801262123833,"0",0.158301883157444,0.169936010283581
1.0892198321329,"1",0.0874036883798656,"1",0.989010837195843,"1",-0.887198880452297,"0",0.628083519949753,"1",-0.129409607211552,"0",-1.64039969276777,"1",-1.3173646301363,"0",-0.550232927665255,"0",-0.659345943492357,"0",-0.0934810027939372,-0.0934810027939372,"0",0.0204051974174826,0.98066852003398
0.230083184869018,"0",-1.26832574143203,"1",1.14418079721202,"1",1.1088620869673,"1",-0.52311139435453,"0",-0.863613154195084,"1",-1.29355996375477,"1",0.386846390064496,"1",-1.04375159119569,"1",-0.178269882219365,"0",2.19168893326177,-2.80831106673823,"1",-2.77908324624642,0.987032106121114
0.519347417295389,"0",-1.45277532829661,"0",-0.906118944960068,"1",-1.84465752084857,"0",-0.830615731923334,"0",0.205863428279494,"0",-1.13308491615436,"1",0.0543414597396274,"0",-1.17002902190883,"1",-0.0160317171741847,"1",-4.0148201087332,-9.0148201087332,"0",-3.91773611435519,8.2179197783083e-06
1.05992810902445,"0",1.32317350465011,"0",-0.858095542489103,"1",1.60838471661766,"1",-0.90834691744128,"1",-1.61036632760928,"1",-0.959326074364357,"1",1.64126195583567,"0",-2.18208338536612,"1",0.0443227845438293,"0",1.22504387036184,1.22504387036184,"1",1.22233352910268,0.999346080502065
1.84838161887264,"1",-0.370527827669007,"0",0.0201051906997312,"0",-2.45141036309693,"0",0.130963724921921,"1",1.17221890611535,"1",1.20669525216767,"1",1.54137223597928,"1",0.299233311418856,"1",-1.73902249158763,"1",-2.82248765627164,-2.82248765627164,"0",-2.84093161154128,0.00870338904323886
-0.747183224024853,"0",0.0370397030518224,"1",-0.598282426393598,"0",-0.159553054714854,"0",-2.1015348071728,"0",1.4039521811773,"1",-0.738492397249463,"0",1.24205611778535,"0",-0.0333108300030908,"0",0.7815357048788,"1",-3.06951380925428,-8.06951380925428,"0",-3.11119858042135,0.000677514351546642
-0.412680022618471,"1",-0.880118183541238,"1",0.104863665101444,"1",0.276118631983604,"1",-1.62347776198585,"1",-0.215779570673327,"0",0.38149766772008,"1",-1.79647555758341,"0",2.50011161485305,"0",-1.70037754494014,"0",-1.03529367106051,-6.03529367106051,"0",-0.984223813832457,0.0580974721680484
-0.388959922489112,"0",0.761504708263479,"0",-0.821662598592321,"0",-0.028300731319817,"1",0.141948397620594,"1",-1.19091595798557,"0",0.558345402729896,"1",-0.163429805796922,"1",-0.671742494766702,"1",0.66529176193811,"1",1.16452985348282,-3.83547014651718,"1",-3.83195854106218,0.890231653538042
-0.659475395188411,"0",-1.59646374236574,"0",0.453202007533645,"1",-0.529433134082263,"1",0.313752261103887,"1",-0.287068613781054,"0",-0.879594619405244,"1",-1.63403466076191,"1",-0.925627020345434,"0",-0.443980929102023,"1",-0.518418002998886,-5.51841800299889,"0",-0.583494016737035,0.251598191633689
-0.968811202641052,"1",1.52796600781754,"1",0.269697747430918,"0",-1.37514121255559,"1",-1.44413691368117,"1",-1.27548602052449,"1",-0.373793989338468,"0",1.57525822208043,"1",-0.891341584216566,"1",0.381179931645692,"1",-0.490425573629356,-5.49042557362936,"0",-0.620698577368696,0.257728940359201
-0.599699897464301,"1",-0.385535989893703,"1",-0.908511730379133,"0",0.83655940207772,"1",0.0073855605729173,"1",0.566576991362247,"0",0.751439968162667,"1",0.881465986102812,"1",-3.36563031497332,"0",1.21840748249388,"1",0.450197344913499,-4.5498026550865,"1",-4.45714736989658,0.784793683077483
-1.09535171590015,"1",-0.195387024072077,"0",-0.361099647792557,"1",0.0166253427331078,"0",-0.58771878344087,"0",0.174401051912784,"1",-0.050341234582316,"1",-0.0239338197586339,"1",-0.842238731564598,"1",-2.34822241372853,"1",-1.72293182847255,-6.72293182847255,"0",-1.90932847186016,0.0284287708806413
0.0091451481504903,"0",0.137860993282548,"1",-0.692347210607272,"0",0.701251703470858,"0",-0.0947224455687824,"1",1.03704799913124,"1",1.89840439095428,"0",0.361498987708044,"1",0.978458562841897,"0",0.531029095601547,"0",0.561188188727842,-4.43881181127216,"1",-4.37503556739946,0.61518855365854
-0.380439629105708,"1",-0.189742126781675,"1",0.12053185523375,"1",-0.924274148106613,"1",-1.43087087790056,"1",0.622970571705342,"0",-0.903097957639089,"1",0.574611611316332,"0",-1.46919462252849,"0",1.43261858236831,"0",-1.30479492666081,-6.30479492666081,"0",-1.49113188697635,0.0292168048529011
-0.672046758372273,"0",0.927911163476449,"1",-0.0743255462639766,"1",-0.605613204835602,"1",-1.06033718988733,"1",0.0772419676997479,"1",-2.41718770148996,"0",0.118419148804054,"0",0.111360053104234,"1",0.775964911401093,"1",0.0155884641172723,-4.98441153588273,"1",-4.84418831974286,0.719972753778043
-0.717737987630352,"1",0.0710668610623814,"1",0.521232851428925,"0",1.3598835062465,"1",0.275841115973386,"0",0.976680243706927,"0",0.0967955950524996,"1",2.02373653907084,"1",2.71855078111456,"1",-1.3528663940658,"1",3.01028634708084,-1.98971365291916,"1",-1.95672581688209,0.999514777134745
-0.0247575984708247,"0",-0.26728935191907,"1",0.0569861542590254,"0",-0.201240054850239,"1",0.593520902315593,"0",0.129024321086094,"1",1.40523827105052,"0",0.11523019065738,"0",-0.783604881303252,"1",-0.224616121586966,"0",1.65722005133448,-3.34277994866552,"1",-3.47170985880859,0.948818363485263
-1.56356254156748,"0",-0.00783581483160859,"0",-1.90022451194614,"0",-0.82600630384907,"0",2.80824891573471,"0",-1.02772465534746,"0",0.0477485964098225,"0",2.01690219706359,"0",-0.248103854631468,"0",1.29835940780261,"1",-0.989380256459594,-5.98938025645959,"0",-0.936846975505536,0.254116681758851
-0.160387456570234,"0",-0.195042212630088,"1",-0.225513683611581,"0",1.71077431710608,"1",0.655310900141809,"0",-0.476636546088209,"0",-0.486653324094031,"0",-1.31260216769746,"1",0.66414273596438,"1",0.119135021521016,"1",3.28514186443599,-1.71485813556401,"1",-1.7430996130802,0.999399316950018
-0.577256033482547,"1",0.285776875581507,"1",-0.545963633730596,"1",1.40165251329171,"0",-0.597451413937201,"1",-0.707048277006026,"0",0.252369992176259,"1",1.81899625481664,"1",1.56722581010388,"0",-2.05109212401207,"1",0.466758307722869,-4.53324169227713,"1",-4.4923961943162,0.889178238691723
0.64424300365791,"0",-0.403998742892798,"0",0.0250071601441714,"1",0.134580779924033,"1",0.457574568276674,"1",-0.789406561416557,"1",0.344395530625932,"1",-0.505664689731874,"0",0.930761832608962,"1",1.777327878833,"1",2.35740676910999,-2.64259323089001,"1",-2.63960852509851,0.984804533745446
0.453403081327463,"0",1.37082961501611,"1",-1.35233918304819,"1",-0.463320398419459,"1",-0.933888081690813,"0",0.0372332925632929,"1",0.808101899248489,"1",1.24821049405844,"1",-0.309547043449612,"1",-0.0805329785780762,"0",0.574685033185117,-4.42531496681488,"1",-4.34631275552142,0.554030650033647
-0.776530125878825,"0",1.16308690109953,"1",-2.14236096962753,"1",-1.80100866934283,"0",3.54869597108967,"1",-0.997846887918995,"1",-0.48358507363927,"0",-0.188613212313553,"1",-0.325906565114683,"1",0.878971530431742,"0",0.491883107340013,-4.50811689265999,"1",-4.64774920232196,0.91204916798987
1.01387466740603,"0",0.43320056854179,"0",-0.9685649568945,"0",0.349362025001051,"0",0.272134673670093,"0",0.875986737385069,"0",0.382935649262924,"0",-1.45140264661231,"0",-0.446042679861883,"1",-0.200598192378365,"1",-0.899993022275537,-0.899993022275537,"0",-0.900551867576446,0.772572683882794
-0.229411231013278,"0",0.899110044813999,"1",0.442729525792055,"1",-0.295934480453706,"1",0.33918592018014,"0",0.515008718670869,"0",-1.09772007086007,"0",-0.1204089146067,"1",0.506869659821034,"0",-0.105301375537112,"1",2.65567977931921,-2.34432022068079,"1",-2.26417505517321,0.998687861416239
-2.88463058479746,"1",-1.02671683664531,"0",-0.509308606351867,"0",1.34686069049642,"0",1.79358794148663,"1",-0.52434772320604,"0",1.68154655695736,"1",0.256595423818906,"1",0.0638256480311565,"1",-0.398669845551179,"0",-0.78020739581159,-5.78020739581159,"0",-0.677534477665276,0.622130662248224
1.00804909881381,"0",0.69559500162732,"0",-0.103613677157162,"0",0.926530236938103,"1",-1.47346887075937,"0",-0.745739598682836,"0",-0.524010402889282,"0",-1.58086822144456,"0",1.41059708757685,"0",0.980995034185828,"1",0.0530917894626928,0.0530917894626928,"1",0.0433395014748421,0.964007181390609
-0.672998095335467,"1",-0.553552411625165,"0",-0.134021225277053,"0",1.4040346110812,"1",1.27258897463833,"1",0.293634468688168,"1",0.626445448829054,"0",-0.255183202598232,"0",-0.244907875189623,"0",-0.513900830426837,"1",2.81605185348184,-2.18394814651816,"1",-2.13963820466596,0.999241727344462
0.458976827184043,"1",1.23922747535453,"0",2.37201906648571,"0",1.29247740784496,"0",-0.684439844110843,"1",1.53068165260104,"0",1.27505079264124,"0",-0.568389017225212,"0",-0.281562188807201,"0",-1.57237852921646,"0",5.1782609327584,0.178260932758396,"1",0.288246570988833,0.999970949027095
0.272418771911192,"0",-1.03676889466719,"1",0.298449289455805,"1",0.711084427276015,"0",-1.30538148518907,"0",0.27407732124687,"0",-0.493893425390389,"1",-0.341460211160744,"0",-1.23487935020854,"1",1.01149523088332,"0",-0.560197891213254,-5.56019789121325,"0",-0.451312556256828,0.0557998294206696
-0.947602166974099,"0",-0.000775524856551729,"1",-0.156449032705871,"0",-1.07184127866106,"0",-0.272137851236707,"1",0.940440125744317,"1",-1.27167409402503,"1",-0.133497258211122,"0",0.883766535924712,"1",-0.469423361575853,"0",-1.94880585443429,-6.94880585443429,"0",-1.79933945893159,0.0136366447823095
1.45313426656124,"0",1.51852128114983,"1",-1.82872732120649,"1",-0.344499082345929,"1",0.190212111311577,"0",0.547472292399657,"0",0.863604962347169,"1",0.664341158785574,"1",1.11711118877357,"1",0.138761388439289,"0",-0.01135874452978,-0.01135874452978,"0",0.108808909481015,0.97289318907143
