V1.1,V1.2,V1.3,V1.4,V1.5,V1.6,V1.7,V1.8,V1.9,V1.10,V2.1,V2.2,V2.3,V2.4,V2.5,V2.6,V2.7,V2.8,V2.9,V2.10,y0,y1,t,prob_t,y,prob_t_pred_log,prob_t_pred_tree,linear0,lasso0,linear1,lasso1
0,0,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,1,1,1,0.65267119329174,0.577828870263634,0,0.9,0.65267119329174,0.837931924027539,0.9272030651341,0.666455313704249,0.6126397166393345,0.5776535199296915,0.6239876989165016
0,0,0,0,0,1,1,1,1,1,0,0,1,1,1,1,1,1,1,1,0.503399790447914,0.475952077697736,1,0.9,0.475952077697736,0.527966579770907,0.8978494623655909,0.5138509374328688,0.5482462076464445,0.4915552597633107,0.5867846899875285
0,0,1,1,1,1,1,1,1,1,0,0,0,1,1,1,1,1,1,1,0.521165603754799,0.442478434107106,0,0.9,0.521165603754799,0.8678864305742628,0.9272030651341,0.5198238536231314,0.5629350721352661,0.4371060017561343,0.5952711036848228
0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,1,1,0.6819351026346689,0.75597345038231,0,0.1,0.6819351026346689,0.0656843660848444,0.155555555555556,0.696393419514502,0.5959386479141527,0.7339253244673678,0.614338744874023
0,0,0,0,0,0,1,1,1,1,0,1,1,1,1,1,1,1,1,1,0.4922190793869871,0.46665320491690004,1,0.9,0.46665320491690004,0.607950647796027,0.8978494623655909,0.47702304940380563,0.5333177722618297,0.46787121208699084,0.57815986547345
0,0,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,0.43338477684150706,0.36861855984968894,0,0.9,0.43338477684150706,0.851650155065676,0.9272030651341,0.428192649168938,0.5300767949832396,0.35781728847136135,0.5762874080080973
0,0,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1,1,1,0.6184044217244921,0.5713978572001539,0,0.1,0.6184044217244921,0.35219373220934,0.102150537634409,0.5965162529929813,0.5739776937822062,0.581672303641598,0.6016509198830012
0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,1,0.8932658813683181,0.852106338235598,1,0.9,0.852106338235598,0.682991244693833,0.8978494623655909,0.8848064470780848,0.6736772601114165,0.8486123029851906,0.6592518165319149
0,0,0,0,0,0,0,1,1,1,0,1,1,1,1,1,1,1,1,1,0.473692601582745,0.459899682742913,1,0.9,0.459899682742913,0.71722685220604,0.8978494623655909,0.46672952188357675,0.5266130559684771,0.4732831109110608,0.5742862511289456
0,0,0,1,1,1,1,1,1,1,0,0,0,0,0,1,1,1,1,1,0.614635647193323,0.549749591232519,0,0.9,0.614635647193323,0.7197228129003771,0.9272030651341,0.6022180782489346,0.5857795877660492,0.5402441155238416,0.6084694016543267
