V1.1,V1.2,V1.3,V1.4,V1.5,V1.6,V1.7,V1.8,V1.9,V1.10,V2.1,V2.2,V2.3,V2.4,V2.5,V2.6,V2.7,V2.8,V2.9,V2.10,y0,y1,t,prob_t,y,prob_t_pred_log,prob_t_pred_tree,linear0,lasso0,linear1,lasso1
0,0,0,0,1,1,1,1,1,1,0,0,0,0,0,1,1,1,1,1,0.5637110300196421,0.5550812593285699,0,0.75,0.5637110300196421,0.519765324618926,0.7738095238095241,0.5548098372821095,0.5377334175550958,0.5402120713469301,0.5854980133206842
1,1,1,1,1,1,1,1,1,1,0,0,0,0,1,1,1,1,1,1,0.4481609540944721,0.35323397628006,0,0.75,0.4481609540944721,0.8378375484098209,0.7738095238095241,0.474338851263715,0.5282531652524377,0.35807979297520337,0.551395193481096
0,0,0,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,1,0.7804435034521731,0.69190427981161,0,0.75,0.7804435034521731,0.602907195543705,0.7738095238095241,0.7779107969905776,0.6771121953300024,0.7044706122609578,0.6695364266845614
0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,1,1,0.7510536458091,0.7444855100269921,1,0.75,0.7444855100269921,0.625544075328189,0.7620967741935479,0.7511018774530738,0.6388185854900467,0.7496358637320716,0.6614400786391271
0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.220040039422339,0.18123792317985501,0,0.75,0.220040039422339,0.7512075654096461,0.7738095238095241,0.20593355363303734,0.3574259674443361,0.16994071215712603,0.450583669850812
0,0,0,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,0.36433332066378293,0.37525546399837,0,0.75,0.36433332066378293,0.601980308718556,0.7738095238095241,0.3521348969988772,0.42665880939089684,0.34416895421098154,0.5077093468545382
0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,1,0.7618507530297801,0.786401594152524,1,0.75,0.786401594152524,0.6117168084517529,0.7620967741935479,0.792017422424121,0.6642960656262293,0.7800126289435175,0.6768600750278101
0,0,0,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,1,1,0.759370159399092,0.6700735075067171,0,0.75,0.759370159399092,0.504154196111135,0.7738095238095241,0.7335006203914911,0.6412925219088177,0.6960992956203942,0.6535582492695036
0,0,1,1,1,1,1,1,1,1,0,0,0,0,0,0,1,1,1,1,0.600982461791683,0.528683524436139,0,0.75,0.600982461791683,0.6701179506329009,0.7738095238095241,0.5838507399922925,0.570050347991259,0.5188949969820992,0.5951200833798942
1,1,1,1,1,1,1,1,1,1,0,0,0,0,1,1,1,1,1,1,0.43666171096719,0.299913337673614,0,0.75,0.43666171096719,0.8786031764983859,0.7738095238095241,0.45720083802981026,0.5263344205748044,0.3189887599943364,0.5441229519913157
0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,1,1,1,1,1,0.6013654847750711,0.7023904409600171,0,0.25,0.6013654847750711,0.14749343372901802,0.237903225806452,0.5694913048859086,0.501984090436242,0.6863438859009947,0.5952026781899501
0,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,1,1,1,0.586727242367,0.535410941304369,0,0.75,0.586727242367,0.726359306528398,0.7738095238095241,0.6067779331235245,0.5900071459417962,0.5188049513553248,0.6032328806982366
0,0,0,1,1,1,1,1,1,1,0,0,0,0,0,1,1,1,1,1,0.543559718911091,0.475358095798067,0,0.75,0.543559718911091,0.597800224587256,0.7738095238095241,0.5461410465462232,0.540314445173885,0.5097400782443927,0.5814895142589062
0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,1,1,0.685318236536873,0.716973067592527,1,0.75,0.716973067592527,0.754160723930282,0.7620967741935479,0.6906467246607497,0.5885583921153609,0.7427563437922704,0.6398284540959933
