V1.1,V1.2,V1.3,V1.4,V1.5,V1.6,V1.7,V1.8,V1.9,V1.10,V2.1,V2.2,V2.3,V2.4,V2.5,V2.6,V2.7,V2.8,V2.9,V2.10,y0,y1,t,prob_t,y,prob_t_pred_log,prob_t_pred_tree,linear0,lasso0,linear1,lasso1
0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,1,1,1,1,0.5924018996704069,0.600568965974938,0,0.75,0.5924018996704069,0.712433457404303,0.7224334600760458,0.5985362921091779,0.5443607880468025,0.6180901463305455,0.4517388726357152
0,0,0,0,1,1,1,1,1,1,0,0,0,0,1,1,1,1,1,1,0.505160283651545,0.442146964916204,1,0.75,0.442146964916204,0.512687151948167,0.725738396624473,0.5055158877783872,0.524688315306369,0.4352966495986265,0.4178551766569641
0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.23105389004097196,0.158506013941753,1,0.75,0.158506013941753,0.662548355273513,0.725738396624473,0.2545348240975975,0.40738244688333386,0.1535460512456036,0.3220241045943061
0,0,0,0,1,1,1,1,1,1,0,0,0,0,0,1,1,1,1,1,0.568579338550148,0.460276943536391,1,0.75,0.460276943536391,0.5030476427171721,0.725738396624473,0.549396931348317,0.5475075061090908,0.47695345457163973,0.43476862889198764
0,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,1,0.71162845678588,0.523575330833302,0,0.25,0.71162845678588,0.3238957520048689,0.27426160337552696,0.7010031386845332,0.6544163618154286,0.528462221244547,0.4951302283844509
0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.160672349455491,0.0484518378576716,1,0.75,0.0484518378576716,0.681111843472182,0.725738396624473,0.16291658985765806,0.35985957082994957,0.06617407246593932,0.2867191830167869
0,0,0,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,1,1,0.70555789199635,0.54064753408704,1,0.75,0.54064753408704,0.551952302981719,0.725738396624473,0.6656582760416523,0.6177452306619892,0.5551269057756709,0.48025147531421963
0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,0.324541793443547,0.29925283631061106,0,0.75,0.324541793443547,0.6050854680235319,0.7224334600760458,0.26684674574293676,0.3780647559632405,0.28283286802698127,0.3243177936085656
0,0,0,0,0,0,0,0,0,1,0,0,1,1,1,1,1,1,1,1,0.434421669696851,0.532045170541361,1,0.25,0.532045170541361,0.231124364087608,0.27756653992395397,0.44787612233134083,0.45202251086796297,0.5211294612604893,0.39270825646807694
1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,1,1,1,1,0.555320603870947,0.39785253006838,1,0.75,0.39785253006838,0.7383171020272971,0.725738396624473,0.5415297540123276,0.5767646437934115,0.3596950079393903,0.4340253093866422
1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.11195718391777901,0.0,1,0.75,0.0,0.7289587109970509,0.725738396624473,0.13072693373701555,0.34974201704494423,0.013815453634235197,0.27476656093626606
0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,1,1,0.724528032119854,0.667514407017015,0,0.75,0.724528032119854,0.6024535244853979,0.7224334600760458,0.706830140156091,0.6198936762412824,0.6576264279669293,0.49479858459061776
