"V1","V2","y0","y1","t","prob_t","y","prob_t_pred_log","prob_t_pred_tree"
-0.560475646552213,0.986316651610666,0.642541465171329,0.61456426560655,"0",0.25,0.642541465171329,0.373584397293029,0.257142857142857
-0.23017748948328,-0.662967350872686,0.39438118744454,0.444755122682673,"1",0.75,0.444755122682673,0.566207972412849,0.742857142857143
1.55870831414912,0.576721095275666,0.691691186651946,0.768311921684225,"1",0.25,0.768311921684225,0.154624731645675,0.247058823529412
0.070508391424576,-0.137837766229678,0.474047752047339,0.529248817158821,"1",0.25,0.529248817158821,0.479293492312528,0.247058823529412
0.129287735160946,-0.16817673667416,0.444901387350765,0.524217060713402,"0",0.75,0.444901387350765,0.535737190271256,0.752941176470588
1.71506498688328,0.57619298881224,0.662113697658955,0.788769565061653,"0",0.75,0.662113697658955,0.865766003096764,0.752941176470588
0.460916205989202,2.48356723710774,0.954810481203773,0.918350211581587,"1",0.25,0.918350211581587,0.342446635416093,0.247058823529412
-1.26506123460653,-0.0321732234653198,0.438560906834828,0.383442229804858,"1",0.75,0.383442229804858,0.789616338931001,0.742857142857143
-0.686852851893526,-0.809538126372768,0.33780006641292,0.347270315994075,"1",0.75,0.347270315994075,0.680899843820315,0.742857142857143
-0.445661970099958,1.03809864161255,0.667583610274511,0.626176057332157,"1",0.75,0.626176057332157,0.596861319034865,0.742857142857143
1.22408179743946,-0.308130235682242,0.491766190823757,0.614530445963017,"0",0.75,0.491766190823757,0.784503955632714,0.752941176470588
0.359813827057364,-0.0438239778552511,0.510155613937973,0.584527371624718,"1",0.25,0.584527371624718,0.402678098026792,0.247058823529412
0.400771450594052,-0.935428125974046,0.37002728960865,0.458441883672389,"0",0.75,0.37002728960865,0.594902157683046,0.752941176470588
0.11068271594512,0.435475732280363,0.596667133669994,0.610571033843629,"0",0.75,0.596667133669994,0.539826276121137,0.752941176470588
-0.555841134754075,-1.4339765327321,0.251109991705247,0.313067630536496,"1",0.75,0.313067630536496,0.658536880821891,0.742857142857143
1.78691313680308,-1.18437487077313,0.38553688688426,0.564910078588766,"0",0.75,0.38553688688426,0.862313824148354,0.752941176470588
0.497850478229239,0.466978091389648,0.59892053796482,0.648174846066459,"0",0.75,0.59892053796482,0.638947092026371,0.752941176470588
-1.96661715662964,1.37245071049548,0.616688242921434,0.535075239088256,"1",0.75,0.535075239088256,0.878700074217106,0.742857142857143
0.701355901563686,0.891390334549842,0.707075503711172,0.734080395920977,"0",0.75,0.707075503711172,0.692389180960188,0.752941176470588
-0.472791407727934,0.755817256413849,0.665972907235983,0.601370033503101,"1",0.75,0.601370033503101,0.607775596457509,0.742857142857143
-1.06782370598685,-1.55961175321549,0.185118917670436,0.21228075453124,"0",0.25,0.185118917670436,0.23049707159404,0.257142857142857
-0.217974914658295,0.455421258883168,0.594278190418261,0.57344452949644,"0",0.25,0.594278190418261,0.453489304028994,0.257142857142857
-1.02600444830724,-0.722021190584968,0.327022304390293,0.377097495410958,"1",0.75,0.377097495410958,0.752350115458399,0.742857142857143
-0.72889122929114,0.0640311615053511,0.450234032489495,0.471542851831748,"1",0.75,0.471542851831748,0.679196422487129,0.742857142857143
-0.625039267849257,1.33781613034269,0.692480682250787,0.667297121372191,"1",0.75,0.667297121372191,0.637398026026662,0.742857142857143
-1.68669331074241,-1.54030721335937,0.17238180711168,0.180406258641625,"1",0.75,0.180406258641625,0.865127733148299,0.742857142857143
0.837787044494525,0.885322802880876,0.682419871488116,0.739579937584351,"0",0.75,0.682419871488116,0.722153515765194,0.752941176470588
0.153373117836515,-1.82323613674189,0.172536512707062,0.321827177192794,"0",0.75,0.172536512707062,0.517400096324243,0.752941176470588
-1.13813693701195,-1.37906989544683,0.20477077471124,0.251418023472125,"1",0.75,0.251418023472125,0.780576916725179,0.742857142857143
1.25381492106993,0.223940254457225,0.615978482243194,0.707607438967606,"0",0.75,0.615978482243194,0.79500683364512,0.752941176470588
0.426464221476814,1.63379703883488,0.816960039618336,0.827835717265882,"0",0.75,0.816960039618336,0.637642939840144,0.752941176470588
-0.295071482992271,-0.561448218079469,0.419352286409915,0.446093250449224,"1",0.75,0.446093250449224,0.581496723812977,0.742857142857143
0.895125661045022,-0.902847278578098,0.408129623751581,0.514838560697812,"1",0.25,0.514838560697812,0.287247130193836,0.247058823529412
0.878133487533042,-0.0203457611404163,0.51610376025957,0.603915497611144,"0",0.75,0.51610376025957,0.719832532693273,0.752941176470588
0.821581081637487,0.99721599245308,0.722078464609951,0.764464879154959,"0",0.75,0.722078464609951,0.720054641449333,0.752941176470588
0.688640254100091,0.853053787629553,0.709465474595382,0.717820427683491,"0",0.75,0.709465474595382,0.689027680485702,0.752941176470588
0.553917653537589,-0.0902317780716566,0.502054982420829,0.607104911590873,"0",0.75,0.502054982420829,0.644906949486372,0.752941176470588
-0.0619117105767217,1.0042347285402,0.696069719616801,0.659807496623577,"1",0.75,0.659807496623577,0.497193497017002,0.742857142857143
-0.305962663739917,0.181566042547825,0.531173172867383,0.549006642475753,"1",0.75,0.549006642475753,0.573458975087271,0.742857142857143
-0.380471001012383,-0.0768710667590331,0.465471523597967,0.49060239462033,"1",0.75,0.49060239462033,0.596331358243877,0.742857142857143
-0.694706978920513,0.0433313463789009,0.485974934693779,0.489374872041733,"1",0.75,0.489374872041733,0.671545665420446,0.742857142857143
-0.207917278019599,1.14001166590257,0.687897453634786,0.688404784248299,"0",0.25,0.687897453634786,0.466303567999653,0.257142857142857
-1.26539635156826,-0.798052378208839,0.318156871107422,0.315052382271423,"1",0.75,0.315052382271423,0.797184964126872,0.742857142857143
2.16895596533851,-1.0192331826039,0.416528883044926,0.626391019456652,"1",0.25,0.626391019456652,0.0954897724047053,0.247058823529412
1.20796199830499,-0.310268868942546,0.532707818062238,0.611229459776419,"1",0.25,0.611229459776419,0.218412588229983,0.247058823529412
-1.12310858320335,-0.109987880800955,0.461914346966895,0.408361606312615,"1",0.75,0.408361606312615,0.764446538123042,0.742857142857143
-0.402884835299076,0.573746706431817,0.594504019266458,0.579239362972261,"0",0.25,0.594504019266458,0.407341124631742,0.257142857142857
-0.466655353623219,0.39766836427612,0.586667243431233,0.558560004071682,"0",0.25,0.586667243431233,0.388668193755289,0.257142857142857
0.779965118336318,1.78033911120586,0.874276777926094,0.853098008188969,"0",0.75,0.874276777926094,0.720631562064527,0.752941176470588
-0.0833690664718293,-0.287608958130344,0.440967704850599,0.479595888737191,"1",0.75,0.479595888737191,0.522172716741264,0.742857142857143
0.253318513994755,1.90680471607652,0.863515461845494,0.819182516514978,"0",0.75,0.863515461845494,0.598315973650186,0.752941176470588
-0.028546755348703,1.40378143864409,0.760318758142672,0.708784301288255,"1",0.75,0.708784301288255,0.482406968335274,0.742857142857143
-0.0428704572913161,0.837104051729313,0.645493795028967,0.637621650100384,"1",0.75,0.637621650100384,0.494661537747346,0.742857142857143
1.36860228401446,0.309084944947345,0.618792507559304,0.733080323252908,"0",0.75,0.618792507559304,0.814845563939582,0.752941176470588
-0.225770985659268,0.207685466226526,0.527621647641774,0.552954822809101,"0",0.25,0.527621647641774,0.447779695519592,0.257142857142857
1.51647060442954,-1.85366102274029,0.282671951458492,0.473362073543948,"0",0.75,0.282671951458492,0.818871028013493,0.752941176470588
-1.54875280423022,-1.51231253448322,0.160774746829307,0.15555601025252,"1",0.75,0.15555601025252,0.84697362716552,0.742857142857143
0.584613749636069,-0.790613259523706,0.394083511226285,0.50082861679462,"0",0.75,0.394083511226285,0.642738432230334,0.752941176470588
0.123854243844614,0.083766798408262,0.550273670226162,0.560763422456055,"1",0.25,0.560763422456055,0.461942890417165,0.247058823529412
0.215941568743973,1.25935057108037,0.739349640227199,0.74677520491969,"1",0.25,0.74677520491969,0.420625916989826,0.247058823529412
0.379639482759882,-0.956575187843633,0.392722707787066,0.452177282982307,"0",0.75,0.392722707787066,0.589201351994974,0.752941176470588
-0.502323453109302,0.307097345266483,0.535349340550316,0.541600868211297,"1",0.75,0.541600868211297,0.62152757296387,0.742857142857143
-0.33320738366942,-2.1677138989077,0.132657546099005,0.218434952144319,"1",0.75,0.218434952144319,0.614279920486746,0.742857142857143
-1.01857538310709,2.45283578152427,0.890307546139694,0.761484279125761,"1",0.75,0.761484279125761,0.713690529832064,0.742857142857143
-1.07179122647558,-0.194542153187551,0.41559780049618,0.397197577641848,"1",0.75,0.397197577641848,0.755474498358449,0.742857142857143
0.303528641404258,-1.89254745527694,0.187683558740395,0.312862508689181,"1",0.25,0.312862508689181,0.444181493118817,0.247058823529412
0.448209778629426,1.04294795599579,0.686107551964236,0.72235691804915,"0",0.75,0.686107551964236,0.63478123213792,0.752941176470588
0.0530042267305041,1.23182241772421,0.702261003374705,0.71975764589119,"0",0.75,0.702261003374705,0.536514601097894,0.752941176470588
0.922267467879738,0.773085825702324,0.716007889274102,0.755955885169794,"0",0.75,0.716007889274102,0.73841691399341,0.752941176470588
2.05008468562714,0.935995671639187,0.778590133061244,0.863395868135853,"0",0.75,0.778590133061244,0.903758523631853,0.752941176470588
-0.491031166056535,-0.214930168395309,0.420165014966611,0.475915470323711,"1",0.75,0.475915470323711,0.626056018531251,0.742857142857143
-2.30916887564081,1.3217123045673,0.60980612182832,0.465385983726406,"1",0.75,0.465385983726406,0.912561458212738,0.742857142857143
1.00573852446226,-0.233979688913327,0.486287371951224,0.624680648935278,"1",0.25,0.624680648935278,0.256214381242893,0.247058823529412
-0.709200762582393,-1.89823820148877,0.143546624796639,0.219782836544907,"1",0.75,0.219782836544907,0.699868637868207,0.742857142857143
-0.688008616467358,1.89969733291589,0.793043625680528,0.705197033341511,"1",0.75,0.705197033341511,0.644977502767809,0.742857142857143
1.0255713696967,1.19185347151963,0.754821386092454,0.81007538784388,"1",0.25,0.81007538784388,0.236491303922053,0.247058823529412
-0.284773007051009,0.734370140695934,0.622482915391693,0.636004519374378,"0",0.25,0.622482915391693,0.440162278660605,0.257142857142857
-1.22071771225454,-1.27111474343939,0.233961905980075,0.262681527616706,"1",0.75,0.262681527616706,0.794107926203605,0.742857142857143
0.18130347974915,0.924610646634951,0.677907768929677,0.685968361903706,"0",0.75,0.677907768929677,0.565511484582446,0.752941176470588
-0.138891362439045,-0.135797819167665,0.449542346974361,0.492643442680774,"0",0.25,0.449542346974361,0.46546563869763,0.257142857142857
0.00576418589988693,1.16963174591003,0.706908619433963,0.697819838028225,"0",0.75,0.706908619433963,0.523148744403919,0.752941176470588
0.38528040112633,1.96369389087108,0.866473893857006,0.850164500087671,"1",0.25,0.850164500087671,0.36787316474931,0.247058823529412
-0.370660031792409,-0.50458830156285,0.409725016764532,0.451469032962162,"0",0.25,0.409725016764532,0.40001032613516,0.257142857142857
0.644376548518833,0.5294604726246,0.637926029279316,0.676172118144949,"1",0.25,0.676172118144949,0.325320702808059,0.247058823529412
-0.220486561818751,1.36610401449397,0.754878992848376,0.700538600560946,"1",0.75,0.700538600560946,0.533636541334367,0.742857142857143
0.331781963915697,1.10428654508333,0.726169980495843,0.710310538357225,"0",0.75,0.726169980495843,0.606680452511679,0.752941176470588
1.09683901314935,0.0507649386429138,0.574028799433055,0.660730257173758,"0",0.75,0.574028799433055,0.764781614043255,0.752941176470588
0.435181490833803,-0.569063134689783,0.390884840142638,0.510705406792611,"1",0.25,0.510705406792611,0.391130470776159,0.247058823529412
-0.325931585531227,0.62927119718869,0.598885557212455,0.584206171527586,"1",0.75,0.584206171527586,0.572069528815261,0.742857142857143
1.14880761845109,0.681987925127966,0.66803122874684,0.722128413204329,"0",0.75,0.66803122874684,0.781046989055461,0.752941176470588
0.993503855962119,-0.828339552836448,0.411369184909323,0.521059734304099,"0",0.75,0.411369184909323,0.734435376854872,0.752941176470588
0.54839695950807,-1.57003210932533,0.245081853371578,0.383349878922994,"1",0.25,0.383349878922994,0.376988184945939,0.247058823529412
0.238731735111441,0.5590555113877,0.610081431214846,0.642714606845972,"0",0.75,0.610081431214846,0.575028106877843,0.752941176470588
-0.627906076039371,-0.0213331048688559,0.481413405625044,0.481735043723166,"1",0.75,0.481735043723166,0.656658604245837,0.742857142857143
1.36065244853001,-0.75116981210796,0.431968523420036,0.576338592558937,"0",0.75,0.431968523420036,0.803760902687593,0.752941176470588
-0.600259587147127,0.00353364827217656,0.475834827075985,0.502685546898044,"1",0.75,0.502685546898044,0.649701298155386,0.742857142857143
2.18733299301658,1.00673511580679,0.780088634703537,0.905132186788888,"0",0.75,0.780088634703537,0.915985973899271,0.752941176470588
1.53261062618519,0.285653622887703,0.619384710606727,0.749784674793263,"0",0.75,0.619384710606727,0.839400879082366,0.752941176470588
-0.235700359100477,-0.199600545971138,0.464761101130999,0.496331978708611,"1",0.75,0.496331978708611,0.560824873685897,0.742857142857143
-1.02642090030678,-0.708129661971503,0.333085376712273,0.334005935672,"1",0.75,0.334005935672,0.752277271114014,0.742857142857143
-0.710406563699301,0.0527316428946401,0.486103350321695,0.484474176446444,"1",0.75,0.484474176446444,0.675072399775363,0.742857142857143
0.25688370915653,-0.24555617738294,0.493662392395532,0.537515069509356,"1",0.25,0.537515069509356,0.432062059137309,0.247058823529412
-0.246691878462374,0.0348079133059089,0.526483566852934,0.5232063357205,"1",0.75,0.5232063357205,0.560232176446033,0.742857142857143
-0.347542599397733,0.818676379367284,0.606051404708894,0.612787504508592,"1",0.75,0.612787504508592,0.57488543327974,0.742857142857143
-0.951618567265016,1.03479967976113,0.663447397442383,0.57546531922188,"1",0.75,0.57546531922188,0.716555707574467,0.742857142857143
-0.0450277248089203,-1.40806600304095,0.249112694973466,0.375924816237908,"1",0.75,0.375924816237908,0.528782564239397,0.742857142857143
-0.784904469457076,0.545764625120462,0.538704596098634,0.521515328318016,"1",0.75,0.521515328318016,0.685781232933736,0.742857142857143
-1.66794193658814,-0.378845497975486,0.372747300635136,0.344349375841596,"1",0.75,0.344349375841596,0.85436253550893,0.742857142857143
-0.380226520287762,0.611884935403442,0.623485178379019,0.588777006231013,"0",0.25,0.623485178379019,0.413689363611524,0.257142857142857
0.918996609060766,-2.15347385049988,0.168404779028084,0.355452426928642,"0",0.75,0.168404779028084,0.702493181708343,0.752941176470588
-0.575346962608392,2.56425841348438,0.921359886354077,0.84268864236695,"1",0.75,0.84268864236695,0.607825204249468,0.742857142857143
0.607964322225033,-0.0415778079670667,0.524433750734197,0.592890401826915,"1",0.25,0.592890401826915,0.341465760172674,0.247058823529412
-1.61788270828916,-0.208587193274977,0.380264277315079,0.385119067059152,"0",0.25,0.380264277315079,0.153666143516738,0.257142857142857
-0.0555619655245394,0.271651975441411,0.525613393740771,0.586543219308412,"1",0.75,0.586543219308412,0.506472935886326,0.742857142857143
0.519407203943462,-0.892852513844904,0.367830145969663,0.464505515368357,"1",0.25,0.464505515368357,0.374672383537032,0.247058823529412
0.301153362166714,0.027607611677051,0.548016375581752,0.575922807567049,"0",0.75,0.548016375581752,0.583360372599018,0.752941176470588
0.105676194148943,0.433572178117828,0.589530549661366,0.613599829850352,"1",0.25,0.613599829850352,0.461516987055967,0.247058823529412
-0.640706008305376,-0.334484629186323,0.446118719525507,0.431231457350325,"1",0.75,0.431231457350325,0.663896233138681,0.742857142857143
-0.849704346033582,0.919668000079733,0.641126440367387,0.560962439385047,"1",0.75,0.560962439385047,0.695634893561348,0.742857142857143
-1.02412879060491,-0.467572061194503,0.410683981871178,0.391187030518881,"0",0.25,0.410683981871178,0.250869748235702,0.257142857142857
0.117646597100126,0.581129996694497,0.625308348949237,0.636349486873665,"1",0.25,0.636349486873665,0.456182832423659,0.247058823529412
-0.947474614184802,-0.267146951423783,0.442948312027445,0.432109832860193,"1",0.75,0.432109832860193,0.73124675783433,0.742857142857143
-0.490557443700668,-1.78468380672686,0.161133479085429,0.252681581055369,"1",0.75,0.252681581055369,0.64765648026855,0.742857142857143
-0.256092192198247,0.312331247260409,0.528642665936475,0.552529689130088,"1",0.75,0.552529689130088,0.558588783324819,0.742857142857143
1.84386200523221,0.116892430440387,0.596156353432845,0.757237826003444,"0",0.75,0.596156353432845,0.87790069766752,0.752941176470588
-0.651949901695459,0.748640762059923,0.591964778063095,0.585855699539974,"1",0.75,0.585855699539974,0.651987418084844,0.742857142857143
0.235386572284857,1.61453726139819,0.786365146505113,0.791971009631644,"0",0.75,0.786365146505113,0.589527114836694,0.752941176470588
0.0779608495637108,0.0360229251250465,0.506624438962906,0.571299852004227,"0",0.75,0.506624438962906,0.525266873232734,0.752941176470588
-0.961856634130129,1.23074877736792,0.672835798270124,0.616740647350601,"1",0.75,0.616740647350601,0.716372588047434,0.742857142857143
-0.0713080861235987,0.0384598937698323,0.525211570783186,0.537515867129667,"1",0.75,0.537515867129667,0.514118846769425,0.742857142857143
1.44455085842335,-0.512092943348635,0.506509361985712,0.627025914326365,"1",0.25,0.627025914326365,0.180500524499767,0.247058823529412
0.451504053079215,-0.477126576884751,0.439213217139713,0.522724257512748,"0",0.75,0.439213217139713,0.61427495678511,0.752941176470588
0.0412329219929399,0.971366075170992,0.696541312842183,0.659487447121381,"0",0.75,0.696541312842183,0.529538596925118,0.752941176470588
-0.422496832339625,0.0383144446027285,0.506424327103896,0.525648412460403,"1",0.75,0.525648412460403,0.605332740746804,0.742857142857143
-2.05324722154052,0.766862946773386,0.545632607606343,0.453364277570526,"1",0.75,0.453364277570526,0.891676951198777,0.742857142857143
1.13133721341418,0.111959583972888,0.545986267109318,0.677538567481997,"0",0.75,0.545986267109318,0.771923581447539,0.752941176470588
-1.46064007092482,-0.942372708381095,0.289299620853818,0.254733108010283,"1",0.75,0.254733108010283,0.829744322702422,0.742857142857143
0.739947510877334,0.12084126729857,0.564664059395017,0.645772960544109,"0",0.75,0.564664059395017,0.691257383137001,0.752941176470588
1.90910356921748,-0.912624848872443,0.385638127246104,0.610978268360725,"0",0.75,0.385638127246104,0.878688312861236,0.752941176470588
-1.4438931609718,-2.02011741669774,0.0875783145463294,0.120115660248509,"1",0.75,0.120115660248509,0.836251339500965,0.742857142857143
0.701784335374711,-0.894342749431854,0.381534132852636,0.498014906173541,"0",0.75,0.381534132852636,0.669278262433706,0.752941176470588
-0.262197489402468,-1.47436869993154,0.238790375915055,0.313522732547373,"1",0.75,0.313522732547373,0.58632447782028,0.742857142857143
-1.57214415914549,-1.20147154261364,0.219290817609959,0.213891595937808,"1",0.75,0.213891595937808,0.847766256209473,0.742857142857143
-1.51466765378175,-0.726196805673238,0.294232667058459,0.30223389951395,"0",0.25,0.294232667058459,0.164105361923352,0.257142857142857
-1.60153617357459,0.793145323451523,0.570139420274707,0.488280915854859,"0",0.25,0.570139420274707,0.163978813907206,0.257142857142857
-0.530906522170303,-0.41622918347275,0.406101984384953,0.416375467550613,"0",0.25,0.406101984384953,0.361345398998231,0.257142857142857
-1.4617555849959,-0.467476306359997,0.346704031294719,0.309709726806419,"1",0.75,0.309709726806419,0.825862307333861,0.742857142857143
0.687916772975828,-1.11863017976629,0.333980634760836,0.452886886433496,"0",0.75,0.333980634760836,0.663033929530639,0.752941176470588
2.10010894052567,-0.149141181245982,0.589730245590781,0.727455972577893,"0",0.75,0.589730245590781,0.902705707914913,0.752941176470588
-1.28703047603518,0.956406943581219,0.607336901694893,0.557118019813399,"1",0.75,0.557118019813399,0.783586317557357,0.742857142857143
0.787738847475178,0.778589187495162,0.690323245505074,0.73493353413081,"0",0.75,0.690323245505074,0.710101651530711,0.752941176470588
0.76904224100091,0.754984938819397,0.656950537186155,0.726469885257504,"0",0.75,0.656950537186155,0.70572306516016,0.752941176470588
0.332202578950118,0.453982202380462,0.608226329588428,0.627200135823593,"0",0.75,0.608226329588428,0.597465507835587,0.752941176470588
-1.00837660827701,-1.19060475722415,0.275853283111197,0.266914600541936,"1",0.75,0.266914600541936,0.754097722077274,0.742857142857143
-0.119452606630659,0.26429170181016,0.523627859330956,0.576915933062479,"1",0.75,0.576915933062479,0.523450624397953,0.742857142857143
-0.280395335170247,-0.60861471401376,0.390287205190399,0.425230716976245,"1",0.75,0.425230716976245,0.578404892075536,0.742857142857143
0.56298953322048,-0.185333570444502,0.485718973409567,0.596012400860006,"1",0.25,0.596012400860006,0.354200526524981,0.247058823529412
-0.372438756103829,1.16923044224215,0.712104475829999,0.680535596305663,"0",0.25,0.712104475829999,0.423809265954018,0.257142857142857
0.976973386685621,0.080048039902605,0.558915116944164,0.667362820779075,"0",0.75,0.558915116944164,0.741565248222713,0.752941176470588
-0.374580857767014,0.392073912422111,0.571453704927477,0.55155983392403,"1",0.75,0.55155983392403,0.58805195537461,0.742857142857143
1.05271146557933,0.456990774123588,0.622109245693614,0.710557172774343,"0",0.75,0.622109245693614,0.760738850328903,0.752941176470588
-1.04917700666607,0.532590775983243,0.558712483733738,0.521482550351227,"0",0.25,0.558712483733738,0.257191788903941,0.257142857142857
-1.26015524475811,-1.07355640887183,0.279029943122554,0.28514667120009,"1",0.75,0.28514667120009,0.798948572981235,0.742857142857143
3.2410399349424,0.384197576890263,0.707782299802345,0.890096102512642,"0",0.75,0.707782299802345,0.969693773232036,0.752941176470588
-0.416857588160432,0.838443679140926,0.630337405851855,0.628397341641719,"1",0.75,0.628397341641719,0.592401299075766,0.742857142857143
0.298227591540715,-0.970428108383226,0.358868291309757,0.436997638840919,"1",0.25,0.436997638840919,0.431980154623972,0.247058823529412
0.636569674033849,-0.518376979975741,0.438702449911302,0.549738574023106,"0",0.75,0.438702449911302,0.658918805079821,0.752941176470588
-0.483780625708744,-2.0539454013983,0.121494827909084,0.203720144188172,"1",0.75,0.203720144188172,0.649695379365043,0.742857142857143
0.516862044313609,0.275321680513181,0.595184344345725,0.638605591781999,"0",0.75,0.595184344345725,0.640935521398612,0.752941176470588
0.368964527385086,-0.128687925184869,0.515813890482794,0.546503711127476,"0",0.75,0.515813890482794,0.598426760196986,0.752941176470588
-0.215380507641693,-1.12932407772789,0.312842953959723,0.36806479889137,"1",0.75,0.36806479889137,0.569217037896431,0.742857142857143
0.0652930335253153,-0.462036614957025,0.444094113008543,0.511430047960504,"0",0.75,0.444094113008543,0.514486706109766,0.752941176470588
-0.034067253738464,-1.43021208631901,0.256733607387839,0.338170699688526,"1",0.75,0.338170699688526,0.526225054615877,0.742857142857143
2.12845189901618,0.888309738628058,0.742978406855844,0.865120334766049,"0",0.75,0.742978406855844,0.910494634443316,0.752941176470588
-0.741336096272828,-0.766266039420025,0.33744979269911,0.360603769658717,"1",0.75,0.360603769658717,0.69273023036243,0.742857142857143
-1.09599626707466,0.530292738255426,0.54145354493814,0.492222114725297,"1",0.75,0.492222114725297,0.75217482577841,0.742857142857143
0.0377883991710788,-0.264820995169732,0.455082650937045,0.505017118237488,"0",0.75,0.455082650937045,0.510170605901104,0.752941176470588
0.310480749443137,0.437332079163073,0.594363866344291,0.644072625100407,"0",0.75,0.594363866344291,0.591690385944465,0.752941176470588
0.436523478910183,-0.642784278613871,0.428381738097666,0.493183044813251,"0",0.75,0.428381738097666,0.608156700170947,0.752941176470588
-0.458365332711106,0.891883220557739,0.615594256992092,0.627250222082512,"1",0.75,0.627250222082512,0.602185802252592,0.742857142857143
-1.06332613397119,-0.0890087000730499,0.455466181911787,0.417421763883676,"1",0.75,0.417421763883676,0.752644024558818,0.742857142857143
1.26318517608949,0.461687075822696,0.65653715548139,0.752952760361788,"0",0.75,0.65653715548139,0.798911323855375,0.752941176470588
-0.349650387953555,0.471730233724218,0.56085887469307,0.552576929998952,"1",0.75,0.552576929998952,0.580493235535308,0.742857142857143
-0.865512862653374,0.746606051481751,0.604769758420264,0.565463212816584,"1",0.75,0.565463212816584,0.701334860397379,0.742857142857143
-0.236279568941097,0.0702588608724181,0.472848944140651,0.513589323457471,"1",0.75,0.513589323457471,0.556995346418882,0.742857142857143
-0.197175894348552,0.428132269444687,0.590575343634937,0.586953664846626,"1",0.75,0.586953664846626,0.541461725655542,0.742857142857143
1.10992028971364,-0.55715636855073,0.452023755590098,0.559908581391564,"0",0.75,0.452023755590098,0.760701825822091,0.752941176470588
0.0847372921971965,-2.17338254785377,0.126939443014371,0.255320697761319,"0",0.75,0.126939443014371,0.494031495780716,0.752941176470588
0.754053785184521,0.936154259243359,0.722505523611961,0.74886885749151,"0",0.75,0.722505523611961,0.704682686487,0.752941176470588
-0.499292017172261,0.0704292096271274,0.525124496793013,0.500476814650855,"1",0.75,0.500476814650855,0.624101248330752,0.742857142857143
0.214445309581601,-0.809102873245837,0.396348268445182,0.450569197536334,"0",0.75,0.396348268445182,0.548562453266771,0.752941176470588
-0.324685911490835,-0.916059519509019,0.343957350209583,0.379818859641843,"1",0.75,0.379818859641843,0.594220969860237,0.742857142857143
0.0945835281735714,-0.0611797974767041,0.486691655472759,0.558985027193203,"0",0.75,0.486691655472759,0.528197411080531,0.752941176470588
-0.895363357977542,-1.88193297880601,0.134496441301783,0.216160325623454,"1",0.75,0.216160325623454,0.739329477452344,0.742857142857143
-1.31080153332797,1.26899915864648,0.656247313137937,0.591323281649499,"1",0.75,0.591323281649499,0.784673901123806,0.742857142857143
1.99721338474797,-0.230947422716418,0.568253490584324,0.707805788850184,"0",0.75,0.568253490584324,0.892255744817897,0.752941176470588
0.600708823672418,0.0849678922434273,0.532061305914581,0.596885340025835,"0",0.75,0.532061305914581,0.658512145525409,0.752941176470588
-1.25127136162494,0.429591831137476,0.533881652633824,0.485321399709891,"0",0.25,0.533881652633824,0.217480577411688,0.257142857142857
