V1.1,V1.2,V1.3,V1.4,V1.5,V1.6,V1.7,V1.8,V1.9,V1.10,V2.1,V2.2,V2.3,V2.4,V2.5,V2.6,V2.7,V2.8,V2.9,V2.10,y0,y1,t,prob_t,y,prob_t_pred_log,prob_t_pred_tree,linear0,lasso0,linear1,lasso1
0,0,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,1,1,1,0.65267119329174,0.577828870263634,1,0.9,0.577828870263634,0.858442036753664,0.919847328244275,0.6671444025699951,0.6393163115057998,0.5781315026551417,0.5214913180094017
0,0,0,0,0,1,1,1,1,1,0,0,1,1,1,1,1,1,1,1,0.503399790447914,0.475952077697736,0,0.9,0.503399790447914,0.561470198554228,0.911764705882353,0.5147547464639014,0.5923809034331473,0.4912071608244681,0.47688912776532394
0,0,1,1,1,1,1,1,1,1,0,0,0,1,1,1,1,1,1,1,0.521165603754799,0.442478434107106,0,0.1,0.521165603754799,0.0897433833601894,0.0801526717557253,0.5221293040656149,0.6030873839416542,0.4382004597842498,0.48706337573917236
0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,1,1,0.6819351026346689,0.75597345038231,0,0.9,0.6819351026346689,0.9777469220582159,0.911764705882353,0.6936412762716044,0.6271431672226956,0.7311658300237762,0.5099233159512716
0,0,0,0,0,0,1,1,1,1,0,1,1,1,1,1,1,1,1,1,0.4922190793869871,0.46665320491690004,0,0.9,0.4922190793869871,0.6495162225484611,0.911764705882353,0.47804954644277775,0.5814998034958775,0.4673946342922478,0.4665489409128801
0,0,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,0.43338477684150706,0.36861855984968894,1,0.9,0.36861855984968894,0.906474711514966,0.919847328244275,0.43129989645050104,0.5791375065267588,0.35908867979213427,0.46430407668017654
0,0,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1,1,1,0.6184044217244921,0.5713978572001539,0,0.9,0.6184044217244921,0.7319505251189141,0.911764705882353,0.5962434458433225,0.6111361758353878,0.5807112532555615,0.49471205212275904
0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,1,0.8932658813683181,0.852106338235598,0,0.9,0.8932658813683181,0.8337614144716999,0.911764705882353,0.8815846949413,0.683805609502136,0.846668199943327,0.5637689973679465
0,0,0,0,0,0,0,1,1,1,0,1,1,1,1,1,1,1,1,1,0.473692601582745,0.459899682742913,0,0.9,0.473692601582745,0.775059307058353,0.911764705882353,0.46749689204123984,0.5766128420589007,0.4724771670043433,0.46190491644013854
0,0,0,1,1,1,1,1,1,1,0,0,0,0,0,1,1,1,1,1,0.614635647193323,0.549749591232519,1,0.9,0.549749591232519,0.7290516896036041,0.919847328244275,0.6030260168297712,0.6197383893010807,0.5404028367955475,0.5028866387999026
0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0.838441795238863,0.861677888362485,0,0.9,0.838441795238863,0.97237139578153,0.911764705882353,0.8413424368868112,0.6665954531306848,0.8563772150206828,0.5474143793912244
0,0,0,0,0,0,1,1,1,1,0,1,1,1,1,1,1,1,1,1,0.444465971125101,0.46096431408412203,0,0.9,0.444465971125101,0.6835839245545771,0.911764705882353,0.45764026135664826,0.5756283181104495,0.45294161581242853,0.46096933440832355
0,0,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,0.423902901192354,0.344108227566746,1,0.9,0.344108227566746,0.854295256039136,0.919847328244275,0.411310291906434,0.5721806768960648,0.3531133673440062,0.4576930797500221
1,1,1,1,1,1,1,1,1,1,0,0,0,1,1,1,1,1,1,1,0.44742211833610296,0.279824931193784,1,0.9,0.279824931193784,0.996920420271262,0.919847328244275,0.4595187523257311,0.598537422270704,0.3025514088175585,0.48273959835266606
0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,0.252579795924061,0.31934140543328804,0,0.9,0.252579795924061,0.933117770869948,0.911764705882353,0.250582853120512,0.5150022443645759,0.3134905782475103,0.40335705860197996
0,0,0,0,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,0.47330490169814704,0.431813160817445,1,0.9,0.431813160817445,0.580172680069736,0.919847328244275,0.46233410656268165,0.5806012346989614,0.43169481459961423,0.4656950410945295
0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.390770981518776,0.392128442765964,1,0.9,0.392128442765964,0.5611966650087541,0.919847328244275,0.3980527514884789,0.5634964989706459,0.37675781406142805,0.449440603168943
0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,1,1,1,1,1,0.6167002601465389,0.6181614464105649,0,0.9,0.6167002601465389,0.895766477106252,0.911764705882353,0.6122342220727353,0.6114014960898161,0.6214384642995381,0.4949641829755535
0,0,0,0,0,0,0,1,1,1,0,0,0,1,1,1,1,1,1,1,0.5919970217220041,0.58651207454427,1,0.1,0.58651207454427,0.136451249298278,0.0882352941176471,0.5825029980473189,0.6046599924171395,0.5880952255314555,0.4885578078807758
0,0,0,0,0,0,0,1,1,1,0,0,0,0,1,1,1,1,1,1,0.593270718596881,0.5576634687796921,0,0.9,0.593270718596881,0.7813252202201709,0.911764705882353,0.582542789234734,0.6066268979679988,0.5748600843699826,0.4904269360970633
0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,1,1,1,1,1,0.594184223653295,0.615827768249005,0,0.9,0.594184223653295,0.889911760614648,0.911764705882353,0.5959662343668408,0.6073492784930891,0.6056594747275348,0.49111340618290583
0,0,0,0,0,0,0,1,1,1,0,0,0,1,1,1,1,1,1,1,0.555653536156729,0.5567569148699449,0,0.9,0.555653536156729,0.8516885421859449,0.911764705882353,0.5686486426395349,0.6013631727521458,0.5736115399531524,0.48542487724404093
0,0,0,0,0,1,1,1,1,1,0,0,0,0,0,0,1,1,1,1,0.6508460857675551,0.5756803028691391,0,0.9,0.6508460857675551,0.490874048933372,0.911764705882353,0.6305216139905617,0.6236787847464274,0.5867996440724478,0.5066311522601499
1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,1,0.7511716889148959,0.597947745051635,0,0.1,0.7511716889148959,0.00528084480367841,0.0801526717557253,0.7725555842048661,0.678689714244728,0.5914094923239469,0.5589074196612718
0,0,0,0,0,0,0,1,1,1,0,0,0,1,1,1,1,1,1,1,0.574391704749301,0.580979511663115,0,0.9,0.574391704749301,0.7923387568370992,0.911764705882353,0.5765934042819835,0.6048435886065108,0.5711336260330893,0.4887322772739842
0,0,0,0,1,1,1,1,1,1,0,0,0,0,0,0,1,1,1,1,0.619121203273515,0.595071444962202,1,0.9,0.595071444962202,0.590548264457428,0.919847328244275,0.6435615731779375,0.6282232656108466,0.5906549437124434,0.5109497212978718
0,0,0,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,1,1,0.690199457717398,0.647964859092695,1,0.9,0.647964859092695,0.6505723696736779,0.919847328244275,0.7016375717802585,0.6443111041111106,0.6359863835390966,0.5262378132282552
1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,1,1,1,1,1,0.5448774401315479,0.414538303942262,0,0.1,0.5448774401315479,0.0195217721883594,0.0801526717557253,0.5531827233740779,0.6166972435488295,0.4284739057036281,0.4999966722059846
0,0,0,1,1,1,1,1,1,1,0,0,0,1,1,1,1,1,1,1,0.551128282926134,0.483573191037997,1,0.9,0.483573191037997,0.8052143797669359,0.919847328244275,0.5399998873349777,0.6046971182039907,0.4748081592958978,0.4885930880983364
0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,1,1,1,0.7130259738783659,0.6953720207623539,0,0.9,0.7130259738783659,0.694265775766446,0.911764705882353,0.7160912187289717,0.643163501021843,0.6822091227944493,0.5251472589236464
0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0.8869931709472241,0.8788306003190981,1,0.1,0.8788306003190981,0.0402203447793271,0.0882352941176471,0.8851573760746417,0.6794033221374223,0.8860290669556672,0.5595855532132451
0,0,0,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,1,1,0.7346183714673051,0.635135037398209,1,0.9,0.635135037398209,0.6197262496079511,0.919847328244275,0.7033342331109401,0.644299820807923,0.6405751151305008,0.5262270908321791
0,0,0,0,0,0,1,1,1,1,0,0,0,1,1,1,1,1,1,1,0.5581873166473741,0.5472030515422079,1,0.1,0.5472030515422079,0.319375952100114,0.0882352941176471,0.5593159380440392,0.6023107674441175,0.5423643339814528,0.48632536581889635
0,0,0,0,1,1,1,1,1,1,0,0,1,1,1,1,1,1,1,1,0.5298495016602239,0.45971466087590596,1,0.9,0.45971466087590596,0.586320666406271,0.919847328244275,0.499373840213129,0.5903910080633796,0.46379917893217626,0.4749981525827751
1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,0.41288034743031504,0.299760418735872,0,0.1,0.41288034743031504,0.0248843182376008,0.0801526717557253,0.3971233770279013,0.5749653503315869,0.2964962056768234,0.4603393235867973
0,0,0,1,1,1,1,1,1,1,0,0,0,0,1,1,1,1,1,1,0.5991779058783879,0.509351545518457,1,0.9,0.509351545518457,0.7795847841023751,0.919847328244275,0.5755788323585683,0.6134838965753061,0.5098306485427703,0.49694306472884336
0,0,0,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,1,0.754351433035272,0.689806734215624,1,0.9,0.689806734215624,0.773248817698837,0.919847328244275,0.7688755768968902,0.6639964630101127,0.6812828344687993,0.5449445883196138
0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.350949388800829,0.32223355340429805,1,0.9,0.32223355340429805,0.5867844564061939,0.919847328244275,0.351121960637256,0.5515603635744842,0.33290676183560797,0.4380978279896031
0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,1,0.762418299066598,0.746253253597797,0,0.9,0.762418299066598,0.926344226405843,0.911764705882353,0.7611525362010134,0.6491100462876969,0.7617140846085035,0.5307981939881095
0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,0.435775497637424,0.460105678023299,0,0.9,0.435775497637424,0.847046278278521,0.911764705882353,0.4271490770154713,0.5644190557654104,0.447880837960349,0.4503172985117716
0,0,0,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,1,0.780828541625923,0.705835686295522,0,0.1,0.780828541625923,0.34278831608530397,0.0801526717557253,0.7933587951952794,0.6684394947975377,0.7162591054611447,0.549166751440822
0,0,0,1,1,1,1,1,1,1,0,0,0,1,1,1,1,1,1,1,0.516652558690494,0.5024337049643189,1,0.9,0.5024337049643189,0.7013755675079761,0.919847328244275,0.5394456570774069,0.6026170922988425,0.4874424345546039,0.48661646288203014
0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,1,1,1,1,0.683767019015675,0.655312009402652,0,0.9,0.683767019015675,0.8212977242773001,0.911764705882353,0.6747489794644828,0.6299203253539273,0.6620858752986528,0.5125624180789307
0,0,0,0,0,0,0,1,1,1,0,0,0,1,1,1,1,1,1,1,0.5930642023635619,0.553026317046047,0,0.9,0.5930642023635619,0.765129554511598,0.911764705882353,0.566981876492795,0.6028666505955342,0.5589811797418685,0.4868536153237177
0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.34037217765224503,0.303253873647411,1,0.9,0.303253873647411,0.8736575112475509,0.919847328244275,0.3518058648353808,0.5571571244993988,0.2967643298132088,0.44341636693012443
0,0,1,1,1,1,1,1,1,1,0,0,0,0,1,1,1,1,1,1,0.5376810625665099,0.4732347915349871,1,0.9,0.4732347915349871,0.8804277229677099,0.919847328244275,0.5463425685331859,0.6083343445495826,0.4670059779467103,0.4920495033738943
0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,1,1,0.743047284963405,0.6883587465277441,0,0.9,0.743047284963405,0.664485746966668,0.911764705882353,0.7483566540490626,0.652084142566885,0.7075115149505689,0.5336244442221165
0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,1,1,1,0.717624563877631,0.697287789784362,0,0.9,0.717624563877631,0.845757239942178,0.911764705882353,0.717536288758764,0.6405250313817944,0.7039482198307945,0.5226399509088422
0,0,0,0,1,1,1,1,1,1,0,0,0,0,0,1,1,1,1,1,0.6029262275127739,0.5431218108400171,1,0.9,0.5431218108400171,0.623642849624756,0.919847328244275,0.6116372359198228,0.6203351700727352,0.5592562200535182,0.5034537528531168
0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0.809219310784587,0.806241393680122,0,0.9,0.809219310784587,0.8783822754951272,0.911764705882353,0.8120666340272398,0.6643460794896641,0.7937763021140587,0.5452768249267671
0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.41978597412048996,0.42752484583277,1,0.1,0.42752484583277,0.311510461700737,0.0882352941176471,0.4328506417024969,0.5690562939690994,0.43159083629586603,0.45472401380543404
0,0,1,1,1,1,1,1,1,1,0,0,1,1,1,1,1,1,1,1,0.48844844705897994,0.42045622576769703,1,0.9,0.42045622576769703,0.852261795247965,0.919847328244275,0.4973493513085474,0.5946645349563651,0.4294290105340237,0.47905923710981435
0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,1,1,0.7629864905221129,0.7114105514930941,0,0.9,0.7629864905221129,0.650946967354675,0.911764705882353,0.7625204025167632,0.6560004222265697,0.7186163965058565,0.5373460407225643
0,1,1,1,1,1,1,1,1,1,0,0,0,0,1,1,1,1,1,1,0.538898125155152,0.4310528865542179,1,0.9,0.4310528865542179,0.9551164408334151,0.919847328244275,0.5506026108187265,0.6130823963627616,0.4461306901221731,0.4965615235939453
0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,1,1,0.665841837927575,0.729986955621303,0,0.9,0.665841837927575,0.966933159181976,0.911764705882353,0.6827270006394356,0.6256774679985847,0.7120811919809775,0.5085304784684654
0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,1,1,1,0.690411106097823,0.7347406698095301,0,0.9,0.690411106097823,0.991450560595819,0.911764705882353,0.6685773474293154,0.6172557225216279,0.7315730967980234,0.5005273884906605
