V1.1,V1.2,V1.3,V1.4,V1.5,V1.6,V1.7,V1.8,V1.9,V1.10,V2.1,V2.2,V2.3,V2.4,V2.5,V2.6,V2.7,V2.8,V2.9,V2.10,y0,y1,t,prob_t,y,prob_t_pred_log,prob_t_pred_tree,linear0,lasso0,linear1,lasso1
0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,1,1,1,1,0.5924018996704069,0.600568965974938,1,0.9,0.600568965974938,0.944220372647932,0.8927203065134101,0.5958327191512319,0.5027149102030841,0.6171411651175824,0.5316767227528536
0,0,0,0,1,1,1,1,1,1,0,0,0,0,1,1,1,1,1,1,0.505160283651545,0.442146964916204,1,0.1,0.442146964916204,0.4529431665470561,0.112970711297071,0.5036067169407172,0.4844136226451307,0.4354850931576064,0.5162410641410494
0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.23105389004097196,0.158506013941753,0,0.9,0.23105389004097196,0.888370335014953,0.8870292887029291,0.2528718108203145,0.3752840557334481,0.15526519367013802,0.42419908436401865
0,0,0,0,1,1,1,1,1,1,0,0,0,0,0,1,1,1,1,1,0.568579338550148,0.460276943536391,0,0.9,0.568579338550148,0.521023764310278,0.8870292887029291,0.5475129493016407,0.5056422998038524,0.47692958945962477,0.5341457395560767
0,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,1,0.71162845678588,0.523575330833302,0,0.9,0.71162845678588,0.9210807805849021,0.8870292887029291,0.70003536001869,0.6050995330957311,0.5283771126569095,0.6180298867619294
0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.160672349455491,0.0484518378576716,0,0.9,0.160672349455491,0.909244723369264,0.8870292887029291,0.16120455369076692,0.33107355755614626,0.06833938233157677,0.3869110982175983
0,0,0,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,1,1,0.70555789199635,0.54064753408704,0,0.9,0.70555789199635,0.68125613785167,0.8870292887029291,0.6641299003515688,0.5709844055685688,0.5547747416948162,0.5892565307704491
0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,0.324541793443547,0.29925283631061106,1,0.9,0.29925283631061106,0.807667678367668,0.8927203065134101,0.26413563864960343,0.3480098284848811,0.2836369527238751,0.4011954754989861
0,0,0,0,0,0,0,0,0,1,0,0,1,1,1,1,1,1,1,1,0.434421669696851,0.532045170541361,1,0.9,0.532045170541361,0.9788073972798109,0.8927203065134101,0.4446727662131361,0.416812675870203,0.5205743255752912,0.4592251228883774
1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,1,1,1,1,0.555320603870947,0.39785253006838,1,0.1,0.39785253006838,0.0338426013695372,0.112970711297071,0.540626351335118,0.5328601944197575,0.36050788861936445,0.5571018363931319
1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.11195718391777901,0.0,0,0.9,0.11195718391777901,0.953747843765203,0.8870292887029291,0.12919202653955864,0.3216612043839969,0.01629509726975381,0.3789725381660739
0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,1,1,0.724528032119854,0.667514407017015,1,0.9,0.667514407017015,0.771195791085992,0.8927203065134101,0.7047564084383002,0.5729831029803306,0.6566137452505177,0.5909422706845704
0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,0.32912775111611503,0.31300549981087,1,0.9,0.31300549981087,0.8981255940063371,0.8927203065134101,0.30009680019903867,0.35923373136092585,0.3397597387526061,0.4106619314812803
0,0,0,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,1,1,0.671485887066777,0.544498185931755,0,0.9,0.671485887066777,0.676951932489192,0.8870292887029291,0.6646219829650363,0.5710477591031885,0.5558673951875731,0.589309964362438
0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.22174899754423302,0.233882034912214,1,0.9,0.233882034912214,0.76912770306053,0.8927203065134101,0.22172805724271039,0.32873161811235807,0.23919596137568228,0.38493586135902425
0,0,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,1,1,1,0.603913501118749,0.5048024807858771,0,0.9,0.603913501118749,0.8161047307708509,0.8870292887029291,0.6310392332625219,0.5611091470592539,0.5015027090840702,0.5809275474368774
