"IPW","data_train_0.1_1",4000,1,100.0,3600,2,7779.228537180235,0.0,6.852931499481201,112.87906326083845,67.5,30.475,256.4031494367754,69.76,29.909999999999997,"log"
"IPW","data_train_0.1_1",4000,1,100.0,3600,2,2188.19856339942,0.0,4.423222303390503,25.614110591665316,82.875,49.3,73.99842329543141,80.32000000000001,49.45,"tree"
"IPW","data_train_0.1_1",4000,1,100.0,3600,2,2177.963790024523,0.0,4.112029314041138,25.614110591665316,82.875,49.3,73.99842329543141,80.32000000000001,49.45,"true"
"IPW","data_train_0.1_1",4000,2,100.0,3600,2,8077.422637636881,0.0,15.085142612457275,235.99401614419864,49.325,70.45,594.7400365667822,48.3,70.47,"log"
"IPW","data_train_0.1_1",4000,2,100.0,3600,2,2188.19856339942,0.0,36.580591678619385,25.614110591665316,82.875,49.3,73.99842329543141,80.32000000000001,49.45,"tree"
"IPW","data_train_0.1_1",4000,2,100.0,3600,2,2178.742207710561,0.0,21.62998652458191,68.85343610772738,75.94999999999999,29.325000000000003,157.63619243986116,76.06,29.53,"true"
"IPW","data_train_0.1_2",4000,1,100.0,3600,2,6660.565190946461,0.0,5.629027366638184,101.1997803889145,70.625,29.2,243.14330782288343,71.19,30.73,"log"
"IPW","data_train_0.1_2",4000,1,100.0,3600,2,2256.351804253959,0.0,4.5691587924957275,30.662495912093938,80.45,49.875,83.43746798380066,79.38,49.86,"tree"
"IPW","data_train_0.1_2",4000,1,100.0,3600,2,2272.1233613908553,0.0,4.659450531005859,30.662495912093938,80.45,49.875,83.43746798380066,79.38,49.86,"true"
"IPW","data_train_0.1_2",4000,2,100.0,3600,2,6996.291706468266,0.0,13.697360754013062,238.44922180537583,47.275,69.15,566.100220597623,50.86000000000001,69.78,"log"
"IPW","data_train_0.1_2",4000,2,100.0,3600,2,2256.351804253959,0.0,33.246299505233765,30.662495912093938,80.45,49.875,83.43746798380066,79.38,49.86,"tree"
"IPW","data_train_0.1_2",4000,2,100.0,3600,2,2277.742315428841,0.0,36.65161466598511,75.72270540776188,73.25,30.075000000000003,156.5386675703997,76.24,30.520000000000003,"true"
"IPW","data_train_0.1_3",4000,1,100.0,3600,2,7076.641421734744,0.0,5.528994560241699,98.48149468078209,71.125,30.025000000000002,241.6178505627165,71.86,29.89,"log"
"IPW","data_train_0.1_3",4000,1,100.0,3600,2,2229.1535885926414,0.0,5.452528715133667,35.85631023178455,78.8,49.95,99.56750608611601,77.58,50.349999999999994,"tree"
"IPW","data_train_0.1_3",4000,1,100.0,3600,2,2211.998622502653,0.0,6.308094024658203,35.85631023178455,78.8,49.95,99.56750608611601,77.58,50.349999999999994,"true"
"IPW","data_train_0.1_3",4000,2,100.0,3600,2,7367.424252675767,0.0,31.03725838661194,228.75159458988162,49.8,69.15,560.8835633803512,50.55,69.46,"log"
"IPW","data_train_0.1_3",4000,2,100.0,3600,2,2239.4000061920633,0.0,34.548962354660034,66.37690701749558,74.7,30.099999999999998,167.61125223150515,74.79,30.659999999999997,"tree"
"IPW","data_train_0.1_3",4000,2,100.0,3600,2,2237.7887400263144,0.0,41.191569566726685,65.64343283195424,75.1,30.599999999999998,176.20105381740674,74.18,29.95,"true"
"IPW","data_train_0.1_4",4000,1,100.0,3600,2,6549.201285309087,0.0,8.066006660461426,98.07062399923237,71.1,30.15,241.50886337370696,71.44,29.39,"log"
"IPW","data_train_0.1_4",4000,1,100.0,3600,2,2157.1182708783863,0.0,4.890393972396851,41.161140822841425,77.75,50.14999999999999,100.81441783912213,77.95,49.72,"tree"
"IPW","data_train_0.1_4",4000,1,100.0,3600,2,2211.608566075123,0.0,4.446991920471191,41.161140822841425,77.75,50.14999999999999,100.81441783912213,77.95,49.72,"true"
