"V1.1","V1.2","V1.3","V1.4","V1.5","V1.6","V1.7","V1.8","V1.9","V1.10","V2.1","V2.2","V2.3","V2.4","V2.5","V2.6","V2.7","V2.8","V2.9","V2.10","y0","y1","t","prob_t","y","prob_t_pred"
1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.082438698206866,0.0136804084417078,0,0.1,0.082438698206866,0.0285421438362748
0,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,1,1,0.533709756917176,0.466118406454133,1,0.9,0.466118406454133,0.94694203982762
0,0,0,0,0,1,1,1,1,1,0,0,0,0,0,0,1,1,1,1,0.507324935534782,0.550343616916764,1,0.1,0.550343616916764,0.534639053472879
0,0,0,0,1,1,1,1,1,1,0,0,0,0,0,0,0,1,1,1,0.558271587864971,0.52934962985451,1,0.9,0.52934962985451,0.539858624676622
0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,0.245474789690148,0.370588502384737,0,0.9,0.245474789690148,0.965475533409608
0,0,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,1,1,0.614173021348558,0.536834773607236,1,0.9,0.536834773607236,0.851950442570708
0,0,0,0,0,1,1,1,1,1,0,0,0,0,0,1,1,1,1,1,0.498073967014495,0.496330704386043,0,0.9,0.498073967014495,0.550250903583272
0,0,0,0,1,1,1,1,1,1,0,0,0,0,1,1,1,1,1,1,0.428797576966448,0.42134708143158,1,0.9,0.42134708143158,0.529340610727659
0,0,0,0,0,0,0,0,1,1,0,0,1,1,1,1,1,1,1,1,0.381098619997327,0.442917875390066,0,0.9,0.381098619997327,0.902212598959617
0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,1,1,1,0.559367913228338,0.61302896007093,0,0.9,0.559367913228338,0.766022675764823
0,0,0,0,1,1,1,1,1,1,0,0,0,0,0,1,1,1,1,1,0.468398652669852,0.475289985815575,1,0.9,0.475289985815575,0.563677853310123
0,0,0,0,0,0,0,1,1,1,0,1,1,1,1,1,1,1,1,1,0.320886214182088,0.375233645428697,0,0.9,0.320886214182088,0.858781836413246
0,0,1,1,1,1,1,1,1,1,0,0,0,0,0,0,1,1,1,1,0.454843031420629,0.429493527109902,1,0.9,0.429493527109902,0.79436443421451
1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,1,1,1,1,0.442385822335734,0.343783292503785,1,0.9,0.343783292503785,0.974366303944316
0,0,0,0,0,0,0,1,1,1,0,0,0,1,1,1,1,1,1,1,0.410625916640719,0.461288959879474,0,0.9,0.410625916640719,0.801162546537823
0,0,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1,1,1,0.426011298738036,0.46407809148841,0,0.9,0.426011298738036,0.681943127191742
0,0,0,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,1,1,0.594130009346118,0.577930680111268,0,0.1,0.594130009346118,0.131734791760284
0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,1,1,1,1,0.52283917927996,0.548760020987218,1,0.1,0.548760020987218,0.268169315733562
0,0,0,0,0,0,0,1,1,1,0,0,1,1,1,1,1,1,1,1,0.375592576160008,0.449246202277731,0,0.9,0.375592576160008,0.830952725317357
0,0,1,1,1,1,1,1,1,1,0,0,0,0,0,0,1,1,1,1,0.477459931713884,0.425127872049118,1,0.9,0.425127872049118,0.816498517155123
0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,1,1,1,1,0.454619471471584,0.583412838437167,0,0.9,0.454619471471584,0.948554112829891
0,0,0,0,0,1,1,1,1,1,0,0,0,1,1,1,1,1,1,1,0.357455650546829,0.373127009717767,0,0.9,0.357455650546829,0.518601380808999
0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,0.194937347292038,0.277966677839358,0,0.9,0.194937347292038,0.868516808228756
0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,1,1,1,1,0.502758870039902,0.582776732104007,0,0.9,0.502758870039902,0.833203733428724
0,0,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,0.245603312006154,0.215994296868408,1,0.9,0.215994296868408,0.856009413076097
0,0,0,1,1,1,1,1,1,1,0,0,0,0,0,1,1,1,1,1,0.416779468473567,0.425054850024578,1,0.9,0.425054850024578,0.685865657198833
0,0,0,0,0,1,1,1,1,1,0,0,0,0,0,0,1,1,1,1,0.489931186873698,0.535431964797893,1,0.1,0.535431964797893,0.566512610028496
0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,1,1,1,0.513583752019177,0.610013926614803,0,0.9,0.513583752019177,0.918691466742275
0,0,0,0,0,1,1,1,1,1,0,0,0,0,0,1,1,1,1,1,0.438790617644701,0.483472889022577,0,0.9,0.438790617644701,0.519559475000415
0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,1,1,0.543497001615119,0.646814971136092,0,0.9,0.543497001615119,0.947630079920574
1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.17147816415493,0.0552607985634011,1,0.9,0.0552607985634011,0.991304147220552
0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,1,1,1,1,1,0.433455433359026,0.518012229012205,1,0.1,0.518012229012205,0.435775104721053
0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.223815174322334,0.262655814346854,1,0.9,0.262655814346854,0.655713948138215
0,0,0,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,1,1,0.564127526429687,0.55893460821107,1,0.9,0.55893460821107,0.705046078125217
0,0,0,0,0,1,1,1,1,1,0,0,0,0,0,0,0,1,1,1,0.542478247779919,0.551518492181214,0,0.9,0.542478247779919,0.58897743912698
0,0,1,1,1,1,1,1,1,1,0,0,0,0,1,1,1,1,1,1,0.370862306268767,0.365851708307086,1,0.9,0.365851708307086,0.783130520271991
0,0,1,1,1,1,1,1,1,1,0,0,0,0,0,1,1,1,1,1,0.446206979460798,0.413603827374176,1,0.9,0.413603827374176,0.820677856426635
0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.184200811517008,0.156439965452236,1,0.9,0.156439965452236,0.861802228745846
0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0.729106376294546,0.815802980738165,1,0.1,0.815802980738165,0.101968736140025
0,0,0,0,0,1,1,1,1,1,0,0,0,0,0,0,0,1,1,1,0.55560170318642,0.569612634260459,0,0.9,0.55560170318642,0.465845343132341
0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,1,1,1,1,1,0.433261906347415,0.551933395942857,0,0.9,0.433261906347415,0.984676273156541
0,0,0,1,1,1,1,1,1,1,0,0,0,0,0,0,1,1,1,1,0.476028828512096,0.480880277071107,1,0.9,0.480880277071107,0.714215312137131
