"V1.1","V1.2","V1.3","V1.4","V1.5","V1.6","V1.7","V1.8","V1.9","V1.10","V2.1","V2.2","V2.3","V2.4","V2.5","V2.6","V2.7","V2.8","V2.9","V2.10","y0","y1","t","prob_t","y","prob_t_pred"
0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,1,1,1,1,0.592401899670407,0.600568965974938,0,0.9,0.592401899670407,0.892531216997596
0,0,0,0,1,1,1,1,1,1,0,0,0,0,1,1,1,1,1,1,0.505160283651545,0.442146964916204,1,0.9,0.442146964916204,0.52782189952222
0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.231053890040972,0.158506013941753,1,0.9,0.158506013941753,0.797850731411627
0,0,0,0,1,1,1,1,1,1,0,0,0,0,0,1,1,1,1,1,0.568579338550148,0.460276943536391,1,0.9,0.460276943536391,0.515414904868595
0,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,1,0.71162845678588,0.523575330833302,0,0.1,0.71162845678588,0.0561277238302151
0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.160672349455491,0.0484518378576716,1,0.9,0.0484518378576716,0.815426933894163
0,0,0,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,1,1,0.70555789199635,0.54064753408704,1,0.9,0.54064753408704,0.657744285609329
0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,0.324541793443547,0.299252836310611,0,0.9,0.324541793443547,0.782981172727132
0,0,0,0,0,0,0,0,0,1,0,0,1,1,1,1,1,1,1,1,0.434421669696851,0.532045170541361,1,0.1,0.532045170541361,0.10671037182711
1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,1,1,1,1,0.555320603870947,0.39785253006838,1,0.9,0.39785253006838,0.926711581351205
1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.111957183917779,0,1,0.9,0,0.882044427980623
0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,1,1,0.724528032119854,0.667514407017015,0,0.9,0.724528032119854,0.693838572176322
0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,0.329127751116115,0.31300549981087,0,0.9,0.329127751116115,0.860776000172931
0,0,0,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,1,1,0.671485887066777,0.544498185931755,1,0.9,0.544498185931755,0.654436559408708
0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.221748997544233,0.233882034912214,0,0.9,0.221748997544233,0.756956877680976
0,0,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,1,1,1,0.603913501118749,0.504802480785877,1,0.9,0.504802480785877,0.765928618058862
0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.232809114576674,0.16286803772333,1,0.9,0.16286803772333,0.721087766604039
0,0,0,0,0,1,1,1,1,1,0,0,0,0,1,1,1,1,1,1,0.481544818712816,0.461780693748165,0,0.9,0.481544818712816,0.582515471008406
0,0,1,1,1,1,1,1,1,1,0,0,0,1,1,1,1,1,1,1,0.439433425230422,0.327612983755403,1,0.9,0.327612983755403,0.693885529988898
0,0,0,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,1,1,0.731383119803465,0.616083746922538,1,0.9,0.616083746922538,0.549927048728906
1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,1,1,0.614135307442104,0.431938050636554,1,0.9,0.431938050636554,0.944838837683287
0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0.804217404748604,0.811612939294889,0,0.9,0.804217404748604,0.891017469806655
0,0,0,0,0,0,0,1,1,1,0,1,1,1,1,1,1,1,1,1,0.387456760885222,0.411098930319829,0,0.9,0.387456760885222,0.820494493845969
0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,1,1,1,0.668302693555345,0.666851072704945,0,0.9,0.668302693555345,0.898965559038562
0,0,0,0,0,0,1,1,1,1,0,0,1,1,1,1,1,1,1,1,0.439263593179776,0.416036508733046,1,0.1,0.416036508733046,0.491679062821464
0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.222824079862073,0.134340018640536,1,0.9,0.134340018640536,0.84601232910078
1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,1,1,0.659848335388693,0.466310070005206,1,0.9,0.466310070005206,0.917794152903679
0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,1,1,1,0.589422276226566,0.631191794685815,0,0.9,0.589422276226566,0.939496091698544
1,1,1,1,1,1,1,1,1,1,0,0,1,1,1,1,1,1,1,1,0.337019999962621,0.138663634013946,1,0.9,0.138663634013946,0.941057757211154
0,0,0,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,1,0.882274380326969,0.733977542183515,0,0.1,0.882274380326969,0.164259533964021
0,0,0,0,0,0,0,1,1,1,0,1,1,1,1,1,1,1,1,1,0.375545500855308,0.38071224722197,0,0.9,0.375545500855308,0.76970709890449
0,0,0,0,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,0.368380867821689,0.321136146337415,1,0.9,0.321136146337415,0.453005486194673
0,0,0,0,0,1,1,1,1,1,0,0,1,1,1,1,1,1,1,1,0.390505571421337,0.325556953259094,0,0.9,0.390505571421337,0.564478117866493
1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.17499615304131,0.0153498531518689,0,0.1,0.17499615304131,0.027881083055791
1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,0.219284966779917,0.0696026557814874,1,0.9,0.0696026557814874,0.954604789514929
0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0.935792584927876,0.883134899891118,1,0.1,0.883134899891118,0.31964859570073
0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.215399092628319,0.215879606391387,0,0.9,0.215399092628319,0.6868866670662
0,0,0,0,0,0,0,1,1,1,0,0,0,0,1,1,1,1,1,1,0.547380701690703,0.518202842082843,0,0.9,0.547380701690703,0.758285690365265
0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,1,1,1,1,0.638756250529416,0.619580468002321,0,0.9,0.638756250529416,0.869769702487593
0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,1,1,1,1,1,0.515750229892075,0.615685871583474,0,0.9,0.515750229892075,0.955243566475923
0,0,1,1,1,1,1,1,1,1,0,0,0,1,1,1,1,1,1,1,0.415597404892464,0.304083729756134,1,0.9,0.304083729756134,0.747460860688212
0,0,0,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,1,0.783229131716684,0.645667815147885,1,0.9,0.645667815147885,0.61931853020567
0,0,1,1,1,1,1,1,1,1,0,0,0,0,0,1,1,1,1,1,0.509949349514372,0.377913180406891,1,0.9,0.377913180406891,0.736684257964613
0,0,0,0,1,1,1,1,1,1,0,0,0,0,0,0,0,1,1,1,0.671005500785577,0.588004145238479,1,0.9,0.588004145238479,0.51322788160128
0,1,1,1,1,1,1,1,1,1,0,0,0,0,0,1,1,1,1,1,0.520922617847336,0.349936643108161,1,0.9,0.349936643108161,0.826975018336652
0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.128991918031039,0.0376400364439743,1,0.9,0.0376400364439743,0.81180058556056
0,0,0,0,0,1,1,1,1,1,0,0,0,0,0,0,0,0,1,1,0.741221666858034,0.600397900885593,0,0.9,0.741221666858034,0.50186074143588
0,0,0,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,0.346989139424247,0.286787904091706,1,0.9,0.286787904091706,0.599856703622389
0,0,0,1,1,1,1,1,1,1,0,0,0,0,1,1,1,1,1,1,0.474448642320561,0.39692498887309,1,0.9,0.39692498887309,0.594972000929933
0,0,1,1,1,1,1,1,1,1,0,0,0,0,1,1,1,1,1,1,0.450334001460425,0.354179062337808,1,0.9,0.354179062337808,0.746043634079317
0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,0.283279699662695,0.304944887567636,0,0.9,0.283279699662695,0.789095989708639
0,0,0,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,1,0.774288806702516,0.673271731410454,1,0.9,0.673271731410454,0.523219936654768
0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,1,1,0.702344490601778,0.65785075056846,1,0.1,0.65785075056846,0.344641687625084
0,0,0,0,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,0.36727563689906,0.333172342418706,1,0.9,0.333172342418706,0.533755225584105
0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,1,1,1,1,1,0.587101506373177,0.49959423996714,0,0.9,0.587101506373177,0.644091691145902
0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,0.270641029263182,0.326814119131486,1,0.1,0.326814119131486,0.284166749261323
0,0,0,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,1,0.755437184882123,0.617633293480183,1,0.9,0.617633293480183,0.614459457894536
0,0,1,1,1,1,1,1,1,1,0,0,0,0,0,1,1,1,1,1,0.499563530360461,0.404760401011639,0,0.1,0.499563530360461,0.121615391372557
1,1,1,1,1,1,1,1,1,1,0,0,0,1,1,1,1,1,1,1,0.393988447457364,0.19790679124272,1,0.9,0.19790679124272,0.915187226853659
0,0,0,0,0,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,0.395163510328135,0.32567140662412,0,0.9,0.395163510328135,0.648375428896717
0,0,0,0,0,0,1,1,1,1,0,1,1,1,1,1,1,1,1,1,0.280451562963847,0.322028644846267,0,0.9,0.280451562963847,0.743402801288588
0,0,0,0,0,1,1,1,1,1,0,0,0,1,1,1,1,1,1,1,0.430444849160898,0.405307966403196,0,0.9,0.430444849160898,0.56856212510559
