"V1.1","V1.2","V1.3","V1.4","V1.5","V1.6","V1.7","V1.8","V1.9","V1.10","V2.1","V2.2","V2.3","V2.4","V2.5","V2.6","V2.7","V2.8","V2.9","V2.10","y0","y1","t","prob_t","y","prob_t_pred"
0,0,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,1,1,1,0.65267119329174,0.577828870263634,0,0.9,0.65267119329174,0.830527047301446
0,0,0,0,0,1,1,1,1,1,0,0,1,1,1,1,1,1,1,1,0.503399790447914,0.475952077697736,1,0.9,0.475952077697736,0.552397034508898
0,0,1,1,1,1,1,1,1,1,0,0,0,1,1,1,1,1,1,1,0.521165603754799,0.442478434107106,0,0.9,0.521165603754799,0.866663284394799
0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,1,1,0.681935102634669,0.75597345038231,0,0.1,0.681935102634669,0.15697863936274
0,0,0,0,0,0,1,1,1,1,0,1,1,1,1,1,1,1,1,1,0.492219079386987,0.4666532049169,1,0.9,0.4666532049169,0.632644432873911
0,0,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,0.433384776841507,0.368618559849689,0,0.9,0.433384776841507,0.852091400667139
0,0,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1,1,1,0.618404421724492,0.571397857200154,0,0.1,0.618404421724492,0.617267122108437
0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,1,0.893265881368318,0.852106338235598,1,0.9,0.852106338235598,0.726462841617053
0,0,0,0,0,0,0,1,1,1,0,1,1,1,1,1,1,1,1,1,0.473692601582745,0.459899682742913,1,0.9,0.459899682742913,0.741797122222344
0,0,0,1,1,1,1,1,1,1,0,0,0,0,0,1,1,1,1,1,0.614635647193323,0.549749591232519,0,0.9,0.614635647193323,0.705245199157018
0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0.838441795238863,0.861677888362485,1,0.9,0.861677888362485,0.930280007475577
0,0,0,0,0,0,1,1,1,1,0,1,1,1,1,1,1,1,1,1,0.444465971125101,0.460964314084122,1,0.9,0.460964314084122,0.665205438364067
0,0,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,0.423902901192354,0.344108227566746,0,0.9,0.423902901192354,0.790142233732056
1,1,1,1,1,1,1,1,1,1,0,0,0,1,1,1,1,1,1,1,0.447422118336103,0.279824931193784,0,0.9,0.447422118336103,0.990215427628075
0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,0.252579795924061,0.319341405433288,1,0.9,0.319341405433288,0.915882429320914
0,0,0,0,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,0.473304901698147,0.431813160817445,0,0.9,0.473304901698147,0.550600955239787
0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.390770981518776,0.392128442765964,0,0.9,0.390770981518776,0.520245570994907
0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,1,1,1,1,1,0.616700260146539,0.618161446410565,1,0.9,0.618161446410565,0.84042968117183
0,0,0,0,0,0,0,1,1,1,0,0,0,1,1,1,1,1,1,1,0.591997021722004,0.58651207454427,1,0.9,0.58651207454427,0.808645162817735
0,0,0,0,0,0,0,1,1,1,0,0,0,0,1,1,1,1,1,1,0.593270718596881,0.557663468779692,1,0.9,0.557663468779692,0.726801846060584
0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,1,1,1,1,1,0.594184223653295,0.615827768249005,1,0.9,0.615827768249005,0.835746127442691
0,0,0,0,0,0,0,1,1,1,0,0,0,1,1,1,1,1,1,1,0.555653536156729,0.556756914869945,1,0.9,0.556756914869945,0.798246120802742
0,0,0,0,0,1,1,1,1,1,0,0,0,0,0,0,1,1,1,1,0.650846085767555,0.575680302869139,1,0.9,0.575680302869139,0.468503658004539
1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,1,0.751171688914896,0.597947745051635,0,0.9,0.751171688914896,0.988659047038732
0,0,0,0,0,0,0,1,1,1,0,0,0,1,1,1,1,1,1,1,0.574391704749301,0.580979511663115,1,0.9,0.580979511663115,0.73829226166864
0,0,0,0,1,1,1,1,1,1,0,0,0,0,0,0,1,1,1,1,0.619121203273515,0.595071444962202,0,0.9,0.619121203273515,0.599909510550295
0,0,0,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,1,1,0.690199457717398,0.647964859092695,0,0.9,0.690199457717398,0.660471741520526
1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,1,1,1,1,1,0.544877440131548,0.414538303942262,0,0.9,0.544877440131548,0.960658685322572
0,0,0,1,1,1,1,1,1,1,0,0,0,1,1,1,1,1,1,1,0.551128282926134,0.483573191037997,1,0.1,0.483573191037997,0.0841005260221493
0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,1,1,1,0.713025973878366,0.695372020762354,1,0.9,0.695372020762354,0.61968618303472
0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0.886993170947224,0.878830600319098,1,0.9,0.878830600319098,0.903437666852416
0,0,0,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,1,1,0.734618371467305,0.635135037398209,0,0.9,0.734618371467305,0.636260846389147
0,0,0,0,0,0,1,1,1,1,0,0,0,1,1,1,1,1,1,1,0.558187316647374,0.547203051542208,1,0.9,0.547203051542208,0.641440088423676
0,0,0,0,1,1,1,1,1,1,0,0,1,1,1,1,1,1,1,1,0.529849501660224,0.459714660875906,0,0.9,0.529849501660224,0.564091286416136
1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,0.412880347430315,0.299760418735872,0,0.9,0.412880347430315,0.945334616602582
0,0,0,1,1,1,1,1,1,1,0,0,0,0,1,1,1,1,1,1,0.599177905878388,0.509351545518457,0,0.9,0.599177905878388,0.7442881697955
0,0,0,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,1,0.754351433035272,0.689806734215624,0,0.9,0.754351433035272,0.771599491662418
0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.350949388800829,0.322233553404298,0,0.9,0.350949388800829,0.530562537252372
0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,1,0.762418299066598,0.746253253597797,1,0.9,0.746253253597797,0.862013685370955
0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,0.435775497637424,0.460105678023299,1,0.9,0.460105678023299,0.814071910682664
0,0,0,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,1,0.780828541625923,0.705835686295522,0,0.9,0.780828541625923,0.684355142858528
