"V1.1","V1.2","V1.3","V1.4","V1.5","V1.6","V1.7","V1.8","V1.9","V1.10","V2.1","V2.2","V2.3","V2.4","V2.5","V2.6","V2.7","V2.8","V2.9","V2.10","y0","y1","t","prob_t","y","prob_t_pred"
0,0,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,1,1,0.642541465171329,0.61456426560655,1,0.9,0.61456426560655,0.764921272393421
0,0,0,0,1,1,1,1,1,1,0,0,1,1,1,1,1,1,1,1,0.39438118744454,0.444755122682673,1,0.9,0.444755122682673,0.640948286842423
0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,1,0.691691186651946,0.768311921684225,0,0.9,0.691691186651946,0.978812069054196
0,0,0,0,0,1,1,1,1,1,0,0,0,0,1,1,1,1,1,1,0.474047752047339,0.529248817158821,0,0.9,0.474047752047339,0.549419008567169
0,0,0,0,0,1,1,1,1,1,0,0,0,0,1,1,1,1,1,1,0.444901387350765,0.524217060713402,0,0.9,0.444901387350765,0.583023024992103
0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,1,0.662113697658955,0.788769565061653,0,0.9,0.662113697658955,0.98531515495946
0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,1,0.954810481203773,0.918350211581587,0,0.9,0.954810481203773,0.806832129527742
0,1,1,1,1,1,1,1,1,1,0,0,0,0,1,1,1,1,1,1,0.438560906834828,0.383442229804858,1,0.9,0.383442229804858,0.951582239274597
0,0,1,1,1,1,1,1,1,1,0,0,1,1,1,1,1,1,1,1,0.33780006641292,0.347270315994075,1,0.9,0.347270315994075,0.843764637707159
0,0,0,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,1,1,0.667583610274511,0.626176057332157,1,0.9,0.626176057332157,0.710914233223471
0,0,0,0,0,0,0,0,1,1,0,0,0,1,1,1,1,1,1,1,0.491766190823757,0.614530445963017,0,0.9,0.491766190823757,0.949454790720353
0,0,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1,1,1,0.510155613937973,0.584527371624718,0,0.9,0.510155613937973,0.710900560804976
0,0,0,0,0,0,1,1,1,1,0,1,1,1,1,1,1,1,1,1,0.37002728960865,0.458441883672389,0,0.9,0.37002728960865,0.710085908063553
0,0,0,0,0,1,1,1,1,1,0,0,0,0,0,0,1,1,1,1,0.596667133669994,0.610571033843629,0,0.9,0.596667133669994,0.588958796075322
0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.251109991705247,0.313067630536496,1,0.9,0.313067630536496,0.809224762872716
0,0,0,0,0,0,0,0,0,1,0,1,1,1,1,1,1,1,1,1,0.38553688688426,0.564910078588766,0,0.9,0.38553688688426,0.984884045332023
0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,1,1,1,1,0.59892053796482,0.648174846066459,0,0.9,0.59892053796482,0.783742645105539
1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,1,0.616688242921434,0.535075239088256,1,0.9,0.535075239088256,0.988935837374961
0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,1,1,0.707075503711172,0.734080395920977,0,0.9,0.707075503711172,0.860794911278872
