"V1.1","V1.2","V1.3","V1.4","V1.5","V1.6","V1.7","V1.8","V1.9","V1.10","V2.1","V2.2","V2.3","V2.4","V2.5","V2.6","V2.7","V2.8","V2.9","V2.10","y0","y1","t","prob_t","y","prob_t_pred"
0,0,0,0,1,1,1,1,1,1,0,0,0,0,0,1,1,1,1,1,0.564076756548654,0.498006940284312,0,0.5,0.564076756548654,0.510847053724452
1,1,1,1,1,1,1,1,1,1,0,0,0,0,1,1,1,1,1,1,0.452451473414093,0.345375605693571,0,0.5,0.452451473414093,0.538704690609673
0,0,0,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,1,0.777848781571401,0.683552620334626,1,0.5,0.683552620334626,0.50415899264184
0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,1,1,0.733534103276667,0.730408401699227,0,0.5,0.733534103276667,0.485753820495241
0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.19686626759753,0.153747082077548,1,0.5,0.153747082077548,0.445120659603848
0,0,0,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,0.384800200193225,0.367343002777332,0,0.5,0.384800200193225,0.533015405348879
0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,1,0.795096216597875,0.753307077562778,0,0.5,0.795096216597875,0.482957913517826
0,0,0,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,1,1,0.732178194322367,0.676688432007731,0,0.5,0.732178194322367,0.494370585744027
0,0,1,1,1,1,1,1,1,1,0,0,0,0,0,0,1,1,1,1,0.59221283369572,0.495081022091173,0,0.5,0.59221283369572,0.516714005586958
1,1,1,1,1,1,1,1,1,1,0,0,0,0,1,1,1,1,1,1,0.478971776820725,0.291238639511019,1,0.5,0.291238639511019,0.455332719075493
0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,1,1,1,1,1,0.562199819976513,0.657727623950403,0,0.5,0.562199819976513,0.485066015654423
0,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,1,1,1,0.621612377284987,0.512715281304043,1,0.5,0.512715281304043,0.481720200472063
0,0,0,1,1,1,1,1,1,1,0,0,0,0,0,1,1,1,1,1,0.52399155575961,0.518386797797836,1,0.5,0.518386797797836,0.484158684116189
0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,1,1,0.671085636021206,0.701639575748992,0,0.5,0.671085636021206,0.482927074824974
0,0,0,0,0,0,0,1,1,1,0,1,1,1,1,1,1,1,1,1,0.410625576767634,0.437070690433583,0,0.5,0.410625576767634,0.517634382859326
0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,1,1,1,1,0.639951062294691,0.74064851101163,1,0.5,0.74064851101163,0.52346941655314
0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,1,1,1,1,0.611244156335165,0.642862200197045,1,0.5,0.642862200197045,0.513421391389443
1,1,1,1,1,1,1,1,1,1,0,0,0,0,1,1,1,1,1,1,0.454038864666811,0.337865173597814,1,0.5,0.337865173597814,0.457610346527014
0,0,0,0,0,1,1,1,1,1,0,0,0,0,0,0,0,1,1,1,0.694853091123515,0.662081673769398,0,0.5,0.694853091123515,0.494879727734309
0,0,1,1,1,1,1,1,1,1,0,0,0,0,1,1,1,1,1,1,0.545910443782795,0.464463221953152,1,0.5,0.464463221953152,0.477017308001849
0,0,0,0,1,1,1,1,1,1,0,0,0,0,1,1,1,1,1,1,0.538416305230841,0.501524723038379,0,0.5,0.538416305230841,0.514082412558516
