"V1.1","V1.2","V1.3","V1.4","V1.5","V1.6","V1.7","V1.8","V1.9","V1.10","V2.1","V2.2","V2.3","V2.4","V2.5","V2.6","V2.7","V2.8","V2.9","V2.10","y0","y1","t","prob_t","y","prob_t_pred_log","prob_t_pred_tree"
0,0,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,1,1,1,0.65267119329174,0.577828870263634,1,0.4,0.577828870263634,0.414523061089049,0.36078431372549
0,0,0,0,0,1,1,1,1,1,0,0,1,1,1,1,1,1,1,1,0.503399790447914,0.475952077697736,0,0.4,0.503399790447914,0.522658354443953,0.433333333333333
0,0,1,1,1,1,1,1,1,1,0,0,0,1,1,1,1,1,1,1,0.521165603754799,0.442478434107106,0,0.6,0.521165603754799,0.581950301160784,0.63921568627451
0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,1,1,0.681935102634669,0.75597345038231,0,0.4,0.681935102634669,0.460209519836746,0.610169491525424
0,0,0,0,0,0,1,1,1,1,0,1,1,1,1,1,1,1,1,1,0.492219079386987,0.4666532049169,1,0.6,0.4666532049169,0.489796749533728,0.712121212121212
0,0,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,0.433384776841507,0.368618559849689,1,0.4,0.368618559849689,0.428561396239957,0.36078431372549
0,0,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1,1,1,0.618404421724492,0.571397857200154,0,0.4,0.618404421724492,0.513888443049185,0.433333333333333
0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,1,0.893265881368318,0.852106338235598,1,0.6,0.852106338235598,0.469669735643565,0.566666666666667
0,0,0,0,0,0,0,1,1,1,0,1,1,1,1,1,1,1,1,1,0.473692601582745,0.459899682742913,0,0.4,0.473692601582745,0.494747947728722,0.287878787878788
0,0,0,1,1,1,1,1,1,1,0,0,0,0,0,1,1,1,1,1,0.614635647193323,0.549749591232519,1,0.4,0.549749591232519,0.439603473690215,0.36078431372549
0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0.838441795238863,0.861677888362485,0,0.4,0.838441795238863,0.481059345864345,0.610169491525424
0,0,0,0,0,0,1,1,1,1,0,1,1,1,1,1,1,1,1,1,0.444465971125101,0.460964314084122,0,0.4,0.444465971125101,0.504477990245276,0.287878787878788
0,0,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,0.423902901192354,0.344108227566746,0,0.6,0.423902901192354,0.557919054701009,0.63921568627451
1,1,1,1,1,1,1,1,1,1,0,0,0,1,1,1,1,1,1,1,0.447422118336103,0.279824931193784,0,0.6,0.447422118336103,0.651133765232853,0.63921568627451
0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,0.252579795924061,0.319341405433288,1,0.6,0.319341405433288,0.560466396761401,0.712121212121212
0,0,0,0,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,0.473304901698147,0.431813160817445,0,0.6,0.473304901698147,0.530212629097765,0.63921568627451
