"V1.1","V1.2","V1.3","V1.4","V1.5","V1.6","V1.7","V1.8","V1.9","V1.10","V2.1","V2.2","V2.3","V2.4","V2.5","V2.6","V2.7","V2.8","V2.9","V2.10","y0","y1","t","prob_t","y","prob_t_pred_log","prob_t_pred_tree"
0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,1,1,1,1,0.592401899670407,0.600568965974938,0,0.9,0.592401899670407,0.879453165419932,0.874524714828897
0,0,0,0,1,1,1,1,1,1,0,0,0,0,1,1,1,1,1,1,0.505160283651545,0.442146964916204,1,0.9,0.442146964916204,0.546658266966988,0.89873417721519
0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.231053890040972,0.158506013941753,1,0.9,0.158506013941753,0.803607782755963,0.89873417721519
0,0,0,0,1,1,1,1,1,1,0,0,0,0,0,1,1,1,1,1,0.568579338550148,0.460276943536391,1,0.9,0.460276943536391,0.535091935335617,0.89873417721519
0,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,1,0.71162845678588,0.523575330833302,0,0.1,0.71162845678588,0.118179515942385,0.10126582278481
0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.160672349455491,0.0484518378576716,1,0.9,0.0484518378576716,0.819798731728551,0.89873417721519
0,0,0,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,1,1,0.70555789199635,0.54064753408704,1,0.9,0.54064753408704,0.673584356930957,0.89873417721519
0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,0.324541793443547,0.299252836310611,0,0.9,0.324541793443547,0.766287855875961,0.874524714828897
0,0,0,0,0,0,0,0,0,1,0,0,1,1,1,1,1,1,1,1,0.434421669696851,0.532045170541361,1,0.1,0.532045170541361,0.0552401341262915,0.125475285171103
1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,1,1,1,1,0.555320603870947,0.39785253006838,1,0.9,0.39785253006838,0.928295788342599,0.89873417721519
1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.111957183917779,0,1,0.9,0,0.883712392962395,0.89873417721519
0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,1,1,0.724528032119854,0.667514407017015,0,0.9,0.724528032119854,0.670918717660831,0.874524714828897
0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,0.329127751116115,0.31300549981087,0,0.9,0.329127751116115,0.847153517222123,0.874524714828897
0,0,0,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,1,1,0.671485887066777,0.544498185931755,1,0.9,0.544498185931755,0.670430062498433,0.89873417721519
0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.221748997544233,0.233882034912214,0,0.9,0.221748997544233,0.73993864713207,0.874524714828897
0,0,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,1,1,1,0.603913501118749,0.504802480785877,1,0.9,0.504802480785877,0.776133931702785,0.89873417721519
0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.232809114576674,0.16286803772333,1,0.9,0.16286803772333,0.730012446710664,0.89873417721519
0,0,0,0,0,1,1,1,1,1,0,0,0,0,1,1,1,1,1,1,0.481544818712816,0.461780693748165,0,0.9,0.481544818712816,0.561717665725944,0.874524714828897
0,0,1,1,1,1,1,1,1,1,0,0,0,1,1,1,1,1,1,1,0.439433425230422,0.327612983755403,1,0.9,0.327612983755403,0.705729191728939,0.89873417721519
0,0,0,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,1,1,0.731383119803465,0.616083746922538,1,0.9,0.616083746922538,0.570561168114759,0.89873417721519
1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,1,1,0.614135307442104,0.431938050636554,1,0.9,0.431938050636554,0.945912393941535,0.89873417721519
0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0.804217404748604,0.811612939294889,0,0.9,0.804217404748604,0.876812309908307,0.874524714828897
0,0,0,0,0,0,0,1,1,1,0,1,1,1,1,1,1,1,1,1,0.387456760885222,0.411098930319829,0,0.9,0.387456760885222,0.804146625097148,0.874524714828897
0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,1,1,1,0.668302693555345,0.666851072704945,0,0.9,0.668302693555345,0.886175623985327,0.874524714828897
0,0,0,0,0,0,1,1,1,1,0,0,1,1,1,1,1,1,1,1,0.439263593179776,0.416036508733046,1,0.1,0.416036508733046,0.311119807614176,0.125475285171103
0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.222824079862073,0.134340018640536,1,0.9,0.134340018640536,0.849660222897051,0.89873417721519
1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,1,1,0.659848335388693,0.466310070005206,1,0.9,0.466310070005206,0.920146174113101,0.89873417721519
0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,1,1,1,0.589422276226566,0.631191794685815,0,0.9,0.589422276226566,0.930832347858761,0.874524714828897
1,1,1,1,1,1,1,1,1,1,0,0,1,1,1,1,1,1,1,1,0.337019999962621,0.138663634013946,1,0.9,0.138663634013946,0.941473035364518,0.89873417721519
0,0,0,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,1,0.882274380326969,0.733977542183515,0,0.1,0.882274380326969,0.299595912369066,0.10126582278481
0,0,0,0,0,0,0,1,1,1,0,1,1,1,1,1,1,1,1,1,0.375545500855308,0.38071224722197,0,0.9,0.375545500855308,0.751853717185296,0.874524714828897
0,0,0,0,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,0.368380867821689,0.321136146337415,1,0.9,0.321136146337415,0.4717774333093,0.89873417721519
0,0,0,0,0,1,1,1,1,1,0,0,1,1,1,1,1,1,1,1,0.390505571421337,0.325556953259094,0,0.9,0.390505571421337,0.545170693981389,0.874524714828897
1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.17499615304131,0.0153498531518689,0,0.1,0.17499615304131,0.0630572086801499,0.10126582278481
1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,0.219284966779917,0.0696026557814874,1,0.9,0.0696026557814874,0.95452825339539,0.89873417721519
0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0.935792584927876,0.883134899891118,1,0.1,0.883134899891118,0.185740529283954,0.125475285171103
0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.215399092628319,0.215879606391387,0,0.9,0.215399092628319,0.668890390600443,0.874524714828897
0,0,0,0,0,0,0,1,1,1,0,0,0,0,1,1,1,1,1,1,0.547380701690703,0.518202842082843,0,0.9,0.547380701690703,0.73856404148163,0.874524714828897
0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,1,1,1,1,0.638756250529416,0.619580468002321,0,0.9,0.638756250529416,0.854972111249494,0.874524714828897
0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,1,1,1,1,1,0.515750229892075,0.615685871583474,0,0.9,0.515750229892075,0.948464291593549,0.874524714828897
0,0,1,1,1,1,1,1,1,1,0,0,0,1,1,1,1,1,1,1,0.415597404892464,0.304083729756134,1,0.9,0.304083729756134,0.756722587475648,0.89873417721519
