"V1.1","V1.2","V1.3","V1.4","V1.5","V1.6","V1.7","V1.8","V1.9","V1.10","V2.1","V2.2","V2.3","V2.4","V2.5","V2.6","V2.7","V2.8","V2.9","V2.10","y0","y1","t","prob_t","y","prob_t_pred_log","prob_t_pred_tree"
0,0,0,0,1,1,1,1,1,1,0,0,0,0,0,1,1,1,1,1,0.563711030019642,0.55508125932857,0,0.9,0.563711030019642,0.548763729988898,0.924603174603175
1,1,1,1,1,1,1,1,1,1,0,0,0,0,1,1,1,1,1,1,0.448160954094472,0.35323397628006,0,0.9,0.448160954094472,0.983691041225549,0.924603174603175
0,0,0,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,1,0.780443503452173,0.69190427981161,0,0.9,0.780443503452173,0.796029903527143,0.924603174603175
0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,1,1,0.7510536458091,0.744485510026992,1,0.9,0.744485510026992,0.74316331256753,0.903225806451613
0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.220040039422339,0.181237923179855,0,0.9,0.220040039422339,0.91399391228117,0.924603174603175
0,0,0,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,0.364333320663783,0.37525546399837,0,0.9,0.364333320663783,0.686586742362383,0.924603174603175
0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,1,0.76185075302978,0.786401594152524,1,0.9,0.786401594152524,0.70214419320829,0.903225806451613
0,0,0,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,1,1,0.759370159399092,0.670073507506717,0,0.9,0.759370159399092,0.567954538583773,0.924603174603175
0,0,1,1,1,1,1,1,1,1,0,0,0,0,0,0,1,1,1,1,0.600982461791683,0.528683524436139,0,0.9,0.600982461791683,0.86413464859652,0.924603174603175
1,1,1,1,1,1,1,1,1,1,0,0,0,0,1,1,1,1,1,1,0.43666171096719,0.299913337673614,0,0.9,0.43666171096719,0.992907861376719,0.924603174603175
0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,1,1,1,1,1,0.601365484775071,0.702390440960017,0,0.1,0.601365484775071,0.011098797243311,0.0967741935483871
0,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,1,1,1,0.586727242367,0.535410941304369,0,0.9,0.586727242367,0.92871335980304,0.924603174603175
0,0,0,1,1,1,1,1,1,1,0,0,0,0,0,1,1,1,1,1,0.543559718911091,0.475358095798067,0,0.9,0.543559718911091,0.730687361984929,0.924603174603175
0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,1,1,0.685318236536873,0.716973067592527,1,0.9,0.716973067592527,0.937185813725474,0.903225806451613
0,0,0,0,0,0,0,1,1,1,0,1,1,1,1,1,1,1,1,1,0.418041538200033,0.436149290599745,1,0.9,0.436149290599745,0.795543666667217,0.903225806451613
0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,1,1,1,1,0.634436552269608,0.755353402111104,1,0.9,0.755353402111104,0.994217139558625,0.903225806451613
0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,1,1,1,1,0.627110308996746,0.703755987386097,1,0.9,0.703755987386097,0.974292148539494,0.903225806451613
1,1,1,1,1,1,1,1,1,1,0,0,0,0,1,1,1,1,1,1,0.438336599187312,0.330713501228539,0,0.9,0.438336599187312,0.986509704368053,0.924603174603175
0,0,0,0,0,1,1,1,1,1,0,0,0,0,0,0,0,1,1,1,0.684896459058807,0.687289285441933,1,0.9,0.687289285441933,0.598862957069394,0.903225806451613
0,0,1,1,1,1,1,1,1,1,0,0,0,0,1,1,1,1,1,1,0.542553293660725,0.434116125603601,0,0.9,0.542553293660725,0.873455943580279,0.924603174603175
0,0,0,0,1,1,1,1,1,1,0,0,0,0,1,1,1,1,1,1,0.537338338228035,0.500297889840423,0,0.9,0.537338338228035,0.623196206595276,0.924603174603175
0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,1,1,0.780342157439244,0.799093252414434,1,0.9,0.799093252414434,0.851083099114063,0.903225806451613
0,0,0,1,1,1,1,1,1,1,0,0,1,1,1,1,1,1,1,1,0.41174691229624,0.386167257709784,0,0.9,0.41174691229624,0.732754444115143,0.924603174603175
0,0,0,0,1,1,1,1,1,1,0,0,0,0,0,0,0,1,1,1,0.654120436260841,0.62442948919739,0,0.9,0.654120436260841,0.534118445306684,0.924603174603175
0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,1,1,1,1,0.604924343843697,0.615159886991709,1,0.9,0.615159886991709,0.798325673003275,0.903225806451613
0,0,0,1,1,1,1,1,1,1,0,0,1,1,1,1,1,1,1,1,0.4271646721467,0.392834728980763,0,0.9,0.4271646721467,0.697121337667343,0.924603174603175
1,1,1,1,1,1,1,1,1,1,0,0,1,1,1,1,1,1,1,1,0.375561591588146,0.289840112324648,0,0.9,0.375561591588146,0.974182299427481,0.924603174603175
0,0,0,0,1,1,1,1,1,1,0,0,1,1,1,1,1,1,1,1,0.460767726872671,0.473717319773022,0,0.9,0.460767726872671,0.575827775269018,0.924603174603175
0,0,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,1,1,0.757750953241817,0.639266043557978,0,0.9,0.757750953241817,0.86661540890403,0.924603174603175
0,0,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,1,1,0.661562071470682,0.590759585651086,0,0.9,0.661562071470682,0.889904700786467,0.924603174603175
0,0,0,0,0,0,0,0,0,1,0,0,1,1,1,1,1,1,1,1,0.504590652142252,0.6278469465322,1,0.9,0.6278469465322,0.987168077515324,0.903225806451613
0,0,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1,1,1,0.546593391345718,0.569791494116463,1,0.9,0.569791494116463,0.743197608166088,0.903225806451613
0,0,0,0,1,1,1,1,1,1,0,0,0,0,0,1,1,1,1,1,0.542304490609528,0.52076661600531,0,0.9,0.542304490609528,0.598813311732738,0.924603174603175
0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,1,1,1,1,0.589913188733419,0.712088237227638,1,0.9,0.712088237227638,0.984648791623972,0.903225806451613
0,1,1,1,1,1,1,1,1,1,0,0,0,0,1,1,1,1,1,1,0.48853969575682,0.407290611380139,0,0.9,0.48853969575682,0.954437388216515,0.924603174603175
0,0,0,0,1,1,1,1,1,1,0,0,0,1,1,1,1,1,1,1,0.466783374679726,0.470104211975973,0,0.9,0.466783374679726,0.548314611693024,0.924603174603175
0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,1,1,1,1,1,0.600386856236838,0.677805569857347,1,0.9,0.677805569857347,0.935055632229571,0.903225806451613
0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,1,1,1,1,1,0.529588441000748,0.648700835132306,1,0.9,0.648700835132306,0.977053109657269,0.903225806451613
0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,1,1,1,0.649286641837757,0.707561648717209,0,0.1,0.649286641837757,0.105001020475082,0.0967741935483871
0,0,0,0,0,0,1,1,1,1,0,0,1,1,1,1,1,1,1,1,0.44505488995057,0.509672725105664,1,0.9,0.509672725105664,0.670291492898659,0.903225806451613
0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,1,1,1,1,0.634073006862048,0.726017288772429,1,0.9,0.726017288772429,0.990859364901274,0.903225806451613
0,0,0,1,1,1,1,1,1,1,0,0,1,1,1,1,1,1,1,1,0.392507497735971,0.380358651166343,0,0.9,0.392507497735971,0.757411780929561,0.924603174603175
0,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,1,1,1,0.621471545288399,0.554325364788467,1,0.1,0.554325364788467,0.0805642125513542,0.0753968253968254
0,0,0,0,0,0,0,1,1,1,0,0,0,0,1,1,1,1,1,1,0.525651056487708,0.577666900274656,1,0.9,0.577666900274656,0.785262745412939,0.903225806451613
0,0,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,0.334337449505201,0.312386695503062,0,0.9,0.334337449505201,0.894461044591259,0.924603174603175
0,0,0,0,0,0,0,1,1,1,0,1,1,1,1,1,1,1,1,1,0.412255955530616,0.434269069632666,1,0.9,0.434269069632666,0.779480002224362,0.903225806451613
