"V1.1","V1.2","V1.3","V1.4","V1.5","V1.6","V1.7","V1.8","V1.9","V1.10","V2.1","V2.2","V2.3","V2.4","V2.5","V2.6","V2.7","V2.8","V2.9","V2.10","y0","y1","t","prob_t","y","prob_t_pred_log","prob_t_pred_tree"
0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,1,1,1,1,1,0.401658273620965,0.497226071541609,0,0.25,0.401658273620965,0.335181591802989,0.193548387096774
0,0,0,0,1,1,1,1,1,1,0,0,0,0,0,0,0,1,1,1,0.511592748453361,0.45597339772831,0,0.75,0.511592748453361,0.507067563335498,0.681159420289855
0,1,1,1,1,1,1,1,1,1,0,0,1,1,1,1,1,1,1,1,0.221170309448091,0.154522506997577,0,0.75,0.221170309448091,0.691180523208459,0.681159420289855
0,0,0,0,1,1,1,1,1,1,0,0,1,1,1,1,1,1,1,1,0.212826591998576,0.25554779859656,0,0.75,0.212826591998576,0.562232258056648,0.681159420289855
0,1,1,1,1,1,1,1,1,1,0,0,0,1,1,1,1,1,1,1,0.282889933998033,0.175821634406042,1,0.25,0.175821634406042,0.298924208059651,0.318840579710145
0,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,0.113355224157519,0.111949341765979,1,0.25,0.111949341765979,0.284541997307654,0.318840579710145
0,0,0,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,1,0.686808347501785,0.606163892571586,0,0.75,0.686808347501785,0.503087867861746,0.681159420289855
0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,1,1,0.563801917091315,0.604599288231121,1,0.75,0.604599288231121,0.615148678096994,0.806451612903226
0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0.614338436545318,0.702781007617298,1,0.75,0.702781007617298,0.761186480967102,0.806451612903226
1,1,1,1,1,1,1,1,1,1,0,0,0,0,1,1,1,1,1,1,0.290423422656053,0.211629023237648,0,0.75,0.290423422656053,0.745414636194763,0.681159420289855
1,1,1,1,1,1,1,1,1,1,0,0,1,1,1,1,1,1,1,1,0.160004658829561,0.111427136245822,0,0.75,0.160004658829561,0.747660575394196,0.681159420289855
