"V1.1","V1.2","V1.3","V1.4","V1.5","V1.6","V1.7","V1.8","V1.9","V1.10","V2.1","V2.2","V2.3","V2.4","V2.5","V2.6","V2.7","V2.8","V2.9","V2.10","y0","y1","t","prob_t","y","prob_t_pred_log","prob_t_pred_tree"
0,0,1,1,1,1,1,1,1,1,0,0,0,0,1,1,1,1,1,1,0.42399271748968,0.411747641838645,0,0.9,0.42399271748968,0.940762401682948,0.9375
0,0,0,0,1,1,1,1,1,1,0,0,0,0,1,1,1,1,1,1,0.482776490831081,0.472514965479487,0,0.9,0.482776490831081,0.770676637641224,0.9375
0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,1,1,0.661447840652007,0.760414239469202,1,0.9,0.760414239469202,0.999374178113605,0.942307692307692
0,0,0,0,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,1,0.780306427048334,0.756682587620889,1,0.9,0.756682587620889,0.685207735542638,0.942307692307692
0,0,0,0,0,1,1,1,1,1,0,0,0,0,0,0,0,0,1,1,0.711472177655186,0.659921164604071,1,0.9,0.659921164604071,0.704882195904369,0.942307692307692
0,0,0,0,0,0,0,0,0,1,0,0,1,1,1,1,1,1,1,1,0.425225722033962,0.595300311974322,1,0.9,0.595300311974322,0.999510480693729,0.942307692307692
0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,1,1,1,0.636016100950303,0.631434441710596,1,0.9,0.631434441710596,0.907595860111924,0.942307692307692
0,1,1,1,1,1,1,1,1,1,0,0,0,0,0,1,1,1,1,1,0.466105806437036,0.387799402403851,0,0.9,0.466105806437036,0.997485174100285,0.9375
0,0,1,1,1,1,1,1,1,1,0,0,0,0,0,0,1,1,1,1,0.573573151378482,0.480569697668061,0,0.9,0.573573151378482,0.957314596157923,0.9375
0,0,0,1,1,1,1,1,1,1,0,0,0,1,1,1,1,1,1,1,0.395801121430405,0.393286710616524,0,0.9,0.395801121430405,0.911768703275781,0.9375
0,0,0,0,0,0,0,0,1,1,0,0,1,1,1,1,1,1,1,1,0.45422506671543,0.554124563373061,1,0.9,0.554124563373061,0.995332714411784,0.942307692307692
0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,1,1,0.750085228245117,0.717871323446944,1,0.9,0.717871323446944,0.880264484835529,0.942307692307692
0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,1,1,1,1,1,0.555888446948576,0.572120217533496,1,0.9,0.572120217533496,0.8608914955171,0.942307692307692
0,0,0,0,0,1,1,1,1,1,0,0,0,0,0,0,0,1,1,1,0.641286042909498,0.629283288498447,0,0.1,0.641286042909498,0.334034414416185,0.0576923076923077
0,0,1,1,1,1,1,1,1,1,0,0,1,1,1,1,1,1,1,1,0.334310518018789,0.32496641921022,0,0.9,0.334310518018789,0.950298349751135,0.9375
0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,0.0346755497387447,0.258397944533305,1,0.9,0.258397944533305,0.999226282166419,0.942307692307692
0,0,0,0,0,0,1,1,1,1,0,0,0,1,1,1,1,1,1,1,0.417775369338524,0.481216648684448,1,0.9,0.481216648684448,0.885630073733535,0.942307692307692
1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,1,1,1,1,1,0.43137834621198,0.302544224355519,0,0.9,0.43137834621198,0.999902726795774,0.9375
0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,1,0.955125254139496,0.898626363228335,1,0.9,0.898626363228335,0.98170264490046,0.942307692307692
0,0,0,1,1,1,1,1,1,1,0,0,0,0,1,1,1,1,1,1,0.465272458185995,0.43656319304428,0,0.9,0.465272458185995,0.910498844034051,0.9375
0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0.9,0,0.997516576571355,0.9375
0,0,0,0,1,1,1,1,1,1,0,0,0,1,1,1,1,1,1,1,0.365811355733056,0.397101190889601,0,0.9,0.365811355733056,0.786942462233733,0.9375
0,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,0.195068939189854,0.196755749223936,0,0.9,0.195068939189854,0.994972054054691,0.9375
0,0,1,1,1,1,1,1,1,1,0,0,0,0,0,0,1,1,1,1,0.56244729328411,0.482505666496172,0,0.9,0.56244729328411,0.964617981265201,0.9375
0,0,1,1,1,1,1,1,1,1,0,0,0,1,1,1,1,1,1,1,0.451854419775321,0.375956448590635,0,0.9,0.451854419775321,0.957748293914421,0.9375
1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,1,1,1,0.536404579729425,0.370506677356888,1,0.1,0.370506677356888,0.000439022973196069,0.0625
0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,1,1,0.74777872882936,0.769970505475552,1,0.9,0.769970505475552,0.984944943960352,0.942307692307692
0,0,0,0,0,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,0.35606506120375,0.359551606605648,1,0.9,0.359551606605648,0.563025794770965,0.942307692307692
0,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,1,1,0.656336828493661,0.528480809475785,0,0.9,0.656336828493661,0.993307275309894,0.9375
0,0,0,0,0,0,0,0,1,1,0,0,1,1,1,1,1,1,1,1,0.436174126607869,0.538575858124636,1,0.9,0.538575858124636,0.995857377301611,0.942307692307692
0,0,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1,1,1,0.503932580745281,0.506499379002358,1,0.9,0.506499379002358,0.861311946229884,0.942307692307692
0,0,0,1,1,1,1,1,1,1,0,0,0,1,1,1,1,1,1,1,0.436902200313621,0.39851427114996,1,0.1,0.39851427114996,0.165370604964024,0.0625
0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,0.144895100343499,0.275601169030373,1,0.9,0.275601169030373,0.962891748280437,0.942307692307692
0,0,0,0,0,0,0,0,1,1,0,0,0,1,1,1,1,1,1,1,0.505239014582416,0.521285159527493,1,0.9,0.521285159527493,0.979560961294482,0.942307692307692
0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,0.147796339080853,0.239836368203646,1,0.9,0.239836368203646,0.949027971766179,0.942307692307692
0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,0.213810679489774,0.332027520028492,1,0.9,0.332027520028492,0.926272993780167,0.942307692307692
0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,1,1,1,1,1,0.563220018609855,0.586876740335314,1,0.9,0.586876740335314,0.929208894725244,0.942307692307692
0,0,0,0,1,1,1,1,1,1,0,0,0,0,0,0,1,1,1,1,0.56665589815539,0.556820334916348,0,0.9,0.56665589815539,0.56280350835327,0.9375
0,0,0,1,1,1,1,1,1,1,0,0,0,0,0,0,0,1,1,1,0.652533587123371,0.568938341579902,0,0.9,0.652533587123371,0.77834206110415,0.9375
0,0,0,1,1,1,1,1,1,1,0,0,1,1,1,1,1,1,1,1,0.368533561060172,0.321205235242661,0,0.9,0.368533561060172,0.894612726420321,0.9375
0,0,1,1,1,1,1,1,1,1,0,0,0,0,0,0,1,1,1,1,0.557252661990252,0.491031984453224,0,0.9,0.557252661990252,0.958829644275464,0.9375
0,0,0,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,1,1,0.73030561638626,0.671391229304783,0,0.9,0.73030561638626,0.648607933495967,0.9375
0,1,1,1,1,1,1,1,1,1,0,0,0,1,1,1,1,1,1,1,0.310275858985717,0.26810191912021,0,0.9,0.310275858985717,0.997968945317693,0.9375
0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,1,0.73982001350291,0.848367155801652,1,0.9,0.848367155801652,0.999965479858766,0.942307692307692
0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,0.222005273455877,0.379728264745702,1,0.9,0.379728264745702,0.99254844952267,0.942307692307692
0,1,1,1,1,1,1,1,1,1,0,0,0,1,1,1,1,1,1,1,0.383193939234682,0.300819497106903,0,0.9,0.383193939234682,0.995935578774275,0.9375
0,0,0,1,1,1,1,1,1,1,0,0,0,0,1,1,1,1,1,1,0.478986884145065,0.433382479301426,0,0.9,0.478986884145065,0.879086322731011,0.9375
0,0,0,1,1,1,1,1,1,1,0,0,0,0,0,0,1,1,1,1,0.62078107247641,0.544025421636253,0,0.9,0.62078107247641,0.888564468902286,0.9375
0,0,0,0,0,0,0,1,1,1,0,1,1,1,1,1,1,1,1,1,0.35972216513015,0.4371495163765,1,0.9,0.4371495163765,0.96016484177084,0.942307692307692
0,0,0,0,1,1,1,1,1,1,0,0,0,1,1,1,1,1,1,1,0.455069756032549,0.420147068386644,0,0.9,0.455069756032549,0.642930557951247,0.9375
0,0,0,0,0,1,1,1,1,1,0,0,0,0,0,1,1,1,1,1,0.533443433806741,0.554077841332596,1,0.9,0.554077841332596,0.75690032722002,0.942307692307692
0,0,0,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,1,1,0.724514546179129,0.63179136593342,0,0.9,0.724514546179129,0.467676133166036,0.9375
0,0,0,0,1,1,1,1,1,1,0,0,0,0,0,0,0,1,1,1,0.671820108070306,0.638873606714394,0,0.9,0.671820108070306,0.495174764555058,0.9375
0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,1,1,1,1,0.528371936792835,0.62288527534858,1,0.9,0.62288527534858,0.998054706440597,0.942307692307692
0,0,0,0,1,1,1,1,1,1,0,0,0,0,0,0,1,1,1,1,0.53883724935294,0.528680746600711,0,0.9,0.53883724935294,0.738096108821482,0.9375
0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,1,1,0.615584045051683,0.746082200425112,1,0.9,0.746082200425112,0.99918535786121,0.942307692307692
1,1,1,1,1,1,1,1,1,1,0,0,1,1,1,1,1,1,1,1,0.293282135396255,0.159505721810251,0,0.9,0.293282135396255,0.999524698699667,0.9375
0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,1,1,1,1,0.9,1,0.972993621546312,0.942307692307692
0,0,0,0,0,1,1,1,1,1,0,0,0,0,0,1,1,1,1,1,0.571514687133695,0.54766344214682,1,0.9,0.54766344214682,0.637948415294324,0.942307692307692
0,0,0,0,0,1,1,1,1,1,0,0,0,0,0,0,1,1,1,1,0.637919659906414,0.61123903325735,1,0.9,0.61123903325735,0.751215197966647,0.942307692307692
0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.253156839138161,0.381696777278646,1,0.9,0.381696777278646,0.75973866976878,0.942307692307692
0,0,0,1,1,1,1,1,1,1,0,0,0,0,1,1,1,1,1,1,0.452905125831118,0.407888551379325,0,0.9,0.452905125831118,0.926855594757586,0.9375
0,0,0,1,1,1,1,1,1,1,0,0,0,0,1,1,1,1,1,1,0.444521895812454,0.418498464386781,0,0.9,0.444521895812454,0.848822323599267,0.9375
0,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,1,1,1,0.604108838068829,0.516569348505634,0,0.9,0.604108838068829,0.989439004959734,0.9375
0,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,1,1,1,1,0.557022367186857,0.476978458714644,0,0.9,0.557022367186857,0.992712994728981,0.9375
0,0,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1,1,1,0.476558695008988,0.512031677638677,1,0.9,0.512031677638677,0.775990298337541,0.942307692307692
0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,1,1,1,1,0.606381686920391,0.643678606855147,1,0.9,0.643678606855147,0.899530375995561,0.942307692307692
0,0,0,0,0,1,1,1,1,1,0,0,0,0,0,0,1,1,1,1,0.589784484722832,0.557137343240247,1,0.9,0.557137343240247,0.575171201258521,0.942307692307692
0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,1,0.782101389964494,0.806017984693648,1,0.9,0.806017984693648,0.990360895834813,0.942307692307692
0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0.852848467947468,0.93313699560722,1,0.9,0.93313699560722,0.9999519945512,0.942307692307692
0,0,0,1,1,1,1,1,1,1,0,0,0,0,0,0,1,1,1,1,0.600438539136579,0.54381510490811,0,0.9,0.600438539136579,0.899541255723869,0.9375
1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,0.130481579163256,0.0169651576907584,0,0.9,0.130481579163256,0.999988280057135,0.9375
0,0,0,0,0,0,0,0,1,1,0,0,0,1,1,1,1,1,1,1,0.473004262375049,0.578526929098087,1,0.9,0.578526929098087,0.988855630657167,0.942307692307692
0,0,1,1,1,1,1,1,1,1,0,0,0,1,1,1,1,1,1,1,0.360157182959271,0.330568268758938,0,0.9,0.360157182959271,0.972313458533237,0.9375
0,0,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,1,0.788696615441024,0.689783240976857,0,0.9,0.788696615441024,0.937388272483565,0.9375
0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,1,1,1,1,1,0.554075276097295,0.586931705543541,1,0.9,0.586931705543541,0.990216605115748,0.942307692307692
0,0,0,1,1,1,1,1,1,1,0,0,1,1,1,1,1,1,1,1,0.349624867533984,0.355446014560948,0,0.9,0.349624867533984,0.843749318922165,0.9375
0,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,1,0.889982212617814,0.665997223092398,0,0.9,0.889982212617814,0.993447428250666,0.9375
0,0,0,0,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,1,0.840194020389467,0.783941811399795,1,0.9,0.783941811399795,0.79822138634887,0.942307692307692
0,0,0,0,1,1,1,1,1,1,0,0,0,0,1,1,1,1,1,1,0.447638476297114,0.448323093963788,0,0.9,0.447638476297114,0.68799863957456,0.9375
0,0,0,0,0,1,1,1,1,1,0,0,0,0,0,0,1,1,1,1,0.63895886883757,0.618167626287982,1,0.9,0.618167626287982,0.533400154197078,0.942307692307692
0,0,0,0,0,0,1,1,1,1,0,1,1,1,1,1,1,1,1,1,0.289547964842805,0.347112729380572,0,0.1,0.289547964842805,0.222120045138104,0.0576923076923077
0,0,0,1,1,1,1,1,1,1,0,0,0,0,0,0,0,1,1,1,0.597756889410746,0.535958514396024,0,0.9,0.597756889410746,0.83165713381615,0.9375
0,0,0,0,0,0,0,1,1,1,0,0,1,1,1,1,1,1,1,1,0.422881715834445,0.464777555985345,1,0.9,0.464777555985345,0.936703120054889,0.942307692307692
0,0,0,0,1,1,1,1,1,1,0,0,0,0,1,1,1,1,1,1,0.419011704989749,0.421940399485015,1,0.1,0.421940399485015,0.234233070332663,0.0625
0,0,0,0,0,0,1,1,1,1,0,0,1,1,1,1,1,1,1,1,0.3539033915719,0.421543336511498,1,0.9,0.421543336511498,0.754640068108375,0.942307692307692
0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,0.121296124240928,0.272238402593116,1,0.9,0.272238402593116,0.985073050763703,0.942307692307692
0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.215205768569304,0.309467749293733,0,0.1,0.215205768569304,0.200337695881242,0.0576923076923077
0,0,0,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,1,1,0.679497775333573,0.593307712508096,0,0.9,0.679497775333573,0.783479742815189,0.9375
0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,0.2717614143992,0.403218599577686,1,0.9,0.403218599577686,0.991353076450992,0.942307692307692
0,0,0,0,0,0,0,0,1,1,0,0,1,1,1,1,1,1,1,1,0.415522363305994,0.502538788517849,1,0.9,0.502538788517849,0.986792960250513,0.942307692307692
0,0,0,0,0,0,0,1,1,1,0,1,1,1,1,1,1,1,1,1,0.36605180494224,0.420974216280775,1,0.9,0.420974216280775,0.889900633157731,0.942307692307692
0,0,0,0,0,1,1,1,1,1,0,0,0,0,1,1,1,1,1,1,0.471788122369813,0.49423950348015,1,0.9,0.49423950348015,0.723764327104352,0.942307692307692
0,0,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,1,1,1,0.627821370566718,0.516863708520491,0,0.9,0.627821370566718,0.942532270851851,0.9375
0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,1,1,1,1,1,0.482274534847965,0.625929953435259,1,0.9,0.625929953435259,0.997836551025459,0.942307692307692
0,0,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,0.292083206951778,0.275904961180415,0,0.9,0.292083206951778,0.963897514829111,0.9375
0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,1,0.746517390166735,0.874438479656564,1,0.9,0.874438479656564,0.999968679599986,0.942307692307692
0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,1,1,1,0.555687120280851,0.715764717392583,1,0.9,0.715764717392583,0.999190513896736,0.942307692307692
0,0,0,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,1,0.764143873587534,0.699455450190431,0,0.9,0.764143873587534,0.652280812125438,0.9375
0,1,1,1,1,1,1,1,1,1,0,0,0,0,1,1,1,1,1,1,0.438148021460818,0.36042191091916,0,0.9,0.438148021460818,0.992838335449319,0.9375
