"V1.1","V1.2","V1.3","V1.4","V1.5","V1.6","V1.7","V1.8","V1.9","V1.10","V2.1","V2.2","V2.3","V2.4","V2.5","V2.6","V2.7","V2.8","V2.9","V2.10","y0","y1","t","prob_t","y","prob_t_pred_log","prob_t_pred_tree"
0,0,0,0,1,1,1,1,1,1,0,0,1,1,1,1,1,1,1,1,0.483326398202492,0.507675350846054,1,0.1,0.507675350846054,0.388528447676479,0.14
1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,1,1,1,1,0.595489855769329,0.530810225240507,0,0.9,0.595489855769329,0.977032914897193,0.86
0,0,0,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,1,0.943335268032775,0.887190563495204,0,0.9,0.943335268032775,0.468208649575138,0.86
0,0,0,0,0,0,1,1,1,1,0,0,0,1,1,1,1,1,1,1,0.528135409147981,0.592149606569331,0,0.1,0.528135409147981,0.278819270815717,0.1
0,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,0.381921307137585,0.376915759914905,0,0.9,0.381921307137585,0.943887208990463,0.86
0,0,0,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,0.384084217471885,0.453726543091821,0,0.9,0.384084217471885,0.772115624627145,0.86
0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,1,1,1,1,1,0.642085550933104,0.650383513401906,1,0.9,0.650383513401906,0.748315712832977,0.9
0,0,0,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,1,0.803186504738883,0.782216233768741,0,0.9,0.803186504738883,0.339027965421445,0.86
0,0,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,0.377043343265899,0.374315038359163,0,0.9,0.377043343265899,0.922860199561452,0.86
1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0.9,0,0.99870035543273,0.86
0,0,0,0,0,0,0,0,0,1,0,0,1,1,1,1,1,1,1,1,0.583338474718792,0.703320058254034,0,0.1,0.583338474718792,0.0138139049994606,0.1
0,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,1,0.929739824313889,0.807276258661628,1,0.1,0.807276258661628,0.246798020569423,0.14
0,0,0,1,1,1,1,1,1,1,0,0,0,0,0,0,0,1,1,1,0.68002162271949,0.651314866774397,1,0.1,0.651314866774397,0.36115678337095,0.14
