V1,V2,y0,y1,t,prob_t,y,prob_t_pred_log,prob_t_pred_tree,lasso0,lasso1,linear0,linear1
-0.560475646552213,0.986316651610666,0.642541465171329,0.61456426560655,0,0.5,0.642541465171329,0.540735190959784,0.534,0.6068506440897453,0.5930180981718624,0.6514433696116337,0.6187418278123085
-0.23017748948328,-0.662967350872686,0.39438118744454,0.444755122682673,1,0.5,0.444755122682673,0.472217409777182,0.466,0.4471526115088456,0.5069710131811952,0.3845182433977669,0.4322649251892149
1.55870831414912,0.576721095275666,0.691691186651946,0.768311921684225,1,0.5,0.768311921684225,0.457726862076969,0.466,0.5671900371826952,0.5964384731617501,0.6742537619403537,0.7783905271353317
0.070508391424576,-0.137837766229678,0.474047752047339,0.529248817158821,1,0.5,0.529248817158821,0.467139977295312,0.466,0.4980002286513395,0.539307056978979,0.4872578745683197,0.5326712377376841
0.129287735160946,-0.16817673667416,0.444901387350765,0.524217060713402,0,0.5,0.444901387350765,0.53274479955496,0.534,0.4950625454608044,0.5383655436042909,0.4846528528577882,0.534569355097218
1.71506498688328,0.57619298881224,0.662113697658955,0.788769565061653,0,0.5,0.662113697658955,0.542633041250761,0.534,0.567138901318238,0.5983123234297627,0.6810023543052239,0.7941280426059565
0.460916205989202,2.48356723710774,0.954810481203773,0.918350211581587,1,0.5,0.918350211581587,0.444488706777021,0.466,0.7518274779306451,0.68721131597912,0.9515511222921448,0.9216088373958478
-1.26506123460653,-0.0321732234653198,0.438560906834828,0.383442229804858,1,0.5,0.383442229804858,0.469381715173823,0.466,0.5082315893918914,0.5288249140115513,0.4468696813499309,0.4117293659194753
-0.686852851893526,-0.809538126372768,0.33780006641292,0.347270315994075,0,0.5,0.33780006641292,0.525491934567499,0.534,0.432960353264677,0.4934096271069844,0.339538982546362,0.3665545351861856
-0.445661970099958,1.03809864161255,0.667583610274511,0.626176057332157,1,0.5,0.626176057332157,0.45856716440309,0.466,0.611864627075073,0.5972430399093086,0.6652991870396592,0.6372528805588142
