V1.1,V1.2,V1.3,V1.4,V1.5,V1.6,V1.7,V1.8,V1.9,V1.10,V2.1,V2.2,V2.3,V2.4,V2.5,V2.6,V2.7,V2.8,V2.9,V2.10,y0,y1,t,prob_t,y,prob_t_pred_log,prob_t_pred_tree,linear0,lasso0,linear1,lasso1
1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.082438698206866,0.0136804084417078,0,0.1,0.082438698206866,0.0475827971328102,0.10483870967741901,0.08675343529047913,0.3390941993403862,0.02363000631063411,0.24808683039862345
0,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,1,1,0.533709756917176,0.466118406454133,1,0.9,0.466118406454133,0.94952478088689,0.895161290322581,0.5464201199516422,0.5232230711221878,0.4737399741269965,0.46392207186214424
0,0,0,0,0,1,1,1,1,1,0,0,0,0,0,0,1,1,1,1,0.5073249355347821,0.550343616916764,1,0.1,0.550343616916764,0.41975651409922293,0.126984126984127,0.5042741653161386,0.4851303422722381,0.5310701959953783,0.41926990379218315
0,0,0,0,1,1,1,1,1,1,0,0,0,0,0,0,0,1,1,1,0.5582715878649711,0.52934962985451,1,0.9,0.52934962985451,0.5587032168535799,0.895161290322581,0.5288595410182599,0.4986370521958703,0.5381370637623398,0.4351024235352005
0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,0.24547478969014802,0.37058850238473706,0,0.9,0.24547478969014802,0.9625234411009091,0.873015873015873,0.2684753464791271,0.3714807627096841,0.3894077422984976,0.28605025056919603
0,0,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,1,1,0.614173021348558,0.536834773607236,1,0.9,0.536834773607236,0.860152469168853,0.895161290322581,0.5860893338251251,0.5318835097237892,0.5461938212408506,0.4740738087335443
0,0,0,0,0,1,1,1,1,1,0,0,0,0,0,1,1,1,1,1,0.49807396701449497,0.49633070438604293,0,0.9,0.49807396701449497,0.532113905331425,0.873015873015873,0.45685839671327216,0.46736348734531086,0.4789386251393346,0.3984436564682711
0,0,0,0,1,1,1,1,1,1,0,0,0,0,1,1,1,1,1,1,0.428797576966448,0.42134708143158006,1,0.9,0.42134708143158006,0.5458199956611149,0.895161290322581,0.4139646109005597,0.45217415302376585,0.42767344481064046,0.3806387700903987
0,0,0,0,0,0,0,0,1,1,0,0,1,1,1,1,1,1,1,1,0.381098619997327,0.44291787539006605,0,0.9,0.381098619997327,0.8944889213106351,0.873015873015873,0.37774553042492964,0.42254985791321437,0.46247684860431204,0.3459132714410097
0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,1,1,1,0.559367913228338,0.61302896007093,0,0.9,0.559367913228338,0.749043192421215,0.873015873015873,0.5733152419476182,0.5078446457456581,0.621647367518541,0.4458955335884216
0,0,0,0,1,1,1,1,1,1,0,0,0,0,0,1,1,1,1,1,0.4683986526698521,0.475289985815575,1,0.9,0.475289985815575,0.580464452480453,0.895161290322581,0.4539506153098918,0.4691419617676348,0.4624090894759223,0.4005283781779325
0,0,0,0,0,0,0,1,1,1,0,1,1,1,1,1,1,1,1,1,0.320886214182088,0.375233645428697,0,0.9,0.320886214182088,0.849342982352364,0.873015873015873,0.3212087765483577,0.40250451185020186,0.39502149570410044,0.3224161845047623
0,0,1,1,1,1,1,1,1,1,0,0,0,0,0,0,1,1,1,1,0.45484303142062893,0.4294935271099021,1,0.9,0.4294935271099021,0.8039552156111479,0.895161290322581,0.46823503980833064,0.4819370224593203,0.4435157511976241,0.4155267050954132
1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,1,1,1,1,0.442385822335734,0.343783292503785,1,0.9,0.343783292503785,0.975237032533715,0.895161290322581,0.43157904920472334,0.48192172828575464,0.3394349610834325,0.41550877731682756
0,0,0,0,0,0,0,1,1,1,0,0,0,1,1,1,1,1,1,1,0.410625916640719,0.461288959879474,0,0.9,0.410625916640719,0.788136486146155,0.873015873015873,0.409873038859807,0.4408001288683265,0.4689221296042405,0.36730617740004473
0,0,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1,1,1,0.426011298738036,0.46407809148840995,0,0.9,0.426011298738036,0.6652223746627479,0.873015873015873,0.4326141116367691,0.4540044402328069,0.4721544722982033,0.3827842265736118
0,0,0,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,1,1,0.5941300093461179,0.5779306801112679,0,0.1,0.5941300093461179,0.195411172041754,0.10483870967741901,0.5959685890384159,0.5332415126386658,0.5679511566228099,0.4756656551626471
0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,1,1,1,1,0.52283917927996,0.548760020987218,1,0.1,0.548760020987218,0.18906646557412302,0.126984126984127,0.5028512762047075,0.47720092623604715,0.5638886157953844,0.40997506910235726
0,0,0,0,0,0,0,1,1,1,0,0,1,1,1,1,1,1,1,1,0.375592576160008,0.449246202277731,0,0.9,0.375592576160008,0.819557945947745,0.873015873015873,0.3802039946668824,0.4275923140395295,0.44602139730414997,0.3518240214774416
0,0,1,1,1,1,1,1,1,1,0,0,0,0,0,0,1,1,1,1,0.47745993171388396,0.425127872049118,1,0.9,0.425127872049118,0.824953577876022,0.895161290322581,0.45712083024995004,0.47837901317527,0.4284766256803437,0.4113560186326053
0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,1,1,1,1,0.454619471471584,0.583412838437167,0,0.9,0.454619471471584,0.9435515067635519,0.873015873015873,0.4575038081742655,0.45015697927353726,0.5607600135476877,0.37827424583496094
0,0,0,0,0,1,1,1,1,1,0,0,0,1,1,1,1,1,1,1,0.35745565054682893,0.373127009717767,0,0.9,0.35745565054682893,0.502659061251428,0.873015873015873,0.3660438392667008,0.4316729801735878,0.38681796254336215,0.35660736453414693
0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,0.194937347292038,0.277966677839358,0,0.9,0.194937347292038,0.8609302892699342,0.873015873015873,0.1902895546929329,0.3493391729828896,0.27018502356258217,0.26009595389196394
0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,1,1,1,1,0.502758870039902,0.582776732104007,0,0.9,0.502758870039902,0.8201399838674691,0.873015873015873,0.5153738377438244,0.4818303223017923,0.5779488038479696,0.415401631531222
0,0,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,0.24560331200615398,0.21599429686840801,1,0.9,0.21599429686840801,0.8604781126721479,0.895161290322581,0.2539111744608508,0.3985489750721273,0.22219460273624986,0.3177795176564188
0,0,0,1,1,1,1,1,1,1,0,0,0,0,0,1,1,1,1,1,0.416779468473567,0.425054850024578,1,0.9,0.425054850024578,0.699165098755034,0.895161290322581,0.43953144858714277,0.46672376910367014,0.43268083566760435,0.39769378090656804
0,0,0,0,0,1,1,1,1,1,0,0,0,0,0,0,1,1,1,1,0.489931186873698,0.5354319647978929,1,0.1,0.5354319647978929,0.451034325569017,0.126984126984127,0.49987608129029903,0.48419185799422004,0.5229364868697893,0.4181698156919542
0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,1,1,1,0.513583752019177,0.610013926614803,0,0.9,0.513583752019177,0.9109678987982289,0.873015873015873,0.520600967802746,0.47867666308453827,0.6074611769512926,0.41170492285070454
0,0,0,0,0,1,1,1,1,1,0,0,0,0,0,1,1,1,1,1,0.438790617644701,0.483472889022577,0,0.9,0.438790617644701,0.501396295853761,0.873015873015873,0.4655959208880996,0.4716707543568004,0.48374173544132526,0.40349262030797994
0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,1,1,0.5434970016151189,0.646814971136092,0,0.9,0.5434970016151189,0.942125565744817,0.873015873015873,0.5458360217998044,0.4857896833709565,0.6460962179357042,0.4200427812006612
1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.17147816415493,0.0552607985634011,1,0.9,0.0552607985634011,0.991314631612968,0.895161290322581,0.16034610630871526,0.3799505622035648,0.04280313614582776,0.2959785209225586
0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,1,1,1,1,1,0.43345543335902603,0.518012229012205,1,0.1,0.518012229012205,0.32708427471884305,0.126984126984127,0.457270305311344,0.4636768101248208,0.49724717943679186,0.39412214588504507
