V1,V2,y0,y1,t,prob_t,y,prob_t_pred_log,prob_t_pred_tree,lasso0,lasso1,linear0,linear1
-0.560475646552213,0.986316651610666,0.642541465171329,0.61456426560655,0,0.25,0.642541465171329,0.373584397293029,0.257142857142857,0.6209968928547475,0.5580506722633141,0.6530639475594218,0.6175252114608305
-0.23017748948328,-0.662967350872686,0.39438118744454,0.444755122682673,1,0.75,0.444755122682673,0.566207972412849,0.742857142857143,0.4659056155537963,0.4696012117282978,0.3862546923764867,0.432319471138288
1.55870831414912,0.576721095275666,0.691691186651946,0.768311921684225,1,0.25,0.768311921684225,0.154624731645675,0.247058823529412,0.5824803620976803,0.5360844699956507,0.6721733438534485,0.7759904626890135
0.070508391424576,-0.137837766229678,0.474047752047339,0.529248817158821,1,0.25,0.529248817158821,0.479293492312528,0.247058823529412,0.5152864486354075,0.4977633890141471,0.4882143663600687,0.5320223816563838
0.129287735160946,-0.16817673667416,0.444901387350765,0.524217060713402,0,0.75,0.444901387350765,0.535737190271256,0.752941176470588,0.5124335078009935,0.4961363402069303,0.4855149828416228,0.5339050980088496
1.71506498688328,0.57619298881224,0.662113697658955,0.788769565061653,0,0.75,0.662113697658955,0.865766003096764,0.752941176470588,0.582430701332257,0.5360561481713169,0.678635897764148,0.791613400488199
0.460916205989202,2.48356723710774,0.954810481203773,0.918350211581587,1,0.25,0.918350211581587,0.342446635416093,0.247058823529412,0.7617916288703126,0.6383467318707255,0.9506474830280406,0.9182659367864274
-1.26506123460653,-0.0321732234653198,0.438560906834828,0.383442229804858,1,0.75,0.383442229804858,0.789616338931001,0.742857142857143,0.5252226687636996,0.503430073339657,0.4502252644323903,0.4119663406761242
-0.686852851893526,-0.809538126372768,0.33780006641292,0.347270315994075,1,0.75,0.347270315994075,0.680899843820315,0.742857142857143,0.4521227565961692,0.4617407668299899,0.3421755857550742,0.3670797159699692
-0.445661970099958,1.03809864161255,0.667583610274511,0.626176057332157,1,0.75,0.626176057332157,0.596861319034865,0.742857142857143,0.6258662391641066,0.560827688880343,0.6666869311579648,0.6359042313908243
1.22408179743946,-0.308130235682242,0.491766190823757,0.614530445963017,0,0.75,0.491766190823757,0.784503955632714,0.752941176470588,0.4992729078732561,0.4886307732647822,0.5075791407824891,0.6252558424789093
0.359813827057364,-0.0438239778552511,0.510155613937973,0.584527371624718,1,0.25,0.584527371624718,0.402678098026792,0.247058823529412,0.5241270840268482,0.5028052549705564,0.5163361435664837,0.573505663429172
0.400771450594052,-0.935428125974046,0.37002728960865,0.458441883672389,0,0.75,0.37002728960865,0.594902157683046,0.752941176470588,0.4402846251353777,0.4549894113722758,0.3663324020221761,0.4595727940264831
0.11068271594512,0.435475732280363,0.596667133669994,0.610571033843629,0,0.75,0.596667133669994,0.539826276121137,0.752941176470588,0.5691982810693105,0.5285096216728657,0.5874560488542369,0.611958143918588
-0.555841134754075,-1.4339765327321,0.251109991705247,0.313067630536496,1,0.75,0.313067630536496,0.658536880821891,0.742857142857143,0.3934033669142113,0.428252756216496,0.241408086362059,0.2975565069578489
