V1,V2,y0,y1,t,prob_t,y,prob_t_pred_log,prob_t_pred_tree,lasso0,lasso1,linear0,linear1
-0.626453810742332,0.705110658849183,0.65267119329174,0.577828870263634,1,0.5,0.577828870263634,0.528573970450459,0.591240875912409,0.6300304505382995,0.5529621854649556,0.6671063793369922,0.5789404069335802
0.183643324222082,-0.626868755088675,0.503399790447914,0.475952077697736,0,0.5,0.503399790447914,0.510058884880783,0.549738219895288,0.5693887405145398,0.5299986572451376,0.514308176758712,0.4929475678764974
-0.835628612410047,-0.323029666037114,0.521165603754799,0.442478434107106,0,0.5,0.521165603754799,0.455126640007397,0.549738219895288,0.5832217785775498,0.5247498513055163,0.5208379514772886,0.4389694590091673
1.59528080213779,0.359649135154928,0.681935102634669,0.75597345038231,0,0.5,0.681935102634669,0.591824379044688,0.647887323943662,0.6143024465428785,0.5722868192657723,0.6957584143051833,0.7340458135477725
0.329507771815361,-0.935663366930745,0.492219079386987,0.4666532049169,0,0.5,0.492219079386987,0.51669409950472,0.549738219895288,0.5553300898234864,0.5241479059674258,0.4774611195500582,0.4693128490228276
-0.820468384118015,-1.00270296585366,0.433384776841507,0.368618559849689,1,0.5,0.368618559849689,0.54718668210688,0.450261780104712,0.5522779436150299,0.5080278061158526,0.4293524746901259,0.3599708452950761
0.487429052428485,-0.0946130920738453,0.618404421724492,0.571397857200154,0,0.5,0.618404421724492,0.52934268582008,0.549738219895288,0.5936210171077838,0.5470606971769011,0.5966654547235212,0.5826501157286308
0.738324705129217,1.96767194264453,0.893265881368318,0.852106338235598,1,0.5,0.852106338235598,0.447291365627779,0.324324324324324,0.6875117257426889,0.6015303551502256,0.8843310863999563,0.8485337027733215
0.575781351653492,-1.07435039018375,0.473692601582745,0.459899682742913,0,0.5,0.473692601582745,0.529662851416932,0.549738219895288,0.5490160145756542,0.5237918628430966,0.4670479352493885,0.474639634634232
-0.305388387156356,0.149509026410048,0.614635647193323,0.549749591232519,1,0.5,0.549749591232519,0.513407003318013,0.591240875912409,0.604735290019645,0.5431718201284371,0.6027986432051938,0.5415849731374061
1.51178116845085,1.47926510996204,0.838441795238863,0.861677888362485,0,0.5,0.838441795238863,0.592404597992622,0.647887323943662,0.6652757773404592,0.5990972914737973,0.8444745229734711,0.8590175542453424
0.389843236411431,-1.10229018416266,0.444465971125101,0.460964314084122,0,0.5,0.444465971125101,0.519255789623671,0.549738219895288,0.5477439852433212,0.5207599133807318,0.4569546353797152,0.4549390663413168
-0.621240580541804,-1.20013075512554,0.423902901192354,0.344108227566746,1,0.5,0.344108227566746,0.53714237739679,0.450261780104712,0.5432895473812906,0.5056188628862652,0.4093912860854009,0.354205588541659
-2.2146998871775,-0.452152976748097,0.447422118336103,0.279824931193784,0,0.5,0.447422118336103,0.380359936827284,0.3125,0.5773431153763716,0.5042058253112083,0.4565494119183818,0.3020850847334977
1.12493091814311,-2.8227968441321,0.252579795924061,0.319341405433288,1,0.5,0.319341405433288,0.448225320084212,0.352112676056338,0.4694135959925141,0.4871858602913037,0.2490195929064675,0.3164081225192643
-0.0449336090152309,-0.96116384063807,0.473304901698147,0.431813160817445,0,0.5,0.473304901698147,0.495835290959576,0.549738219895288,0.5541691166764193,0.5188077053169752,0.4612995437465289,0.4332762203439224
-0.0161902630989461,-1.44657894208338,0.390770981518776,0.392128442765964,1,0.5,0.392128442765964,0.50483828103077,0.450261780104712,0.5320693743568479,0.5070901610163828,0.3965697695088489,0.3784363357677233
0.943836210685299,-0.08708357157938,0.616700260146539,0.618161446410565,1,0.5,0.618161446410565,0.445518171655565,0.450261780104712,0.59396381744964,0.5529837964552663,0.6131767011043011,0.6237913075678964
0.821221195098089,-0.278400627928225,0.591997021722004,0.58651207454427,1,0.5,0.58651207454427,0.453125746165161,0.450261780104712,0.5852536276882184,0.5466822603730895,0.5831181851617016,0.5903645294813614
0.593901321217509,-0.222581837584496,0.593270718596881,0.557663468779692,0,0.5,0.593270718596881,0.534622656288629,0.549738219895288,0.5877949183887212,0.5452144562739863,0.5829577427297331,0.5769144895769408
0.918977371608218,-0.20208140884719,0.594184223653295,0.615827768249005,0,0.5,0.594184223653295,0.552589594399423,0.549738219895288,0.5887282519236405,0.5498098571792284,0.5967668841293363,0.6080065244627979
0.782136300731067,-0.371961035849675,0.555653536156729,0.556756914869945,0,0.5,0.555653536156729,0.544293588826599,0.549738219895288,0.5809940550045057,0.5438629756687403,0.569127240440986,0.5758589779309661
0.0745649833651906,0.261333464110725,0.650846085767555,0.575680302869139,1,0.5,0.575680302869139,0.491837433127316,0.591240875912409,0.6098263785557406,0.5507293224409461,0.6308320622358103,0.5883109804098015
-1.98935169586337,1.82248800909522,0.751171688914896,0.597947745051635,0,0.5,0.751171688914896,0.402369445424244,0.3125,0.6809018623271746,0.5636385573138893,0.7720922155925533,0.5908155246128914
0.61982574789471,-0.273190353750115,0.574391704749301,0.580979511663115,0,0.5,0.574391704749301,0.535816787609419,0.549738219895288,0.585490838513361,0.5442809418307976,0.5769873777100968,0.5732190080836952
-0.0561287395290008,0.390301235075263,0.619121203273515,0.595071444962202,1,0.5,0.595071444962202,0.498475760123118,0.591240875912409,0.6156979604190974,0.5522960277074366,0.6438528406509713,0.5920285629227822
-0.155795506705329,0.846857821606662,0.690199457717398,0.647964859092695,1,0.5,0.647964859092695,0.501866384547219,0.591240875912409,0.6364838463270657,0.562404169126123,0.7022689588468225,0.6372026046949062
-1.47075238389927,0.0632043855616527,0.544877440131548,0.414538303942262,0,0.5,0.544877440131548,0.422255238472447,0.3125,0.6008060543653488,0.5263789596224315,0.5515599795560242,0.428608815117271
-0.47815005510862,-0.277347035643791,0.551128282926134,0.483573191037997,1,0.5,0.483573191037997,0.524954171347713,0.450261780104712,0.5853015951245971,0.5303790777163464,0.5391555912781547,0.4758955896410493
0.417941560199702,0.814290006538139,0.713025973878366,0.695372020762354,1,0.5,0.695372020762354,0.470265448993915,0.591240875912409,0.6350011147046196,0.5688040144557535,0.7173352476580801,0.6839518938559123
1.35867955152904,1.84273947939715,0.886993170947224,0.878830600319098,1,0.5,0.878830600319098,0.414165483347574,0.352112676056338,0.6818238614037022,0.6062177090801182,0.888477336297167,0.8884770215975557
-0.102787727342996,0.846537612873339,0.734618371467305,0.635135037398209,1,0.5,0.635135037398209,0.498930974101908,0.591240875912409,0.636469268019811,0.5630623582185103,0.7040248851636683,0.6418395912905691
0.387671611559369,-0.34506925682201,0.558187316647374,0.547203051542208,1,0.5,0.547203051542208,0.477335455159739,0.450261780104712,0.582218370822569,0.539574835116196,0.5593777795081286,0.5442490921205096
-0.0538050405829051,-0.683339973242741,0.529849501660224,0.459714660875906,0,0.5,0.529849501660224,0.496640742112576,0.549738219895288,0.5668177463984497,0.5256094123556942,0.4986044465874749,0.4653318943691125
-1.37705955682861,-1.12110453924789,0.412880347430315,0.299760418735872,0,0.5,0.412880347430315,0.421925576371146,0.3125,0.5468874144484397,0.4980868078681194,0.3944330743607769,0.2968894887479771
-0.41499456329968,-0.0279871517942703,0.599177905878388,0.509351545518457,0,0.5,0.599177905878388,0.479699535429702,0.549738219895288,0.5966543304669968,0.5373776782492092,0.575052476494928,0.5109390556931306
-0.394289953710349,1.40550839877565,0.754351433035272,0.689806734215624,0,0.5,0.754351433035272,0.487530382383662,0.675675675675676,0.6619178177164076,0.5733080847412909,0.769792145749951,0.6822004723378097
-0.0593133967111857,-1.78531439326029,0.350949388800829,0.322233553404298,0,0.5,0.350949388800829,0.491191838238537,0.549738219895288,0.5166475917150961,0.498119344402076,0.3492550428859613,0.334595593351421
1.10002537198388,0.983046947266264,0.762418299066598,0.746253253597797,0,0.5,0.762418299066598,0.567926061141738,0.647887323943662,0.6426841985098541,0.5815751096474638,0.7633303720624107,0.7640525052651008
0.763175748457544,-1.42039771325689,0.435775497637424,0.460105678023299,1,0.5,0.460105678023299,0.461610843954103,0.450261780104712,0.5332613405914219,0.5175360516519429,0.4265680508036992,0.4502643298064419
-0.164523596253587,1.53159714753354,0.780828541625923,0.705835686295522,0,0.5,0.780828541625923,0.500846731323896,0.675675675675676,0.6676583248589536,0.5793331078302031,0.7946584984259161,0.7173672693477793
-0.253361680136508,-0.336376067240284,0.516652558690494,0.502433704964319,1,0.5,0.502433704964319,0.512793222627309,0.450261780104712,0.5826141501238706,0.5317351864374705,0.5387955699305349,0.4887429307454646
0.696963375404737,0.438462074297267,0.683767019015675,0.655312009402652,0,0.5,0.683767019015675,0.543365204303967,0.408759124087591,0.6178906036506977,0.5629586571229409,0.6759344375242385,0.6641373559661874
0.556663198673657,-0.329293855165847,0.593064202363562,0.553026317046047,0,0.5,0.593064202363562,0.532072678170821,0.549738219895288,0.5829365856258392,0.5420911237917049,0.5672492918898867,0.5610173215008831
-0.68875569454952,-1.62648397838079,0.340372177652245,0.303253873647411,0,0.5,0.340372177652245,0.457163214608087,0.549738219895288,0.5238787454861599,0.4941612825321246,0.3493887343891241,0.2978574884857812
-0.70749515696212,-0.174126230390292,0.53768106256651,0.473234791534987,1,0.5,0.473234791534987,0.537131498106902,0.450261780104712,0.5900009816729944,0.5300653444134634,0.5453427066998632,0.4678697367886952
0.36458196213683,1.06744879187824,0.743047284963405,0.688358746527744,0,0.5,0.743047284963405,0.527965925476626,0.408759124087591,0.6465268045838461,0.5744328813158814,0.7497914194392755,0.7091687421395028
0.768532924515416,0.739412906515811,0.717624563877631,0.697287789784362,1,0.5,0.697287789784362,0.451310029605417,0.591240875912409,0.6315921465633253,0.5713467553710042,0.7191002373594975,0.7060207861157172
