V1,V2,y0,y1,t,prob_t,y,prob_t_pred_log,prob_t_pred_tree,lasso0,lasso1,linear0,linear1
-1.42628477843081,-2.04980788135578,0.082438698206866,0.0136804084417078,0,0.9,0.082438698206866,0.972886997136555,0.911290322580645,0.2696574996162192,0.4191253923068496,0.0841508351647817,0.0242223266365443
-1.19257672043614,1.09452289268896,0.533709756917176,0.466118406454133,0,0.9,0.533709756917176,0.948402045577215,0.911290322580645,0.4833887922496753,0.5801633854306987,0.546621324285006,0.4743739709206893
0.220021148846253,0.444021217252763,0.507324935534782,0.550343616916764,1,0.9,0.550343616916764,0.627761838972152,0.912698412698413,0.4391718908031518,0.5468477160995128,0.5023445892058208,0.5301986765465135
-0.0148320689822556,0.674672517388354,0.558271587864971,0.52934962985451,0,0.9,0.558271587864971,0.511119650317138,0.911290322580645,0.4548500761049331,0.5586606025782028,0.5274031197569689,0.5375267986469627
1.39794279496693,-1.49674921715938,0.245474789690148,0.370588502384737,0,0.1,0.245474789690148,0.0341346175010686,0.0873015873015872,0.3072508546717923,0.4474504839597794,0.2634117581240725,0.3871557939853624
-0.683596828562502,1.24241541681201,0.614173021348558,0.536834773607236,0,0.9,0.614173021348558,0.840526420842946,0.911290322580645,0.4934415706063821,0.5877377524404902,0.5858938238263126,0.5463195377817195
0.112990145315706,0.140620299384068,0.498073967014495,0.496330704386043,1,0.9,0.496330704386043,0.562547345727141,0.912698412698413,0.4185486564737566,0.5313089326709939,0.4547479492899871,0.4781496430862221
-0.0435409248721872,-0.118764830619256,0.428797576966448,0.42134708143158,1,0.1,0.42134708143158,0.465234573336274,0.0887096774193548,0.400917331047331,0.5180244331117533,0.4117685556997097,0.4270216536243458
0.960035273319246,-0.624652809370758,0.381098619997327,0.442917875390066,1,0.9,0.442917875390066,0.908792412843389,0.912698412698413,0.3665303344505326,0.4921152045038399,0.3739932135033542,0.460751556745143
0.589218440608868,0.831908693732293,0.559367913228338,0.61302896007093,1,0.9,0.61302896007093,0.808054401194954,0.912698412698413,0.4655379755766234,0.5667135079830383,0.5713702622766175,0.620432247737793
-0.0874807149631001,0.170990940353353,0.468398652669852,0.475289985815575,1,0.1,0.475289985815575,0.440842359164169,0.0887096774193548,0.4206130564427592,0.5328643756008378,0.4520824358933253,0.4618282263085845
0.755396174833316,-0.966963050520763,0.320886214182088,0.375233645428697,1,0.9,0.375233645428697,0.856679451948483,0.912698412698413,0.3432622956911919,0.4745836665640108,0.3173414294848516,0.3934752720956409
-0.558432381537279,0.389489553304791,0.454843031420629,0.429493527109902,0,0.9,0.454843031420629,0.799399140181346,0.911290322580645,0.435465180580022,0.5440548579828112,0.4670788272884645,0.4434369634397233
-1.56877170849324,0.389228377856635,0.442385822335734,0.343783292503785,0,0.9,0.442385822335734,0.979225573035149,0.911290322580645,0.4354474275603335,0.5440414817914856,0.431495010853086,0.3403913486903919
