V1.1,V1.2,V1.3,V1.4,V1.5,V1.6,V1.7,V1.8,V1.9,V1.10,V2.1,V2.2,V2.3,V2.4,V2.5,V2.6,V2.7,V2.8,V2.9,V2.10,y0,y1,t,prob_t,y,prob_t_pred_log,prob_t_pred_tree,linear0,lasso0,linear1,lasso1
0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,1,1,1,1,0.5924018996704069,0.600568965974938,1,0.5,0.600568965974938,0.485338650268543,0.85,0.5988652513763099,0.5317754118352264,0.6180505892683925,0.48837273635630957
0,0,0,0,1,1,1,1,1,1,0,0,0,0,1,1,1,1,1,1,0.505160283651545,0.442146964916204,1,0.5,0.442146964916204,0.47713024467187004,0.37142857142857105,0.5057573882745298,0.512092900498614,0.43524927175293093,0.44879114905939366
0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.23105389004097196,0.158506013941753,1,0.5,0.158506013941753,0.476582470251728,0.6764705882352939,0.2556087684938072,0.39472717248100553,0.15356401216128962,0.3531495692637471
0,0,0,0,1,1,1,1,1,1,0,0,0,0,0,1,1,1,1,1,0.568579338550148,0.460276943536391,1,0.5,0.460276943536391,0.47644985287638103,0.85,0.5494544676706156,0.5349237356250881,0.4768915445554642,0.4651118065611842
0,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,1,0.71162845678588,0.523575330833302,0,0.5,0.71162845678588,0.535317770469806,0.59375,0.6999581447015479,0.6418871454713416,0.5283123253380859,0.5166235656590651
0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.160672349455491,0.0484518378576716,0,0.5,0.160672349455491,0.522037426177749,0.323529411764706,0.1643726194581001,0.34718004614814457,0.06622221219886115,0.3190530601595699
0,0,0,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,1,1,0.70555789199635,0.54064753408704,1,0.5,0.54064753408704,0.4713638666632511,0.625,0.6650657305853943,0.6051973015367523,0.5550133320797868,0.5066544571723371
0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,0.324541793443547,0.29925283631061106,0,0.5,0.324541793443547,0.5115941977930349,0.645833333333333,0.2684632812631094,0.3653945211406374,0.28289482577995734,0.3639324570449969
0,0,0,0,0,0,0,0,0,1,0,0,1,1,1,1,1,1,1,1,0.434421669696851,0.532045170541361,1,0.5,0.532045170541361,0.49238808928526095,0.652173913043478,0.4490694473808051,0.4393900156851892,0.5211586290066295,0.4347677261531142
1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,1,1,1,1,0.555320603870947,0.39785253006838,1,0.5,0.39785253006838,0.465379247220163,0.307692307692308,0.541065522441946,0.5641958028301881,0.35959082138115656,0.45639399606388886
1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.11195718391777901,0.0,1,0.5,0.0,0.4762363173389029,0.8888888888888891,0.1322077587186793,0.33705732951258627,0.013865341644490381,0.30593072473382066
0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,1,1,0.724528032119854,0.667514407017015,0,0.5,0.724528032119854,0.52280448272128,0.375,0.7063854110102472,0.6073468434387025,0.6575251430452198,0.5253128116889444
0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,0.32912775111611503,0.31300549981087,0,0.5,0.32912775111611503,0.509890581155473,0.645833333333333,0.3045628722307914,0.3774655076709148,0.3393506938347745,0.3785422418504437
0,0,0,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,1,1,0.671485887066777,0.544498185931755,1,0.5,0.544498185931755,0.47142013306636,0.625,0.6655642419547476,0.6052654364512723,0.5561130481978852,0.5068725627615516
0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.22174899754423302,0.233882034912214,0,0.5,0.22174899754423302,0.511385800940324,0.645833333333333,0.22619610840258747,0.34466135725775615,0.2382287784801713,0.3479217548791479
0,0,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,1,1,1,0.603913501118749,0.5048024807858771,1,0.5,0.5048024807858771,0.46963533026823295,0.428571428571428,0.6318249321266702,0.5945767434505481,0.5014222369632126,0.4931195919797627
0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.232809114576674,0.16286803772332997,1,0.5,0.16286803772332997,0.47879725138676293,0.6764705882352939,0.24161080279470876,0.3814225088098673,0.15968209808575562,0.34891551494281614
0,0,0,0,0,1,1,1,1,1,0,0,0,0,1,1,1,1,1,1,0.481544818712816,0.461780693748165,0,0.5,0.481544818712816,0.520548730538469,0.628571428571429,0.49135529936411076,0.4982779448698531,0.4419538139388051,0.4444557954823735
0,0,1,1,1,1,1,1,1,1,0,0,0,1,1,1,1,1,1,1,0.4394334252304221,0.327612983755403,0,0.5,0.4394334252304221,0.524443419959977,0.628571428571429,0.4266397493695986,0.4791749531920107,0.3325072033474618,0.4178439973554603
0,0,0,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,1,1,0.731383119803465,0.616083746922538,1,0.5,0.616083746922538,0.472300573209806,0.40625,0.719150133575506,0.6281144771748077,0.6239005906900463,0.5277409643605628
1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,1,1,0.614135307442104,0.431938050636554,0,0.5,0.614135307442104,0.537753957254194,0.6923076923076921,0.6260247303974615,0.6140469069666957,0.4228163945706488,0.48721958735325627
0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0.804217404748604,0.811612939294889,0,0.5,0.804217404748604,0.518886858997387,0.59375,0.7988980150507288,0.6396089803331584,0.7978925405252075,0.5625330587024056
0,0,0,0,0,0,0,1,1,1,0,1,1,1,1,1,1,1,1,1,0.387456760885222,0.41109893031982897,1,0.5,0.41109893031982897,0.486646563230881,0.3541666666666671,0.40499598966436934,0.4356217051755087,0.4166070662772349,0.41511071292609675
0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,1,1,1,0.6683026935553449,0.666851072704945,1,0.5,0.666851072704945,0.48458708157847497,0.625,0.6501566855560619,0.558430065868731,0.6673980389626116,0.5075537578059286
0,0,0,0,0,0,1,1,1,1,0,0,1,1,1,1,1,1,1,1,0.439263593179776,0.41603650873304604,1,0.5,0.41603650873304604,0.483179355131622,0.857142857142857,0.43376773046349903,0.4597015280278706,0.41464212626262525,0.4243555783619204
0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.22282407986207298,0.134340018640536,1,0.5,0.134340018640536,0.475283407320137,0.6764705882352939,0.24572984847424917,0.3939261045528586,0.12998756309021375,0.3487362821203911
1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,1,1,0.659848335388693,0.466310070005206,1,0.5,0.466310070005206,0.4636127426335929,0.8888888888888891,0.6537542802107275,0.623124387325942,0.46681487339133526,0.4984742642137888
0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,1,1,1,0.5894222762265661,0.631191794685815,0,0.5,0.5894222762265661,0.511631516366181,0.628571428571429,0.5902174166180575,0.5185824893295384,0.6379830892728456,0.4865822345829931
1,1,1,1,1,1,1,1,1,1,0,0,1,1,1,1,1,1,1,1,0.33701999996262105,0.138663634013946,0,0.5,0.33701999996262105,0.530860073474528,0.6923076923076921,0.30827817399318413,0.4421367222844589,0.13915448794648555,0.36952075052462097
0,0,0,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,1,0.8822743803269691,0.733977542183515,0,0.5,0.8822743803269691,0.533610129883412,0.7857142857142858,0.8795097416857702,0.7221720492080317,0.7433546624020362,0.5859298930671595
0,0,0,0,0,0,0,1,1,1,0,1,1,1,1,1,1,1,1,1,0.37554550085530797,0.38071224722196995,0,0.5,0.37554550085530797,0.513800247503434,0.645833333333333,0.3578765750860731,0.4145432973870733,0.3602043415466216,0.39692432987974263
0,0,0,0,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,0.36838086782168894,0.321136146337415,1,0.5,0.321136146337415,0.4815661641540421,0.3571428571428571,0.35778304355115886,0.42838789361130547,0.3149915357786294,0.3945839777385748
0,0,0,0,0,1,1,1,1,1,0,0,1,1,1,1,1,1,1,1,0.39050557142133707,0.325556953259094,0,0.5,0.39050557142133707,0.518593033667639,0.6428571428571429,0.3809765541667529,0.4398996717052918,0.33906375231750807,0.403347263453858
1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.17499615304131,0.0153498531518689,0,0.5,0.17499615304131,0.527905459143981,0.6923076923076921,0.182148597712664,0.3732521159767861,0.028649073852350826,0.3229071649973894
1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,0.219284966779917,0.0696026557814874,0,0.5,0.219284966779917,0.5307090632410999,0.6923076923076921,0.24060346701743607,0.4094862395159866,0.06586640475717875,0.34379517748178146
0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0.935792584927876,0.8831348998911179,1,0.5,0.8831348998911179,0.476230434521558,0.214285714285714,0.9268588228153738,0.7151342621449265,0.8916827268891859,0.6088874410759089
0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.21539909262831897,0.21587960639138698,1,0.5,0.21587960639138698,0.48710800597447,0.3541666666666671,0.22185506609756772,0.3471088097266884,0.2187765147546219,0.3455179171588781
0,0,0,0,0,0,0,1,1,1,0,0,0,0,1,1,1,1,1,1,0.547380701690703,0.518202842082843,1,0.5,0.518202842082843,0.482327888354604,0.37142857142857105,0.5304045860320665,0.5082296257158196,0.5131092450114967,0.46077467844342257
0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,1,1,1,1,0.638756250529416,0.619580468002321,0,0.5,0.638756250529416,0.515663170635352,0.375,0.5993190044047689,0.5349938468979755,0.6088000468289751,0.48804749792728463
0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,1,1,1,1,1,0.515750229892075,0.615685871583474,1,0.5,0.615685871583474,0.490703535384557,0.37142857142857105,0.5475891301039234,0.49130683809279607,0.6136090412821886,0.4714909810382229
0,0,1,1,1,1,1,1,1,1,0,0,0,1,1,1,1,1,1,1,0.415597404892464,0.30408372975613396,0,0.5,0.415597404892464,0.525309289312118,0.628571428571429,0.4099085879178979,0.4738141643877492,0.30558219392595437,0.411033974088313
0,0,0,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,1,0.7832291317166841,0.645667815147885,0,0.5,0.7832291317166841,0.5299851871402009,0.59375,0.7666999075673703,0.657603742059352,0.6541266551272138,0.5447297364121576
0,0,1,1,1,1,1,1,1,1,0,0,0,0,0,1,1,1,1,1,0.509949349514372,0.377913180406891,0,0.5,0.509949349514372,0.52697583086486,0.628571428571429,0.5026311447622043,0.5229312762388919,0.3917637781786535,0.44555400181315186
0,0,0,0,1,1,1,1,1,1,0,0,0,0,0,0,0,1,1,1,0.671005500785577,0.588004145238479,1,0.5,0.588004145238479,0.474159062705663,0.625,0.661827214247603,0.5952618434020567,0.5787002991557749,0.5068127585748515
0,1,1,1,1,1,1,1,1,1,0,0,0,0,0,1,1,1,1,1,0.520922617847336,0.349936643108161,0,0.5,0.520922617847336,0.529232691860247,0.628571428571429,0.4941261122925278,0.525664214876507,0.36035013039643965,0.44118655147015706
0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.128991918031039,0.0376400364439743,1,0.5,0.0376400364439743,0.478713895319596,0.6764705882352939,0.13340961637126658,0.33019529337455683,0.039336905682219814,0.30762246674268423
0,0,0,0,0,1,1,1,1,1,0,0,0,0,0,0,0,0,1,1,0.741221666858034,0.600397900885593,1,0.5,0.600397900885593,0.47344252767951006,0.625,0.7096202181928514,0.6201510682960718,0.6245110677453877,0.524676773208872
0,0,0,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,0.346989139424247,0.28678790409170596,1,0.5,0.28678790409170596,0.47885961795532705,0.3571428571428571,0.3580811665799589,0.4366467931418806,0.2889579948344969,0.39335072759636897
0,0,0,1,1,1,1,1,1,1,0,0,0,0,1,1,1,1,1,1,0.47444864232056105,0.39692498887309,1,0.5,0.39692498887309,0.476302897813504,0.37142857142857105,0.4857561597276987,0.5050599609603027,0.4050897687003874,0.44075373196564654
0,0,1,1,1,1,1,1,1,1,0,0,0,0,1,1,1,1,1,1,0.45033400146042496,0.354179062337808,1,0.5,0.354179062337808,0.47345858089578,0.37142857142857105,0.47097493795093837,0.5065661600235926,0.3610290717180684,0.4337015810099033
0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,0.283279699662695,0.304944887567636,0,0.5,0.283279699662695,0.511555915376671,0.645833333333333,0.27459197980585015,0.3681955883444934,0.2900378832104127,0.3662880466050923
0,0,0,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,1,0.7742888067025159,0.6732717314104539,0,0.5,0.7742888067025159,0.528532742824336,0.59375,0.7829095653517983,0.6609515021010729,0.6862077142525226,0.5516338000600496
0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,1,1,0.7023444906017778,0.6578507505684599,1,0.5,0.6578507505684599,0.48089209529547794,0.625,0.6775162753873067,0.5825238455866195,0.6616457055202944,0.5161464449000462
0,0,0,0,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,0.36727563689906,0.333172342418706,0,0.5,0.36727563689906,0.5200205784770909,0.6428571428571429,0.36324035516203723,0.43574253288079456,0.30556623449270864,0.39587500042370505
