V1,V2,y0,y1,t,prob_t,y,prob_t_pred_log,prob_t_pred_tree,lasso0,lasso1,linear0,linear1
-0.560475646552213,0.986316651610666,0.642541465171329,0.61456426560655,0,0.75,0.642541465171329,0.723685119381487,0.836734693877551,0.5933982742609634,0.6421844974475113,0.6507159472801842,0.620376084368308
-0.23017748948328,-0.662967350872686,0.39438118744454,0.444755122682673,0,0.75,0.39438118744454,0.640191910658461,0.836734693877551,0.4254297589444976,0.5662853835521503,0.3837701013255419,0.4343407304417149
1.55870831414912,0.576721095275666,0.691691186651946,0.768311921684225,1,0.75,0.768311921684225,0.826557810247031,0.72156862745098,0.5516837136551369,0.6233351423731309,0.6750916974662531,0.7773180983784703
0.070508391424576,-0.137837766229678,0.474047752047339,0.529248817158821,1,0.75,0.529248817158821,0.446324483995612,0.72156862745098,0.4789106855456326,0.5904515490485901,0.4868292132571487,0.5340453685389671
0.129287735160946,-0.16817673667416,0.444901387350765,0.524217060713402,0,0.25,0.444901387350765,0.536335782852435,0.27843137254902,0.4758208648633749,0.5890553668448176,0.4842644410441082,0.535878746426898
1.71506498688328,0.57619298881224,0.662113697658955,0.788769565061653,1,0.75,0.788769565061653,0.851674534191936,0.72156862745098,0.5516299295533951,0.6233108392133621,0.6819607416696348,0.7928397402144688
0.460916205989202,2.48356723710774,0.954810481203773,0.918350211581587,1,0.75,0.918350211581587,0.564903095031431,0.72156862745098,0.745883205615405,0.7110871197656983,0.9518610949673912,0.921015645664742
-1.26506123460653,-0.0321732234653198,0.438560906834828,0.383442229804858,0,0.75,0.438560906834828,0.859003224285813,0.836734693877551,0.4896719106245145,0.5953141713464464,0.4454290309348518,0.4148923620531012
-0.686852851893526,-0.809538126372768,0.33780006641292,0.347270315994075,0,0.75,0.33780006641292,0.754205621615928,0.836734693877551,0.4105025083845806,0.5595402796363531,0.3384143051153637,0.3693415095167942
-0.445661970099958,1.03809864161255,0.667583610274511,0.626176057332157,0,0.75,0.667583610274511,0.695453101421285,0.836734693877551,0.5986719226851597,0.6445674752433085,0.6646689232540696,0.6387002086729591
1.22408179743946,-0.308130235682242,0.491766190823757,0.614530445963017,1,0.75,0.614530445963017,0.761107147763433,0.72156862745098,0.4615675395377573,0.5826147862381578,0.5090925226399434,0.6264693318144988
0.359813827057364,-0.0438239778552511,0.510155613937973,0.584527371624718,1,0.75,0.584527371624718,0.532383208943938,0.72156862745098,0.4884853594215397,0.5947780102407322,0.5157604786850609,0.5753767045742486
0.400771450594052,-0.935428125974046,0.37002728960865,0.458441883672389,1,0.75,0.458441883672389,0.543565102774624,0.72156862745098,0.39768145616169,0.5537468932919531,0.3653248833333126,0.4610843174326964
0.11068271594512,0.435475732280363,0.596667133669994,0.610571033843629,0,0.25,0.596667133669994,0.541201989042762,0.27843137254902,0.5372988206458471,0.6168351109188572,0.586521631106997,0.614169300432983
-0.555841134754075,-1.4339765327321,0.251109991705247,0.313067630536496,0,0.75,0.251109991705247,0.724659036596811,0.836734693877551,0.3469076442709237,0.5308039785180847,0.2376105896067462,0.2995003472989932
1.78691313680308,-1.18437487077313,0.38553688688426,0.564910078588766,0,0.25,0.38553688688426,0.138730875984542,0.27843137254902,0.3723278996766895,0.542290505363049,0.3845077680134213,0.5662570126099777
0.497850478229239,0.466978091389648,0.59892053796482,0.648174846066459,1,0.75,0.648174846066459,0.573573159228393,0.72156862745098,0.5405071246617628,0.61828483160881,0.6091335897383904,0.6569598586106896
-1.96661715662964,1.37245071049548,0.616688242921434,0.535075239088256,1,0.25,0.535075239088256,0.0667802907143411,0.163265306122449,0.632723438687675,0.6599541677226416,0.6540702706158661,0.5314231314228043
0.701355901563686,0.891390334549842,0.707075503711172,0.734080395920977,1,0.75,0.734080395920977,0.632007906471343,0.72156862745098,0.5837306654578956,0.6378160422030426,0.6906679040257696,0.7336016854888481
-0.472791407727934,0.755817256413849,0.665972907235983,0.601370033503101,1,0.25,0.601370033503101,0.29748794025862,0.163265306122449,0.569923456622366,0.6315770460792126,0.6152564495793905,0.5985169019347498
-1.06782370598685,-1.55961175321549,0.185118917670436,0.21228075453124,0,0.75,0.185118917670436,0.828991703882436,0.836734693877551,0.3341125395926044,0.5250223169641135,0.1933682916094935,0.231765512677977
-0.217974914658295,0.455421258883168,0.594278190418261,0.57344452949644,0,0.75,0.594278190418261,0.63572254610659,0.836734693877551,0.5393301387727638,0.6177529927348755,0.5752995974606261,0.5840439654174714
-1.02600444830724,-0.722021190584968,0.327022304390293,0.377097495410958,0,0.75,0.327022304390293,0.821281168222073,0.836734693877551,0.4194155213933704,0.5635677593591477,0.3382643173004996,0.3471410570018588
-0.72889122929114,0.0640311615053511,0.450234032489495,0.471542851831748,0,0.75,0.450234032489495,0.762697253281579,0.836734693877551,0.4994696820732922,0.5997414425508767,0.4857219981218327,0.481131669466551
-0.625039267849257,1.33781613034269,0.692480682250787,0.667297121372191,0,0.75,0.692480682250787,0.738514657326987,0.836734693877551,0.6291961389636046,0.6583603039976698,0.7078676056686314,0.6606057947320374
-1.68669331074241,-1.54030721335937,0.17238180711168,0.180406258641625,0,0.75,0.17238180711168,0.910200728240656,0.836734693877551,0.3360785775179208,0.5259107009337822,0.1691198463074384,0.1726153779647856
0.837787044494525,0.885322802880876,0.682419871488116,0.739579937584351,1,0.75,0.739579937584351,0.668949142143641,0.72156862745098,0.5831127280471542,0.6375368178387044,0.6957041258256522,0.7464009107155072
0.153373117836515,-1.82323613674189,0.172536512707062,0.321827177192794,1,0.75,0.321827177192794,0.469039027099728,0.72156862745098,0.3072641640335897,0.5128904724299176,0.2027032095449678,0.3185413199807569
-1.13813693701195,-1.37906989544683,0.20477077471124,0.251418023472125,0,0.75,0.20477077471124,0.840443744279465,0.836734693877551,0.3524995170665974,0.5333307508087581,0.2210697390519839,0.2487241469726745
1.25381492106993,0.223940254457225,0.615978482243194,0.707607438967606,0,0.25,0.615978482243194,0.232100881004938,0.27843137254902,0.5157553508169931,0.6071003682668742,0.6012771791616638,0.7000763172537484
0.426464221476814,1.63379703883488,0.816960039618336,0.827835717265882,1,0.75,0.827835717265882,0.553882029325504,0.72156862745098,0.6593398096028604,0.6719811774498319,0.8052130697011992,0.8047576918190112
-0.295071482992271,-0.561448218079469,0.419352286409915,0.446093250449224,0,0.75,0.419352286409915,0.65771152944147,0.836734693877551,0.435768801817536,0.5709572364354796,0.3982181009743597,0.4413480643512476
0.895125661045022,-0.902847278578098,0.408129623751581,0.514838560697812,1,0.75,0.514838560697812,0.682242818910487,0.72156862745098,0.4009995969771042,0.5552462454008616,0.3928917415245108,0.5147066081228796
