V1.1,V1.2,V1.3,V1.4,V1.5,V1.6,V1.7,V1.8,V1.9,V1.10,V2.1,V2.2,V2.3,V2.4,V2.5,V2.6,V2.7,V2.8,V2.9,V2.10,y0,y1,t,prob_t,y,prob_t_pred_log,prob_t_pred_tree,linear0,lasso0,linear1,lasso1
0,0,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,1,1,0.642541465171329,0.6145642656065501,0,0.25,0.642541465171329,0.373584397293029,0.25714285714285695,0.6530639475594218,0.6209968928547475,0.6175252114608305,0.5580506722633141
0,0,0,0,1,1,1,1,1,1,0,0,1,1,1,1,1,1,1,1,0.39438118744454,0.444755122682673,1,0.75,0.444755122682673,0.566207972412849,0.742857142857143,0.3862546923764867,0.4659056155537963,0.43231947113828806,0.46960121172829783
0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,1,0.691691186651946,0.7683119216842249,1,0.25,0.7683119216842249,0.15462473164567497,0.247058823529412,0.6721733438534485,0.5824803620976803,0.7759904626890135,0.5360844699956507
0,0,0,0,0,1,1,1,1,1,0,0,0,0,1,1,1,1,1,1,0.474047752047339,0.5292488171588211,1,0.25,0.5292488171588211,0.479293492312528,0.247058823529412,0.4882143663600687,0.5152864486354075,0.5320223816563838,0.4977633890141471
0,0,0,0,0,1,1,1,1,1,0,0,0,0,1,1,1,1,1,1,0.444901387350765,0.524217060713402,0,0.75,0.444901387350765,0.535737190271256,0.752941176470588,0.4855149828416228,0.5124335078009935,0.5339050980088496,0.4961363402069303
0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,1,0.6621136976589549,0.788769565061653,0,0.75,0.6621136976589549,0.8657660030967641,0.752941176470588,0.678635897764148,0.582430701332257,0.791613400488199,0.5360561481713169
0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,1,0.954810481203773,0.918350211581587,1,0.25,0.918350211581587,0.34244663541609305,0.247058823529412,0.9506474830280406,0.7617916288703126,0.9182659367864274,0.6383467318707255
0,1,1,1,1,1,1,1,1,1,0,0,0,0,1,1,1,1,1,1,0.43856090683482796,0.383442229804858,1,0.75,0.383442229804858,0.789616338931001,0.742857142857143,0.4502252644323903,0.5252226687636996,0.41196634067612425,0.503430073339657
0,0,1,1,1,1,1,1,1,1,0,0,1,1,1,1,1,1,1,1,0.33780006641292,0.34727031599407504,1,0.75,0.34727031599407504,0.680899843820315,0.742857142857143,0.34217558575507423,0.45212275659616924,0.36707971596996924,0.4617407668299899
0,0,0,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,1,1,0.667583610274511,0.626176057332157,1,0.75,0.626176057332157,0.596861319034865,0.742857142857143,0.6666869311579648,0.6258662391641066,0.6359042313908243,0.560827688880343
0,0,0,0,0,0,0,0,1,1,0,0,0,1,1,1,1,1,1,1,0.49176619082375705,0.6145304459630171,0,0.75,0.49176619082375705,0.7845039556327141,0.752941176470588,0.5075791407824891,0.4992729078732561,0.6252558424789093,0.4886307732647822
0,0,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1,1,1,0.5101556139379729,0.584527371624718,1,0.25,0.584527371624718,0.40267809802679205,0.247058823529412,0.5163361435664837,0.5241270840268482,0.573505663429172,0.5028052549705564
0,0,0,0,0,0,1,1,1,1,0,1,1,1,1,1,1,1,1,1,0.37002728960865006,0.4584418836723889,0,0.75,0.37002728960865006,0.594902157683046,0.752941176470588,0.3663324020221761,0.4402846251353777,0.45957279402648316,0.45498941137227583
0,0,0,0,0,1,1,1,1,1,0,0,0,0,0,0,1,1,1,1,0.596667133669994,0.6105710338436291,0,0.75,0.596667133669994,0.539826276121137,0.752941176470588,0.5874560488542369,0.5691982810693105,0.611958143918588,0.5285096216728657
0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.251109991705247,0.31306763053649606,1,0.75,0.31306763053649606,0.658536880821891,0.742857142857143,0.24140808636205902,0.3934033669142113,0.29755650695784897,0.428252756216496
0,0,0,0,0,0,0,0,0,1,0,1,1,1,1,1,1,1,1,1,0.38553688688426,0.564910078588766,0,0.75,0.38553688688426,0.8623138241483539,0.752941176470588,0.38205915232888965,0.4168747887623401,0.5657347423434004,0.4416386450723101
0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,1,1,1,1,0.5989205379648199,0.6481748460664589,0,0.75,0.5989205379648199,0.638947092026371,0.752941176470588,0.6090416498945932,0.572160621760723,0.6549872741382844,0.5301990618569706
1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,1,0.616688242921434,0.535075239088256,1,0.75,0.535075239088256,0.8787000742171059,0.742857142857143,0.659843596872812,0.6573072095204492,0.527518831023711,0.578758657759525
0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,1,1,0.707075503711172,0.734080395920977,0,0.75,0.707075503711172,0.6923891809601881,0.752941176470588,0.68979019128963,0.6120704473545966,0.7316021577744436,0.552959868301132
0,0,0,1,1,1,1,1,1,1,0,0,0,0,0,0,0,1,1,1,0.6659729072359829,0.6013700335031011,1,0.75,0.6013700335031011,0.607775596457509,0.742857142857143,0.617515505598732,0.5993217625774004,0.5958088217013039,0.5456892189732148
0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.185118917670436,0.21228075453123998,0,0.25,0.185118917670436,0.23049707159404,0.25714285714285695,0.19857373393676025,0.38158919374002376,0.22953755707246137,0.4215150643094493
0,0,0,0,1,1,1,1,1,1,0,0,0,0,0,0,1,1,1,1,0.594278190418261,0.5734445294964399,0,0.25,0.594278190418261,0.453489304028994,0.25714285714285695,0.5770770728918855,0.5710738690169358,0.5816128519580027,0.5295792804250568
0,1,1,1,1,1,1,1,1,1,0,0,1,1,1,1,1,1,1,1,0.327022304390293,0.37709749541095794,1,0.75,0.37709749541095794,0.752350115458399,0.742857142857143,0.3428551541669937,0.4603524570821729,0.34462728171695134,0.4664342130445006
0,0,1,1,1,1,1,1,1,1,0,0,0,0,0,1,1,1,1,1,0.450234032489495,0.471542851831748,1,0.75,0.471542851831748,0.679196422487129,0.742857142857143,0.48906512766367966,0.5342692980431857,0.47851639581673505,0.5085894188125691
0,0,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,1,0.6924806822507871,0.667297121372191,1,0.75,0.667297121372191,0.637398026026662,0.742857142857143,0.7101713259980172,0.6540503287973048,0.6575818823643904,0.5769012396764305
1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.17238180711168,0.18040625864162502,1,0.75,0.18040625864162502,0.865127733148299,0.742857142857143,0.17592380767339144,0.38340450616619454,0.16998005659920867,0.42255034757999554
0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,1,1,0.6824198714881159,0.739579937584351,0,0.75,0.6824198714881159,0.7221535157651942,0.752941176470588,0.694475110213187,0.6114998838645083,0.7444918644150826,0.5526344726130085
0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.172536512707062,0.321827177192794,0,0.75,0.172536512707062,0.517400096324243,0.752941176470588,0.2048905349354464,0.35679913799024215,0.317201448212199,0.40737715084416565
0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.20477077471124,0.251418023472125,1,0.75,0.251418023472125,0.7805769167251791,0.742857142857143,0.22634909781350948,0.3985665410528379,0.24638329092277922,0.4311973445592929
0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,1,1,1,1,0.615978482243194,0.707607438967606,0,0.75,0.615978482243194,0.7950068336451199,0.752941176470588,0.599365133514433,0.5493064326061841,0.698683312332705,0.5171651844083915
0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,1,0.816960039618336,0.827835717265882,0,0.75,0.816960039618336,0.6376429398401441,0.752941176470588,0.8046022500094347,0.6818830471682047,0.8023031156051225,0.5927744013910773
0,0,0,1,1,1,1,1,1,1,0,0,1,1,1,1,1,1,1,1,0.419352286409915,0.446093250449224,1,0.75,0.446093250449224,0.5814967238129771,0.742857142857143,0.4008102285216334,0.4754520199036098,0.4392469254599639,0.47504558184043283
0,0,0,0,0,0,0,0,1,1,0,1,1,1,1,1,1,1,1,1,0.408129623751581,0.514838560697812,1,0.25,0.514838560697812,0.28724713019383596,0.247058823529412,0.39259337336703837,0.44334838203265947,0.5135025596325062,0.4567366898104382
0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,1,1,1,1,1,0.51610376025957,0.603915497611144,0,0.75,0.51610376025957,0.719832532693273,0.752941176470588,0.5420524795046212,0.5263348703229437,0.6286356001024054,0.5040643683795414
0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,1,1,0.722078464609951,0.7644648791549592,0,0.75,0.722078464609951,0.720054641449333,0.752941176470588,0.7128363146949748,0.6220218180286067,0.757679399466598,0.5586351930712812
0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,1,1,0.7094654745953821,0.717820427683491,0,0.75,0.7094654745953821,0.689027680485702,0.752941176470588,0.6827337656627679,0.6084654502648152,0.7252503887320079,0.5509039174225876
0,0,0,0,0,0,0,1,1,1,0,0,0,0,1,1,1,1,1,1,0.502054982420829,0.6071049115908729,0,0.75,0.502054982420829,0.6449069494863721,0.752941176470588,0.5165734277360131,0.5197631024436566,0.5868428973451963,0.5003164508060963
0,0,0,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,1,1,0.696069719616801,0.6598074966235771,1,0.75,0.6598074966235771,0.49719349701700205,0.742857142857143,0.677006239615737,0.6226818285199173,0.6699362171144109,0.5590116009062014
0,0,0,1,1,1,1,1,1,1,0,0,0,0,0,1,1,1,1,1,0.531173172867383,0.5490066424757529,1,0.75,0.5490066424757529,0.573458975087271,0.742857142857143,0.5267891078801393,0.5453217515932386,0.5365249312106461,0.5148926975726862
0,0,0,1,1,1,1,1,1,1,0,0,0,0,1,1,1,1,1,1,0.465471523597967,0.49060239462033006,1,0.75,0.49060239462033006,0.5963313582438771,0.742857142857143,0.4796896507252232,0.5210194838673556,0.4948311566392821,0.5010329724640923
0,0,1,1,1,1,1,1,1,1,0,0,0,0,0,1,1,1,1,1,0.485974934693779,0.48937487204173297,1,0.75,0.48937487204173297,0.6715456654204461,0.742857142857143,0.4869752910799687,0.5323227801826954,0.47920677945711543,0.5074793083171345
