"Direct","data_train_enc_0.5_1",500,0,100.0,3600,2,276.19248979575553,0.0,0.07372379302978516,6.7783168497090776,71.2,46.6,269.6823494705317,43.44,49.32,0
"Direct","data_train_enc_0.5_1",500,1,100.0,3600,2,279.96226378475444,0.00849214401593809,0.7985608577728271,2.8137340358017378,80.60000000000001,48.199999999999996,74.79270573575613,71.66,49.69,0
"Direct","data_train_enc_0.5_1",500,2,100.0,3600,2,281.92270390888433,0.0,5.306778192520142,1.291832161119762,87.6,49.2,56.25085270142547,74.61,49.72,0
"Direct","data_train_enc_0.5_2",500,0,100.0,3600,2,227.58280985496515,0.0,0.06087517738342285,10.217634228424828,60.199999999999996,54.2,175.04280104981427,57.4,50.260000000000005,0
"Direct","data_train_enc_0.5_2",500,1,100.0,3600,2,238.14283540271282,0.0,0.3823668956756592,0.5855838979164082,89.0,51.4,15.208549459051538,88.23,50.24999999999999,0
"Direct","data_train_enc_0.5_2",500,2,100.0,3600,2,238.41710580042187,0.0,4.279264211654663,0.5911248142838522,89.2,51.2,11.494719123936777,89.82,50.36000000000001,0
"Direct","data_train_enc_0.5_3",500,0,100.0,3600,2,255.9808015554645,0.0,0.0570073127746582,4.688848731973859,79.4,52.2,222.40112135659427,50.370000000000005,49.32,0
"Direct","data_train_enc_0.5_3",500,1,100.0,3600,2,258.89755315547285,0.0,0.6938061714172363,1.11463943412055,89.60000000000001,51.2,93.41694843558187,69.02000000000001,49.65,0
"Direct","data_train_enc_0.5_3",500,2,100.0,3600,2,259.99060418261786,0.0,3.1245477199554443,0.7130491354106845,91.0,50.2,88.70678634554099,68.49,49.58,0
"Direct","data_train_enc_0.5_4",500,0,100.0,3600,2,296.74497448182035,0.0,0.05508089065551758,4.220354876203336,76.6,50.4,264.7485001985923,42.43,50.260000000000005,0
"Direct","data_train_enc_0.5_4",500,1,100.0,3600,2,300.1732637868095,0.0,0.4726858139038086,0.5246451196991213,90.2,47.0,110.9384833062861,62.73,50.17,0
"Direct","data_train_enc_0.5_4",500,2,100.0,3600,2,300.4184061629521,0.0,5.840190172195435,0.5435978813790914,90.0,46.400000000000006,93.3832847829826,65.48,50.12,0
"Direct","data_train_enc_0.5_5",500,0,100.0,3600,2,279.7615441134372,0.0,0.0567629337310791,11.699048612925887,56.2,45.4,128.7353364951348,65.68,50.760000000000005,0
"Direct","data_train_enc_0.5_5",500,1,100.0,3600,2,289.87718349156125,0.0,0.47745418548583984,1.520461057108055,85.6,53.800000000000004,41.932746942858735,80.24,50.44,0
"Direct","data_train_enc_0.5_5",500,2,100.0,3600,2,291.1326297790721,0.0,4.202664852142334,0.7960833039315723,89.2,51.0,34.330295249618835,81.71000000000001,50.17,0
"Direct","data_train_enc_0.9_1",500,0,100.0,3600,2,279.97763874097177,0.0,0.05221223831176758,6.7783168497090776,71.2,52.6,269.6823494705317,43.44,49.21,0
"Direct","data_train_enc_0.9_1",500,1,100.0,3600,2,279.97763874097177,0.0,0.6979460716247559,6.7783168497090776,71.2,52.6,269.6823494705317,43.44,49.21,0
"Direct","data_train_enc_0.9_1",500,2,100.0,3600,2,281.82716346621714,0.0,6.477341175079346,1.7693111701878952,85.0,72.8,101.51474659721397,67.0,68.39,0
"Direct","data_train_enc_0.9_2",500,0,100.0,3600,2,230.02025109511038,0.0,0.05322909355163574,10.217634228424828,60.199999999999996,50.4,175.04280104981427,57.4,50.89,0
"Direct","data_train_enc_0.9_2",500,1,100.0,3600,2,238.50223114411793,0.0,0.4035301208496094,0.5855838979164082,89.0,84.8,15.208549459051538,88.23,82.16,0
"Direct","data_train_enc_0.9_2",500,2,100.0,3600,2,239.1382850407143,0.001943893011258101,4.659653902053833,0.7751245766933337,88.4,81.0,15.410596436281226,88.07000000000001,79.12,0
"Direct","data_train_enc_0.9_3",500,0,100.0,3600,2,251.87822459883898,0.0,0.05229592323303223,4.688848731973859,79.4,48.0,222.40112135659427,50.370000000000005,50.22,0
"Direct","data_train_enc_0.9_3",500,1,100.0,3600,2,258.7645582361186,0.0,0.546119213104248,1.11463943412055,89.60000000000001,64.2,93.41694843558187,69.02000000000001,65.73,0
"Direct","data_train_enc_0.9_3",500,2,100.0,3600,2,259.461921898241,0.0,6.040393114089966,1.18200762395933,89.0,66.8,75.1731185488365,71.76,67.89,0
"Direct","data_train_enc_0.9_4",500,0,100.0,3600,2,293.8167449776571,0.0,0.052288055419921875,4.220354876203336,76.6,54.6,264.7485001985923,42.43,50.7,0
"Direct","data_train_enc_0.9_4",500,1,100.0,3600,2,298.84308808609825,0.0,0.5183999538421631,0.9584629593385043,87.2,76.6,73.39077810227131,70.77,74.92999999999999,0
"Direct","data_train_enc_0.9_4",500,2,100.0,3600,2,299.59561923916095,0.0,5.1336047649383545,0.6999707194927521,89.0,77.2,66.37204266924952,71.17999999999999,74.06,0
"Direct","data_train_enc_0.9_5",500,0,100.0,3600,2,276.9237284900807,0.0,0.051995038986206055,11.699048612925887,56.2,51.4,128.7353364951348,65.68,50.43,0
"Direct","data_train_enc_0.9_5",500,1,100.0,3600,2,289.6685927955707,0.0,0.5341050624847412,1.2397053270686504,86.8,83.39999999999999,26.756559412553425,84.76,81.99,0
"Direct","data_train_enc_0.9_5",500,2,100.0,3600,2,290.67762618557043,0.0,6.806748867034912,1.266970049028926,87.0,81.6,27.6353413014637,84.44,80.27,0
