"Direct","data_train_enc_0.1_1",500,0,100.0,3600,2,274.30724166933624,0.0,0.06285500526428223,6.7783168497090776,71.2,48.199999999999996,269.6823494705317,43.44,50.29,0
"Direct","data_train_enc_0.1_1",500,1,100.0,3600,2,278.9305417770041,0.0,0.7531170845031738,2.8137340358017378,80.60000000000001,26.200000000000003,74.79270573575613,71.66,25.919999999999998,0
"Direct","data_train_enc_0.1_1",500,2,100.0,3600,2,280.3821891332789,0.0,4.854571104049683,1.1306276422363846,86.4,29.2,60.12576214900755,74.16,29.7,0
"Direct","data_train_enc_0.1_2",500,0,100.0,3600,2,228.35711925400747,0.0,0.07357192039489746,10.217634228424828,60.199999999999996,50.8,175.04280104981427,57.4,49.93,0
"Direct","data_train_enc_0.1_2",500,1,100.0,3600,2,238.22942622082712,0.0,0.4547131061553955,0.5855838979164082,89.0,18.8,15.208549459051538,88.23,18.22,0
"Direct","data_train_enc_0.1_2",500,2,100.0,3600,2,238.24578399493782,0.004531128077739416,2.706942081451416,0.6531395046565541,88.6,18.0,13.26898317102424,88.99000000000001,17.419999999999998,0
"Direct","data_train_enc_0.1_3",500,0,100.0,3600,2,255.59989088505972,0.0,0.06611371040344238,4.688848731973859,79.4,50.8,222.40112135659427,50.370000000000005,49.730000000000004,0
"Direct","data_train_enc_0.1_3",500,1,100.0,3600,2,259.0392309627336,0.0,0.4481637477874756,1.11463943412055,89.60000000000001,38.2,93.41694843558187,69.02000000000001,33.94,0
"Direct","data_train_enc_0.1_3",500,2,100.0,3600,2,259.3168011304423,0.0,3.732041120529175,0.7304099312861455,91.8,40.0,102.93982789453851,66.3,37.12,0
"Direct","data_train_enc_0.1_4",500,0,100.0,3600,2,296.75876650190116,0.0,0.0609591007232666,4.220354876203336,76.6,47.599999999999994,264.7485001985923,42.43,49.980000000000004,0
"Direct","data_train_enc_0.1_4",500,1,100.0,3600,2,300.17074946196954,0.0,0.5228900909423828,0.5246451196991213,90.2,29.799999999999997,110.9384833062861,62.73,33.45,0
"Direct","data_train_enc_0.1_4",500,2,100.0,3600,2,300.26844806487316,0.0,3.5109550952911377,0.4834575593297829,90.8,31.6,117.69311438097444,60.89,35.089999999999996,0
"Direct","data_train_enc_0.1_5",500,0,100.0,3600,2,278.35890707744926,0.0,0.06434988975524902,11.699048612925887,56.2,45.6,128.7353364951348,65.68,50.129999999999995,0
"Direct","data_train_enc_0.1_5",500,1,100.0,3600,2,288.26273709937317,0.0,0.4429769515991211,1.2397053270686504,86.8,18.0,26.756559412553425,84.76,18.09,0
"Direct","data_train_enc_0.1_5",500,2,100.0,3600,2,288.7465270350013,0.00449615876014283,4.4039881229400635,0.8089589734987098,88.4,18.8,27.264200467064004,84.43,17.78,0
"Direct","data_train_enc_0.5_1",500,0,100.0,3600,2,274.405849488912,0.0,0.056014060974121094,6.7783168497090776,71.2,46.6,269.6823494705317,43.44,49.32,0
"Direct","data_train_enc_0.5_1",500,1,100.0,3600,2,278.59671275700515,0.0,0.6850190162658691,2.8137340358017378,80.60000000000001,48.199999999999996,74.79270573575613,71.66,49.69,0
"Direct","data_train_enc_0.5_1",500,2,100.0,3600,2,280.0130880717338,0.0,4.411243200302124,1.198596830425394,88.2,51.0,83.75351154473155,69.1,49.61,0
"Direct","data_train_enc_0.5_2",500,0,100.0,3600,2,228.12574817826746,0.0,0.05894613265991211,10.217634228424828,60.199999999999996,54.2,175.04280104981427,57.4,50.260000000000005,0
"Direct","data_train_enc_0.5_2",500,1,100.0,3600,2,237.98857811041358,0.0,0.41692185401916504,0.5855838979164082,89.0,51.4,15.208549459051538,88.23,50.24999999999999,0
"Direct","data_train_enc_0.5_2",500,2,100.0,3600,2,238.0153302173702,0.0043126029806147695,2.375670909881592,0.5911248142838522,89.2,51.2,11.494719123936777,89.82,50.36000000000001,0
"Direct","data_train_enc_0.5_3",500,0,100.0,3600,2,256.35414804196046,0.0,0.06238079071044922,4.688848731973859,79.4,52.2,222.40112135659427,50.370000000000005,49.32,0
"Direct","data_train_enc_0.5_3",500,1,100.0,3600,2,259.7284031671698,0.0,0.46223020553588867,1.11463943412055,89.60000000000001,51.2,93.41694843558187,69.02000000000001,49.65,0
"Direct","data_train_enc_0.5_3",500,2,100.0,3600,2,260.0156354860963,0.009594403754351298,3.4943108558654785,0.7130491354106845,91.0,50.2,88.70678634554099,68.49,49.58,0
"Direct","data_train_enc_0.5_4",500,0,100.0,3600,2,296.75472388560183,0.0,0.058396100997924805,4.220354876203336,76.6,50.4,264.7485001985923,42.43,50.260000000000005,0
"Direct","data_train_enc_0.5_4",500,1,100.0,3600,2,300.28241215541544,0.0,0.49462080001831055,0.5246451196991213,90.2,47.0,110.9384833062861,62.73,50.17,0
"Direct","data_train_enc_0.5_4",500,2,100.0,3600,2,300.41898160792334,0.0,3.569931983947754,0.5577530287739485,90.8,46.800000000000004,77.68256944146069,68.42,49.76,0
"Direct","data_train_enc_0.5_5",500,0,100.0,3600,2,279.49402027780883,0.0,0.06235313415527344,11.699048612925887,56.2,45.4,128.7353364951348,65.68,50.760000000000005,0
