"V1","V2","V3","V4","V5","V6","V7","V8","V9","V10","V11","V12","V13","V14","V15","V16","V17","V18","V19","V20","y0","y1","t","y","prop_score_t"
1.21940191743129,"0",-0.0580143766768997,"1",1.18036331990762,"1",-0.285583598423793,"0",0.509254965115977,"0",-0.0883776649602178,"1",0.184594199016569,"1",-0.145802035765591,"0",-0.306769891905426,"0",0.363933064637334,"0",0.504473137134511,0.614701314534059,"0",0.571815850998748,0.27778943969387
-0.124400504431604,"1",-0.563703754451846,"1",0.734152645228991,"1",1.69986198687141,"0",-0.00794889099428508,"0",0.483034022951713,"0",-0.902223282796262,"0",1.3950325474242,"0",0.20371311344006,"1",1.05415978384584,"1",0.600170818257093,0.4666649674495,"1",0.544188819234565,0.760484185701625
-0.957498880303965,"0",-0.865124314409685,"1",-0.216508080591438,"0",0.254644994343215,"0",-0.849007587357275,"1",-0.829991649198349,"1",0.840201432514302,"1",-1.68268720881645,"0",0.746199528963599,"0",1.75129759715909,"0",0.350049250730324,0.272182047558021,"0",0.30821334536635,0.914193593643993
-0.0791695135839723,"0",-0.286878720716747,"1",-0.0792333986866856,"1",1.78900560986747,"1",-0.0578002920384141,"0",0.235609124422762,"1",-3.85148678996805e-05,"0",1.13385275233778,"0",0.505241565054376,"1",-0.558276866072681,"1",0.631523572448554,0.491043413667028,"1",0.632568621818077,0.920491862921622
-1.14341131127297,"0",-0.0155044618893789,"1",1.48211985921439,"1",-0.975049048912952,"0",0.00979803506227619,"0",0.530256239481381,"0",-0.504347166964115,"0",0.87270557826544,"1",1.5137974206347,"1",-0.52301048690095,"1",0.463993873394179,0.360780096661594,"0",0.403577045925258,0.390423076931076
-1.05718788946961,"1",0.741054495240569,"1",-0.343980539319401,"1",-0.611787947568711,"1",1.2324650921994,"1",-0.955263134110442,"0",-2.09077102683702,"1",-0.753588326585955,"0",0.217732502332115,"0",-0.947381935692603,"1",0.555690420179565,0.432079074751034,"1",0.345157096353417,0.792610558375574
-0.384534337744405,"1",1.1878888752678,"0",-0.119052368779246,"1",0.584204032193873,"1",0.166556016644404,"0",0.667233719688286,"1",0.732462043214844,"1",-1.08806049054194,"0",1.59493336157885,"0",-0.704060990717895,"1",0.640056832106151,0.497678480250097,"1",0.454763252584975,0.936688555601874
0.608341171745907,"1",0.391050094055737,"0",0.935139466070374,"0",-0.0538395883936999,"1",-1.22160844071397,"0",-0.207122708093442,"0",-1.68108525445621,"1",0.756791366709581,"1",1.98513043802467,"1",-0.23731009358405,"1",0.595657611011304,0.463155707005006,"1",0.439582335900186,0.897497834994319
1.67246652201636,"1",-0.0062985349964432,"0",1.98475202633246,"0",0.104550237036533,"0",-1.89454750713221,"1",0.267778087410734,"1",1.14628442506125,"1",2.06619792035292,"0",0.756738849253168,"0",-0.240520429600173,"1",0.464163789067527,0.583358636697411,"0",0.47043453553779,0.421266828119801
-1.53729434794522,"1",-0.0280673059324379,"0",0.0443405444584524,"0",0.236160207248443,"0",0.839937118910127,"1",-0.515052979731442,"1",-0.81011923148502,"1",0.0749128548991938,"0",-0.247662099254622,"1",0.290420312562696,"1",0.475272668658905,0.369549964280896,"1",0.303246829083668,0.652020686044678
