"V1","V2","y0","y1","t","prob_t","y","prob_t_pred"
1.21940191743129,0.152793422842033,0.574347030390426,0.611899580926003,"0",0.1,0.574347030390426,0.152712393675194
-0.124400504431604,-0.0579831179452865,0.504860791812489,0.413414487822913,"0",0.9,0.504860791812489,0.562222384916609
-0.957498880303965,-1.31483198928421,0.230316113238723,0.130929073825438,"1",0.1,0.130929073825438,0.0866548294447231
-0.0791695135839723,0.186508266763961,0.552697315835692,0.465281052053804,"0",0.9,0.552697315835692,0.544153279016093
-1.14341131127297,1.33196054836747,0.633860993405708,0.549218798611421,"0",0.9,0.633860993405708,0.905989738228194
-1.05718788946961,-1.82400577516061,0.177690415062375,0.0679586136200046,"0",0.9,0.177690415062375,0.873566610857079
-0.384534337744405,0.939055483850924,0.645399228117933,0.521649868368377,"0",0.9,0.645399228117933,0.689755583965341
0.608341171745907,-1.62895017653721,0.272910467281897,0.267147971701804,"0",0.1,0.272910467281897,0.344222359560779
1.67246652201636,-0.836545482480932,0.445657777463529,0.525904054906732,"1",0.9,0.525904054906732,0.961373881438939
-1.53729434794522,0.499977669202869,0.525329300410907,0.381793888272387,"0",0.9,0.525329300410907,0.951272452242651
-1.37829189176823,-1.93240816138682,0.122119023773942,0.00726803596169258,"0",0.9,0.122119023773942,0.926816669597431
0.495431135835334,0.962074548777241,0.676801890927204,0.691953294459181,"0",0.1,0.676801890927204,0.427733889393941
0.938149788403785,-1.49968411179427,0.281557145846291,0.39957685514779,"1",0.9,0.39957685514779,0.864239518924235
-0.375735280873976,0.939785128627637,0.64578040481986,0.536419680041488,"0",0.9,0.64578040481986,0.686165597906682
0.506424448685728,-1.85097797004755,0.227009435234421,0.232966772661922,"1",0.9,0.232966772661922,0.740250622994691
-0.70952189421861,0.825321801377344,0.635459309722132,0.494612725166016,"0",0.9,0.635459309722132,0.804082746375234
-0.713970427485274,-1.45730928483769,0.246540049202227,0.128033537032495,"0",0.9,0.246540049202227,0.785601544550986
0.131593096508989,-0.20592504002837,0.468664922224862,0.457407433309704,"1",0.9,0.457407433309704,0.561039814517231
-0.568898236056517,-0.410495607050209,0.418604421288576,0.319252076386185,"0",0.9,0.418604421288576,0.746141669018437
-0.0985355008630662,1.18447147386331,0.701845347968527,0.599864132076127,"0",0.9,0.701845347968527,0.566417301595113
-1.6845721585604,1.03382434682556,0.590517117070912,0.455974033708297,"0",0.9,0.590517117070912,0.963758096324414
1.2834501116131,1.3075640799008,0.760806408955287,0.767067649552168,"1",0.9,0.767067649552168,0.913637370450356
0.797401717750521,-0.876899654784417,0.382798202698094,0.410773169437913,"1",0.9,0.410773169437913,0.824853098791325
1.27869888351527,0.438233409487143,0.617143680396822,0.667667612545489,"1",0.9,0.667667612545489,0.916540252408999
0.437544426744043,-0.619033080911236,0.447735090237343,0.429668705226304,"1",0.9,0.429668705226304,0.700625909609067
-1.15551892470971,-1.32341048437271,0.261278546749085,0.0880348746042587,"0",0.9,0.261278546749085,0.895380388277052
-1.42284631989886,1.13103348220798,0.60442095572944,0.44846880718709,"0",0.9,0.60442095572944,0.941981488021287
1.58404392903452,0.0115127437118521,0.573573937967346,0.624270397153903,"1",0.9,0.624270397153903,0.952606207487632
-1.75962979053018,-0.807131486184898,0.312160832641281,0.140344409733522,"0",0.9,0.312160832641281,0.965287310219992
-0.374976381215146,2.19171741565222,0.837876160217106,0.729766590228673,"0",0.9,0.837876160217106,0.700073754925879
0.596146624623218,-1.10262460435864,0.336742612612249,0.375550894901069,"0",0.1,0.336742612612249,0.355900416183777
-0.00230677225103471,-0.954365266368944,0.311195998613179,0.317987587226056,"1",0.9,0.317987587226056,0.507564895517383
0.0478152822796417,-0.831087666094014,0.378754331961706,0.354727181357265,"1",0.9,0.354727181357265,0.529755586872152
-1.76165338337643,-1.54480457996433,0.189610876232604,0.0126161489685069,"1",0.1,0.0126161489685069,0.0203358042527213
-1.94631439137538,-1.15677974474696,0.264281222634464,0.068489548597116,"0",0.9,0.264281222634464,0.974968960099251
1.04257818308396,2.11635099586006,0.900427711304911,0.879763021892631,"1",0.9,0.879763021892631,0.864927408890968
0.298843762828645,-1.82476863342782,0.248319924027999,0.223832007661871,"1",0.9,0.223832007661871,0.657107027965513
0.622101833285091,-0.0993542458924386,0.503972772746264,0.518250392776369,"0",0.1,0.503972772746264,0.35684545163953
1.0914719920062,0.187259076013689,0.558920856709156,0.592006402829563,"1",0.9,0.592006402829563,0.886247548203808
1.75539615691753,-0.280577392403441,0.543581166681534,0.601210021942184,"1",0.9,0.601210021942184,0.965866068619777
-0.731823695031038,-0.467903348406455,0.375966974692424,0.315510799793269,"1",0.1,0.315510799793269,0.122336789899877
