"V1.1","V1.2","V1.3","V1.4","V1.5","V1.6","V1.7","V1.8","V1.9","V1.10","V2.1","V2.2","V2.3","V2.4","V2.5","V2.6","V2.7","V2.8","V2.9","V2.10","y0","y1","t","prob_t","y","prob_t_pred"
0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,1,1,1,1,0.574347030390426,0.611899580926003,0,0.5,0.574347030390426,0.496721464428165
0,0,0,0,1,1,1,1,1,1,0,0,0,0,1,1,1,1,1,1,0.504860791812489,0.413414487822913,1,0.5,0.413414487822913,0.514904597156094
0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.230316113238723,0.130929073825438,1,0.5,0.130929073825438,0.545033374506679
0,0,0,0,1,1,1,1,1,1,0,0,0,0,0,1,1,1,1,1,0.552697315835692,0.465281052053804,1,0.5,0.465281052053804,0.50966030080411
0,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,1,0.633860993405708,0.549218798611421,1,0.5,0.549218798611421,0.492027830062718
0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.177690415062375,0.0679586136200046,1,0.5,0.0679586136200046,0.555879625463181
0,0,0,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,1,1,0.645399228117933,0.521649868368377,1,0.5,0.521649868368377,0.495931100584891
0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,0.272910467281897,0.267147971701804,0,0.5,0.272910467281897,0.457053167464111
0,0,0,0,0,0,0,0,0,1,0,0,1,1,1,1,1,1,1,1,0.445657777463529,0.525904054906732,0,0.5,0.445657777463529,0.478964121572523
1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,1,1,1,1,0.525329300410907,0.381793888272387,1,0.5,0.381793888272387,0.511189065226421
1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.122119023773942,0.00726803596169258,0,0.5,0.122119023773942,0.440207184755771
0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,1,1,0.676801890927204,0.691953294459181,0,0.5,0.676801890927204,0.509331434285879
0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,0.281557145846291,0.39957685514779,0,0.5,0.281557145846291,0.46146411961441
0,0,0,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,1,1,0.64578040481986,0.536419680041488,0,0.5,0.64578040481986,0.504131743742327
