"V1","V2","V3","V4","V5","V6","V7","V8","V9","V10","V11","V12","V13","V14","V15","V16","V17","V18","V19","V20","y0","y1","t","y","prop_score_t"
-0.560475646552213,"1",0.469478877758127,"1",2.36974578435313,"0",-0.264378110924466,"0",-1.27243320814734,"1",0.113476123211495,"1",2.33492163117235,"0",-0.0416754252094868,"1",1.09702233013932,"0",-1.02933705439676,"1",0.52818437650852,0.426425876869617,"1",0.469201308356772,0.502168050163836
-0.23017748948328,"0",-1.36424929542888,"1",-1.73949599477795,"1",0.446719192955277,"1",-0.807383822280901,"1",-1.36745929290701,"1",-0.736921735451685,"0",-0.526369877047746,"0",0.675809766857682,"0",2.73676860940961,"0",0.343070661363256,0.273095530130528,"0",0.444676694162684,0.750607202762152
1.55870831414912,"1",-0.220129074920982,"0",-0.839271092581219,"1",1.13342288909537,"1",0.546227753858065,"1",-0.900357607024019,"0",-1.71644070945318,"0",0.361717041354056,"1",1.68576814868342,"0",-0.958032446218765,"1",0.524791920736568,0.646705121986447,"1",0.592105290106181,0.884551066297023
0.070508391424576,"1",-1.20245489940129,"0",0.222803589732913,"1",0.887356622027365,"1",-1.42091007892339,"1",0.242029485956404,"0",0.771721900834197,"0",-0.758519180675425,"1",0.751451596941215,"1",-1.49418451522488,"0",0.464372238562723,0.373570056706786,"1",0.412121240888351,0.341486829262768
0.129287735160946,"1",0.471834417200699,"0",0.452450465431358,"1",-0.0608249161154854,"1",0.539463216116396,"0",-0.875819782955884,"0",-1.70079537120541,"0",1.10027959620669,"0",-0.000728756229832188,"1",1.10401558378666,"0",0.624620199599255,0.506304011134107,"1",0.3166758797968,0.918107007146039
1.71506498688328,"0",0.164342565059085,"0",1.17819822911462,"1",-0.664955339982864,"1",-1.81689223475206,"1",-1.19574539305115,"1",1.40934147380158,"0",0.777274154750106,"1",0.0889481690510666,"0",0.169760416401875,"0",0.438433053281048,0.575173765811357,"0",0.375937599660059,0.65614442370607
0.460916205989202,"0",-0.688384627690745,"0",-0.454796131595582,"0",0.6463892252592,"0",-0.044883546545233,"0",-1.10764978085284,"0",0.644771707239775,"0",-1.22876759537624,"0",-0.701417132505242,"0",-0.303835382305513,"1",0.483868559212658,0.389718928242562,"0",0.371200496075139,0.479565801527777
-1.26506123460653,"1",0.888737174588403,"1",-0.694913461298133,"0",-0.252899706035324,"1",1.20345807874116,"0",0.422682981046491,"0",1.6366518224556,"0",0.466421022159003,"0",-1.02021890805883,"0",-1.03953335907979,"0",0.535584731640983,0.432555617270335,"1",0.352567649619587,0.851400444829386
-0.686852851893526,"1",-0.504681563346025,"0",-0.42199097600474,"0",0.669419475838825,"0",0.16798817959507,"1",0.0210337141457558,"0",-0.427002351884066,"1",-1.049910817486,"0",-0.432112208632311,"0",-0.492824280038227,"0",0.446411983686749,0.358693513899061,"0",0.540004616324428,0.601788301599079
-0.445661970099958,"1",-0.120637698889247,"1",1.06068166309886,"0",0.959070440238671,"1",0.4721522135826,"0",0.0721985501866138,"0",-0.169275106456849,"0",1.34416904012804,"0",-0.633366302630622,"0",0.66340404395198,"0",0.645810958480633,0.523856391866115,"1",0.40417832843899,0.945518177696361
