"V1","V2","V3","y0","y1","t","prob_t","y","prob_t_pred_log","prob_t_pred_tree"
-1,-1,1,0.653908263936278,0.419455547491686,"1",0.5,0.419455547491686,0.539588590378349,0.545816733067729
-1,1,1,0.701623075688318,0.689034814772064,"1",0.5,0.689034814772064,0.569396092366333,0.545816733067729
1,1,-1,0.349232457684398,0.588970374798577,"0",0.5,0.349232457684398,0.535747837051507,0.538152610441767
1,1,-1,0.410063825664343,0.597201613223478,"1",0.5,0.597201613223478,0.464252162948493,0.461847389558233
-1,1,-1,0.218539494051005,0.285707069694042,"0",0.5,0.218539494051005,0.511634371905309,0.538152610441767
1,1,1,0.962578725827152,0.990291237760988,"1",0.5,0.990291237760988,0.545547828247277,0.545816733067729
1,-1,1,0.789874148518333,0.693576056880113,"1",0.5,0.693576056880113,0.515494205660099,0.545816733067729
1,-1,-1,0.165581243270519,0.334865060267718,"1",0.5,0.334865060267718,0.434396185991121,0.461847389558233
1,1,-1,0.354814525851219,0.581630429740363,"0",0.5,0.354814525851219,0.535747837051507,0.538152610441767
-1,1,-1,0.145545231412435,0.318879647710715,"1",0.5,0.318879647710715,0.488365628094691,0.461847389558233
-1,-1,-1,0.0661161079630199,0.0385905346789309,"1",0.5,0.0385905346789309,0.458285434667607,0.461847389558233
-1,1,1,0.771432398203241,0.683136639120515,"0",0.5,0.771432398203241,0.430603907633667,0.454183266932271
1,-1,-1,0.205877736239269,0.289510202260625,"0",0.5,0.205877736239269,0.565603814008879,0.538152610441767
-1,1,-1,0.198480354071428,0.322529707697322,"0",0.5,0.198480354071428,0.511634371905309,0.538152610441767
1,-1,1,0.821791961199926,0.686914676562446,"0",0.5,0.821791961199926,0.484505794339901,0.454183266932271
-1,1,1,0.733266028444684,0.681557235443868,"0",0.5,0.733266028444684,0.430603907633667,0.454183266932271
1,-1,-1,0.142337984596606,0.322710952000243,"1",0.5,0.322710952000243,0.434396185991121,0.461847389558233
1,-1,1,0.742086782652618,0.690502517593084,"0",0.5,0.742086782652618,0.484505794339901,0.454183266932271
-1,1,1,0.758052945130824,0.678318828281469,"1",0.5,0.678318828281469,0.569396092366333,0.545816733067729
1,-1,-1,0.197795972352524,0.353579143863153,"0",0.5,0.197795972352524,0.565603814008879,0.538152610441767
1,-1,1,0.730690578100325,0.69721825651515,"1",0.5,0.69721825651515,0.515494205660099,0.545816733067729
-1,1,1,0.811766833050579,0.693126786181096,"1",0.5,0.693126786181096,0.569396092366333,0.545816733067729
1,1,-1,0.336496684462332,0.604373776188299,"0",0.5,0.336496684462332,0.535747837051507,0.538152610441767
-1,1,1,0.805028192171142,0.691893655143101,"0",0.5,0.805028192171142,0.430603907633667,0.454183266932271
-1,1,-1,0.194728288617308,0.344582179370616,"1",0.5,0.344582179370616,0.488365628094691,0.461847389558233
-1,1,-1,0.153882824988432,0.307714204312197,"0",0.5,0.153882824988432,0.511634371905309,0.538152610441767
-1,1,-1,0.200730119763551,0.318842708517708,"0",0.5,0.200730119763551,0.511634371905309,0.538152610441767
-1,-1,-1,0.0942818065143732,0.0707568738603482,"1",0.5,0.0707568738603482,0.458285434667607,0.461847389558233
1,1,-1,0.319380159661669,0.583006821608342,"0",0.5,0.319380159661669,0.535747837051507,0.538152610441767
-1,-1,-1,0.0859022670815088,0.0414322238359416,"0",0.5,0.0859022670815088,0.541714565332393,0.538152610441767
-1,-1,-1,0.0529149383384573,0.0360166376853712,"1",0.5,0.0360166376853712,0.458285434667607,0.461847389558233
1,1,1,0.997568713331685,0.967357512106279,"0",0.5,0.997568713331685,0.454452171752723,0.454183266932271
-1,-1,-1,0.0346974518046406,0.0722057500345693,"1",0.5,0.0722057500345693,0.458285434667607,0.461847389558233
-1,1,1,0.731495718031295,0.6866484487181,"0",0.5,0.731495718031295,0.430603907633667,0.454183266932271
1,-1,-1,0.191661333209292,0.293625438703084,"0",0.5,0.191661333209292,0.565603814008879,0.538152610441767
1,1,-1,0.343238583360542,0.615739224299374,"0",0.5,0.343238583360542,0.535747837051507,0.538152610441767
1,-1,-1,0.154430422837491,0.319931499159208,"0",0.5,0.154430422837491,0.565603814008879,0.538152610441767
-1,1,1,0.862295302502282,0.695148214924836,"0",0.5,0.862295302502282,0.430603907633667,0.454183266932271
1,1,-1,0.352462070034309,0.613814052387969,"0",0.5,0.352462070034309,0.535747837051507,0.538152610441767
-1,1,-1,0.240111991444057,0.306012549515112,"0",0.5,0.240111991444057,0.511634371905309,0.538152610441767
1,1,-1,0.325431648461055,0.584235916830363,"1",0.5,0.584235916830363,0.464252162948493,0.461847389558233
1,1,-1,0.341725819219371,0.604374949113152,"1",0.5,0.604374949113152,0.464252162948493,0.461847389558233
1,1,-1,0.337042395022706,0.616086511769796,"0",0.5,0.337042395022706,0.535747837051507,0.538152610441767
1,-1,1,0.85234779464807,0.669194386569388,"0",0.5,0.85234779464807,0.484505794339901,0.454183266932271
1,1,1,0.895444504071263,0.958674740179927,"0",0.5,0.895444504071263,0.454452171752723,0.454183266932271
1,1,1,0.891540774234291,0.942361778122455,"0",0.5,0.891540774234291,0.454452171752723,0.454183266932271
-1,-1,1,0.61420211465853,0.376487152211663,"0",0.5,0.61420211465853,0.460411409621651,0.454183266932271
-1,-1,1,0.641234979843075,0.393320839534212,"1",0.5,0.393320839534212,0.539588590378349,0.545816733067729
1,-1,-1,0.14155795440815,0.311495146438251,"1",0.5,0.311495146438251,0.434396185991121,0.461847389558233
1,1,-1,0.370924972479746,0.603559095231442,"1",0.5,0.603559095231442,0.464252162948493,0.461847389558233
-1,-1,1,0.625978152294134,0.401582042397118,"1",0.5,0.401582042397118,0.539588590378349,0.545816733067729
