V1.1,V1.2,V1.3,V1.4,V1.5,V1.6,V1.7,V1.8,V1.9,V1.10,V2.1,V2.2,V2.3,V2.4,V2.5,V2.6,V2.7,V2.8,V2.9,V2.10,y0,y1,t,prob_t,y,prob_t_pred_log,prob_t_pred_tree,reg0,reg1
0,0,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,1,1,0.642541465171329,0.6145642656065501,1,0.9,0.6145642656065501,0.7581869225303941,0.8857142857142858,0.611749353377298,0.518208108990114
0,0,0,0,1,1,1,1,1,1,0,0,1,1,1,1,1,1,1,1,0.39438118744454,0.444755122682673,1,0.9,0.444755122682673,0.634058108269686,0.8857142857142858,0.4868962863131541,0.45886932507177575
0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,1,0.691691186651946,0.7683119216842249,0,0.9,0.691691186651946,0.9793271327631099,0.9058823529411758,0.5807424064916993,0.5034714704398838
0,0,0,0,0,1,1,1,1,1,0,0,0,0,1,1,1,1,1,1,0.474047752047339,0.5292488171588211,0,0.9,0.474047752047339,0.556861362767311,0.9058823529411758,0.5266493180227194,0.4777627060209266
0,0,0,0,0,1,1,1,1,1,0,0,0,0,1,1,1,1,1,1,0.444901387350765,0.524217060713402,0,0.9,0.444901387350765,0.590228373213204,0.9058823529411758,0.5243526162382733,0.4766711550152785
0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,1,0.6621136976589549,0.788769565061653,0,0.9,0.6621136976589549,0.9856634213486509,0.9058823529411758,0.580702428106172,0.5034524699552663
0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,1,0.954810481203773,0.918350211581587,0,0.9,0.954810481203773,0.812549809270636,0.9058823529411758,0.7250932817009961,0.5720769568238655
0,1,1,1,1,1,1,1,1,1,0,0,0,0,1,1,1,1,1,1,0.43856090683482796,0.383442229804858,1,0.9,0.383442229804858,0.9498429264205559,0.8857142857142858,0.5346482692186301,0.481564359017914
0,0,1,1,1,1,1,1,1,1,0,0,1,1,1,1,1,1,1,1,0.33780006641292,0.34727031599407504,1,0.9,0.34727031599407504,0.8395547887348279,0.8857142857142858,0.47580067704537427,0.45359592669827126
0,0,0,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,1,1,0.667583610274511,0.626176057332157,1,0.9,0.626176057332157,0.703315448417189,0.8857142857142858,0.6156693212304303,0.5200711479275903
0,0,0,0,0,0,0,0,1,1,0,0,0,1,1,1,1,1,1,1,0.49176619082375705,0.6145304459630171,0,0.9,0.49176619082375705,0.9505840619058271,0.9058823529411758,0.5137579439009394,0.4716358364020187
0,0,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1,1,1,0.5101556139379729,0.584527371624718,0,0.9,0.5101556139379729,0.716821981727978,0.9058823529411758,0.5337662910893305,0.4811451822138046
0,0,0,0,0,0,1,1,1,1,0,1,1,1,1,1,1,1,1,1,0.37002728960865006,0.4584418836723889,0,0.9,0.37002728960865006,0.7153569586617309,0.9058823529411758,0.46627063095309607,0.44906659186414205
0,0,0,0,0,1,1,1,1,1,0,0,0,0,0,0,1,1,1,1,0.596667133669994,0.6105710338436291,0,0.9,0.596667133669994,0.5966506040095889,0.9058823529411758,0.5700499382739764,0.49838967248293664
0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.251109991705247,0.31306763053649606,1,0.9,0.31306763053649606,0.8047377001032341,0.8857142857142858,0.428529830963548,0.43112956213675485
0,0,0,0,0,0,0,0,0,1,0,1,1,1,1,1,1,1,1,1,0.38553688688426,0.564910078588766,0,0.9,0.38553688688426,0.985149570486118,0.9058823529411758,0.447425020023141,0.4401098584728257
0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,1,1,1,1,0.5989205379648199,0.6481748460664589,0,0.9,0.5989205379648199,0.788791542694441,0.9058823529411758,0.5724347101802267,0.49952308048137056
1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,1,0.616688242921434,0.535075239088256,1,0.9,0.535075239088256,0.988427802861242,0.8857142857142858,0.6409802326419397,0.5321006377778649
