V1.1,V1.2,V1.3,V1.4,V1.5,V1.6,V1.7,V1.8,V1.9,V1.10,V2.1,V2.2,V2.3,V2.4,V2.5,V2.6,V2.7,V2.8,V2.9,V2.10,y0,y1,t,prob_t,y,prob_t_pred_log,prob_t_pred_tree,reg0,reg1
0,0,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,1,1,0.642541465171329,0.6145642656065501,0,0.5,0.642541465171329,0.5407351909597841,0.534,0.5900739946014781,0.5804808139782003
0,0,0,0,1,1,1,1,1,1,0,0,1,1,1,1,1,1,1,1,0.39438118744454,0.444755122682673,1,0.5,0.444755122682673,0.472217409777182,0.466,0.459220182702256,0.5231253927394272
0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,1,0.691691186651946,0.7683119216842249,1,0.5,0.7683119216842249,0.457726862076969,0.466,0.5575767777469429,0.566236738588061
0,0,0,0,0,1,1,1,1,1,0,0,0,0,1,1,1,1,1,1,0.474047752047339,0.5292488171588211,1,0.5,0.5292488171588211,0.467139977295312,0.466,0.5008838426832704,0.5413872739477521
0,0,0,0,0,1,1,1,1,1,0,0,0,0,1,1,1,1,1,1,0.444901387350765,0.524217060713402,0,0.5,0.444901387350765,0.53274479955496,0.534,0.4984767557741749,0.5403322073690586
0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,1,0.6621136976589549,0.788769565061653,0,0.5,0.6621136976589549,0.542633041250761,0.534,0.5575348779020867,0.5662183731830591
0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,1,0.954810481203773,0.918350211581587,1,0.5,0.918350211581587,0.444488706777021,0.466,0.7088655103050399,0.6325491284115425
0,1,1,1,1,1,1,1,1,1,0,0,0,0,1,1,1,1,1,1,0.43856090683482796,0.383442229804858,1,0.5,0.383442229804858,0.469381715173823,0.466,0.5092672431058087,0.5450618590108018
0,0,1,1,1,1,1,1,1,1,0,0,1,1,1,1,1,1,1,1,0.33780006641292,0.34727031599407504,0,0.5,0.33780006641292,0.525491934567499,0.534,0.44759129122066027,0.518028254491895
0,0,0,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,1,1,0.667583610274511,0.626176057332157,1,0.5,0.626176057332157,0.45856716440309003,0.466,0.5941823657305689,0.5822815819748995
0,0,0,0,0,0,0,0,1,1,0,0,0,1,1,1,1,1,1,1,0.49176619082375705,0.6145304459630171,1,0.5,0.6145304459630171,0.46586237998077007,0.466,0.48737287748137226,0.5354651912109184
0,0,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1,1,1,0.5101556139379729,0.584527371624718,1,0.5,0.584527371624718,0.465681613987981,0.466,0.5083428749429401,0.5446566929358397
0,0,0,0,0,0,1,1,1,1,0,1,1,1,1,1,1,1,1,1,0.37002728960865006,0.4584418836723889,1,0.5,0.4584418836723889,0.473012359035334,0.466,0.4376032077232063,0.5136503099135153
0,0,0,0,0,1,1,1,1,1,0,0,0,0,0,0,1,1,1,1,0.596667133669994,0.6105710338436291,0,0.5,0.596667133669994,0.537723355003008,0.534,0.5463704032637154,0.5613247966299623
0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.251109991705247,0.31306763053649606,0,0.5,0.251109991705247,0.5205889661205171,0.534,0.3980484922573757,0.496312814470358
0,0,0,0,0,0,0,0,0,1,0,1,1,1,1,1,1,1,1,1,0.38553688688426,0.564910078588766,0,0.5,0.38553688688426,0.528155595525464,0.534,0.4178518304784059,0.5049929498757817
0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,1,1,1,1,0.5989205379648199,0.6481748460664589,1,0.5,0.6481748460664589,0.46111154345256394,0.466,0.5488697931608231,0.5624203211569737
1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,1,0.616688242921434,0.535075239088256,1,0.5,0.535075239088256,0.459335772409456,0.466,0.6207097816661178,0.5939089934601021
0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,1,1,0.707075503711172,0.734080395920977,0,0.5,0.707075503711172,0.5428875775538721,0.534,0.5825425625265536,0.5771796609363524
0,0,0,1,1,1,1,1,1,1,0,0,0,0,0,0,0,1,1,1,0.6659729072359829,0.6013700335031011,1,0.5,0.6013700335031011,0.46097527481817996,0.466,0.571786225814202,0.5724649780840245
0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.185118917670436,0.21228075453123998,0,0.5,0.185118917670436,0.518340451278865,0.534,0.3880806228763006,0.49194373007834247
0,0,0,0,1,1,1,1,1,1,0,0,0,0,0,0,1,1,1,1,0.594278190418261,0.5734445294964399,0,0.5,0.594278190418261,0.537122223046551,0.534,0.5479528767384987,0.5620184213049185
0,1,1,1,1,1,1,1,1,1,0,0,1,1,1,1,1,1,1,1,0.327022304390293,0.37709749541095794,1,0.5,0.37709749541095794,0.474572083496233,0.466,0.4545348646963805,0.5210717392465387
0,0,1,1,1,1,1,1,1,1,0,0,0,0,0,1,1,1,1,1,0.450234032489495,0.471542851831748,0,0.5,0.450234032489495,0.532672643602577,0.534,0.516900076793565,0.5484074580808841
0,0,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,1,0.6924806822507871,0.667297121372191,1,0.5,0.667297121372191,0.45649724326810903,0.466,0.6179618820747207,0.5927045429645535
1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.17238180711168,0.18040625864162502,0,0.5,0.17238180711168,0.5170511322387511,0.534,0.38961224061062055,0.49261506382898895
0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,1,1,0.6824198714881159,0.739579937584351,0,0.5,0.6824198714881159,0.543155024185877,0.534,0.5820611659650712,0.5769686567465167
0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.172536512707062,0.321827177192794,1,0.5,0.321827177192794,0.480998759690358,0.466,0.3671647251642811,0.48277594118134126
0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.20477077471124,0.251418023472125,0,0.5,0.20477077471124,0.51968299860782,0.534,0.40240477218037707,0.4982222450508762
0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,1,1,1,1,0.615978482243194,0.707607438967606,0,0.5,0.615978482243194,0.5386320509006179,0.534,0.5295872273016601,0.5539684490153471
0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,1,0.816960039618336,0.827835717265882,0,0.5,0.816960039618336,0.548403280192427,0.534,0.6414449390056562,0.6029975608193578
0,0,0,1,1,1,1,1,1,1,0,0,1,1,1,1,1,1,1,1,0.419352286409915,0.446093250449224,1,0.5,0.446093250449224,0.471523109421416,0.466,0.467274687254955,0.5266558172244659
0,0,0,0,0,0,0,0,1,1,0,1,1,1,1,1,1,1,1,1,0.408129623751581,0.514838560697812,1,0.5,0.514838560697812,0.47158421789696703,0.466,0.4401881646319299,0.5147833398973732
0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,1,1,1,1,1,0.51610376025957,0.603915497611144,0,0.5,0.51610376025957,0.5357241285714529,0.534,0.5102056312354321,0.5454731702724215
0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,1,1,0.722078464609951,0.7644648791549592,0,0.5,0.722078464609951,0.544045700607544,0.534,0.5909387457870054,0.5808598489317318
0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,1,1,0.7094654745953821,0.717820427683491,1,0.5,0.717820427683491,0.457460235873264,0.466,0.5795009497466929,0.5758464710223399
0,0,0,0,0,0,0,1,1,1,0,0,0,0,1,1,1,1,1,1,0.502054982420829,0.6071049115908729,0,0.5,0.502054982420829,0.5343855701974729,0.534,0.5046608907904044,0.5430428175049442
0,0,0,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,1,1,0.696069719616801,0.6598074966235771,1,0.5,0.6598074966235771,0.45795403022698106,0.466,0.5914956106873691,0.5811039321607175
0,0,0,1,1,1,1,1,1,1,0,0,0,0,0,1,1,1,1,1,0.531173172867383,0.5490066424757529,1,0.5,0.5490066424757529,0.46536109215815097,0.466,0.5262252671139535,0.5524948454576426
0,0,0,1,1,1,1,1,1,1,0,0,0,0,1,1,1,1,1,1,0.465471523597967,0.49060239462033006,0,0.5,0.465471523597967,0.53231375001721,0.534,0.5057209265406509,0.5435074489597036
0,0,1,1,1,1,1,1,1,1,0,0,0,0,0,1,1,1,1,1,0.485974934693779,0.48937487204173297,1,0.5,0.48937487204173297,0.467419808704749,0.466,0.5152577582414983,0.5476876023044656
0,0,0,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,1,1,0.687897453634786,0.688404784248299,0,0.5,0.687897453634786,0.5428328424031029,0.534,0.6022681215436656,0.5858257044117086
0,1,1,1,1,1,1,1,1,1,0,0,1,1,1,1,1,1,1,1,0.318156871107422,0.315052382271423,1,0.5,0.315052382271423,0.47576661851144797,0.466,0.44850256782766157,0.5184276823182685
0,0,0,0,0,0,0,0,0,1,0,1,1,1,1,1,1,1,1,1,0.416528883044926,0.626391019456652,1,0.5,0.626391019456652,0.46957491850666205,0.466,0.4309541338827188,0.5107359092901497
0,0,0,0,0,0,0,0,1,1,0,0,0,1,1,1,1,1,1,1,0.532707818062238,0.611229459776419,1,0.5,0.611229459776419,0.46591783106818496,0.466,0.4872031988123596,0.535390818203398
0,1,1,1,1,1,1,1,1,1,0,0,0,0,1,1,1,1,1,1,0.46191434696689504,0.408361606312615,1,0.5,0.408361606312615,0.46969801161934205,0.466,0.5030934461620028,0.5423557802255131
0,0,0,1,1,1,1,1,1,1,0,0,0,0,0,0,0,1,1,1,0.594504019266458,0.579239362972261,0,0.5,0.594504019266458,0.537674488538628,0.534,0.5573407904229271,0.5661333013845169
