V1.1,V1.2,V1.3,V1.4,V1.5,V1.6,V1.7,V1.8,V1.9,V1.10,V2.1,V2.2,V2.3,V2.4,V2.5,V2.6,V2.7,V2.8,V2.9,V2.10,y0,y1,t,prob_t,y,prob_t_pred_log,prob_t_pred_tree,reg0,reg1
0,0,0,0,1,1,1,1,1,1,0,0,0,0,0,1,1,1,1,1,0.5637110300196421,0.5550812593285699,0,0.9,0.5637110300196421,0.548763729988898,0.9246031746031751,0.5303104914139443,0.6191030045931684
1,1,1,1,1,1,1,1,1,1,0,0,0,0,1,1,1,1,1,1,0.4481609540944721,0.35323397628006,0,0.9,0.4481609540944721,0.9836910412255492,0.9246031746031751,0.5221759779685134,0.6154502163129042
0,0,0,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,1,0.7804435034521731,0.69190427981161,0,0.9,0.7804435034521731,0.796029903527143,0.9246031746031751,0.6499042011193059,0.6728063396648485
0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,1,1,0.7510536458091,0.7444855100269921,1,0.9,0.7444855100269921,0.74316331256753,0.9032258064516129,0.6170464380374248,0.6580516216714067
0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.220040039422339,0.18123792317985501,0,0.9,0.220040039422339,0.91399391228117,0.9246031746031751,0.3755980079892085,0.5496296488656819
0,0,0,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,0.36433332066378293,0.37525546399837,0,0.9,0.36433332066378293,0.686586742362383,0.9246031746031751,0.43500312356000126,0.576305406598508
0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,1,0.7618507530297801,0.786401594152524,1,0.9,0.786401594152524,0.70214419320829,0.9032258064516129,0.638907344066831,0.6678682212597971
0,0,0,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,1,1,0.759370159399092,0.6700735075067171,0,0.9,0.759370159399092,0.5679545385837729,0.9246031746031751,0.6191691947340994,0.6590048416562875
0,0,1,1,1,1,1,1,1,1,0,0,0,0,0,0,1,1,1,1,0.600982461791683,0.528683524436139,0,0.9,0.600982461791683,0.86413464859652,0.9246031746031751,0.5580399754778137,0.6315548783389999
1,1,1,1,1,1,1,1,1,1,0,0,0,0,1,1,1,1,1,1,0.43666171096719,0.299913337673614,0,0.9,0.43666171096719,0.9929078613767192,0.9246031746031751,0.5205296025472412,0.6147109144623287
0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,1,1,1,1,1,0.6013654847750711,0.7023904409600171,0,0.1,0.6013654847750711,0.011098797243311,0.0967741935483871,0.49963584554698975,0.6053286113641545
0,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,1,1,1,0.586727242367,0.535410941304369,0,0.9,0.586727242367,0.92871335980304,0.9246031746031751,0.5751638700824827,0.6392443316718909
0,0,0,1,1,1,1,1,1,1,0,0,0,0,0,1,1,1,1,1,0.543559718911091,0.475358095798067,0,0.9,0.543559718911091,0.7306873619849291,0.9246031746031751,0.5325251375222744,0.6200974873491081
0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,1,1,0.685318236536873,0.716973067592527,1,0.9,0.716973067592527,0.9371858137254742,0.9032258064516129,0.5739207694661677,0.6386861196297169
0,0,0,0,0,0,0,1,1,1,0,1,1,1,1,1,1,1,1,1,0.4180415382000329,0.436149290599745,1,0.9,0.436149290599745,0.795543666667217,0.9032258064516129,0.439933100613214,0.5785192037140641
0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,1,1,1,1,0.6344365522696079,0.755353402111104,1,0.9,0.755353402111104,0.9942171395586251,0.9032258064516129,0.5210986779209201,0.614966456710738
0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,1,1,1,1,0.6271103089967459,0.703755987386097,1,0.9,0.703755987386097,0.974292148539494,0.9032258064516129,0.5219073256572853,0.6153295784873596
1,1,1,1,1,1,1,1,1,1,0,0,0,0,1,1,1,1,1,1,0.438336599187312,0.330713501228539,0,0.9,0.438336599187312,0.986509704368053,0.9246031746031751,0.5095924003018014,0.6097995839385023
0,0,0,0,0,1,1,1,1,1,0,0,0,0,0,0,0,1,1,1,0.684896459058807,0.687289285441933,1,0.9,0.687289285441933,0.5988629570693941,0.9032258064516129,0.5927027181994694,0.6471201191152133
0,0,1,1,1,1,1,1,1,1,0,0,0,0,1,1,1,1,1,1,0.542553293660725,0.434116125603601,0,0.9,0.542553293660725,0.873455943580279,0.9246031746031751,0.5281180306256832,0.618118484114344
0,0,0,0,1,1,1,1,1,1,0,0,0,0,1,1,1,1,1,1,0.537338338228035,0.5002978898404229,0,0.9,0.537338338228035,0.623196206595276,0.9246031746031751,0.5242485842070598,0.6163809163269311
0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,1,1,0.7803421574392441,0.7990932524144341,1,0.9,0.7990932524144341,0.8510830991140629,0.9032258064516129,0.6307637656106793,0.6642113623531649
0,0,0,1,1,1,1,1,1,1,0,0,1,1,1,1,1,1,1,1,0.41174691229623994,0.386167257709784,0,0.9,0.41174691229623994,0.732754444115143,0.9246031746031751,0.46318124285166146,0.5889587391670683
0,0,0,0,1,1,1,1,1,1,0,0,0,0,0,0,0,1,1,1,0.654120436260841,0.62442948919739,0,0.9,0.654120436260841,0.534118445306684,0.9246031746031751,0.5785686138225065,0.6407732255773828
0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,1,1,1,1,0.604924343843697,0.615159886991709,1,0.9,0.615159886991709,0.7983256730032751,0.9032258064516129,0.5513479809720484,0.6285498505317152
0,0,0,1,1,1,1,1,1,1,0,0,1,1,1,1,1,1,1,1,0.4271646721467,0.39283472898076294,0,0.9,0.4271646721467,0.697121337667343,0.9246031746031751,0.4762421312269124,0.5948237070360136
1,1,1,1,1,1,1,1,1,1,0,0,1,1,1,1,1,1,1,1,0.375561591588146,0.289840112324648,0,0.9,0.375561591588146,0.974182299427481,0.9246031746031751,0.4719494926753641,0.5928961056007596
0,0,0,0,1,1,1,1,1,1,0,0,1,1,1,1,1,1,1,1,0.46076772687267104,0.473717319773022,0,0.9,0.46076772687267104,0.575827775269018,0.9246031746031751,0.4811721797176427,0.5970375362304554
0,0,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,1,1,0.7577509532418171,0.639266043557978,0,0.9,0.7577509532418171,0.86661540890403,0.9246031746031751,0.6322495013840121,0.6648785292657045
0,0,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,1,1,0.661562071470682,0.590759585651086,0,0.9,0.661562071470682,0.889904700786467,0.9246031746031751,0.603874220917883,0.6521366618348866
0,0,0,0,0,0,0,0,0,1,0,0,1,1,1,1,1,1,1,1,0.5045906521422521,0.6278469465322,1,0.9,0.6278469465322,0.9871680775153241,0.9032258064516129,0.47973769208012673,0.5963933821989139
0,0,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1,1,1,0.5465933913457179,0.569791494116463,1,0.9,0.569791494116463,0.743197608166088,0.9032258064516129,0.5171625326208784,0.6131989379134725
0,0,0,0,1,1,1,1,1,1,0,0,0,0,0,1,1,1,1,1,0.542304490609528,0.5207666160053099,0,0.9,0.542304490609528,0.598813311732738,0.9246031746031751,0.52978669058699,0.6188677927965777
0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,1,1,1,1,0.5899131887334189,0.7120882372276379,1,0.9,0.7120882372276379,0.984648791623972,0.9032258064516129,0.5110972633691165,0.6104753399271753
0,1,1,1,1,1,1,1,1,1,0,0,0,0,1,1,1,1,1,1,0.48853969575682,0.407290611380139,0,0.9,0.48853969575682,0.954437388216515,0.9246031746031751,0.5157514564430321,0.6125652967547757
0,0,0,0,1,1,1,1,1,1,0,0,0,1,1,1,1,1,1,1,0.46678337467972597,0.47010421197597296,0,0.9,0.46678337467972597,0.548314611693024,0.9246031746031751,0.4865834785076103,0.5994674699853875
0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,1,1,1,1,1,0.6003868562368381,0.677805569857347,1,0.9,0.677805569857347,0.9350556322295709,0.9032258064516129,0.5279191176424433,0.6180291626055844
0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,1,1,1,1,1,0.529588441000748,0.648700835132306,1,0.9,0.648700835132306,0.977053109657269,0.9032258064516129,0.48780548828313225,0.600016211224349
0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,1,1,1,0.6492866418377571,0.7075616487172091,0,0.1,0.6492866418377571,0.10500102047508199,0.0967741935483871,0.5633171413569501,0.6339245799573735
0,0,0,0,0,0,1,1,1,1,0,0,1,1,1,1,1,1,1,1,0.44505488995057,0.509672725105664,1,0.9,0.509672725105664,0.670291492898659,0.9032258064516129,0.4826751616866288,0.5977124475153884
0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,1,1,1,1,0.634073006862048,0.7260172887724291,1,0.9,0.7260172887724291,0.990859364901274,0.9032258064516129,0.5160740003582726,0.6127101345058428
0,0,0,1,1,1,1,1,1,1,0,0,1,1,1,1,1,1,1,1,0.392507497735971,0.38035865116634293,0,0.9,0.392507497735971,0.757411780929561,0.9246031746031751,0.46254197424349297,0.5886716767759956
0,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,1,1,1,0.621471545288399,0.5543253647884671,1,0.1,0.5543253647884671,0.0805642125513542,0.0753968253968254,0.5833146792269359,0.642904437505787
0,0,0,0,0,0,0,1,1,1,0,0,0,0,1,1,1,1,1,1,0.5256510564877079,0.5776669002746561,1,0.9,0.5776669002746561,0.7852627454129391,0.9032258064516129,0.5155954356931022,0.6124952359243836
0,0,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,0.334337449505201,0.31238669550306203,0,0.9,0.334337449505201,0.8944610445912591,0.9246031746031751,0.45211277994596677,0.5839884662855145
0,0,0,0,0,0,0,1,1,1,0,1,1,1,1,1,1,1,1,1,0.41225595553061606,0.43426906963266604,1,0.9,0.43426906963266604,0.7794800022243621,0.9032258064516129,0.4422972603778803,0.5795808253020025
0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,1,1,0.7909918583054829,0.781237569648879,1,0.9,0.781237569648879,0.703472111255866,0.9032258064516129,0.6292981862022947,0.6635532466191808
0,0,0,0,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,0.37047417656893894,0.35814389999613205,0,0.9,0.37047417656893894,0.6677669954719461,0.9246031746031751,0.43666754596182156,0.5770528124124591
0,0,0,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,1,1,0.7097412706458549,0.6470491837567,0,0.9,0.7097412706458549,0.800241634471772,0.9246031746031751,0.61915309884748,0.658997613828047
0,0,0,0,0,1,1,1,1,1,0,0,0,0,0,0,0,1,1,1,0.670979611587381,0.647507789408429,1,0.9,0.647507789408429,0.493566453660367,0.9032258064516129,0.584205325973531,0.643304380786924
0,0,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1,1,1,0.545017777651236,0.569290055165717,0,0.1,0.545017777651236,0.343502655096857,0.0967741935483871,0.5232593706468812,0.615936711799698
0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,1,1,1,1,0.6215792867348199,0.647853236713159,1,0.9,0.647853236713159,0.7134318834040629,0.9032258064516129,0.5545644209346285,0.62999418697277
0,0,0,0,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,0.36644588508598297,0.367986873631747,0,0.9,0.36644588508598297,0.62800973878325,0.9246031746031751,0.43945222067332906,0.5783032654627588
0,0,0,0,0,1,1,1,1,1,0,0,1,1,1,1,1,1,1,1,0.448875887156516,0.46057838078255997,1,0.9,0.46057838078255997,0.628230392080522,0.9032258064516129,0.4630040554273611,0.5888791734805358
0,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,1,1,0.666308537776359,0.5538963268540551,0,0.9,0.666308537776359,0.9634302703370079,0.9246031746031751,0.609056108046602,0.6544635787058727
1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,0.30020019973270895,0.18972136737070103,0,0.9,0.30020019973270895,0.995441768896475,0.9246031746031751,0.4488251835516616,0.5825121771798517
0,0,0,1,1,1,1,1,1,1,0,0,1,1,1,1,1,1,1,1,0.42960071665997207,0.41771575067843697,0,0.9,0.42960071665997207,0.7995041031941751,0.9246031746031751,0.482408108283115,0.597592527676408
0,0,0,0,0,1,1,1,1,1,0,0,0,0,0,0,0,0,1,1,0.7478716259952299,0.737920142458598,1,0.9,0.737920142458598,0.4778991578362921,0.9032258064516129,0.6282147013694898,0.6630667097506067
0,1,1,1,1,1,1,1,1,1,0,0,1,1,1,1,1,1,1,1,0.40139307581711503,0.35468975670424396,0,0.9,0.40139307581711503,0.933720670376054,0.9246031746031751,0.48355842998210385,0.5981090775166397
0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,1,1,0.688146432946575,0.7365975572089051,1,0.9,0.7365975572089051,0.927380994927263,0.9032258064516129,0.5726226123746836,0.6381031845787731
0,0,0,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,1,1,0.7149095837315049,0.659827384281413,0,0.9,0.7149095837315049,0.609768925939235,0.9246031746031751,0.6120956216957779,0.6558284667117619
0,0,0,0,0,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,0.351085326568019,0.364647252741565,1,0.9,0.364647252741565,0.497976860861971,0.9032258064516129,0.4232317523503134,0.5710194940376849
0,0,0,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,1,0.8931475082037109,0.838159144621789,0,0.9,0.8931475082037109,0.571985817684313,0.9246031746031751,0.6946359530708495,0.6928930504903204
0,0,0,0,0,0,0,1,1,1,0,0,0,0,1,1,1,1,1,1,0.534648036985915,0.566079403138896,1,0.9,0.566079403138896,0.783647501142848,0.9032258064516129,0.513286561894164,0.611458440397528
0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,1,1,0.7484226224195258,0.7723157719724109,1,0.9,0.7723157719724109,0.866146343900382,0.9032258064516129,0.6056901244107032,0.6529520899537485
0,1,1,1,1,1,1,1,1,1,0,0,0,1,1,1,1,1,1,1,0.419747914681069,0.355615304414406,0,0.9,0.419747914681069,0.9584531225468679,0.9246031746031751,0.4888738644762177,0.6004959635860846
1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,1,1,1,0.617752626118321,0.502140090001825,0,0.9,0.617752626118321,0.968222618825216,0.9246031746031751,0.5849143185534379,0.643622752599086
0,0,0,0,0,1,1,1,1,1,0,0,1,1,1,1,1,1,1,1,0.45586581779456703,0.45134429263602505,1,0.9,0.45134429263602505,0.598013111060665,0.9032258064516129,0.4604217459177253,0.5877195921514139
0,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,1,0.754730530172311,0.654068215901396,1,0.1,0.654068215901396,0.0584692304110888,0.0753968253968254,0.643956766049707,0.6701356549010209
