V1.1,V1.2,V1.3,V1.4,V1.5,V1.6,V1.7,V1.8,V1.9,V1.10,V2.1,V2.2,V2.3,V2.4,V2.5,V2.6,V2.7,V2.8,V2.9,V2.10,y0,y1,t,prob_t,y,prob_t_pred_log,prob_t_pred_tree,reg0,reg1
0,0,0,0,1,1,1,1,1,1,0,0,0,0,0,1,1,1,1,1,0.5637110300196421,0.5550812593285699,1,0.9,0.5550812593285699,0.593029574977099,0.91304347826087,0.5863710639826955,0.48484545094542336
1,1,1,1,1,1,1,1,1,1,0,0,0,0,1,1,1,1,1,1,0.4481609540944721,0.35323397628006,1,0.9,0.35323397628006,0.9746473917437659,0.91304347826087,0.580616796422623,0.47824730701507906
0,0,0,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,1,0.7804435034521731,0.69190427981161,0,0.1,0.7804435034521731,0.207336778131087,0.0869565217391304,0.6709703714597564,0.5818514384692414
0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,1,1,0.7510536458091,0.7444855100269921,0,0.9,0.7510536458091,0.6653243836859699,0.8340080971659921,0.6477271422897537,0.5551995370988917
0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.220040039422339,0.18123792317985501,1,0.9,0.18123792317985501,0.9011096983718621,0.91304347826087,0.47692911266239,0.3593535895937389
0,0,0,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,0.36433332066378293,0.37525546399837,1,0.9,0.37525546399837,0.7067863691944269,0.91304347826087,0.5189516542347293,0.4075388320626657
0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,1,0.7618507530297801,0.786401594152524,0,0.9,0.7618507530297801,0.626600957064781,0.8340080971659921,0.6631913127337111,0.5729315631625742
0,0,0,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,1,1,0.759370159399092,0.6700735075067171,1,0.9,0.6700735075067171,0.6064315161672901,0.91304347826087,0.6492287576081798,0.5569213677047073
0,0,1,1,1,1,1,1,1,1,0,0,0,0,0,0,1,1,1,1,0.600982461791683,0.528683524436139,1,0.9,0.528683524436139,0.8532213731096541,0.91304347826087,0.6059866035815509,0.5073376538528228
1,1,1,1,1,1,1,1,1,1,0,0,0,0,1,1,1,1,1,1,0.43666171096719,0.299913337673614,0,0.1,0.43666171096719,0.012678556176606,0.0869565217391304,0.5794521681087256,0.4769118833212332
0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,1,1,1,1,1,0.6013654847750711,0.7023904409600171,0,0.9,0.6013654847750711,0.971997507723956,0.8340080971659921,0.5646721485143001,0.45996434037866973
